N	2gram	Vinokur_Vv_1	Myshleni
106	и т.д	4	5
107	и что	4	5
108	можно сказать	3	5
109	так и	1	5
110	слова и	1	5
111	что мы	2	5
112	и все	1	5
113	тем более	2	5
114	мы должны	1	5
115	в какой	4	5
116	в своих	2	5
117	в котором	4	4
118	исследования в	1	4
119	в чем	4	4
120	но не	7	4
121	как в	1	4
122	говорит что	1	4
123	и к	1	4
124	все эти	3	4
125	к выводу	6	4
126	что она	3	4
127	при этом	3	4
128	отношений между	3	4
129	проблемы и	2	4
130	что все	1	4
131	было бы	5	4
132	со всей	3	4
133	в своей	4	4
134	не столько	2	4
135	не в	8	4
136	но вместе	2	4
137	о природе	7	4
138	убедиться в	1	4
139	этом отношении	3	4
140	к тому	4	4
141	должен быть	4	4
142	для себя	1	4
143	по мере	4	4
144	выводу что	5	4
145	во всей	1	4
146	в свете	1	4
147	мы видим	1	4
148	только что	4	4
149	в одном	4	4
150	как раз	4	4
151	до сих	5	4
152	одну из	1	4
153	по существу	2	4
154	этого слова	2	4
155	сих пор	5	4
156	в результате	3	4
157	хотя бы	5	4
158	в свою	1	4
159	к этому	3	4
160	как на	11	4
161	смысле слова	7	3
162	отношения к	1	3
163	человека и	1	3
164	в такой	1	3
165	не остается	1	3
166	сам по	1	3
167	и то	5	3
168	связи между	4	3
169	самом деле	6	3
170	приходит к	1	3
171	мы называем	2	3
172	из которых	2	3
173	в их	11	3
174	ответ на	3	3
175	в общем	12	3
176	в новом	1	3
177	которые не	1	3
178	в одной	1	3
179	что именно	2	3
180	в своем	3	3
181	все же	8	3
182	еще на	1	3
183	в которой	1	3
184	что это	3	3
185	из этих	5	3
186	учение о	2	3
187	как он	6	3
188	том чтобы	6	3
189	мысли как	1	3
190	факт что	1	3
191	между отдельными	1	3
192	показывает что	1	3
193	всегда и	1	3
194	на две	1	3
195	в которых	6	3
196	должны были	1	3
197	тогда когда	3	3
198	в самых	1	3
199	не могло	1	3
200	ничего не	2	3
201	во всем	2	3
202	в области	4	3
203	в каком	1	3
204	факта что	1	3
205	могут быть	4	3
206	ее отношения	1	3
207	же самое	2	3
208	что оно	2	3
209	и это	6	3
210	свою очередь	1	3
211	можно было	7	3
212	вопрос который	1	3
213	об этом	5	3
214	остается ничего	1	3
215	одного из	1	3
216	этих двух	1	3
217	на отдельные	1	3
218	обе эти	2	3
219	этот вопрос	4	3
220	связи с	3	3
221	уже в	5	3
222	и других	3	3
223	обратиться к	1	3
224	всяком случае	3	3
225	мы находим	1	3
226	вовсе не	6	3
227	на этот	4	3
228	во всех	2	3
229	превращается в	1	3
230	а не	3	3
231	все более	3	3
232	речь не	1	3
233	прямо говорит	1	3
234	смысле этого	8	3
235	и основной	1	3
236	из основных	1	3
237	если не	1	3
238	и от	1	3
239	для современной	1	3
240	значение в	2	3
241	во всяком	3	3
242	речь идет	2	2
243	двух разнородных	1	2
244	связана с	4	2
245	тех же	1	2
246	как такового	2	2
247	и до	2	2
248	что эти	1	2
249	в зависимости	1	2
250	той же	4	2
251	есть не	3	2
252	что между	1	2
253	что если	2	2
254	зависимости от	1	2
255	целое и	2	2
256	ответа на	2	2
257	что его	1	2
258	как если	1	2
259	в ее	11	2
260	только тогда	1	2
261	себе и	2	2
262	из важнейших	1	2
263	в поисках	1	2
264	и я	1	2
265	рассуждения с	1	2
266	хотя и	3	2
267	и понимания	1	2
268	в указании	1	2
269	чем к	1	2
270	от этого	5	2
271	в первом	5	2
272	за собой	3	2
273	указании на	1	2
274	бы и	2	2
275	проблем в	1	2
276	бы сказать	1	2
277	и те	2	2
278	движение от	2	2
279	это понятие	2	2
280	направлено на	1	2
281	главным образом	1	2
282	он должен	1	2
283	не к	2	2
284	и вот	3	2
285	одной и	2	2
286	на этом	3	2
287	одно и	1	2
288	но все	3	2
289	значительной степени	1	2
290	том же	2	2
291	с другими	1	2
292	ближе к	2	2
293	который по	2	2
294	в них	4	2
295	и представить	2	2
296	несмотря на	2	2
297	мы видели	2	2
298	должно быть	2	2
299	иначе говоря	1	2
300	в научной	1	2
301	в этих	3	2
302	и при	2	2
303	из которой	1	2
304	представление о	1	2
305	и той	2	2
306	точку зрения	1	2
307	не могли	2	2
308	что этот	1	2
309	которые она	1	2
310	что с	3	2
311	не имеет	4	2
312	дело в	3	2
313	того как	3	2
314	к этим	1	2
315	определенной ступени	1	2
316	говорить о	3	2
317	связное целое	1	2
318	никогда не	3	2
319	слова как	2	2
320	же время	5	2
321	своей природе	3	2
322	лежит в	2	2
323	для дальнейшего	1	2
324	на вопрос	6	2
325	представляют собой	6	2
326	и которая	1	2
327	в конце	3	2
328	значения и	1	2
329	данном случае	5	2
330	что у	1	2
331	на нее	2	2
332	не с	2	2
333	ясно что	9	2
334	две части	2	2
335	короче говоря	1	2
336	вот почему	3	2
337	все прочие	1	2
338	в значительной	2	2
339	наконец в	1	2
340	если это	2	2
341	за этой	1	2
342	чтобы выяснить	1	2
343	известном смысле	3	2
344	один из	6	2
345	нуждается в	2	2
346	без этого	1	2
347	с двумя	1	2
348	на всем	1	2
349	уже не	5	2
350	вопроса о	1	2
351	в виде	4	2
352	речь в	4	2
353	или даже	1	2
354	в известном	3	2
355	ту или	1	2
356	одно из	5	2
357	к мысли	1	2
358	для него	1	2
359	в известной	3	2
360	заметить что	1	2
361	и даже	5	2
362	в основу	2	2
363	значении слова	1	2
364	с той	1	2
365	те кто	2	2
366	связано с	1	2
367	чтобы убедиться	1	2
368	в стороне	1	2
369	работы и	1	2
370	остается еще	1	2
371	которых мы	1	2
372	в изучении	2	2
373	связей и	1	2
374	виде в	2	2
375	в частности	3	2
376	как это	5	2
377	человека к	1	2
378	о чем	4	2
379	в данном	11	2
380	целом ряде	2	2
381	всего в	1	2
382	в течение	5	2
383	мысли по	1	2
384	действительность в	3	2
385	на которой	1	2
386	влечет за	2	2
387	мысли но	1	2
388	этого рода	8	2
389	о котором	8	2
390	которая в	1	2
391	слов с	1	2
392	как явление	1	2
393	относящихся к	4	2
394	также не	1	2
395	по самой	2	2
396	а в	5	2
397	между ними	2	2
398	с ней	2	2
399	природе и	2	2
400	жизни и	2	2
401	ее в	1	2
402	можно назвать	1	2
403	не иначе	2	1
404	к целой	1	1
405	и т	43	1
406	одним из	5	1
407	например в	2	1
408	самой себе	1	1
409	словом как	1	1
410	его учениками	1	1
411	этом пункте	1	1
412	на самом	1	1
413	служить предметом	2	1
414	значении этого	1	1
415	этих теорий	1	1
416	оттолкнуться от	1	1
417	целой группе	1	1
418	или по	1	1
419	известной части	1	1
420	действительности и	1	1
421	характера мы	1	1
422	по его	2	1
423	мы уже	1	1
424	своих исследованиях	1	1
425	действительно представляют	1	1
426	всего того	2	1
427	от своего	1	1
428	не обязанность	1	1
429	изложения и	2	1
430	и новые	1	1
431	науки и	2	1
432	в учении	1	1
433	а для	1	1
434	свою особую	1	1
435	не вполне	4	1
436	жизни как	2	1
437	стороне дела	1	1
438	то это	3	1
439	для нашей	1	1
440	и со	1	1
441	в виду	4	1
442	себе что	3	1
443	в ней	3	1
444	и говорить	1	1
445	разумеется не	1	1
446	которую можно	1	1
447	в отличие	3	1
448	еще не	4	1
449	дать ему	1	1
450	всей решительностью	1	1
451	быть в	4	1
452	и многие	1	1
453	качестве примера	1	1
454	к целому	1	1
455	нам представляется	1	1
456	знания с	1	1
457	в различных	2	1
458	смотрят на	1	1
459	только после	2	1
460	то очевидно	1	1
461	могло быть	1	1
462	своего материала	1	1
463	относительно поздно	1	1
464	не то	1	1
465	чтобы определить	1	1
466	в сторону	1	1
467	очевидно что	1	1
468	что так	1	1
469	отличие от	3	1
470	и будет	1	1
471	не просто	4	1
472	сама по	3	1
473	мышления так	1	1
474	для объяснения	2	1
475	в истории	9	1
476	но пока	2	1
477	стороны и	3	1
478	как к	1	1
479	для научной	1	1
480	этой стороны	2	1
481	что нет	2	1
482	к какому	2	1
483	кроме того	1	1
484	просто как	1	1
485	его к	2	1
486	исследованию в	1	1
487	в действительности	1	1
488	или иную	1	1
489	образом связана	1	1
490	психологии и	1	1
491	то в	1	1
492	та же	1	1
493	с какой	1	1
494	их развитии	1	1
495	бы с	1	1
496	применительно к	2	1
497	что же	3	1
498	у каждого	1	1
499	выражение в	1	1
500	от действительности	2	1
501	действительности а	1	1
502	то обстоятельство	1	1
503	раз в	1	1
504	что к	1	1
505	с их	5	1
506	остановиться на	1	1
507	оставалась в	1	1
508	науке но	2	1
509	не могла	1	1
510	вообще не	3	1
511	на его	1	1
512	выделить в	1	1
513	с чем	2	1
514	как оно	3	1
515	в нем	13	1
516	в свет	1	1
517	большей или	2	1
518	т д	37	1
519	о которой	2	1
520	перестает быть	1	1
521	в принципе	2	1
522	новое и	1	1
523	не похожих	1	1
524	какой бы	2	1
525	его от	1	1
526	его можно	2	1
527	всего то	3	1
528	заключает в	1	1
529	и заключается	4	1
530	примера можно	1	1
531	как они	1	1
532	критики и	2	1
533	пока мы	1	1
534	фактов не	1	1
535	особенности в	1	1
536	разница между	1	1
537	на этой	3	1
538	развития на	1	1
539	восприятия в	1	1
540	тому пути	1	1
541	этого необходимы	1	1
542	действительности в	2	1
543	уже знаем	1	1
544	этом смысле	11	1
545	какой они	1	1
546	в жизни	1	1
547	к области	1	1
548	почему к	1	1
549	к образованию	1	1
550	о которых	2	1
551	уже у	1	1
552	как сказано	2	1
553	строгом смысле	3	1
554	автора и	1	1
555	нисколько не	3	1
556	они говорят	1	1
557	в эту	1	1
558	не выдерживает	1	1
559	во время	1	1
560	но если	3	1
561	на других	1	1
562	сторона его	1	1
563	этими явлениями	1	1
564	собой нечто	2	1
565	становится все	1	1
566	в следующем	1	1
567	наших дней	1	1
568	и без	2	1
569	сходных с	1	1
570	почти не	1	1
571	внутренняя связь	1	1
572	но которые	1	1
573	если можно	1	1
574	зрения между	1	1
575	от времени	1	1
576	о языке	3	1
577	от его	1	1
578	тем не	8	1
579	состоит в	2	1
580	по крайней	4	1
581	этого метода	1	1
582	надо сказать	1	1
583	возможно только	1	1
584	тем именно	1	1
585	приводят к	1	1
586	этой области	3	1
587	уже выше	1	1
588	стоит в	2	1
589	не менее	8	1
590	как о	4	1
591	на котором	2	1
592	что наука	1	1
593	к новым	1	1
594	и сама	1	1
595	в область	1	1
596	и именно	12	1
597	это дает	1	1
598	в языкознании	1	1
599	двоякого рода	2	1
600	ступеней в	1	1
601	из него	1	1
602	следовательно и	1	1
603	корни этой	1	1
604	и всегда	1	1
605	в общих	1	1
606	единого целого	1	1
607	под этим	1	1
608	находятся в	2	1
609	вопросом об	1	1
610	работы как	2	1
611	своей практической	1	1
612	отношении она	1	1
613	связь и	1	1
614	за исключением	1	1
615	и является	1	1
616	в более	2	1
617	труда но	1	1
618	с полным	1	1
619	как будто	3	1
620	в некотором	1	1
621	и выводы	2	1
622	явлениями в	2	1
623	ему не	1	1
624	необходимо спросить	1	1
625	обстоятельство что	1	1
626	именно оно	2	1
627	что можно	2	1
628	когда мы	2	1
629	в совокупности	2	1
630	как только	1	1
631	слова но	1	1
632	отличается от	1	1
633	могло не	1	1
634	должны быть	1	1
635	анализа и	1	1
636	этой книги	2	1
637	по возможности	3	1
638	той или	1	1
639	области изучения	1	1
640	оно не	1	1
641	что при	1	1
642	в работах	2	1
643	так например	6	1
644	из всего	1	1
645	как не	1	1
646	не существует	2	1
647	неспособность к	1	1
648	для читателя	1	1
649	большей частью	1	1
650	языка и	12	1
651	назвать в	1	1
652	чтобы быть	1	1
653	только то	1	1
654	во главе	1	1
655	никак не	1	1
656	в точном	1	1
657	вопрос что	2	1
658	в дальнейшем	2	1
659	уяснить себе	1	1
660	котором мы	1	1
661	не мог	2	1
662	то как	1	1
663	которыми мы	1	1
664	том виде	3	1
665	одном и	1	1
666	здесь нет	4	1
667	самого понятия	1	1
668	к самой	2	1
669	еще в	1	1
670	во второй	3	1
671	представить в	1	1
672	и многое	1	1
673	известной мере	2	1
674	и восприятия	1	1
675	дальнейшего развития	1	1
676	в самой	1	1
677	внимание на	4	1
678	и та	1	1
679	говорит об	1	1
680	то возникает	1	1
681	а также	3	1
682	вопросу о	2	1
683	в конечном	1	1
684	это изменение	1	1
685	данных которые	1	1
686	на протяжении	2	1
687	которого не	1	1
688	которых в	1	1
689	как известное	1	1
690	общих чертах	1	1
691	при исследовании	1	1
692	раньше чем	3	1
693	полагали что	1	1
694	возможности точно	1	1
695	когда оно	1	1
696	но нет	1	1
697	что и	3	1
698	показывает как	1	1
699	это не	8	1
700	в форме	2	1
701	лишь к	1	1
702	этот последний	1	1
703	которая должна	1	1
704	не существовать	1	1
705	которую в	1	1
706	также в	1	1
707	которое обозначается	1	1
708	заключается не	1	1
709	стороны как	1	1
710	что такая	1	1
711	значит что	1	1
712	как например	5	1
713	в большей	7	1
714	целое в	1	1
715	оказалось что	2	1
716	и критика	1	1
717	это во-первых	1	1
718	что даже	2	1
719	явления в	1	1
720	также и	16	1
721	к нашему	1	1
722	эти отдельные	1	1
723	образованию понятий	1	1
724	действительно не	1	1
725	по этому	2	1
726	к проблемам	2	1
727	именно на	2	1
728	что из	1	1
729	так что	5	1
730	что внутренняя	1	1
731	сомнений в	1	1
732	одной из	3	1
733	и у	1	1
734	операций над	1	1
735	своим собственным	1	1
736	в значении	1	1
737	чтобы он	2	1
738	научного знания	1	1
739	а это	1	1
740	от других	2	1
741	слова не	1	1
742	каким образом	1	1
743	не дает	1	1
744	и вопрос	1	1
745	слово но	1	1
746	из них	3	1
747	понятий в	1	1
748	но для	1	1
749	мы знаем	1	1
750	слова в	1	1
751	как их	1	1
752	иначе как	1	1
753	их из	1	1
754	к ним	1	1
755	может служить	3	1
756	бы обозначить	1	1
757	но что	3	1
758	у него	1	1
759	само по	3	1
760	должен был	4	1
761	и никогда	1	1
762	свое выражение	3	1
763	связи в	1	1
764	в руки	6	1
765	явно не	1	1
766	само собой	2	1
767	до наших	1	1
768	именно как	3	1
769	нужно было	1	1
770	со стороны	12	1
771	или иной	1	1
772	и из	1	1
773	от другой	3	1
774	этом пути	1	1
775	с известным	1	1
776	эта работа	1	1
777	есть язык	1	1
778	а именно	6	1
779	бы назвать	1	1
780	соответствии с	2	1
781	мысль которая	1	1
782	в предисловии	1	1
783	и др	2	1
784	что не	5	1
785	к человеку	1	1
786	в соответствии	2	1
787	не на	1	1
788	быть названо	4	1
789	них и	2	1
790	не было	1	1
791	более общего	2	1
792	и составляет	1	1
793	до конца	3	1
794	более того	1	1
795	что находится	1	1
796	зависит от	3	1
797	однако и	1	1
798	методе исследования	1	1
799	это значит	1	1
800	в ряду	1	1
801	главе с	1	1
802	и том	1	1
803	или с	1	1
804	говорим об	1	1
805	чем же	3	1
806	в одно	1	1
807	должна была	2	1
808	как именно	1	1
809	входить в	1	1
810	для них	1	1
811	же заключается	1	1
812	с которыми	1	1
813	мы говорим	2	1
814	в строгом	3	1
815	тот факт	1	1
816	нет еще	1	1
817	направление в	2	1
818	тому как	1	1
819	по своему	5	1
820	по многим	1	1
821	видит в	4	1
822	наряду с	2	1
823	на которое	1	1
824	такого рода	2	1
825	собой в	2	1
826	но который	1	1
827	в тех	2	1
828	только так	2	1
829	в первой	1	1
830	чтобы сделать	1	1
831	всех его	1	1
832	мере не	1	1
833	разницей что	1	1
834	общественной жизни	1	1
835	этой науки	3	1
836	заключенного в	1	1
837	становится возможным	1	1
838	самое существенное	1	1
839	совершенно то	1	1
840	но с	4	1
841	крайней мере	4	1
842	объяснить его	2	1
843	и для	4	1
844	области знания	5	1
845	их исторического	1	1
846	от той	1	1
847	или в	1	1
848	он по	1	1
849	это как	1	1
850	а к	1	1
851	как эта	1	1
852	у них	1	1
853	быть путь	1	1
854	находит свое	1	1
855	возникает вопрос	2	1
856	конце концов	2	1
857	потребностей в	1	1
858	ни к	2	1
859	на одно	1	1
860	вообще и	3	1
861	или меньшей	2	1
862	хотя в	2	1
863	потребность в	1	1
864	все то	1	1
865	на части	1	1
866	отношении к	2	1
867	только с	3	1
868	мог не	1	1
869	слово в	1	1
870	принять его	1	1
871	только как	6	1
872	для исследования	1	1
873	спросить себя	2	1
874	впервые в	1	1
875	и сейчас	2	1
876	совершенно не	1	1
877	полным основанием	1	1
878	говорят по	1	1
879	внутреннее единство	1	1
880	типа и	1	1
881	удалось показать	1	1
882	есть и	4	1
883	время не	1	1
884	ли они	1	1
885	другого рода	2	1
886	и другие	1	1
887	с неизбежностью	1	1
888	по поводу	1	1
889	это в	2	1
890	относящееся ко	1	1
891	точно так	2	1
892	все что	1	1
893	этой точки	1	1
894	гораздо более	3	1
895	которая не	1	1
