N	4gram	Tiupa_Narr_2	Hudozhes
173	на что учительница смотрит	1	1
174	глядела на него весело	1	1
175	выстроить в своем воображении	1	1
176	иссякла и уже начиналась	1	1
177	васильевны к тому характеру	1	1
178	постольку поскольку их связывает	1	1
179	которое могло бы как-то	1	1
180	другую реплику девочки неуместно	1	1
181	чего не видит внутренним	1	1
182	поскольку их связывает внешнеролевой	1	1
183	что были тогда в	1	1
184	и в сердце у	1	1
185	принимает участия в общем	1	1
186	на него с изумлением	1	1
187	о красивых глазах о	1	1
188	недели богослужения рядом деталей	1	1
189	который не принимает участия	1	1
190	символическим двойным дном возникает	1	1
191	своих учениках об экзамене	1	1
192	утра выехали из города	1	1
193	же екатерина ивановна возвращается	1	1
194	между тем ей хотелось	1	1
195	и видела во сне	1	1
196	реальности межличностного контакта в	1	1
197	содержит полноударных слов вторая	1	1
198	строю мыслей героини не	1	1
199	несогласованность между настоящим временем	1	1
200	это была мать глаза	1	1
201	мельком бросила выходя из	1	1
202	только сам умирающий преосвященный	1	1
203	замечательное самое важное и	1	1
204	интерсубъективной духовной реальности межличностного	1	1
205	чему способствует помимо нагнетания	1	1
206	силу повествования первая фраза	1	1
207	выговорить ни слова мать	1	1
208	в непосредственности ее я	1	1
209	речи повествователя может быть	1	1
210	перестало беспокойно биться сердце	1	1
211	новая нервная сознательная жизнь	1	1
212	может выговорить ни слова	1	1
213	легко но по разным	1	1
214	радостью бытия именно на	1	1
215	память читателя оказывается противопоставленной	1	1
216	межличностного контакта в то	1	1
217	чашку с уксусом для	1	1
218	говорит в театрах этих	1	1
219	держат себя вольно в	1	1
220	тайна личного бытия на	1	1
221	инобытия не в слове	1	1
222	видела во сне свой	1	1
223	мир где в каждой	1	1
224	несмотря на свой тихий	1	1
225	характеристике персонажей произведения у	1	1
226	же будут каждый год	1	1
227	не в ладу с	1	1
228	разговоре с ним девочка	1	1
229	личного бытия на кладбище	1	1
230	радостью но героиня не	1	1
231	об училищном совете а	1	1
232	его матери мария наконец	1	1
233	старуха которая живет теперь	1	1
234	в рассказе володя где	1	1
235	футлярный характер беликова не	1	1
236	безликостью вполне отвечает строю	1	1
237	и катю непонимание смерти	1	1
238	напоминает мальчика павлушу которого	1	1
239	вздернутый глаза хитрые личность	1	1
240	взгляду который она мельком	1	1
241	преосвященный да катя не	1	1
242	ними ему легко но	1	1
243	необыкновенно добрым глазам робкому	1	1
244	теперь я беру именно	1	1
245	не думал он об	1	1
246	вместил в себя ту	1	1
247	художественной сверхзадачи чехова которая	1	1
248	и ей не все	1	1
249	после заученного обращения ваше	1	1
250	доля великой нравственной истины	1	1
251	в себе но и	1	1
252	лицо и все его	1	1
253	ним о делах о	1	1
254	первый раз в жизни	1	1
255	марьи васильевны к тому	1	1
256	ли я лично в	1	1
257	заученного обращения ваше преосвященство	1	1
258	высокая колокольня вся залитая	1	1
259	тем самым личная память	1	1
260	движение которое могло бы	1	1
261	присутствует доля великой нравственной	1	1
262	ей хотелось думать о	1	1
263	читателя чему способствует помимо	1	1
264	без тайны так и	1	1
265	не случайно в ответ	1	1
266	свою жизнь находился при	1	1
267	любила своего папашу который	1	1
268	способствует помимо нагнетания эпитетов	1	1
269	бы желая разгадать что	1	1
270	среди мыслей и в	1	1
271	повторяет рассмеявшись так брат	1	1
272	в театрах этих что	1	1
273	внутренним духовным личностным зрением	1	1
274	он первый раз в	1	1
275	к той или иной	1	1
276	было понять [...] любит	1	1
277	ну их где уж	1	1
278	замигал глазами и опять	1	1
279	будущем ждал архиерейский сан	1	1
280	и читатель вместе со	1	1
281	то время как личностная	1	1
282	доносившиеся из сада тиволи	1	1
283	чайную чашку с уксусом	1	1
284	в душе преосвященного петра	1	1
285	архиерей долго не может	1	1
286	вместе со всеми уже	1	1
287	в памяти время когда	1	1
288	личностному сближению девочка же	1	1
289	в театре самое замечательное	1	1
290	сморщиваясь и лишь глаза	1	1
291	детей которые глядят на	1	1
292	самом верю ли я	1	1
293	порывает с действительной жизнью	1	1
294	роль в характеристике персонажей	1	1
295	но по разным причинам	1	1
296	сердце у нее была	1	1
297	и пережил их одиннадцать	1	1
298	ролевой характерности ее индивидуальность	1	1
299	желая разгадать что это	1	1
300	на свете став женой	1	1
301	сисоя они сердитые выпуклые	1	1
302	могиле чувствуется присутствие тайны	1	1
303	неодетых женщин и детей	1	1
304	этим рассказчик разворачивает картину	1	1
305	после себя пепел одинокого	1	1
306	глядела она безучастно на	1	1
307	в ответ сиди смирно	1	1
308	она думала о своих	1	1
309	настоящее и другого будущего	1	1
310	и таящимся в душе	1	1
311	и все что можно	1	1
312	его любовь ему становится	1	1
313	контакта исключает не случайно	1	1
314	ответ на веселую речь	1	1
315	ширящегося разрастающегося набирающего силу	1	1
316	он свободен теперь как	1	1
317	счастье какого никогда не	1	1
318	и откуда они все	1	1
319	голубчик приведя в такое	1	1
320	видением мира и таящимся	1	1
321	ему легко но по	1	1
322	поэтому катя оказывается единственной	1	1
323	кукине видевшая в театре	1	1
324	о своих учениках об	1	1
325	быть прочитано как символ	1	1
326	катя не мигая глядела	1	1
327	только по необыкновенно добрым	1	1
328	сам умирающий преосвященный да	1	1
329	то что человек есть	1	1
330	оставляя после себя пепел	1	1
331	на него приходится искать	1	1
332	с радостью бытия именно	1	1
333	отвечал ну их где	1	1
334	к торгам он входит	1	1
335	кладбище он первый раз	1	1
336	говорила и ей не	1	1
337	полноударных слов вторая третья	1	1
338	непонимание смерти только сам	1	1
339	с ним было легко	1	1
340	озабоченному взгляду который она	1	1
341	мы знакомимся с нею	1	1
342	которые глядят на него	1	1
343	жизнь есть сосредоточенное нравственное	1	1
344	где в каждой могиле	1	1
345	сближению девочка же пока	1	1
346	других на противоположном безумие	1	1
347	непосредственностью катя напоминает мальчика	1	1
348	ей неизменно хотелось одного	1	1
349	другого будущего она не	1	1
350	о здешних порядках тогда	1	1
351	губой замигал глазами и	1	1
352	эти два человека держат	1	1
353	предоставленной самой себе не	1	1
354	веселую речь марии тимофеевны	1	1
355	возникает библейская аллюзия согласно	1	1
356	темной комнате в кресле	1	1
357	веселый красивый звон дорогих	1	1
358	разрастающегося набирающего силу повествования	1	1
359	состоит в пробуждении у	1	1
360	люди что были тогда	1	1
361	и потому-то с ним	1	1
362	адекватные его внутренней заданности	1	1
363	временем и прошедшим оставляет	1	1
364	не видит внутренним духовным	1	1
365	в разговоре с ним	1	1
366	он мечтал каждый вечер	1	1
367	из сада тиволи казались	1	1
368	тайны так и н	1	1
369	начинается так у старцева	1	1
370	который она мельком бросила	1	1
371	самой себе не отыскивается	1	1
372	мечтал каждый вечер ложась	1	1
373	глазам робкому озабоченному взгляду	1	1
374	этом детском непонимании присутствует	1	1
375	рассказывать говорила и ей	1	1
376	как у рака у	1	1
377	между уйти бы и	1	1
378	только увидев его сморщенное	1	1
379	таящимся в душе преосвященного	1	1
380	ей не все верили	1	1
381	непонятно почему он монах	1	1
382	увлекает за собой и	1	1
383	красивых глазах о любви	1	1
384	человека держат себя вольно	1	1
385	нравственной истины о неуничтожимости	1	1
386	весело с доброй радостной	1	1
387	истины о неуничтожимости личности	1	1
388	напряжение между уйти бы	1	1
389	позднее охотно повторяет рассмеявшись	1	1
390	тайны когда же огонек	1	1
391	стоит читателю задать себе	1	1
392	изумлением и страхом тычет	1	1
393	которым можно было бы	1	1
394	я лично в небесследность	1	1
395	она безучастно на свой	1	1
396	деталей именем его матери	1	1
397	свободен теперь как птица	1	1
398	герою архиерею с сисоем	1	1
399	я верю в то	1	1
400	восьмилетняя катя и семидесятилетний	1	1
401	об этом и уже	1	1
402	быта от которого сисой	1	1
403	понимают что с ним	1	1
404	непонимании присутствует доля великой	1	1
405	сознательная жизнь которая не	1	1
406	о марии тимофеевне говорится	1	1
407	верю в то что	1	1
408	вот и все что	1	1
409	на противоположном безумие коврина	1	1
410	фразой тут было ее	1	1
411	тому характеру весьма посредственной	1	1
412	порядках тогда как в	1	1
413	которого архиерей долго не	1	1
414	личность духовно прорывается за	1	1
415	сне свой пустой двор	1	1
416	счастья и теперь я	1	1
417	только в магнитном поле	1	1
418	жесте а во взгляде	1	1
419	во взгляде только по	1	1
420	и ответ на него	1	1
421	два человека держат себя	1	1
422	тимофеевны никогда не смеющийся	1	1
423	лицо и большие глаза	1	1
424	тычет во все двери	1	1
425	преосвященного петра детским началом	1	1
426	учениках об экзамене о	1	1
427	опять она думала о	1	1
428	было непонятно почему он	1	1
429	видно что у нее	1	1
430	на нее обращен столь	1	1
431	информативной безликостью вполне отвечает	1	1
432	полная любви ласк веселья	1	1
433	пора к страстям господним	1	1
434	понятно в ее жизни	1	1
435	когда наступала ночь шла	1	1
436	умирающий преосвященный да катя	1	1
437	личная память читателя оказывается	1	1
438	приносит преосвященному чайную чашку	1	1
439	жизнь которая не в	1	1
440	своего внешнего инобытия не	1	1
441	ним девочка тотчас после	1	1
442	для натирания типично чеховская	1	1
443	лишь глаза становятся большими	1	1
444	тайной и люди без	1	1
445	патетический уход слова рассказчика	1	1
446	каждый вечер ложась спать	1	1
447	можно сказать про него	1	1
448	не в слове и	1	1
449	рядом деталей именем его	1	1
450	личности марьи васильевны к	1	1
451	неуместностью в кругу монастырского	1	1
452	в жизни видит особенный	1	1
453	на пороге его смерти	1	1
454	режет? смех веселье радость	1	1
455	сисой всю свою жизнь	1	1
456	непосредственности ее я смерть	1	1
457	огонек личной тайны в	1	1
458	внешнеролевой контакт поговорить с	1	1
459	стороны существования павла-петра только	1	1
460	наступала ночь шла спать	1	1
461	тимофеевна чувствовала себя больше	1	1
462	из комнаты можно было	1	1
463	настолько что порывает с	1	1
464	в половине десятого утра	1	1
465	солнышко и весело светилось	1	1
466	представляет собой один из	1	1
467	любит ли он кого-нибудь	1	1
468	задергал нижней губой замигал	1	1
469	это все те же	1	1
470	себе и к миру	1	1
471	употребления настоящего времени в	1	1
472	прорывается за пределы своего	1	1
473	и читателя чему способствует	1	1
474	мыслей и в сердце	1	1
475	в сердце у нее	1	1
476	заговорить желая улыбнуться он	1	1
477	на свой тихий скромный	1	1
478	светилось [...] в рыжих	1	1
479	человек в разговоре с	1	1
480	с сисоем легко постольку	1	1
481	важный для подтекстовой символики	1	1
482	своей непосредственностью катя напоминает	1	1
483	ее положении какой бы	1	1
484	уже начиналась новая нервная	1	1
485	как будто он прямо	1	1
486	подумал никитин и откуда	1	1
487	у рака у кати	1	1
488	ознаменовано фразой началось сердцебиение	1	1
489	увидев его сморщенное лицо	1	1
490	все что можно сказать	1	1
491	рассказываемой жизни и субъективно-личностной	1	1
492	становятся большими только увидев	1	1
493	драматическое напряжение между уйти	1	1
494	кого-нибудь или что-нибудь верует	1	1
495	каждой могиле чувствуется присутствие	1	1
496	и треск ракет доносившиеся	1	1
497	тенденция ширящегося разрастающегося набирающего	1	1
498	уж пронюхали подлецы подумал	1	1
499	самому было непонятно почему	1	1
500	глазах о любви о	1	1
501	никогда не актуальна в	1	1
502	бы как-то реализовать внутренний	1	1
503	и о которой он	1	1
504	перед нами одно из	1	1
505	комнаты можно было догадаться	1	1
506	видит в нем своего	1	1
507	потенциал ее подавленного я	1	1
508	потом когда наступала ночь	1	1
509	с ним девочка тотчас	1	1
510	о герое прежде чем	1	1
511	кто видит в герое	1	1
512	страстям господним обращенной к	1	1
513	взгляде только по необыкновенно	1	1
514	любви ласк веселья раздолья	1	1
515	мысли о детях о	1	1
516	внутренний потенциал ее подавленного	1	1
517	случай употребления настоящего времени	1	1
518	нем своего страждущего сына	1	1
519	все его тело уменьшаются	1	1
520	что перед нею архиерей	1	1
521	было догадаться что это	1	1
522	время смотрело весеннее солнышко	1	1
523	весьма посредственной провинциальной учительницы	1	1
524	рамки своей повествовательной функции	1	1
525	какой бы это был	1	1
526	беру именно то что	1	1
527	слове и жесте а	1	1
528	что они все те	1	1
529	окна со двора все	1	1
530	радость в этих и	1	1
531	тем ей хотелось думать	1	1
532	и в жизни других	1	1
533	архиерей и видит в	1	1
534	читателя оказывается противопоставленной забвению	1	1
535	препятствует личностному сближению девочка	1	1
536	катю непонимание смерти только	1	1
537	колокольня вся залитая светом	1	1
538	бытия на кладбище он	1	1
539	для подтекстовой символики рассказа	1	1
540	марии тимофеевны никогда не	1	1
541	не вовлекается в это	1	1
542	угрюмо недовольным голосом отвечал	1	1
543	личностности чеховского человека есть	1	1
544	она любила своего папашу	1	1
545	здешних порядках тогда как	1	1
546	обеда в окна со	1	1
547	пустой двор [...] а	1	1
548	двора все время смотрело	1	1
549	темные улицы одна за	1	1
550	хитрые личность умирающего неподвижного	1	1
551	нижней губой замигал глазами	1	1
552	данностью рассказываемой жизни и	1	1
553	весеннее солнышко и весело	1	1
554	павлушу которого в будущем	1	1
555	контакт поговорить с ним	1	1
556	у читателя самостоятельного отношения	1	1
557	что-нибудь верует ли в	1	1
558	веселье радость в этих	1	1
559	и опять она думала	1	1
560	входит без церемонии не	1	1
561	иных моментах рассказа приобретает	1	1
562	вслед за этим рассказчик	1	1
563	глагольных времен старуха которая	1	1
564	николаша говоришь мертвецов режет?	1	1
565	глаза марии тимофеевна забывает	1	1
566	в речи повествователя может	1	1
567	произнесенную за столом архиерей	1	1
568	уже давно стерлось в	1	1
569	этом и уже давно	1	1
570	пепел одинокого накопительства то	1	1
571	провинциальной учительницы который она	1	1
572	казалось что это все	1	1
573	смерть никогда не актуальна	1	1
574	стерлось в памяти время	1	1
575	да и не думал	1	1
576	и лишь глаза становятся	1	1
577	столь важный для подтекстовой	1	1
578	характер интерсубъективной духовной реальности	1	1
579	жизни видит особенный мир	1	1
580	жизнь находился при архиереях	1	1
581	вопроса а как же	1	1
582	настоящего времени в речи	1	1
583	именно на нее обращен	1	1
584	волнение от которого архиерей	1	1
585	его дядечка и голубчик	1	1
586	только на пороге его	1	1
587	можно было догадаться что	1	1
588	возможность такого контакта исключает	1	1
589	что это была мать	1	1
590	мучает героя живущего как	1	1
591	на своего дядю преосвященного	1	1
592	ним происходит смерть постижима	1	1
593	женой пустовалова говорит в	1	1
594	единственной кто видит в	1	1
595	нею впервые будто и	1	1
596	своей информативной безликостью вполне	1	1
597	настоящим временем и прошедшим	1	1
598	люди без тайны так	1	1
599	самым личная память читателя	1	1
600	памятью о своем личном	1	1
601	позволяет ощутить живую сокровенную	1	1
602	нее обращен столь важный	1	1
603	те же будут каждый	1	1
604	приобретает характер интерсубъективной духовной	1	1
605	говоришь мертвецов режет? смех	1	1
606	читателю задать себе подобный	1	1
607	обращенной к страдающему и	1	1
608	чеховского человека есть мера	1	1
609	филолог но служит в	1	1
610	времени в речи повествователя	1	1
611	прошлое ее настоящее и	1	1
612	неизменно хотелось одного поскорее	1	1
613	есть мера напряжения между	1	1
614	фрагменте о марии тимофеевне	1	1
615	в жизни учителя словесности	1	1
616	какого никогда не будет	1	1
617	которая мучает героя живущего	1	1
618	они все те же	1	1
619	куда там глубоко символично	1	1
620	мыслей героини не пробудившихся	1	1
621	учительницы который она собой	1	1
622	объяснения в любви начинается	1	1
623	как же обстоит дело	1	1
624	он прямо родился монахом	1	1
625	во время обеда в	1	1
626	и среди мыслей и	1	1
627	нами одно из тончайших	1	1
628	просто человека мария тимофеевна	1	1
629	личность умирающего неподвижного героя	1	1
630	девочка же пока еще	1	1
631	он об этом и	1	1
632	их где уж куда	1	1
633	из города своей информативной	1	1
634	с покоем и личным	1	1
635	в окна со двора	1	1
636	за собой и читателя	1	1
637	богослужения рядом деталей именем	1	1
638	те же люди что	1	1
639	и весело светилось [...]	1	1
640	повествовательной функции ушел бы	1	1
641	ваше преосвященство называет его	1	1
642	если бы она влюбилась	1	1
643	ту безликую силу конформизма	1	1
644	и теперь я беру	1	1
645	ним было легко хотя	1	1
646	чем матерью а катя	1	1
647	ее подавленного я ей	1	1
648	после неудачного объяснения в	1	1
649	в глазах лицо и	1	1
650	на кладбище он первый	1	1
651	похоже было как будто	1	1
652	в других на противоположном	1	1
653	что у нее тревожно	1	1
654	символики рассказа свет во	1	1
655	пробуждении у читателя самостоятельного	1	1
656	нее была такая же	1	1
657	личную тайну настолько что	1	1
658	бродят новые какие-то особенные	1	1
659	которого в будущем ждал	1	1
660	этих и иных моментах	1	1
661	глаза становятся большими только	1	1
662	существованием вслед за этим	1	1
663	душ и потому-то с	1	1
664	видевшая в театре самое	1	1
665	чужая тайна личного бытия	1	1
666	он монах да и	1	1
667	догадаться что это была	1	1
668	рассказчик разворачивает картину того	1	1
669	но и нетерпимого к	1	1
670	полная овнешненность исчерпанность персонажа	1	1
671	пережил их одиннадцать душ	1	1
672	неподвижного героя словно концентрируется	1	1
673	с доброй радостной улыбкой	1	1
674	не только не знающего	1	1
675	чье уединенное сознание углубляется	1	1
676	став женой пустовалова говорит	1	1
677	и уважать в чужой	1	1
678	себя ту чистую поэтическую	1	1
679	матерью а катя не	1	1
680	рассказа который не принимает	1	1
681	уйти бы и доехать	1	1
682	знакома ему по романам	1	1
683	есть жизнь чистая благородная	1	1
684	экзамене о стороже об	1	1
685	думать о красивых глазах	1	1
686	безликую силу конформизма которая	1	1
687	теперь сидел больной в	1	1
688	слушая его трудно было	1	1
689	о любви о том	1	1
690	долго не может выговорить	1	1
691	н сухих формулирует главную	1	1
692	связывает внешнеролевой контакт поговорить	1	1
693	умирающего неподвижного героя словно	1	1
694	откуда они все знают?	1	1
695	становится внятной и чужая	1	1
696	закончить рассказ вот и	1	1
697	он кого-нибудь или что-нибудь	1	1
698	так у старцева перестало	1	1
699	чувствуется присутствие тайны когда	1	1
700	глазами и опять потянул	1	1
701	бросила выходя из комнаты	1	1
702	находился при архиереях и	1	1
703	он задергал нижней губой	1	1
704	неудачного объяснения в любви	1	1
705	о стороже об училищном	1	1
706	ответ на него приходится	1	1
707	непосредственно личностна поэтому катя	1	1
708	и внешнюю стороны существования	1	1
709	была такая же пустота	1	1
710	и голубчик приведя в	1	1
711	есть творец своего счастья	1	1
712	чеховского творчества футлярный характер	1	1
713	который бы вместил в	1	1
714	но служит в банке	1	1
715	разным причинам сисой всю	1	1
716	ракет доносившиеся из сада	1	1
717	[...] любит ли он	1	1
718	рассказчика за рамки своей	1	1
719	и иных моментах рассказа	1	1
720	вполне отвечает строю мыслей	1	1
721	разума а для личности	1	1
722	творчества футлярный характер беликова	1	1
723	опять потянул руку к	1	1
724	повествователя может быть прочитано	1	1
725	сходилась начинала рассказывать говорила	1	1
726	несомненно это был тяжелый	1	1
727	учительница смотрит но чего	1	1
728	уж куда там глубоко	1	1
729	своего папашу который теперь	1	1
730	приведя в такое волнение	1	1
731	бы это был ужас	1	1
732	характер беликова не только	1	1
733	читатель вместе со всеми	1	1
734	новые какие-то особенные мысли	1	1
735	мигая глядела на своего	1	1
736	никитин и откуда они	1	1
737	тогда в детстве и	1	1
738	с ним о делах	1	1
739	катя не понимают что	1	1
740	мария тимофеевна чувствовала себя	1	1
741	силу конформизма которая мучает	1	1
742	было легко хотя несомненно	1	1
743	за столом архиерей и	1	1
744	его постригли похоже было	1	1
745	натирания типично чеховская бытовая	1	1
746	в любви начинается так	1	1
747	следов прежнего якобы настоящего	1	1
748	повествователя завершающего разговор о	1	1
749	нужное на свете став	1	1
750	мать же осмелится назвать	1	1
751	разворачивает картину того на	1	1
752	что это все те	1	1
753	в своем воображении внешность	1	1
754	такое волнение от которого	1	1
755	все не ндравится сисой	1	1
756	и н сухих формулирует	1	1
757	время как личностная опустошенность	1	1
758	произведения у сисоя они	1	1
759	сердитые выпуклые как у	1	1
760	любовь которая была знакома	1	1
761	двойным дном возникает библейская	1	1
762	к тому же в	2	1
763	видит особенный мир где	1	1
764	она не могла представить	1	1
765	выехали из города своей	1	1
766	внутреннюю и внешнюю стороны	1	1
767	была знакома ему по	1	1
768	тут было ее прошлое	1	1
769	были тогда в детстве	1	1
770	с изумлением и страхом	1	1
771	дядю преосвященного как бы	1	1
772	обращая внимания на неодетых	1	1
773	человека мария тимофеевна чувствовала	1	1
774	театре самое замечательное самое	1	1
775	по образованию филолог но	1	1
776	у нее тревожно билось	1	1
777	ни слова мать же	1	1
778	вызывало никаких мыслей в	1	1
779	якобы настоящего глубокого чувства	1	1
780	монах да и не	1	1
781	кресле и тяжело дышал	1	1
782	преосвященному чайную чашку с	1	1
783	именно то что я	1	1
784	марии тимофеевна забывает что	1	1
785	в себя ту чистую	1	1
786	подчеркнута фразой повествователя завершающего	1	1
787	человек есть творец своего	1	1
788	по разным причинам сисой	1	1
789	девочка тотчас после заученного	1	1
790	называет его дядечка и	1	1
791	сидел больной в темной	1	1
792	странность состоит в явной	1	1
793	персонажей произведения у сисоя	1	1
794	той от которой страдает	1	1
795	смысле можно сказать что	1	1
796	смотрело весеннее солнышко и	1	1
797	угасает оставляя после себя	1	1
798	тайны в себе но	1	1
799	чужой дом назначаемый к	1	1
800	живущего как раз памятью	1	1
801	за этим рассказчик разворачивает	1	1
802	бытия именно на нее	1	1
803	него приходится искать в	1	1
804	треск ракет доносившиеся из	1	1
805	выходила сходилась начинала рассказывать	1	1
806	душе преосвященного петра детским	1	1
807	чистая благородная теплая изящная	1	1
808	такого контакта исключает не	1	1
809	катя оказывается единственной кто	1	1
810	понять [...] любит ли	1	1
811	именем его матери мария	1	1
812	сухих формулирует главную ценностную	1	1
813	в ответ на веселую	1	1
814	церемонии не обращая внимания	1	1
815	личностная опустошенность отвердевшего характера	1	1
816	себя вольно в его	1	1
817	павла-петра только эти два	1	1
818	к страдающему и уже	1	1
819	во все двери палкой	1	1
820	брат николаша говоришь мертвецов	1	1
821	в личную тайну настолько	1	1
822	музыки и треск ракет	1	1
823	нее тревожно билось сердце	1	1
824	глаза хитрые личность умирающего	1	1
825	который она собой являет	1	1
826	начиналась новая нервная сознательная	1	1
827	словно мы знакомимся с	1	1
828	помимо нагнетания эпитетов венчающий	1	1
829	больной в темной комнате	1	1
830	и прошедшим оставляет место	1	1
831	потянул руку к виску	1	1
832	ему по романам и	1	1
833	такая же пустота как	1	1
834	героини не пробудившихся от	1	1
835	же осмелится назвать сына	1	1
836	концентрируется в глазах лицо	1	1
