N	2gram	Vygotskiy__6	EvropaiE
428	для каждого	2	1
429	одна из	1	1
430	она никогда	1	1
431	что принцип	1	1
432	кто склонен	1	1
433	о таких	1	1
434	он мог	2	1
435	для всего	1	1
436	это мы	3	1
437	казалось бы	2	1
438	упомянутые выше	1	1
439	в разных	5	1
440	только и	1	1
441	действительности но	1	1
442	находятся в	1	1
443	высшей и	1	1
444	к определенному	2	1
445	ту мысль	1	1
446	во всем	1	1
447	вместо того	2	1
448	и его	3	1
449	каждой из	2	1
450	связи с	3	1
451	в сознании	4	1
452	в случаях	1	1
453	считать что	1	1
454	в основе	3	1
455	но все-таки	1	1
456	у нас	2	1
457	числе и	1	1
458	должны быть	1	1
459	для мышления	1	1
460	из географии	1	1
461	играть в	1	1
462	мы остановились	1	1
463	выше а	1	1
464	оно может	1	1
465	что состояние	1	1
466	приходит к	2	1
467	своего развития	4	1
468	и о	1	1
469	значительной мере	2	1
470	и сами	1	1
471	последнее время	2	1
472	то чтобы	1	1
473	х и	1	1
474	то время	6	1
475	в рамки	1	1
476	как с	2	1
477	не повторяет	1	1
478	и центральной	1	1
479	этот период	2	1
480	те же	3	1
481	которыми мы	1	1
482	земной поверхности	2	1
483	когда его	1	1
484	об этом	1	1
485	еще в	2	1
486	собой между	1	1
487	является в	1	1
488	и вообще	2	1
489	к другу	4	1
490	с ним	2	1
491	в определенной	1	1
492	означает что	2	1
493	при том	1	1
494	на вопрос	2	1
495	внимание на	2	1
496	может не	1	1
497	нас в	2	1
498	развития не	1	1
499	связь между	4	1
500	которые мы	1	1
501	эти два	1	1
502	быть установлены	1	1
503	же приблизительно	1	1
504	его мысль	1	1
505	и следовательно	4	1
506	в лучшем	1	1
507	если взять	1	1
508	с понятиями	1	1
509	друг к	3	1
510	значит что	1	1
511	развития но	3	1
512	чтобы ответить	1	1
513	но так	1	1
514	и соответствующая	1	1
515	один из	3	1
516	в двух	1	1
517	тот же	1	1
518	связь и	1	1
519	с ними	2	1
520	зрения есть	1	1
521	дело с	2	1
522	всех этих	1	1
523	мы увидим	1	1
524	не дошла	1	1
525	смысле является	1	1
526	как нечто	1	1
527	исследования по	1	1
528	которое мы	2	1
529	что как	1	1
530	который в	1	1
531	и ее	1	1
532	больше чем	3	1
533	с которыми	1	1
534	ведь в	1	1
535	внимание что	1	1
536	конечно не	1	1
537	уже не	1	1
538	если мы	2	1
539	то и	1	1
540	на нет	1	1
541	только тогда	4	1
542	в начале	1	1
543	которых наиболее	1	1
544	но совершенно	2	1
545	к установлению	3	1
546	этот раз	1	1
547	с живыми	1	1
548	для него	6	1
549	и их	1	1
550	представить себе	3	1
551	зрения развития	1	1
552	и должна	1	1
553	гораздо большей	1	1
554	мы обозначаем	1	1
555	от того	10	1
556	потребности в	1	1
557	в более	1	1
558	а на	1	1
559	раз выше	1	1
560	на примере	3	1
561	сказал бы	1	1
562	оно будет	1	1
563	что тот	1	1
564	к которому	2	1
565	с той	1	1
566	в ряде	1	1
567	с хотя	1	1
568	и затем	1	1
569	одних и	1	1
570	обратиться к	1	1
571	что обе	1	1
572	в любой	2	1
573	которых мы	2	1
574	зависит от	3	1
575	если даже	1	1
576	оказались к	1	1
577	к осознанию	3	1
578	вопрос можно	1	1
579	каждую из	1	1
580	мы хотим	1	1
581	что мы	11	1
582	мы поймем	1	1
583	этот принцип	1	1
584	становится ясным	1	1
585	себе подтверждение	1	1
586	мы знаем	4	1
587	если не	1	1
588	в связи	2	1
589	пределах данной	1	1
590	именно поэтому	2	1
591	на самих	1	1
592	что во	1	1
593	то можно	1	1
594	дальше от	1	1
595	тех и	5	1
596	к жизни	4	1
597	для всех	2	1
598	что за	1	1
599	она есть	1	1
600	с некоторыми	1	1
601	есть только	1	1
602	это различие	1	1
603	эту мысль	1	1
604	приблизительно в	1	1
605	в состоянии	4	1
606	возможность такого	1	1
607	том смысле	2	1
608	этого слова	2	1
609	этого факта	2	1
610	на пути	1	1
611	аналогии с	1	1
612	приблизиться к	1	1
613	от господствующей	1	1
614	лучшем случае	1	1
615	для развития	5	1
616	положение которое	1	1
617	отношении которых	1	1
618	ближе к	1	1
619	тех или	1	1
620	более того	2	1
621	вопрос в	1	1
622	этих положений	1	1
623	одного и	4	1
624	при таком	1	1
625	нельзя сказать	1	1
626	этих сфер	2	1
627	что оно	7	1
628	и иного	2	1
629	но когда	2	1
630	особого рода	1	1
631	и частных	1	1
632	возникает вопрос	2	1
633	в большей	1	1
634	может в	1	1
635	всем другим	1	1
636	но это	2	1
637	себе ничего	2	1
638	и другие	2	1
639	не обнаруживают	4	1
640	с ней	3	1
641	этого пункта	3	1
642	но этот	1	1
643	этих отношений	2	1
644	оно не	4	1
645	есть то	1	1
646	лежащих в	1	1
647	чтобы ее	1	1
648	включает в	1	1
649	подтверждение в	1	1
650	это в	2	1
651	понимать что	2	1
652	они относятся	1	1
653	все что	1	1
654	том числе	1	1
655	смысле что	2	1
