N	2gram	Propp_Isto_3	Analitik
109	со стороны	3	3
110	было бы	3	3
111	и за	1	3
112	тому как	1	3
113	этого слова	1	3
114	или в	11	3
115	на небесах	1	3
116	прежде всего	3	3
117	а в	6	3
118	на смену	4	3
119	не знает	1	3
120	таком случае	1	2
121	и до	1	2
122	той же	2	2
123	а как	1	2
124	и он	2	2
125	еще не	10	2
126	как говорит	1	2
127	как основной	1	2
128	на то	1	2
129	вообще не	1	2
130	не следует	1	2
131	он не	5	2
132	что она	5	2
133	таким образом	10	2
134	в одну	1	2
135	а затем	3	2
136	же не	2	2
137	на этой	1	2
138	по себе	1	2
139	соответствии с	1	2
140	он и	3	2
141	в этих	11	2
142	в своей	1	2
143	в котором	2	2
144	с точки	1	2
145	о себе	3	2
146	мужских и	1	2
147	и наоборот	1	2
148	для нее	2	2
149	даже в	2	2
150	в таких	1	2
151	она не	4	2
152	в то	2	2
153	не имеет	2	2
154	так например	1	2
155	особого рода	3	2
156	роль в	2	2
157	с ее	1	2
158	другого и	1	2
159	с ним	1	2
160	что в	15	2
161	за пределами	1	2
162	никак не	1	2
163	или их	1	2
164	его в	3	2
165	между тем	2	2
166	в его	3	2
167	не знаю	8	2
168	того что	5	2
169	один из	5	2
170	не есть	1	2
171	а то	2	2
172	одно из	1	2
173	и их	1	2
174	или даже	1	2
175	в одном	2	2
176	вовсе не	2	2
177	уже и	1	2
178	представляют собой	4	2
179	здесь в	1	2
180	этого персонажа	1	2
181	в соответствии	1	2
182	превращается в	3	2
183	на этот	1	2
184	перекликается с	1	2
185	была бы	1	2
186	о чем	1	2
187	что мужские	1	2
188	вступает в	3	2
189	вместе с	9	2
190	так же	3	2
191	и иной	1	2
192	к своему	1	2
193	этих случаях	7	2
194	в состоянии	1	2
195	ты не	2	2
196	и для	2	2
197	при таком	1	2
198	и другими	1	2
199	он по	2	2
200	еще более	2	2
201	сказать что	3	2
202	другой стороны	7	2
203	речи и	1	2
204	т е	16	2
205	все что	3	2
206	к этому	7	2
207	на лице	1	2
208	в таком	1	2
209	и т	16	1
210	также и	1	1
211	самом деле	1	1
212	говорилось выше	2	1
213	отношений в	1	1
214	этого мира	1	1
215	здесь и	2	1
216	действительности и	1	1
217	мы уже	6	1
218	их и	3	1
219	его своей	1	1
220	есть не	1	1
221	со всех	1	1
222	и входит	1	1
223	на место	1	1
224	они могут	2	1
225	что никто	1	1
226	это всегда	1	1
227	что иное	3	1
228	на войне	1	1
229	целого но	1	1
230	не вполне	6	1
231	я не	3	1
232	из того	2	1
233	частный случай	2	1
234	связь этих	1	1
235	как один	1	1
236	иное как	3	1
237	цвет и	1	1
238	быть в	1	1
239	в чем	3	1
240	тем как	1	1
241	особенно если	1	1
242	не все	6	1
243	тут же	1	1
244	бы для	1	1
245	независимо от	2	1
246	от до	1	1
247	комнаты и	1	1
248	в приведенном	1	1
249	тех случаях	1	1
250	и тот	1	1
251	его к	1	1
252	следующим образом	3	1
253	есть на	1	1
254	со своей	1	1
255	интересно что	1	1
256	так или	1	1
257	все эти	4	1
258	жизни так	1	1
259	бы не	1	1
260	из этих	3	1
261	которые в	1	1
262	что автор	1	1
263	говорит не	1	1
264	и те	1	1
265	после чего	10	1
266	в наших	2	1
267	в нем	9	1
268	всех этих	2	1
269	в первую	1	1
270	не как	1	1
271	прочим и	1	1
272	в силу	2	1
273	пребывание в	4	1
274	никому не	2	1
275	и по	1	1
276	человека в	1	1
277	мне в	1	1
278	а когда	1	1
279	об этом	1	1
280	он ничего	2	1
281	в глубине	1	1
282	в несколько	1	1
283	входит в	1	1
284	заключается в	1	1
285	и приходит	1	1
286	это не	6	1
287	каждого из	1	1
288	в жизни	2	1
289	смерть и	2	1
290	в ином	6	1
291	только одно	1	1
292	ни в	2	1
293	в них	6	1
294	все равно	3	1
295	далеко не	3	1
296	со своими	2	1
297	которой он	1	1
298	в сон	1	1
299	ведет к	1	1
300	такой же	2	1
301	высока и	1	1
302	противопоставлены в	1	1
303	но если	1	1
304	этой связи	1	1
305	в следующем	1	1
306	в такой	1	1
307	это делает	2	1
308	имеется в	1	1
309	и пошел	2	1
310	вплоть до	1	1
311	обнаруживается в	1	1
312	для данного	1	1
313	и эти	3	1
314	второй раз	1	1
315	и более	2	1
316	внимание и	1	1
317	однако в	1	1
318	что этот	1	1
319	ни одна	1	1
320	все три	1	1
321	меня не	1	1
322	хотелось бы	2	1
323	одна из	2	1
324	она получает	1	1
325	является также	1	1
326	всегда имеется	1	1
327	это еще	2	1
328	для всего	1	1
329	в разных	1	1
330	именно с	1	1
331	с одним	2	1
332	впрочем в	1	1
333	как она	1	1
334	потому что	3	1
335	связи с	6	1
336	только с	1	1
337	а мы	3	1
338	с другом	1	1
339	есть у	2	1
340	у нас	4	1
341	к столу	1	1
342	начиная с	1	1
343	если он	2	1
344	прямо говорит	1	1
345	встречается в	2	1
346	во все	2	1
347	считает их	1	1
348	и другой	1	1
349	его за	1	1
350	отличается от	1	1
351	героя из	1	1
352	указывает на	1	1
353	он видит	3	1
354	что при	1	1
355	если же	1	1
356	о них	1	1
357	и о	2	1
358	случае это	1	1
359	то она	1	1
360	свою очередь	1	1
361	в ее	1	1
362	здесь также	1	1
363	тайн можно	1	1
364	только то	1	1
365	в образе	1	1
366	с собой	2	1
367	связан с	2	1
368	нам уже	2	1
369	она была	1	1
370	даже из	1	1
371	и здесь	7	1
372	этому мы	1	1
373	в другом	2	1
374	и что	2	1
375	что его	1	1
376	но когда	1	1
377	известно из	1	1
378	восходит к	1	1
379	к нему	5	1
380	или иначе	1	1
381	от них	3	1
382	себя от	1	1
383	это лишь	1	1
384	этой ситуации	1	1
385	что здесь	6	1
386	оно и	1	1
387	мы видим	8	1
388	тот же	1	1
389	в основном	1	1
390	дело с	2	1
391	хотя бы	1	1
392	неудивительно что	1	1
393	который в	1	1
394	на несколько	1	1
395	и ее	3	1
396	второй случай	1	1
397	все они	1	1
398	этот вопрос	2	1
399	тем временем	1	1
400	он состоит	1	1
401	уже в	1	1
402	то и	6	1
403	героя с	2	1
404	в начале	1	1
405	его и	4	1
406	за ним	3	1
407	сам не	1	1
408	вопрос может	1	1
409	что происходило	1	1
410	пока не	1	1
411	это место	1	1
412	сами по	1	1
413	так как	7	1
414	к ним	1	1
415	себе и	2	1
416	не говорит	1	1
417	имеется еще	1	1
418	бы это	1	1
419	даже не	2	1
420	мы это	1	1
421	с другим	1	1
422	как у	1	1
423	с мотивом	7	1
424	в свою	4	1
425	характерно для	2	1
426	не всю	1	1
427	уже известно	2	1
428	ниже что	1	1
429	себя и	1	1
430	исходит из	1	1
431	только к	1	1
432	с мужскими	1	1
433	близко к	1	1
434	говорит я	2	1
435	у меня	5	1
436	третий не	1	1
437	не означает	1	1
438	ниже в	1	1
439	означало бы	2	1
440	на смерть	3	1
441	долгое время	1	1
442	а так	1	1
443	объединены в	1	1
444	совершенно очевидна	1	1
445	к существам	1	1
446	или с	1	1
447	хотя он	1	1
448	если не	2	1
449	в связи	3	1
450	мире в	1	1
451	и потому	2	1
452	и тех	1	1
453	свою собственную	1	1
454	но такое	1	1
455	обратил внимание	1	1
456	в особый	1	1
457	имеется целая	1	1
458	и героев	1	1
459	в тех	2	1
460	и всей	1	1
461	ко всему	1	1
462	стороны и	3	1
463	да и	2	1
464	друг с	1	1
465	исходя из	1	1
466	том смысле	1	1
467	и там	4	1
468	что же	1	1
469	с этой	1	1
470	на которой	1	1
471	только для	1	1
472	между прочим	3	1
473	получает от	1	1
474	см ниже	1	1
475	перед нами	1	1
476	только частный	1	1
477	роль при	1	1
478	случаях когда	1	1
479	и сама	1	1
480	лицо и	2	1
481	сколько бы	1	1
482	как на	1	1
483	его не	3	1
484	человек и	1	1
485	например не	1	1
486	для нас	4	1
487	от него	2	1
488	или нет	1	1
489	к этой	1	1
490	и как	3	1
491	мы должны	7	1
492	но это	3	1
493	все остальные	1	1
494	себе ничего	1	1
495	же в	2	1
496	могли быть	1	1
497	героя и	1	1
498	с ней	6	1
499	состоит из	1	1
500	совершенно не	2	1
501	по которой	1	1
502	не что	3	1
503	в отдельности	1	1
504	что ты	4	1
505	из этого	1	1
506	у которых	1	1
507	перед нею	1	1
508	на это	2	1
509	ее в	3	1
510	этой точки	1	1
511	это в	1	1
512	черный цвет	1	1
513	точно так	2	1
