N	3gram	Tiupa_Narr_1	DiskursI
166	прежде всего в	1	1
167	дело в том	1	1
168	жанр как композиционно	1	1
169	говорит и кому	1	1
170	перед ним определенные	1	1
171	опыта к индивидуальной	1	1
172	мира в притче	1	1
173	но как субъекты	1	1
174	слова в слове	1	1
175	и главное действующее	1	1
176	нарратология представляет собой	1	1
177	целое внеязыковое и	1	1
178	себе не заключает	1	1
179	далеко не все	1	1
180	готовом стабильно дифференцированном	1	1
181	воцариться в чужой	1	1
182	обозначить как произведение	1	1
183	не только о	2	1
184	последовательности в какой	1	1
185	ощущаться завершенная и	1	1
186	рассказывания в этом	1	1
187	представляет собой исторически	1	1
188	регулятивная отношение слушателя	1	1
189	последнем мы и	1	1
190	как слушатели-читатели события	1	1
191	ни столь пассивным	1	1
192	да и персонажи	1	1
193	притче о блудном	1	1
194	на самом деле	1	1
195	в этом последнем	1	1
196	сюжетных сами по	1	1
197	на разных местах	1	1
198	мы строим свою	1	1
199	одной из двух	2	1
200	и даже не	1	1
201	но не самой	1	1
202	наррация сохранив весь	1	1
203	сценарием сюжетом но	1	1
204	порой фактически точными	1	1
205	то они не	1	1
206	то она здесь	1	1
207	себе они таковыми	1	1
208	формах внутренней речи	1	1
209	происходят в разные	1	1
210	языком ставят перед	1	1
211	слове писал бахтин	1	1
212	в этом смысле	1	1
213	речи и т.п	1	1
214	сказание легендарно-историческое предание	1	1
215	универсального опыта к	1	1
216	жанр в свою	1	1
217	в начальной фразе	1	1
218	качестве свидетеля но	1	1
219	будучи непосредственной формой	1	1
220	уклонение от нормы	1	1
221	значении этого слова	2	1
222	то есть к	1	1
223	природа будучи непосредственной	1	1
224	причастной вненаходимости бахтин	1	1
225	именно в том	2	1
226	к содержанию сказания	1	1
227	наррацией которая его	1	1
228	может быть осуществлено	1	1
229	своей природе суть	1	1
230	значимого для кого-то	1	1
231	не предполагает хоровой	1	1
232	непреложный и неоспоримый	1	1
233	интригуемости читателя или	1	1
234	он не может	1	1
235	удовлетворение ожиданий порождаемых	1	1
236	не как объекты	1	1
237	жанры существенно связаны	1	1
238	свою речь нам	1	1
239	пристрастной интерпретации в	1	1
240	в форме индивидуального	1	1
241	с точки зрения	2	1
242	речь нам всегда	1	1
243	дискурс не является	1	1
244	в напряжении событийного	1	1
245	не было и	1	1
246	но далеко не	1	1
247	с кристаллизацией личного	1	1
248	произведение в его	1	1
249	и времени в	1	1
250	которая его порождает	1	1
251	коммуникативного события общения	1	1
252	по себе они	1	1
253	ее тема тот	1	1
254	до сих пор	1	1
255	от его пристрастной	1	1
256	в разные времена	1	1
257	рекоша но от	1	1
258	из них в	1	1
259	событие о котором	1	1
260	историей которая в	1	1
261	сказать что жанр	1	1
262	личного опыта в	1	1
263	даже будучи порой	1	1
264	творится окказиональная случайностная	1	1
265	автора как ценностного	1	1
266	касается ментальной и	1	1
267	другому что касается	1	1
268	выполнение нормы событием	1	1
269	проблемой речевых жанров	1	1
270	категориям а не	1	1
271	и событие самого	1	1
272	в едином но	1	1
273	и в то	1	1
274	когда мы строим	1	1
275	бытуют как слухи	1	1
276	но сложном событии	1	1
277	выбора осуществляется или	1	1
278	мифологическая природа будучи	1	1
279	наррация появляется в	1	1
280	сам по себе	1	1
281	с ее иносказательностью	1	1
282	мы и сами	1	1
283	к норме и	1	1
284	к другому что	1	1
285	греймасом и ж	1	1
286	нашей способности прослеживать	1	1
287	ни столь свободным	1	1
288	сюжетом но не	1	1
289	уготованной ему позиции	1	1
290	завершенная и строго	1	1
291	это позиция активного	1	1
292	мира вокруг я	1	1
293	и кому говорят	1	1
294	некий нравственный закон	1	1
295	она здесь присутствует	1	1
296	для производящего текст	1	1
297	кого-то деяния или	1	1
298	в качестве значимого	1	1
299	повеленья сказание в	1	1
300	языку поэтому жанры	1	1
301	столь свободным как	1	1
302	выходит новое и	1	1
303	имеем дело не	1	1
304	в различные эпохи	1	1
305	в первую очередь	1	1
306	нравственный закон собственно	1	1
307	и на разных	1	1
308	активного приятия не	1	1
309	или сплетни то	1	1
310	события эти происходят	1	1
311	только то что	1	1
312	а по своей	2	1
313	известном смысле домонологично	1	1
314	окружал человека к	1	1
315	сего времени сохранили	1	1
316	в слове писал	1	1
317	и речевой деятельности	1	1
318	нечто смешное но	1	1
319	принадлежит некоторому субъекту	1	1
320	здесь действующие лица	1	1
321	от нормы то	1	1
322	они трактовали не	1	1
323	времени сохранили свою	1	1
324	бытия нуждалась в	1	1
325	а с прахудожественными	1	1
326	взаимодействия с природой	1	1
327	над проблемой речевых	1	1
328	в таком случае	2	1
329	и по длительности	1	1
330	наделенного репродуктивной компетентностью	1	1
331	поскольку мы имеем	1	1
332	события рассказывания а	1	1
333	аномалий который окружал	1	1
334	тип высказывания реализующий	1	1
335	преступается не предначертанность	1	1
336	приобщения к общенародной	1	1
337	для притчи иносказательность	1	1
338	монолог в чистом	1	1
339	был всем мыслью	1	1
340	предносится целое нашего	1	1
341	что каждый из	1	1
342	том или ином	2	1
343	перед нами не	2	1
344	состоит в придании	1	1
345	определенной жанровой схемы	1	1
346	с точкой зрения	2	1
347	жанра высказывания жанр	1	1
348	как организующий принцип	2	1
349	на поучающего и	1	1
350	детях покидающих свою	1	1
351	внезакономерных явлениях а	1	1
352	для кого-то деяния	1	1
353	исторически продуктивный тип	1	1
354	может быть проделано	1	1
355	и вторичные идеологические	1	1
356	последнее принадлежит некоторому	1	1
357	задания реализуют в	1	1
358	дискурсе речевой акт	1	1
359	а иногда и	1	1
360	но от божья	1	1
361	в стилевых формах	1	1
362	поэтому жанры как	1	1
363	художественными а с	1	1
364	они хотят и	1	1
365	интерпретации в качестве	1	1
366	есть к категориям	1	1
367	проделано и рассказывающим	1	1
368	с еще не	1	1
369	схемы и в	1	1
370	к языку поэтому	1	1
371	сказания или анекдота	2	1
372	в интриганстве персонажей	1	1
373	в готовом стабильно	1	1
374	тематические и языковые	1	1
375	собственно художественными а	1	1
376	осуществляется или преступается	1	1
377	зависит от жанра	1	1
378	с повествовательной традицией	1	1
379	персонажи не выбирают	1	1
380	присутствует как правило	1	1
381	с собственно художественными	1	1
382	сплетни то есть	1	1
383	связи с историей	1	1
384	с историей которая	1	1
385	принцип любого дискурса	1	1
386	читателя или слушателя	4	1
387	разных местах и	1	1
388	есть принадлежат самой	1	1
389	разные времена различные	1	1
390	принципиальная для притчи	1	1
391	повествование в качестве	1	1
392	же время они	1	1
393	ним определенные задания	1	1
394	от жанра высказывания	1	1
395	они бытуют как	1	1
396	композиционно определенное в	1	1
397	произведении и событие	1	1
398	слухи или сплетни	1	1
399	деяния или происшествия	1	1
400	при этом остается	1	1
401	и внезакономерных явлениях	1	1
402	появляется в связи	1	1
403	об однократных и	1	1
404	из уст в	1	1
405	единством места времени	1	1
406	любопытное занимательное неожиданное	1	1
407	ту или иную	2	1
408	здесь присутствует как	1	1
409	от понятия нормы	1	1
410	только потому что	1	1
411	форме определенной жанровой	1	1
412	чистом виде целенаправленно	1	1
413	не могло быть	1	1
414	могло и не	1	1
415	есть типическая форма	1	1
416	различные и по	1	1
417	недискурсивных формах внутренней	1	1
418	времена различные и	1	1
419	как мы видели	1	1
420	но в таком	1	1
421	как уже говорилось	1	1
422	обязательно курьезное любопытное	1	1
423	извлечения адресатом некоего	1	1
424	некоего созерцающего ума	1	1
425	междуязычны интернациональны в	1	1
426	в тексте как	1	1
427	они таковыми не	1	1
428	мифа сделала его	1	1
429	не предполагает внутренне	1	1
430	языковые с еще	1	1
431	одного сознания к	2	1
432	нуждалась в опознании	1	1
433	на передний план	1	1
434	поэтике здесь пока	1	1
435	принадлежат самой ситуации	1	1
436	состоит в напряжении	1	1
437	к категориям а	1	1
438	притчевого типа есть	1	1
439	точными они бытуют	1	1
440	о.м фрейденберг был	1	1
441	и персонажи сказания	1	1
442	сохранив весь былой	1	1
443	адресата притчи может	1	1
444	способности прослеживать историю	1	1
445	читатель может и	1	1
446	содержит в себе	1	1
447	родину чтобы воцариться	1	1
448	тема тот свет	1	1
449	поучающего и поучаемого	1	1
450	длительности и на	1	1
451	значимое уклонение от	1	1
452	монологизированного слова в	1	1
453	как произведение в	1	1
454	любого дискурса а	1	1
455	именовал веком героев	1	1
456	связаны с языком	1	1
457	механизмом активизации воспринимающего	1	1
458	повторению архетипических деяний	1	1
459	далеко не всегда	1	1
460	же время жанры	1	1
461	дело не с	1	1
462	дискурс представляет собой	1	1
463	в нашей способности	1	1
464	обладают неодинаковым историческим	1	1
465	связи с наррацией	1	1
466	событием не является	2	1
467	не от своея	1	1
468	и строго отграниченная	1	1
469	ментальной и речевой	1	1
470	несут в себе	1	1
471	мир эксцессов и	1	1
472	как правило лишь	1	1
473	или слушателя в	1	1
474	имеет своим следствием	1	1
475	говорящий здесь только	1	1
476	нам всегда предносится	1	1
477	сопряжения событий связывающего	1	1
478	свободным как к	1	1
479	чтобы воцариться в	1	1
480	в нем излагается	1	1
481	сказании повествуемой ситуации	1	1
482	множества преданий о	1	1
483	качестве значимого для	1	1
484	которая в нем	1	1
485	не об однократных	1	1
486	двух сыновей в	1	1
487	может ощущаться завершенная	1	1
488	является своего рода	1	1
489	слушатель читатель может	1	1
490	которое мы можем	1	1
491	а не событиям	1	1
492	оно стремится к	1	1
493	представляет собой не	2	1
494	и аномалий который	1	1
495	не развившимся твердым	1	1
496	всегда предносится целое	1	1
497	как слухи или	1	1
498	до нас в	1	1
499	достоверным но не	1	1
500	в равной степени	1	1
501	событии которое мы	1	1
502	фактический слушатель читатель	1	1
503	в известном смысле	2	1
504	рода механизмом активизации	1	1
505	собственно и составляющий	1	1
506	коммуникативного события в	1	1
507	однократных и внезакономерных	1	1
508	своего рода механизмом	1	1
509	еще преждевременно поскольку	1	1
510	предметно-смысловые формы междуязычны	1	1
511	в притче универсального	1	1
512	сказания это позиция	1	1
513	о котором рассказано	1	1
514	притчи может быть	1	1
515	морализаторскую премудрость притчевого	1	1
516	или преступается не	1	1
517	уже не таково	1	1
518	оно живет в	1	1
519	целое нашего высказывания	1	1
520	о поэтике здесь	1	1
521	встречающихся в дискурсе	1	1
522	имеем дело с	1	1
523	целого следовательно предметно-смысловые	1	1
524	высказывания и в	1	1
525	всего к ценностной	1	1
526	суть то что	1	1
527	том что случилось	1	1
528	отметить что не	1	1
529	что касается ментальной	1	1
530	в качестве свидетеля	1	1
531	предполагающем удовлетворение ожиданий	1	1
532	и языковые с	1	1
533	слушателя к содержанию	1	1
534	здесь только исполнитель	1	1
535	по выражению бахтина	1	1
536	сами участвуем как	1	1
537	порождаемых динамизмом произведения	1	1
538	отца к сыну	1	1
539	лично для себя	1	1
540	но обязательно курьезное	1	1
541	знакомством с повествовательной	1	1
542	вещью действием существом	1	1
543	что случилось однажды	1	1
544	по длительности и	1	1
545	в качестве нарратива	1	1
546	к ценностной однозначности	1	1
547	поучаемого это разделение	1	1
548	восприятия со стороны	1	1
549	в связи с	2	1
550	действием существом словом	1	1
551	даже не только	2	1
552	и не могло	1	1
553	коммуникативного события рассказывания	3	1
554	а не как	1	1
555	премудрость притчевого назидания	1	1
556	система смыслов оно	1	1
557	и во второй	1	1
558	закон собственно и	1	1
559	сделала его персонажем	1	1
560	проблема речевых жанров	1	1
561	притчевого назидания притча	1	1
562	коммуникативные стратегии и	1	1
563	несет в себе	1	1
564	том что он	1	1
565	рассказе о ней	1	1
566	строим свою речь	1	1
567	непосредственной формой человеческого	1	1
568	участвуем как слушатели-читатели	1	1
569	но в противовес	1	1
570	стороны адресата притчи	1	1
571	хранения и передачи	1	1
572	составляет один из	1	1
573	места времени и	1	1
574	которое не может	1	1
575	так и от	1	1
576	и до сего	1	1
577	они в различные	1	1
578	рассказано в произведении	1	1
579	слово сказания еще	1	1
580	прахудожественными речевыми жанрами	1	1
581	и рассказывающим притчу	1	1
582	в интригуемости читателя	1	1
583	вид сюжетных сами	1	1
584	все литературные жанры	2	1
585	фрейденберг был всем	1	1
586	инвентарь мифа сделала	1	1
587	живет в готовом	1	1
588	кристаллизацией личного опыта	1	1
589	слова говорящий здесь	1	1
590	выбирают а по	1	1
591	предполагает внутренне свободного	1	1
592	содержанию анекдота ни	1	1
593	событий связывающего начало	1	1
594	перед нами два	1	1
595	курьезное любопытное занимательное	1	1
596	в произведении и	1	1
597	неодинаковым историческим возрастом	1	1
598	здесь пока еще	1	1
599	объединены в едином	1	1
600	писал бахтин может	1	1
601	трактовали не об	1	1
602	речевой деятельности персонажа	1	1
603	эти происходят в	1	1
604	сущности застывшее целое	1	1
605	приятия не удовлетворяясь	1	1
606	не с собственно	1	1
607	не в рассказе	1	1
608	уст в уста	1	1
609	в сказании повествуемой	1	1
610	природой нерасторжимой с	1	1
611	состоит именно в	2	1
612	определенные задания реализуют	1	1
613	с прахудожественными речевыми	1	1
614	нарратива повествование существует	1	1
615	будучи порой фактически	1	1
616	нем определенные возможности	1	1
617	было и не	1	1
618	не в интриганстве	1	1
619	не выбирают а	1	1
620	в свое время	1	1
621	до наших дней	1	1
622	они неразрывно объединены	1	1
623	что они хотят	1	1
624	покидающих свою родину	1	1
625	в рамках которого	1	1
626	стилевых формах косвенной	1	1
627	собой исторически продуктивный	1	1
628	в коммуникативной ситуации	1	1
629	царских детях покидающих	1	1
630	как коммуникативное событие	2	1
631	формы целого следовательно	1	1
632	жизненной практике может	1	1
633	того или иного	2	1
634	есть монолог в	1	1
635	то есть принадлежат	1	1
636	нарративного высказывания состоит	2	1
637	внеязыковое и потому	1	1
638	высказывания жанр в	1	1
639	сознаний встречающихся в	1	1
640	предначертанность судьбы а	1	1
641	в этом отношении	3	1
642	дифференцированном и оцененном	1	1
643	активизации воспринимающего сознания	1	1
644	акте выбора осуществляется	1	1
645	едином но сложном	1	1
646	по слову бахтина	1	1
647	нашего высказывания и	1	1
648	событие поскольку выполнение	1	1
649	текста да и	1	1
650	не ценностно дистанцированной	1	1
651	от отца к	1	1
652	не от отца	1	1
653	практике может быть	1	1
654	это пока еще	1	1
655	притче универсального опыта	1	1
656	сказания не от	1	1
657	в его событийной	2	1
658	следовательно предметно-смысловые формы	1	1
659	разделение иерархично оно	1	1
660	притча разъединяет участников	1	1
661	отношения к сообщаемому	2	1
662	интернациональны в то	1	1
663	компетентность восприятия со	1	1
664	вместе со всеми	1	1
665	в дискурсе речевой	1	1
666	от тестя к	1	1
667	они и не	1	1
668	деятельности персонажа то	1	1
669	и поучаемого это	1	1
670	в чужой стране	1	1
671	как регулятивная отношение	1	1
672	внутренняя активность адресата	1	1
673	приложение запечатленного в	1	1
674	до известной степени	1	1
675	сложном событии которое	1	1
676	местах и в	1	1
677	в какой перечислены	1	1
678	к тому или	1	1
679	не предначертанность судьбы	1	1
680	первое может быть	1	1
681	гегель именовал веком	1	1
682	есть событие поскольку	1	1
683	таковыми не являются	1	1
684	позиция активного приятия	1	1
685	так и в	1	1
686	в новейшее время	1	1
687	формах косвенной речи	1	1
688	жанровые зародыши тематические	1	1
689	определенное в сущности	1	1
690	хоровое слово общенародной	1	1
691	типа есть монолог	1	1
692	запечатленного в притче	1	1
693	реализуют в нем	1	1
694	время они неразрывно	1	1
695	организующий принцип любого	1	1
696	столь пассивным как	1	1
697	в опознании ее	1	1
698	к общенародной хвале	1	1
699	нем звучит один	1	1
700	его персонажем сценарием	1	1
701	напряжении событийного ряда	1	1
702	от божья повеленья	1	1
703	общим знанием поэтому	1	1
704	удовлетворяясь репродуктивной рецепцией	1	1
705	прежде всего к	1	1
706	к повторению архетипических	1	1
707	выступает в качестве	1	1
708	мыслью вещью действием	1	1
709	не является зависит	1	1
710	еще не развившимся	1	1
711	характеристике о.м фрейденберг	1	1
712	опыта в том	1	1
713	активность адресата при	1	1
714	иерархично оно не	1	1
715	персонажа то она	2	1
716	акт притчевого типа	1	1
717	форме индивидуального речевого	1	1
718	не будет адекватным	1	1
719	как субъекты этического	1	1
720	вокруг я героя	2	1
721	не случайно напоминает	1	1
722	хотят и свершают	1	1
723	сказания еще не	1	1
724	который окружал человека	1	1
725	в нарративном тексте	1	1
726	в конечном счете	2	1
727	нормы событием не	1	1
728	дискурс в его	1	1
729	неожиданное маловероятное беспрецедентное	1	1
730	времени и состава	1	1
731	и тем более	1	1
732	то есть событие	1	1
733	сознания к другому	2	1
734	в современной передаче	1	1
735	как композиционно определенное	1	1
736	мира в котором	1	1
737	с языком ставят	1	1
738	явлениях а о	1	1
739	и ж курте	1	1
740	зависит от понятия	1	1
741	природе суть то	1	1
742	ставят перед ним	1	1
743	но не верифицируемым	1	1
744	слово анекдота уже	1	1
745	отношение слушателя к	1	1
746	речь идет о	2	1
747	том что бывает	1	1
748	божья повеленья сказание	1	1
749	тогда как наррация	1	1
750	и сами участвуем	1	1
751	чужой речи и	1	1
752	домонологично оно объединяет	1	1
753	коммуникативного события на	1	1
754	целенаправленно устремленный от	1	1
755	новое и главное	1	1
756	косвенной речи хотя	1	1
757	не удовлетворяясь репродуктивной	1	1
758	формы междуязычны интернациональны	1	1
759	которая может быть	1	1
760	лишь в стилевых	1	1
761	нормы а последнее	1	1
762	его пристрастной интерпретации	1	1
763	слово общенародной хвалы	1	1
764	а.ж греймасом и	1	1
765	что бывает всегда	1	1
766	бахтин может ощущаться	1	1
767	может и не	1	1
768	обладает достоверным но	1	1
769	быть проделано и	1	1
770	по аналогии с	1	1
771	преждевременно поскольку мы	1	1
772	однозначности и прежде	1	1
773	мифов-нарраций никогда не	1	1
774	зародыши тематические и	1	1
775	нарративный дискурс представляет	1	1
776	в сущности застывшее	1	1
777	интрига нарративного высказывания	1	1
778	архетипических деяний то	1	1
779	композиционным костяком так	1	1
780	на статус знания	1	1
781	предстают перед нами	1	1
782	иносказательность является своего	1	1
783	неотделимо от его	1	1
784	не верифицируемым знанием	1	1
785	и составляющий морализаторскую	1	1
786	действующие лица по	1	1
787	которая своей карнавальной	1	1
788	осуществлено только самим	1	1
789	фатально непреложный и	1	1
790	повествование существует благодаря	1	1
791	норме и устройству	1	1
792	можем обозначить как	1	1
793	в недискурсивных формах	1	1
794	и оцененном мире	1	1
795	смыслов оно стремится	1	1
796	свидетеля и судии	1	1
797	котором рассказано в	1	1
798	к содержанию анекдота	1	1
799	фактически точными они	1	1
800	ожиданий порождаемых динамизмом	1	1
801	время жанры существенно	1	1
802	от одного сознания	2	1
803	приобретают вид сюжетных	1	1
804	речевой акт притчевого	1	1
805	возможна только в	1	1
806	и прежде всего	1	1
807	в нарративном дискурсе	1	1
808	со стороны адресата	2	1
809	деяний то есть	1	1
810	тех или иных	1	1
811	кто говорит и	2	1
812	адресатом некоего ценностного	1	1
813	персонажи сказания не	1	1
814	является зависит от	1	1
815	эксцессов и аномалий	1	1
816	притчи иносказательность является	1	1
817	интриги не в	1	1
818	тем не менее	3	1
819	таком случае его	1	1
820	что жанр это	1	1
821	ситуации произнесения сказания	1	1
822	звучит один голос	1	1
823	но все же	4	1
824	то что они	1	1
825	судьбы а некий	1	1
826	так сказать первофеномены	1	1
827	анекдота ни столь	1	1
828	некоего ценностного урока	1	1
829	а не ценностно	1	1
830	случае его вступление	1	1
831	устремленный от одного	1	1
832	анекдота уже не	1	1
833	во всех его	1	1
834	неразрывно объединены в	1	1
835	а некий нравственный	1	1
836	мифа который по	1	1
837	а в интригуемости	1	1
838	равнодостойности сознаний встречающихся	1	1
839	к индивидуальной жизненной	1	1
840	разъединяет участников коммуникативного	1	1
841	продуктивный тип высказывания	1	1
842	субъекты этического выбора	1	1
843	как и в	1	1
844	в молчание бахтин	1	1
845	содержанию сказания это	1	1
846	по стилю в	1	1
847	в себе не	1	1
848	оно существует благодаря	1	1
849	стабильно дифференцированном и	1	1
850	нормативное приложение запечатленного	1	1
851	занимательное неожиданное маловероятное	1	1
852	сказание в известном	1	1
853	в том или	2	1
854	развившимся твердым композиционным	1	1
855	вторичные идеологические жанры	1	1
856	что не только	1	1
857	составляющий морализаторскую премудрость	1	1
858	персонажем в акте	1	1
859	индивидуальной жизненной практике	1	1
860	пассивным как к	1	1
861	в нем звучит	1	1
862	это разделение иерархично	1	1
863	самой ситуации рассказывания	1	1
864	смешное но обязательно	1	1
865	сохранили свою актуальность	1	1
866	тестя к зятю	1	1
867	отграниченная система смыслов	1	1
868	человеческого сознания в	1	1
869	правило лишь в	1	1
870	ее иносказательностью требует	1	1
871	смысле домонологично оно	1	1
872	ситуации рассказывания а	1	1
873	адресата занимающего позицию	1	1
874	говорить о поэтике	1	1
875	в акте выбора	1	1
876	связи с кристаллизацией	1	1
