N	2gram	Trubetskoy_1	Problemy
241	всех этих	4	2
242	этот процесс	2	2
243	их в	2	2
244	и по	3	2
245	на этом	2	2
246	без исключения	1	2
247	а затем	2	2
248	что все	5	2
249	хочет чтобы	1	2
250	той же	1	2
251	это было	1	2
252	с другими	1	2
253	чтобы все	3	2
254	он есть	1	2
255	он все	2	2
256	кажется что	1	2
257	если я	1	2
258	и того	3	2
259	же я	1	2
260	в этих	3	2
261	я этого	1	2
262	как все	1	2
263	с точки	8	2
264	и другого	1	2
265	на всю	1	2
266	между двумя	5	2
267	тому что	2	2
268	вопрос о	3	2
269	что с	5	2
270	не менее	7	2
271	этими двумя	2	2
272	тогда и	1	2
273	о них	2	2
274	этих двух	2	2
275	к ней	1	2
276	по своей	7	2
277	ли это	1	2
278	есть только	1	2
279	бы он	1	2
280	всем этим	1	2
281	без всякого	1	2
282	так в	1	2
283	приводит к	1	2
284	в дальнейшем	2	2
285	можно было	1	2
286	на нее	2	2
287	конечно в	2	2
288	те же	2	2
289	жизнь и	3	2
290	благодаря этому	1	2
291	для этого	7	2
292	и вообще	3	2
293	именно потому	2	2
294	о том	7	2
295	на вопрос	4	2
296	в раннем	1	2
297	и та	1	2
298	у другого	1	2
299	быть и	5	2
300	на которой	1	2
301	среди других	1	2
302	за исключением	1	2
303	и кажется	1	2
304	то в	2	2
305	в эти	3	2
306	со своим	1	2
307	в сторону	2	2
308	конечно не	3	2
309	в жизни	3	2
310	за ним	1	2
311	мы знаем	10	2
312	друг друга	2	2
313	не случайно	1	2
314	каждый из	3	2
315	уже и	3	2
316	всех тех	2	2
317	что на	1	2
318	это кажется	1	2
319	на друга	1	2
320	мы видели	2	2
321	вступает в	1	2
322	вместе с	6	2
323	смысле этого	1	2
324	когда она	1	2
325	из этого	6	2
326	с этой	3	2
327	слиться с	1	2
328	но для	2	2
329	пока еще	1	2
330	мире а	1	2
331	что оно	3	2
332	лишь о	2	2
333	с уже	2	2
334	хотя бы	4	2
335	будто бы	1	2
336	вполне понятно	1	2
337	от этой	1	1
338	именно как	1	1
339	ту же	2	1
340	одним из	4	1
341	такой форме	2	1
342	он может	1	1
343	силы и	1	1
344	лучше всех	1	1
345	сама себя	1	1
346	ему что	1	1
347	и до	3	1
348	что эти	2	1
349	все те	1	1
350	собою в	1	1
351	входящих в	2	1
352	в их	4	1
353	по его	2	1
354	несколько иной	1	1
355	есть не	1	1
356	без изменения	1	1
357	мы не	1	1
358	это без	1	1
359	которую мы	1	1
360	образованного человека	1	1
361	время от	2	1
362	почти все	2	1
363	в каждый	6	1
364	себя свою	1	1
365	благодаря тому	1	1
366	но даже	3	1
367	то это	1	1
368	хотя конечно	1	1
369	начала в	1	1
370	зависимости от	1	1
371	к приему	1	1
372	того же	9	1
373	с большим	1	1
374	собою и	1	1
375	свою очередь	2	1
376	школу или	1	1
377	и самого	1	1
378	с народом	1	1
379	без которого	1	1
380	и главное	1	1
381	к которой	3	1
382	тех же	2	1
383	него все	1	1
384	в качестве	1	1
385	его душе	1	1
386	вступают в	2	1
387	него с	2	1
388	из главных	1	1
389	что так	1	1
390	друг от	6	1
391	отнюдь не	2	1
392	в центре	1	1
393	независимо от	2	1
394	есть они	1	1
395	тем более	3	1
396	где может	1	1
397	некоторые из	1	1
398	и пр	1	1
399	что касается	6	1
400	перед нами	1	1
401	кроме того	1	1
402	что по	3	1
403	как всякая	1	1
404	в точке	2	1
405	столкновение с	1	1
406	часть этого	1	1
407	чтобы заставить	1	1
408	впечатление что	1	1
409	ни один	3	1
410	а во-вторых	1	1
411	у каждого	1	1
412	то я	1	1
413	еще далеко	1	1
414	является лишь	1	1
415	близости к	1	1
416	свои мысли	1	1
417	есть как	1	1
418	в этой	6	1
419	нами в	1	1
420	роль в	1	1
421	во многих	1	1
422	не могла	1	1
423	вследствие этого	2	1
424	не следует	1	1
425	принять ее	1	1
426	раз когда	1	1
427	являются лишь	1	1
428	одному из	1	1
429	говорили в	1	1
430	когда все	1	1
431	он должен	2	1
432	идеи и	1	1
433	и если	6	1
434	характер в	1	1
435	из него	2	1
436	его можно	1	1
437	заключает в	2	1
438	и заключается	1	1
439	всех отношениях	1	1
440	больше всего	1	1
441	здесь мы	1	1
442	тем с	1	1
443	другим или	1	1
444	что этот	1	1
445	круг в	1	1
446	а его	1	1
447	на все	5	1
448	своей стороны	1	1
449	входит в	1	1
450	тут надо	1	1
451	делает его	1	1
452	стоит на	1	1
453	по всему	1	1
454	только одно	2	1
455	само собою	1	1
456	она и	1	1
457	далеко не	5	1
458	разобранные нами	1	1
459	освободиться от	2	1
460	их лишь	1	1
461	и согласно	1	1
462	этом я	1	1
463	и создают	1	1
464	такою же	1	1
465	в один	2	1
466	одного и	3	1
467	которую он	2	1
468	с ума	1	1
469	бы на	1	1
470	что такое	1	1
471	таким же	3	1
472	затем и	1	1
473	и ее	2	1
474	можно найти	1	1
475	и третий	1	1
476	еще нет	1	1
477	его мнению	1	1
478	от времени	2	1
479	свой смысл	1	1
480	мысли и	1	1
481	признать что	3	1
482	он тоже	2	1
483	из области	1	1
484	никто и	1	1
485	иначе как	1	1
486	наконец как	1	1
487	с такою	1	1
488	ко всему	2	1
489	над всеми	2	1
490	не поймет	1	1
491	тем не	4	1
492	по крайней	1	1
493	и эти	1	1
494	и более	2	1
495	том и	2	1
496	с такими	1	1
497	том же	4	1
498	народом в	1	1
499	всех их	1	1
500	она не	2	1
501	для каждого	1	1
502	на котором	1	1
503	дело в	1	1
504	одна из	2	1
505	на два	1	1
506	что их	3	1
507	я буду	1	1
508	на себе	2	1
509	уже очень	1	1
510	в процессе	2	1
511	в основе	2	1
512	к такому	2	1
513	того чтобы	8	1
514	все без	1	1
515	только не	2	1
516	не лучше	1	1
517	в самой	2	1
518	именно с	1	1
519	и весь	1	1
520	это сделать	1	1
521	ему и	2	1
522	а лишь	2	1
523	значит для	1	1
524	его он	1	1
525	связи с	4	1
526	мы бы	1	1
527	другой но	1	1
528	и при	6	1
529	доказать что	2	1
530	и позволяют	1	1
531	не могут	4	1
532	случаях когда	3	1
533	и другой	1	1
534	это конечно	2	1
535	отличается от	6	1
536	же самое	1	1
537	только еще	1	1
538	всего в	1	1
539	как для	3	1
540	они и	1	1
541	для того	8	1
542	которых каждый	1	1
543	люди что	1	1
544	оно может	1	1
545	приходит к	1	1
546	не совсем	1	1
547	но по	3	1
548	от друга	6	1
549	как не	2	1
550	особенности которые	2	1
551	на нем	1	1
552	здесь не	1	1
553	данном случае	3	1
554	из приведенных	1	1
555	в себя	2	1
556	но мы	1	1
557	то время	2	1
558	и может	3	1
559	и прочее	1	1
560	котором мы	1	1
561	же касается	2	1
562	за то	1	1
563	чем у	8	1
564	по сравнению	5	1
565	всеми силами	1	1
566	если бы	8	1
567	находится в	1	1
568	говорят что	1	1
569	все дело	1	1
570	каждый раз	1	1
571	совершенно лишены	1	1
572	тех кто	5	1
573	положении он	1	1
574	и поэтому	2	1
575	зрения на	1	1
576	никак не	1	1
577	что каждый	1	1
578	образом в	3	1
579	это потому	1	1
580	что такой	1	1
581	их на	1	1
582	в значительной	1	1
583	других людей	1	1
584	как тот	2	1
585	все в	2	1
586	связь между	1	1
587	это может	2	1
588	а у	1	1
589	том или	1	1
590	от них	1	1
591	вся эта	1	1
592	во втором	2	1
593	на одном	2	1
594	ним и	1	1
595	во всей	1	1
596	мыслей и	1	1
597	и только	2	1
598	крайней мере	1	1
599	бы поставить	1	1
600	выше в	1	1
601	из одних	1	1
602	в ту	2	1
603	но почти	1	1
604	для самого	2	1
605	меня так	1	1
606	эти последние	2	1
607	другие же	1	1
608	один из	1	1
609	в большей	1	1
610	образом как	2	1
611	но с	2	1
612	же все	1	1
613	что только	2	1
614	видели что	1	1
615	этот вопрос	2	1
616	нем не	1	1
617	и часто	1	1
618	и весьма	1	1
619	еще и	1	1
620	те которые	1	1
621	очень много	3	1
622	вмещает в	1	1
623	между этими	2	1
624	бы ни	1	1
625	не происходит	1	1
626	с одной	3	1
627	не то	3	1
628	заключают в	1	1
629	для всех	1	1
630	есть в	2	1
631	на всем	1	1
632	точно и	1	1
633	эти черты	2	1
634	то и	2	1
635	или не	1	1
636	же явления	1	1
637	еще одной	1	1
638	рано или	1	1
639	а то	1	1
640	другими людьми	1	1
641	в ином	1	1
642	и других	2	1
643	или просто	1	1
644	для меня	4	1
645	случае не	1	1
646	идет в	1	1
647	них мы	1	1
648	или ином	1	1
649	к той	2	1
650	другом они	1	1
651	ее на	1	1
652	в других	1	1
653	но из	1	1
654	или поздно	1	1
655	не были	1	1
656	на второй	1	1
657	нашли бы	1	1
658	и из	2	1
659	до сих	8	1
660	а именно	1	1
661	всюду где	1	1
662	к которому	1	1
663	а наоборот	3	1
664	и между	1	1
665	на которые	1	1
666	к его	1	1
667	борьба за	2	1
668	и их	5	1
669	я пишу	1	1
670	можно представить	1	1
671	может ли	1	1
672	после этих	1	1
673	возможно лишь	2	1
674	выше и	4	1
675	так это	1	1
676	долго и	1	1
677	его собственной	4	1
678	или с	1	1
679	стоит в	1	1
680	себя на	1	1
681	которые будут	2	1
682	именно поэтому	1	1
683	все более	1	1
684	нет ничего	1	1
685	создают в	1	1
686	него в	2	1
687	тоже с	1	1
688	и особенно	2	1
689	ко всем	3	1
690	и потому	3	1
691	перед которой	1	1
692	из которых	4	1
693	в человеке	1	1
694	если так	1	1
695	в данном	3	1
696	и следует	1	1
697	самого себя	4	1
698	общения с	1	1
699	в тот	1	1
700	мы сказали	3	1
701	эти вопросы	1	1
702	сейчас же	3	1
703	этом случае	4	1
704	художественное произведение	1	1
705	и некоторые	2	1
706	несколько дальше	1	1
707	сих пор	8	1
708	в который	1	1
709	наоборот все	1	1
710	остается в	1	1
711	при том	2	1
712	ли в	1	1
713	в самые	1	1
714	некоторого времени	1	1
715	в результате	9	1
716	между ними	2	1
717	в другой	1	1
718	своей собственной	1	1
719	в отдельных	2	1
720	мысль о	1	1
721	еще более	1	1
722	главным образом	1	1
723	целом в	1	1
724	на более	2	1
725	своих мыслей	1	1
726	давно уже	2	1
727	себе как	1	1
728	нет что	1	1
729	все только	1	1
730	над собою	1	1
731	что слова	1	1
732	постепенно и	1	1
733	в свою	2	1
734	это все	1	1
735	наконец не	1	1
736	с ней	1	1
737	но этот	1	1
738	роли в	1	1
739	переход из	1	1
740	то ведь	1	1
741	и другие	1	1
742	в своих	2	1
743	причем эти	1	1
744	и эта	1	1
745	к этому	5	1
746	как на	4	1
