N	2gram	Vinokur_Ku_2	Narrotol
195	с языком	1	2
196	то они	1	2
197	никак не	3	2
198	до сих	1	2
199	с другой	8	2
200	эта фраза	2	2
201	нас в	1	2
202	тем или	1	2
203	в форме	3	2
204	и только	1	2
205	от этих	1	2
206	же в	3	2
207	большей или	3	2
208	известном смысле	1	2
209	чем он	1	2
210	идет по	1	2
211	с ними	2	2
212	дело с	1	2
213	он уже	2	2
214	всяком случае	5	2
215	до конца	3	2
216	его и	1	2
217	сами по	1	2
218	в конце	4	2
219	к ним	1	2
220	мы можем	1	2
221	при отсутствии	2	2
222	в особенности	4	2
223	и даже	2	2
224	в области	11	2
225	в результате	4	2
226	как у	2	2
227	что не	6	2
228	слово но	1	2
229	а на	2	2
230	и составляет	1	2
231	только от	1	2
232	что мы	6	2
233	если не	1	2
234	позволяет нам	1	2
235	протяжении этого	1	2
236	вместе с	5	2
237	по своему	1	2
238	да и	6	2
239	слов в	3	2
240	быть и	1	2
241	и действия	1	2
242	к двум	1	2
243	в связи	4	2
244	и от	2	2
245	она может	1	2
246	в году	2	2
247	или иным	1	2
248	но зато	2	2
249	хотя бы	9	2
250	только что	1	2
251	между ними	1	2
252	сказать что	4	2
253	в свою	2	2
254	во всяком	5	2
255	за ее	1	1
256	и т	39	1
257	для образования	1	1
258	же как	2	1
259	чтобы не	2	1
260	не знаем	1	1
261	в следующем	1	1
262	сам по	1	1
263	получает в	1	1
264	на самом	2	1
265	только потому	8	1
266	это и	3	1
267	говорилось выше	1	1
268	и есть	2	1
269	характерное для	2	1
270	и до	2	1
271	сам автор	1	1
272	и утверждается	1	1
273	по его	1	1
274	мы уже	1	1
275	из всех	1	1
276	известно по	1	1
277	еще можно	1	1
278	что между	2	1
279	не приходится	1	1
280	в первый	3	1
281	бог знает	1	1
282	то и	3	1
283	в каждый	2	1
284	привести к	1	1
285	что иное	1	1
286	по глубокому	1	1
287	но даже	2	1
288	мы и	1	1
289	этого термина	2	1
290	из которых	3	1
291	а теперь	1	1
292	первого и	1	1
293	жизни это	1	1
294	о роли	2	1
295	он был	1	1
296	качестве одного	1	1
297	иное как	1	1
298	установки на	1	1
299	бы то	1	1
300	сказать и	1	1
301	могло быть	1	1
302	мы будем	2	1
303	достаточно для	2	1
304	а только	3	1
305	не то	2	1
306	дело обстоит	1	1
307	тех же	2	1
308	свою жизнь	1	1
309	не все	3	1
310	ответ на	2	1
311	отношение к	1	1
312	и я	1	1
313	что именно	1	1
314	с этим	3	1
315	на минуту	1	1
316	вспомним что	1	1
317	еще и	2	1
318	такое слово	1	1
319	когда он	1	1
320	целый ряд	5	1
321	и к	1	1
322	в действительности	1	1
323	что слово	3	1
324	за собой	2	1
325	в которой	1	1
326	в литературном	1	1
327	что это	7	1
328	обозначения различного	1	1
329	не понимает	1	1
330	же слово	1	1
331	за это	1	1
332	во многих	1	1
333	ни одна	1	1
334	что автор	1	1
335	лишний раз	1	1
336	приводит к	5	1
337	речи но	2	1
338	что к	1	1
339	что даже	1	1
340	но ведь	1	1
341	претендовать на	1	1
342	кухни и	1	1
343	как принцип	1	1
344	что она	3	1
345	языком в	1	1
346	главным образом	3	1
347	т д	14	1
348	здесь однако	1	1
349	одному из	1	1
350	зависит не	1	1
351	с естественным	1	1
352	мы способны	1	1
353	не как	2	1
354	однако он	1	1
355	в силу	7	1
356	моя мысль	1	1
357	в корне	2	1
358	имеет смысл	1	1
359	какой бы	1	1
360	его от	1	1
361	и по	3	1
362	соответствии со	1	1
363	так например	1	1
364	речь хотя	1	1
365	именно это	1	1
366	таким образом	5	1
367	но все	4	1
368	значительной степени	1	1
369	этом последнем	1	1
370	в одну	2	1
371	то ни	1	1
372	могла бы	2	1
373	том случае	2	1
374	той же	2	1
375	всю свою	1	1
376	например с	1	1
377	болью в	1	1
378	лучше чем	1	1
379	в большей	3	1
380	и прочих	1	1
381	это ее	1	1
382	своим внутренним	1	1
383	но уже	2	1
384	далеко не	1	1
385	смысл которого	1	1
386	в ее	1	1
387	с тем	2	1
388	мы видели	2	1
389	ровным счетом	1	1
390	ведет к	1	1
391	и было	1	1
392	нисколько не	3	1
393	два слова	1	1
394	не становится	1	1
395	в котором	1	1
396	с точки	8	1
397	в их	2	1
398	что вся	1	1
399	в которых	2	1
400	в очерке	1	1
401	что я	4	1
402	и уж	1	1
403	нельзя было	2	1
404	точку зрения	1	1
405	средствами языка	2	1
406	по крайней	6	1
407	ни было	1	1
408	внимание и	2	1
409	что этот	1	1
410	для нее	1	1
411	даже в	1	1
412	что эта	2	1
413	случае мы	1	1
414	тому что	1	1
415	внимание к	1	1
416	можно ли	4	1
417	состоящий в	1	1
418	предмет своего	1	1
419	так как	15	1
420	не раз	1	1
421	как можно	2	1
422	в воспитании	1	1
423	хотелось бы	2	1
424	того как	2	1
425	не говоря	2	1
426	с и	1	1
427	слышит или	1	1
428	бы свое	1	1
429	иное дело	1	1
430	и уже	1	1
431	невозможно но	1	1
432	слова как	3	1
433	вследствие того	1	1
434	они являются	1	1
435	во всем	1	1
436	не лишним	1	1
437	как не	3	1
438	так называемый	1	1
439	только с	1	1
440	тех слов	1	1
441	тем это	1	1
442	могут быть	4	1
443	далеко за	1	1
444	отличается от	3	1
445	понять что	2	1
446	не встречается	1	1
447	указывает на	1	1
448	ли в	1	1
449	не предполагает	1	1
450	пор еще	1	1
451	подчеркнуть что	1	1
452	если же	1	1
453	обычно в	1	1
454	должен быть	5	1
455	выбирать между	1	1
456	словами в	1	1
457	в виду	3	1
458	самом тексте	1	1
459	говорит и	1	1
460	для всего	1	1
461	а когда	1	1
462	только то	1	1
463	счетом ничего	1	1
464	различие между	3	1
465	слова а	1	1
466	и когда	1	1
467	немного в	1	1
468	в другом	2	1
469	не с	1	1
470	ясно что	5	1
471	это вовсе	1	1
472	мог бы	1	1
473	имеет дело	1	1
474	наше внимание	1	1
475	не исчерпывается	1	1
476	поэтому в	1	1
477	и вообще	2	1
478	нас нет	1	1
479	и вся	1	1
480	и здесь	5	1
481	отделаться от	1	1
482	теперь и	1	1
483	для нас	4	1
484	в значительной	1	1
485	к слову	2	1
486	русской литературе	1	1
487	а потому	1	1
488	нуждается в	2	1
489	что и	3	1
490	чего уж	1	1
491	крайней мере	6	1
492	не более	2	1
493	вслед за	1	1
494	труд в	1	1
495	в него	1	1
496	словами как	1	1
497	с той	2	1
498	которой и	1	1
499	оно и	1	1
500	тот же	5	1
501	одной из	1	1
502	значения как	1	1
503	зрения в	3	1
504	правда и	1	1
505	впрочем и	1	1
506	по мнению	1	1
507	их не	2	1
508	с одной	2	1
509	к одному	1	1
510	того же	3	1
511	и у	2	1
512	уже в	3	1
513	вопроса о	6	1
514	ни одного	1	1
515	не обходится	1	1
516	русского языка	4	1
517	языка как	2	1
518	свидетельствует о	1	1
519	у них	1	1
520	конечном счете	2	1
521	их как	1	1
522	на своего	1	1
523	этом в	1	1
524	или даже	1	1
525	представить себе	2	1
526	художественная литература	1	1
527	не случайно	1	1
528	само по	5	1
529	в случаях	1	1
530	тем что	3	1
531	не просто	2	1
532	на том	2	1
533	указание на	3	1
534	которое мы	1	1
535	в последние	1	1
536	не до	1	1
537	который не	1	1
538	говорить и	2	1
539	которых мы	2	1
540	а именно	2	1
541	для этого	3	1
542	или меньшей	3	1
543	течением времени	1	1
544	что для	2	1
545	одной стороны	1	1
546	и опять	1	1
547	на этот	2	1
548	иначе но	1	1
549	а главное	3	1
550	не на	2	1
551	а так	1	1
552	впрочем если	1	1
553	там где	5	1
554	свое внимание	1	1
555	произведение в	1	1
556	и слово	1	1
557	с помощью	7	1
558	на фоне	3	1
559	связь с	1	1
560	одно слово	1	1
561	так же	4	1
562	смысл который	1	1
563	и потому	2	1
564	в рамках	1	1
565	всего тем	1	1
566	что за	2	1
567	она есть	1	1
568	наряду с	1	1
569	конечном итоге	1	1
570	согласно которому	1	1
571	слово а	1	1
572	материал для	2	1
573	слова и	5	1
574	установки и	1	1
575	но это	3	1
576	все это	5	1
577	присутствуют в	1	1
578	здесь следует	2	1
579	фигуры и	1	1
580	и где	2	1
581	случае он	1	1
582	в книге	1	1
583	искусства это	1	1
584	указать на	1	1
585	сознания и	2	1
586	о котором	2	1
587	другом отношении	1	1
588	в голову	1	1
589	то не	2	1
590	но еще	1	1
591	тем более	1	1
592	будто бы	2	1
593	все они	2	1
594	на осуществление	1	1
595	в период	1	1
596	это все	1	1
597	первый раз	1	1
598	слова с	1	1
599	не знает	3	1
600	на более	1	1
601	на сцену	1	1
602	была бы	4	1
603	речи и	5	1
604	совершенно не	3	1
605	это на	1	1
606	только о	2	1
607	в свое	2	1
608	к этой	3	1
609	в искусстве	1	1
610	случае если	2	1
611	вся эта	2	1
612	по поводу	2	1
613	их отношений	1	1
614	к этому	4	1
615	точно так	3	1
616	это время	1	1
617	они не	1	1
618	которая не	1	1
