N	2gram	Bakhtin_Fr_5	Hudozhes
162	если в	2	2
163	конечном счете	1	2
164	в одной	3	2
165	в рамках	1	2
166	хотя и	5	2
167	напомним что	2	2
168	в целом	2	2
169	так в	2	2
170	раз в	2	2
171	как он	3	2
172	так сказать	1	2
173	на его	1	2
174	другой жизни	1	2
175	они в	1	2
176	характер в	1	2
177	значительной степени	1	2
178	в другом	3	2
179	одной из	5	2
180	индивидуальной жизни	1	2
181	не столько	2	2
182	не представляется	1	2
183	что я	1	2
184	сих пор	3	2
185	все это	7	2
186	для нее	1	2
187	они не	1	2
188	не о	1	2
189	не имеет	3	2
190	одна из	1	2
191	действующие лица	1	2
192	для всего	1	2
193	мышления и	1	2
194	жизни на	1	2
195	заметить что	2	2
196	тех кто	1	2
197	со своим	1	2
198	на него	2	2
199	что на	3	2
200	с ее	5	2
201	здесь не	6	2
202	характер и	1	2
203	в себя	5	2
204	остановимся на	1	2
205	на вопрос	1	2
206	и поэтому	1	2
207	никак не	1	2
208	и что	2	2
209	до сих	3	2
210	в значительной	2	2
211	в конечном	1	2
212	в форме	1	2
213	как она	1	2
214	но с	1	2
215	с ними	1	2
216	от лица	1	2
217	и потому	1	2
218	поэтому и	3	2
219	в начале	2	2
220	мы знаем	1	2
221	у нее	2	2
222	при всей	1	2
223	на том	2	2
224	на стороне	1	2
225	нашей жизни	1	2
226	себя и	2	2
227	что не	1	2
228	до конца	1	2
229	у его	1	2
230	в третьей	2	2
231	за нею	1	2
232	на фоне	2	2
233	говорится о	1	2
234	отсюда и	1	2
235	он ее	1	2
236	характера и	1	2
237	да и	1	2
238	дело здесь	3	2
239	в это	1	2
240	и не	15	2
241	еще раз	1	2
242	своей жизни	2	2
243	только для	2	2
244	видно что	1	2
245	литературе в	1	2
246	совершенно иной	1	2
247	человека не	1	2
248	в системе	2	2
249	всего мира	1	2
250	не знает	1	2
251	этот момент	3	2
252	на столе	2	2
253	но еще	1	2
254	которая не	2	2
255	частности к	1	1
256	можно говорить	2	1
257	неотделима от	1	1
258	связана с	1	1
259	смеха и	2	1
260	и др	8	1
261	это и	5	1
262	и до	2	1
263	из его	2	1
264	ведь и	3	1
265	века в	3	1
266	и за	2	1
267	по его	1	1
268	также и	7	1
269	его не	4	1
270	этой женщины	1	1
271	ней есть	1	1
272	что уже	1	1
273	из области	2	1
274	в сущности	4	1
275	но она	3	1
276	принадлежит к	1	1
277	хотя бы	2	1
278	ему в	1	1
279	похожи на	1	1
280	целого в	1	1
281	это время	2	1
282	можно понять	1	1
283	время в	1	1
284	в чем	2	1
285	различия между	1	1
286	мы еще	2	1
287	социальная иерархия	1	1
288	бы в	4	1
289	в сторону	2	1
290	главы о	1	1
291	в четвертой	3	1
292	не все	1	1
293	в общем	4	1
294	рассказывает как	1	1
295	тут же	2	1
296	друг от	1	1
297	это были	1	1
298	нет и	2	1
299	эта роль	1	1
300	средних веков	1	1
301	значении этих	1	1
302	относится к	2	1
303	чем же	4	1
304	в акте	5	1
305	его на	1	1
306	общего с	1	1
307	о жизни	1	1
308	противоречие в	1	1
309	понять и	1	1
310	сознания в	1	1
311	и как	5	1
312	это тоже	1	1
313	жизни нет	1	1
314	не похожи	1	1
315	от этого	2	1
316	в этот	2	1
317	что произведение	1	1
318	где все	1	1
319	за свои	1	1
320	в произведении	1	1
321	точку зрения	2	1
322	он в	2	1
323	бы не	1	1
324	всей своей	1	1
325	из этих	3	1
326	пройдет еще	1	1
327	любит а	1	1
328	но на	3	1
329	еще одна	1	1
330	в средневековой	2	1
331	вообще не	3	1
332	при всякой	1	1
333	и таких	1	1
334	но именно	2	1
335	о которой	1	1
336	всех этих	6	1
337	он должен	2	1
338	же это	1	1
339	не как	1	1
340	и вот	3	1
341	ее и	1	1
342	на земле	1	1
343	чтобы в	1	1
344	никому не	1	1
345	смысле как	1	1
346	всякий может	1	1
347	и этот	1	1
348	все с	1	1
349	серьезности в	1	1
350	в нее	1	1
351	жить в	1	1
352	что все	2	1
353	на этой	1	1
354	а как	1	1
355	роль в	2	1
356	весь мир	6	1
357	в последующих	1	1
358	он все	1	1
359	не служит	1	1
360	на свои	1	1
361	этом мы	1	1
362	для них	2	1
363	но уже	1	1
364	но мы	2	1
365	далеко не	1	1
366	его было	1	1
367	с тем	2	1
368	а за	1	1
369	и вопреки	1	1
370	со своими	1	1
371	он и	3	1
372	между собою	4	1
373	как таковой	1	1
374	и того	1	1
375	нисколько не	3	1
376	смысл и	1	1
377	когда в	2	1
378	в г	2	1
379	на других	1	1
380	она сама	1	1
381	и без	2	1
382	человеком и	2	1
383	в отличие	2	1
384	в которых	3	1
385	мысли и	6	1
386	из земли	1	1
387	признать что	1	1
388	нельзя было	2	1
389	в одном	3	1
390	не будем	2	1
391	не его	1	1
392	с праздником	2	1
393	и более	1	1
394	их в	1	1
395	не должно	1	1
396	что этот	1	1
397	на всю	1	1
398	во времени	2	1
399	мере и	1	1
400	сам он	1	1
401	всего его	1	1
402	нас к	1	1
403	раз и	1	1
404	вовсе не	8	1
405	в отношении	2	1
406	между людьми	1	1
407	на три	1	1
408	так как	6	1
409	вплоть до	2	1
410	но они	3	1
411	до известной	4	1
412	возможным и	1	1
413	что эта	2	1
414	человечества и	1	1
415	дело в	3	1
416	глубина и	1	1
417	в основе	4	1
418	взглянуть на	2	1
419	не вызывает	1	1
420	не могло	3	1
421	и всегда	1	1
422	в самой	8	1
423	этих двух	1	1
424	уже говорили	2	1
425	людей не	1	1
426	же он	1	1
427	серьезность и	2	1
428	ведь все	1	1
429	с другом	2	1
430	к той	1	1
431	бытия как	1	1
432	внутреннюю свободу	1	1
433	не могут	2	1
434	в речах	1	1
435	же самое	2	1
436	становится возможным	2	1
437	всегда есть	1	1
438	для его	1	1
439	обращение к	1	1
440	отдельных людей	1	1
441	ничего общего	1	1
442	говорит о	1	1
443	разные стороны	1	1
444	чем не	2	1
445	нам о	2	1
446	свою очередь	1	1
447	данном случае	2	1
448	реальной действительности	1	1
449	своей чисто	1	1
450	и говорит	1	1
451	говорили что	2	1
452	в дальнейшем	1	1
453	встреча с	2	1
454	так можно	1	1
455	в образе	1	1
456	раз он	1	1
457	здесь нет	3	1
458	было и	1	1
459	чем у	1	1
460	стороне от	1	1
461	жизнь и	2	1
462	этой жизни	3	1
463	но здесь	1	1
464	находится в	1	1
465	лицо его	1	1
466	раз того	1	1
467	это действительно	1	1
468	и т.д	2	1
469	и т.п	16	1
470	говорит об	1	1
471	обращается к	1	1
472	самому себе	1	1
473	все его	1	1
474	была его	1	1
475	нас в	2	1
476	как у	1	1
477	он его	3	1
478	в отрыве	2	1
479	во всех	13	1
480	нем не	3	1
481	переходит в	2	1
482	и только	2	1
483	и содержания	1	1
484	наконец в	1	1
485	к концу	1	1
486	и она	2	1
487	своему содержанию	1	1
488	в жизнь	1	1
489	в двух	1	1
490	тот же	1	1
491	в стороне	1	1
492	верно и	1	1
493	это очень	2	1
494	времени и	1	1
495	напоминает нам	2	1
496	начинает свой	1	1
497	с будущим	1	1
498	он действует	1	1
499	между этими	1	1
500	и ее	1	1
501	были две	1	1
502	и обновления	5	1
503	именно на	1	1
504	человека с	5	1
505	есть в	3	1
506	литературы в	1	1
507	и у	5	1
508	и политической	1	1
509	и они	1	1
510	свою жизнь	1	1
511	в жизни	1	1
512	является не	1	1
513	может случиться	1	1
514	не дает	1	1
515	его и	1	1
516	характерно что	4	1
517	одно из	2	1
518	в прозе	1	1
519	и та	2	1
520	в выборе	1	1
521	из нее	1	1
522	частного человека	1	1
523	никакого отношения	1	1
524	отличие от	2	1
525	время говорит	1	1
526	он один	1	1
527	в целях	1	1
528	что они	1	1
529	рядом с	2	1
530	в особенности	2	1
531	и стал	1	1
532	и правде	1	1
533	живой и	1	1
534	и из	1	1
535	и тех	1	1
536	вслед за	1	1
537	еще и	3	1
538	во внешней	1	1
539	все было	1	1
540	в романе	11	1
541	что для	1	1
542	можно назвать	1	1
543	связано с	1	1
544	церкви и	2	1
545	и своего	1	1
546	мир от	1	1
547	и своим	1	1
548	из участников	1	1
549	для человека	1	1
550	там где	3	1
551	января г	1	1
552	одна и	1	1
553	которого она	1	1
554	люди в	1	1
555	этих моментов	1	1
556	именно поэтому	1	1
557	о себе	1	1
558	как это	4	1
559	извлекать из	1	1
560	со словом	2	1
561	но все	1	1
562	xix века	1	1
563	о чем	3	1
564	в данном	2	1
565	город и	1	1
566	и там	2	1
567	и всей	1	1
568	происходит в	2	1
569	века и	1	1
570	в ужасе	1	1
571	друг с	2	1
572	тенденция к	4	1
573	только о	1	1
574	было ни	1	1
575	самом же	1	1
576	жизни с	1	1
577	но это	5	1
578	это был	1	1
579	и слово	2	1
580	простоте и	1	1
581	глядит в	1	1
582	не мог	4	1
583	время это	1	1
584	под названием	2	1
585	не получает	1	1
586	от друга	1	1
587	известной степени	4	1
588	пор еще	2	1
589	такого например	1	1
590	формы и	1	1
591	в пределе	3	1
592	себя на	1	1
593	которого они	1	1
594	когда он	2	1
595	тем более	1	1
596	и пьет	1	1
597	слов и	1	1
598	показывает в	1	1
599	и пьесы	1	1
600	же деле	1	1
601	но вот	1	1
602	нами не	1	1
603	которая на	1	1
604	сказать что	4	1
605	и внутренне	1	1
606	на улицах	1	1
607	нее ни	1	1
608	их с	2	1
609	в свою	1	1
610	мы здесь	1	1
611	в зрелом	1	1
612	культуры в	1	1
613	из этого	1	1
614	и солнце	2	1
615	в свое	1	1
616	который он	1	1
617	его творчестве	1	1
618	пути к	1	1
619	ни на	1	1
620	человеку и	1	1
621	и другие	3	1
622	и эта	1	1
623	реалистической символики	2	1
624	во всяком	1	1
