N	2gram	Potebnia_M_4	FransuaR
202	образом в	5	2
203	этих двух	1	2
204	во всем	1	2
205	же он	1	2
206	половины xix	1	2
207	начиная с	1	2
208	есть только	5	2
209	могут быть	7	2
210	к тому	3	2
211	и это	2	2
212	но при	1	2
213	и многие	2	2
214	узком значении	1	2
215	роль в	1	2
216	во второй	1	2
217	на что	1	2
218	связанная с	3	2
219	о том	8	2
220	второй половине	1	2
221	можно сказать	4	2
222	на отдельные	1	2
223	еще только	1	2
224	но с	1	2
225	мы видим	2	2
226	этот вопрос	3	2
227	с одной	1	2
228	лежащие в	1	2
229	в большинстве	2	2
230	только на	4	2
231	от того	4	2
232	и человека	1	2
233	при всей	1	2
234	неразрывном единстве	1	2
235	что не	6	2
236	др в	1	2
237	одной стороны	1	2
238	на этот	2	2
239	с образами	2	2
240	и так	3	2
241	в разной	1	2
242	его на	1	2
243	быть только	1	2
244	да и	4	2
245	в это	2	2
246	того что	14	2
247	что мы	10	2
248	между прочим	3	2
249	кроме того	3	2
250	и для	2	2
251	мы найдем	1	2
252	при таком	1	2
253	не подлежит	1	2
254	это можно	2	2
255	или в	1	2
256	хотя и	5	2
257	от него	2	2
258	со второй	1	2
259	ни к	2	2
260	от всего	1	2
261	же в	1	2
262	от всякого	1	2
263	здесь только	1	2
264	на самих	1	2
265	из тех	2	2
266	в свое	1	2
267	в таком	4	2
268	а между	4	1
269	то на	1	1
270	произведения но	1	1
271	речь идет	1	1
272	человека и	3	1
273	и объясняется	1	1
274	а из	1	1
275	которых для	1	1
276	этого последнего	2	1
277	все его	1	1
278	выражения как	2	1
279	на деле	2	1
280	смотрит на	1	1
281	в приведенном	1	1
282	что слово	10	1
283	мысли а	2	1
284	явления и	2	1
285	по которым	1	1
286	бы к	1	1
287	то же	14	1
288	а как	2	1
289	и значение	3	1
290	если я	1	1
291	совершается процесс	1	1
292	мы не	8	1
293	общества и	1	1
294	большую роль	1	1
295	и новые	1	1
296	к новой	1	1
297	нам в	1	1
298	что нам	1	1
299	оба эти	1	1
300	языка из	1	1
301	говорить о	5	1
302	не видим	1	1
303	и другая	1	1
304	есть второе	1	1
305	предмет исследования	1	1
306	разумеется не	1	1
307	но конечно	1	1
308	от них	1	1
309	же она	1	1
310	по отношению	10	1
311	друг от	1	1
312	человека с	1	1
313	человеку и	1	1
314	и чем	2	1
315	с этим	7	1
316	значение его	1	1
317	относительны и	1	1
318	как нам	1	1
319	что совершается	1	1
320	явления народной	1	1
321	как уже	1	1
322	и как	2	1
323	что по	2	1
324	имеет в	2	1
325	в произведении	1	1
326	в которой	6	1
327	ступени развития	1	1
328	и животных	1	1
329	он в	1	1
330	в нашем	2	1
331	в известном	1	1
332	жизнь как	1	1
333	имеем в	1	1
334	лица и	3	1
335	на то	7	1
336	и если	3	1
337	вообще не	1	1
338	по-видимому не	2	1
339	своем развитии	2	1
340	для того	6	1
341	должен умереть	1	1
342	же это	1	1
343	выразить и	1	1
344	и более	4	1
345	и сам	1	1
346	нашего времени	3	1
347	из него	2	1
348	есть понятие	1	1
349	на этом	1	1
350	здесь мы	2	1
351	касается до	1	1
352	и может	4	1
353	и отвлеченным	1	1
354	об этом	2	1
355	них не	1	1
356	развития на	1	1
357	от земли	2	1
358	лишь в	3	1
359	которое с	1	1
360	жизнь народа	1	1
361	действительности в	1	1
362	было бы	8	1
363	своего значения	1	1
364	стоит на	1	1
365	поэтому можно	2	1
366	этом мы	2	1
367	но уже	3	1
368	языка для	1	1
369	нет в	1	1
370	мы имеем	4	1
371	в развитии	1	1
372	многие другие	1	1
373	связано со	1	1
374	на первый	1	1
375	и старое	1	1
376	несколько слов	2	1
377	и при	2	1
378	мысль и	1	1
379	что такое	7	1
380	к истории	1	1
381	не подозревает	1	1
382	мы называем	1	1
383	и понятия	2	1
384	в которых	3	1
385	не представляется	1	1
386	своего рода	1	1
387	значение для	1	1
388	отношений между	2	1
389	одном из	2	1
390	как это	1	1
391	где она	1	1
392	есть его	1	1
393	только для	2	1
394	которые в	1	1
395	его мы	1	1
396	но он	1	1
397	сами по	2	1
398	есть именно	1	1
399	есть еще	1	1
400	языков и	1	1
401	тому чтобы	1	1
402	мере и	1	1
403	слово для	3	1
404	довольно часто	1	1
405	что такие	1	1
406	не менее	5	1
407	но они	1	1
408	тем самым	4	1
409	с которой	1	1
410	она не	2	1
411	что с	1	1
412	вместе и	2	1
413	в то	4	1
414	мысли в	2	1
415	в науке	3	1
416	еще довольно	1	1
417	в самых	1	1
418	не могло	1	1
419	представления и	3	1
420	следовательно и	1	1
421	через это	1	1
422	этого явления	1	1
423	в разных	3	1
424	же время	3	1
425	природы в	1	1
426	видим что	1	1
427	какой же	1	1
428	другой стороны	1	1
429	со своим	4	1
430	не находим	1	1
431	эти три	1	1
432	до того	3	1
433	что на	2	1
434	не потому	1	1
435	у нас	2	1
436	в живой	1	1
437	все то	1	1
438	есть из	1	1
439	и такие	1	1
440	лежит в	1	1
441	человека в	2	1
442	его понимании	1	1
443	становится возможным	1	1
444	зародыше и	1	1
445	определить ее	1	1
446	они и	1	1
447	бы они	2	1
448	свое значение	1	1
449	оно не	2	1
450	что при	1	1
451	которые мы	2	1
452	для кого	1	1
453	им в	1	1
454	значения и	1	1
455	совершенно правильно	1	1
456	того чтобы	4	1
457	от друга	1	1
458	что все	4	1
459	без всякого	1	1
460	в собственном	1	1
461	они ни	1	1
462	их связь	1	1
463	представляется возможным	1	1
464	и иные	1	1
465	необходимости и	1	1
466	всей своей	1	1
467	в пределах	1	1
468	так в	3	1
469	с шекспиром	1	1
470	как с	1	1
471	котором мы	1	1
472	находится здесь	1	1
473	можно было	2	1
474	те же	3	1
475	сторона жизни	1	1
476	было в	3	1
477	эти выражения	1	1
478	это только	1	1
479	мы в	3	1
480	мыслью и	1	1
481	из одного	3	1
482	всегда имеет	1	1
483	как выражение	1	1
484	с человеком	1	1
485	находится в	5	1
486	живописи и	1	1
487	по себе	11	1
488	и та	4	1
489	настоящее время	1	1
490	образа как	1	1
491	в глаза	1	1
492	теми или	1	1
493	времени в	1	1
494	коренящееся в	1	1
495	затем в	1	1
496	науке и	1	1
497	нас в	2	1
498	наблюдений и	1	1
499	и всякая	1	1
500	но нет	2	1
501	в языке	16	1
502	бы в	2	1
503	и только	3	1
504	средств и	1	1
505	них в	1	1
506	именно в	3	1
507	сложное и	2	1
508	грамматических категорий	1	1
509	на других	1	1
510	мы хотим	2	1
511	и следовательно	3	1
512	когда человек	4	1
513	найти и	1	1
514	и мир	1	1
515	формой и	1	1
516	веселье и	1	1
517	первоначальное значение	1	1
518	один из	2	1
519	образом как	1	1
520	мысли не	3	1
521	среди других	1	1
522	одной из	1	1
523	с ними	3	1
524	например так	1	1
525	в вопросе	1	1
526	происходит новое	1	1
527	всяком случае	3	1
528	не было	12	1
529	жизни кроме	1	1
530	эти образы	2	1
531	с нею	3	1
532	можно выразить	1	1
533	носит в	1	1
534	уже в	5	1
535	и они	2	1
536	то и	4	1
537	в единстве	1	1
538	ряду других	3	1
539	но самое	2	1
540	связан в	1	1
541	чужого языка	1	1
542	не из	5	1
543	все признаки	1	1
544	и обратно	1	1
545	но от	1	1
546	за ним	2	1
547	и понимание	1	1
548	превращаются в	1	1
549	между обоими	1	1
550	на самых	1	1
551	что и	7	1
552	к ним	2	1
553	ту сторону	1	1
554	если оно	2	1
555	у него	1	1
556	тем что	10	1
557	ее на	1	1
558	это положение	1	1
559	смысл этих	1	1
560	со стороны	3	1
561	и речи	1	1
562	свою историю	2	1
563	человеческой души	1	1
564	до известной	2	1
565	к которому	1	1
566	она и	2	1
567	которые не	2	1
568	только к	1	1
569	к человеку	1	1
570	настоящего времени	2	1
571	стремится к	2	1
572	а не	12	1
573	к таким	1	1
574	его как	1	1
575	было для	1	1
576	конечно на	1	1
577	человеческой жизни	1	1
578	оскорбления в	1	1
579	под влиянием	1	1
580	и глубокое	1	1
581	все более	3	1
582	границы между	1	1
583	в xix	1	1
584	кровь в	1	1
585	всем остальным	2	1
586	например когда	1	1
587	из которых	2	1
588	может стать	1	1
589	а потому	1	1
590	конечно не	2	1
591	до настоящего	1	1
592	он говорит	1	1
593	для обозначения	1	1
594	в течение	2	1
595	понятия о	7	1
596	образ и	1	1
597	такие явления	1	1
598	там где	3	1
599	для понимания	2	1
600	что как	4	1
601	сам не	1	1
602	многих других	1	1
603	с животными	1	1
604	есть и	2	1
605	и формы	1	1
606	этот не	1	1
607	слова и	5	1
608	от нас	1	1
609	мире а	1	1
610	более и	2	1
611	ее можно	1	1
612	этот образ	2	1
613	применимо к	1	1
614	известной степени	3	1
615	новое слово	4	1
616	в самые	1	1
617	в связи	1	1
618	совершается в	1	1
619	тем и	6	1
620	этот процесс	1	1
621	лишь самое	1	1
622	в настоящее	1	1
623	развития и	2	1
624	как эта	1	1
625	в эту	1	1
626	к внешнему	1	1
627	хотя бы	4	1
628	творчества но	1	1
629	отношении к	1	1
630	ее развития	1	1
631	от ее	2	1
632	есть нет	1	1
633	а о	1	1
634	на другие	1	1
635	они также	1	1
636	враг и	1	1
637	речи здесь	1	1
638	их с	1	1
639	отношению к	8	1
640	это так	1	1
641	но еще	1	1
642	то оно	1	1
643	как на	1	1
644	во всяком	5	1
645	все что	2	1
