N	2gram	Bakhtin_Pr_2	Formalny
138	в смысле	2	4
139	тогда когда	1	4
140	мы можем	4	4
141	в роман	1	4
142	могут быть	4	4
143	к тому	1	4
144	элементов произведения	1	4
145	о том	3	4
146	как ее	2	4
147	же и	1	4
148	конечно не	6	4
149	уже в	4	4
150	в большинстве	2	4
151	только на	1	4
152	видения и	3	4
153	для того	1	4
154	со стороны	4	4
155	прежде всего	11	4
156	материал в	2	4
157	до конца	7	4
158	мы видели	3	4
159	как это	2	4
160	отвлечемся от	1	4
161	да и	1	4
162	слова и	1	4
163	между собой	1	4
164	в романе	3	4
165	жизни и	15	4
166	они не	2	4
167	к материалу	1	3
168	одним из	3	3
169	же как	4	3
170	функции в	1	3
171	того же	1	3
172	должна быть	3	3
173	мы уже	3	3
174	той же	1	3
175	мы и	3	3
176	в виду	2	3
177	стороны его	2	3
178	литературы и	1	3
179	и на	7	3
180	в которых	1	3
181	во всех	4	3
182	как таковая	1	3
183	а и	1	3
184	как со	1	3
185	нет и	3	3
186	жанра и	1	3
187	бы и	3	3
188	формы в	2	3
189	в себе	5	3
190	сливаются в	1	3
191	вследствие этого	1	3
192	и с	7	3
193	те же	2	3
194	это не	3	3
195	этом романе	1	3
196	ее в	2	3
197	в плоскость	1	3
198	он и	4	3
199	как таковой	1	3
200	раз и	1	3
201	в этих	4	3
202	от его	2	3
203	и более	2	3
204	по отношению	8	3
205	тому что	1	3
206	между людьми	1	3
207	случае в	1	3
208	одной плоскости	4	3
209	в основе	2	3
210	самом произведении	1	3
211	этом отношении	2	3
212	а что	2	3
213	они и	2	3
214	в произведении	5	3
215	ясно что	1	3
216	еще в	1	3
217	жизнь и	3	3
218	в эпоху	1	3
219	никак не	1	3
220	и что	2	3
221	можно сказать	2	3
222	их в	7	3
223	в них	4	3
224	романа в	5	3
225	и следовательно	7	3
226	в него	1	3
227	она определяет	1	3
228	в какой	1	3
229	уже не	6	3
230	его и	3	3
231	в конце	4	3
232	произведения и	1	3
233	слово как	1	3
234	не о	2	3
235	у нас	2	3
236	не на	4	3
237	к его	1	3
238	может стать	2	3
239	она есть	1	3
240	в той	3	3
241	того что	3	3
242	отношению к	8	3
243	формы его	2	3
244	дело идет	6	3
245	в условиях	2	3
246	о нем	6	3
247	лишь как	1	3
248	жизни в	2	3
249	сказать что	5	3
250	всех других	1	3
251	героя в	5	3
252	и эта	3	3
253	ту же	1	2
254	отношения к	2	2
255	человека и	2	2
256	а иногда	1	2
257	он может	2	2
258	это и	1	2
259	органическое единство	1	2
260	и сюжет	1	2
261	нам кажется	1	2
262	отношения между	1	2
263	в котором	7	2
264	высшей степени	1	2
265	с таким	1	2
266	из своих	2	2
267	в сущности	7	2
268	так чтобы	2	2
269	совпадает с	1	2
270	говорить о	1	2
271	и со	2	2
272	не знают	2	2
273	же что	3	2
274	литературы является	1	2
275	проявляется в	2	2
276	и сами	1	2
277	оценок и	1	2
278	с его	8	2
279	жизни с	1	2
280	в сторону	2	2
281	отличие от	1	2
282	и речи	1	2
283	художественного замысла	2	2
284	за пределы	5	2
285	чем же	2	2
286	в кругозор	2	2
287	в своем	5	2
288	стороны и	1	2
289	от этого	1	2
290	то в	1	2
291	бы не	3	2
292	из этих	1	2
293	в этой	1	2
294	только один	1	2
295	как он	4	2
296	вообще не	1	2
297	что она	4	2
298	перестает быть	3	2
299	всех этих	1	2
300	не значит	2	2
301	ведь не	1	2
302	не как	6	2
303	на земле	1	2
304	одной и	1	2
305	что ни	1	2
306	на этом	1	2
307	лишь с	1	2
308	человека в	5	2
309	в чисто	2	2
310	на протяжении	3	2
311	на почве	4	2
312	этом смысле	5	2
313	ориентировано на	1	2
314	кажется что	2	2
315	он является	1	2
316	в высшей	1	2
317	и вне	1	2
318	для чего	1	2
319	ни с	2	2
320	литературе как	1	2
321	или точнее	1	2
322	таким же	2	2
323	художественного творчества	1	2
324	не от	1	2
325	в отличие	1	2
326	в основном	1	2
327	важно не	1	2
328	вложена в	1	2
329	где она	2	2
330	друг другу	1	2
331	жанр и	2	2
332	даже в	6	2
333	сам он	2	2
334	и очень	1	2
335	в отношении	1	2
336	и художественной	1	2
337	правда в	2	2
338	дело в	1	2
339	одна из	3	2
340	и притом	1	2
341	в единство	3	2
342	заложенные в	1	2
343	тем не	1	2
344	нам важно	2	2
345	в каком	1	2
346	из одного	2	2
347	из элементов	1	2
348	отличается от	1	2
349	увидеть и	2	2
350	процессе их	1	2
351	мы отвлечемся	1	2
352	с ее	3	2
353	как не	5	2
354	здесь не	2	2
355	идет не	3	2
356	так в	1	2
357	и необходимости	1	2
358	и всякое	1	2
359	был бы	1	2
360	можно только	1	2
361	жанра в	1	2
362	для этого	3	2
363	ничего не	3	2
364	ними и	1	2
365	познания и	1	2
366	в самой	3	2
367	ее и	1	2
368	переходит в	2	2
369	поступков и	1	2
370	что и	5	2
371	и только	1	2
372	в художественной	2	2
373	нем и	1	2
374	человека как	2	2
375	может иметь	1	2
376	и мир	5	2
377	говорит в	1	2
378	и действительно	2	2
379	поэтому и	3	2
380	в самое	1	2
381	за счет	2	2
382	от других	1	2
383	в данной	1	2
384	из них	9	2
385	превращаются в	1	2
386	характерно что	2	2
387	бы тот	1	2
388	очень характерно	1	2
389	сами по	1	2
390	произведении как	1	2
391	же является	1	2
392	от того	2	2
393	для художественного	2	2
394	без всякой	1	2
395	и даже	3	2
396	или иной	3	2
397	в области	2	2
398	индивидуальное сознание	1	2
399	и тех	1	2
400	в каких	1	2
401	являются только	1	2
402	мы еще	1	2
403	и др	4	2
404	превращается в	4	2
405	а на	2	2
406	была бы	3	2
407	не об	3	2
408	но оно	1	2
409	но уже	2	2
410	смысле этого	2	2
411	быть только	2	2
412	чем-то абсолютно	1	2
413	этого слова	2	2
414	но это	2	2
415	но для	1	2
416	совершенно недопустимо	2	2
417	она должна	1	2
418	поэтому совершенно	1	2
419	сознания и	6	2
420	все стороны	1	2
421	от него	3	2
422	построения романа	1	2
423	конце концов	3	2
424	мы должны	4	2
425	романа и	4	2
426	не утрачивая	1	2
427	в целях	1	2
428	к самому	1	2
429	одной из	2	2
430	слово в	3	2
431	но если	1	2
432	героя и	7	2
433	возможно лишь	1	2
434	именно потому	1	2
435	при определенных	1	2
436	бы быть	2	2
437	к этому	4	2
438	в таком	3	2
439	я и	3	1
440	нем нет	1	1
441	неотделима от	1	1
442	полнотой и	1	1
443	не должны	1	1
444	таком случае	1	1
445	и через	2	1
446	дело обстоит	1	1
447	этом рассуждении	1	1
448	и принципиально	1	1
449	конечно что	1	1
450	от своей	1	1
451	в первом	1	1
452	как необходимый	1	1
453	и до	4	1
454	не имеют	1	1
455	все те	2	1
456	материал только	1	1
457	они никогда	1	1
458	нельзя назвать	1	1
459	собою в	1	1
460	входящих в	1	1
461	есть не	1	1
462	со всех	1	1
463	мы имеем	2	1
464	романе но	1	1
465	совершенно справедливо	1	1
466	во времени	1	1
467	дан в	1	1
468	не была	1	1
469	творчества с	1	1
470	и внутренние	1	1
471	эстетики и	1	1
472	в большом	3	1
473	из того	1	1
474	и говорят	1	1
475	в каждой	1	1
476	оно может	1	1
477	как сюжет	1	1
478	и согласие	1	1
479	определенный предмет	1	1
480	его внутреннюю	1	1
481	оно ни	1	1
482	как отсутствие	1	1
483	и понимает	3	1
484	и человеческой	2	1
485	может нести	1	1
486	как у	2	1
487	другого человека	1	1
488	а только	2	1
489	теперь что	1	1
490	существенное взаимодействие	1	1
491	не входит	2	1
492	к слову	1	1
493	ее выражения	1	1
494	иногда и	1	1
495	он пишет	1	1
496	друга и	1	1
497	значение имеет	1	1
498	значение для	3	1
499	они действительно	1	1
500	из таких	1	1
501	сама по	5	1
502	ни одна	1	1
503	на социальную	1	1
504	с этим	1	1
505	этого развития	1	1
506	и положений	2	1
507	и нет	1	1
508	кроме того	1	1
509	школ и	1	1
510	хотя и	2	1
511	ценностей в	1	1
512	может получить	1	1
513	она так	2	1
514	было только	1	1
515	стиля и	1	1
516	этого живого	1	1
517	понимал и	1	1
518	в идеологической	1	1
519	оно ориентировано	1	1
520	должно ощущаться	1	1
521	та же	1	1
522	в литературном	1	1
523	европейского романа	3	1
524	никакого существенного	2	1
525	автора то	1	1
526	в нашем	2	1
527	у каждого	1	1
528	определяет все	1	1
529	что так	1	1
530	тоже не	2	1
531	с их	4	1
532	им в	4	1
533	и тот	1	1
534	эпохи и	1	1
535	имеем в	2	1
536	иначе и	1	1
537	на то	2	1
538	какую бы	2	1
539	и если	1	1
540	не слово	1	1
541	время и	1	1
542	он не	9	1
543	соприкасается с	1	1
544	говорили в	2	1
545	замыкается в	1	1
546	котором мы	1	1
547	понимания и	1	1
548	по существу	1	1
549	том чего	1	1
550	а всегда	1	1
551	ни были	1	1
552	момент художественного	1	1
553	и единство	1	1
554	еще одну	1	1
555	смысле как	1	1
556	и по	2	1
557	так например	1	1
558	или иных	1	1
559	в нее	1	1
560	анализе мы	1	1
561	сознания одного	1	1
562	ни был	1	1
563	на этих	1	1
564	но все	4	1
565	поэтому слово	1	1
566	вся их	1	1
567	же не	1	1
568	в определенном	1	1
569	появление новых	1	1
570	если нет	2	1
571	же касается	1	1
572	в мире	3	1
573	его не	1	1
574	зрения на	5	1
575	сказать в	1	1
576	и обратно	1	1
577	с другими	7	1
578	со своею	1	1
579	еще вернемся	1	1
580	не совпадает	1	1
581	форму и	1	1
582	быть не	1	1
583	с начала	2	1
584	пародиями на	1	1
585	это слияние	1	1
586	и романа	1	1
587	всегда и	2	1
588	переходим к	2	1
589	очень важное	1	1
590	чем в	1	1
591	выйти за	1	1
592	в развитии	2	1
593	должно быть	4	1
594	выражение в	3	1
595	автора и	2	1
596	контексте его	1	1
597	зрения ее	1	1
598	и того	1	1
599	одного и	2	1
600	этот материал	1	1
601	с различными	1	1
602	в их	4	1
603	она в	1	1
604	к предмету	1	1
605	мы говорили	1	1
606	формы так	1	1
607	дальнейшее развитие	2	1
608	могло бы	1	1
609	роман а	1	1
610	о языке	1	1
611	для всякого	1	1
612	правда эта	1	1
613	оно проявляется	1	1
614	деле нет	1	1
615	быть вложена	1	1
616	является только	1	1
617	и той	3	1
618	единство и	1	1
619	остается вне	1	1
620	его целом	3	1
621	но он	1	1
622	и эти	1	1
623	него мы	1	1
624	такой литературы	1	1
625	мере в	1	1
626	не должна	3	1
627	и почти	1	1
628	же мы	2	1
629	можем сказать	2	1
630	и необходимость	1	1
631	нет никакого	1	1
632	а от	1	1
633	действительным и	1	1
634	с ним	8	1
635	тем самым	2	1
636	что эта	2	1
637	самого начала	1	1
638	меня не	1	1
639	герою в	3	1
640	того как	3	1
641	на себе	1	1
642	не вытекает	1	1
643	к этим	1	1
644	на него	2	1
645	но только	2	1
646	и завершения	1	1
647	внутреннюю логику	1	1
648	слово и	2	1
649	говорят что	1	1
650	литературы мы	2	1
651	виду прежде	1	1
652	как она	1	1
653	х годов	2	1
654	правда это	1	1
655	социальную и	1	1
656	в сознании	2	1
657	сюжет в	1	1
658	звучит в	2	1
659	входят в	1	1
660	этот образ	1	1
661	бульварного романа	2	1
662	не потому	2	1
663	с другом	2	1
664	приведенный нами	1	1
665	в жанровые	1	1
666	идею и	1	1
667	в момент	3	1
668	наконец в	1	1
669	во все	2	1
670	глава третья	1	1
671	выразить так	1	1
672	числе и	2	1
673	случайна и	1	1
674	первого и	1	1
675	и второго	1	1
676	той или	3	1
677	всегда есть	1	1
678	социальные и	1	1
679	свое значение	1	1
680	правда не	1	1
681	он ищет	1	1
682	и самое	2	1
683	можно и	1	1
684	своего развития	2	1
685	героем да	1	1
686	эта борьба	1	1
687	всего этого	3	1
688	на основе	2	1
689	его художественного	4	1
690	только при	1	1
691	слова здесь	1	1
692	тех двух	1	1
693	чтобы быть	1	1
694	с самого	1	1
695	она только	1	1
696	и совершенно	1	1
697	вмещается в	1	1
698	можно было	2	1
699	только тот	1	1
700	не с	1	1
701	начала и	2	1
702	отсюда и	1	1
703	оно как	1	1
704	и глубины	1	1
705	а автор	1	1
706	именно этот	1	1
707	для него	9	1
708	строго говоря	1	1
709	об этом	3	1
710	в замысел	3	1
711	и человека	1	1
712	и здесь	2	1
713	и должно	1	1
714	не был	2	1
715	это происходит	1	1
716	и ничем	1	1
717	и та	1	1
718	говорит об	1	1
719	за пределами	1	1
720	одного из	1	1
721	к действительности	2	1
722	все в	1	1
723	этот элемент	1	1
724	где же	1	1
725	как отдельные	1	1
726	других людей	1	1
727	от них	2	1
728	сознания а	2	1
729	произведения все	1	1
730	абсолютно новым	1	1
731	а потому	2	1
732	ними в	1	1
733	так нельзя	1	1
734	в форме	2	1
735	новая форма	1	1
736	нем как	1	1
737	но конечно	1	1
738	внешнее и	1	1
739	утрачивают свою	1	1
740	не тот	1	1
741	в лучшем	1	1
742	условия для	1	1
743	и самые	1	1
744	в жизнь	1	1
745	не так	2	1
746	тело и	2	1
747	в современной	1	1
748	но с	3	1
749	здесь вовсе	1	1
750	что только	1	1
751	художественного изображения	3	1
752	для романтизма	1	1
753	мы видим	2	1
754	тот же	2	1
755	одного сознания	6	1
756	именно о	1	1
757	и так	1	1
758	это очень	2	1
759	который в	1	1
760	потому нет	1	1
761	идеология достоевского	1	1
762	окружающей его	1	1
763	с одной	1	1
764	сцен и	1	1
765	человека с	2	1
766	себя в	2	1
767	так что	2	1
768	лежащие в	1	1
769	есть в	8	1
770	литературного развития	1	1
771	оказывается в	1	1
772	литературы в	1	1
773	можно выразить	1	1
774	да еще	1	1
775	в жанре	2	1
776	и у	2	1
777	как человека	1	1
778	ни одного	3	1
779	указаний на	1	1
780	же в	1	1
781	в начале	2	1
782	здесь же	1	1
783	не из	1	1
784	и показать	1	1
785	и других	3	1
786	за ним	1	1
787	отрывок из	1	1
788	мир не	1	1
789	одно из	1	1
790	в идеальном	1	1
791	ведь это	1	1
792	слова в	4	1
793	в одном	6	1
794	чтобы она	1	1
795	из контекста	1	1
796	для меня	2	1
797	это тело	1	1
798	и никогда	1	1
799	одно сознание	3	1
800	этот термин	2	1
801	закону но	1	1
802	не доказывает	1	1
803	людей не	1	1
804	в других	1	1
805	значит конечно	1	1
806	пр как	1	1
807	даже и	2	1
808	это положение	1	1
809	для построения	2	1
810	художником в	1	1
811	до сих	2	1
812	не поддается	2	1
813	что человек	1	1
814	все сферы	1	1
815	именно в	3	1
816	а о	3	1
817	здесь в	2	1
818	а эти	1	1
819	человека а	1	1
820	и быть	1	1
821	ее целом	1	1
822	сделать с	1	1
823	и затем	2	1
824	и наивной	1	1
825	что для	2	1
826	здесь действительно	1	1
827	не было	2	1
828	и интонации	1	1
829	каков бы	1	1
830	зависит от	1	1
831	она является	1	1
832	ничем не	2	1
833	предметом художественного	1	1
834	самое слово	1	1
835	жизнь в	1	1
836	не утверждая	1	1
837	остается и	1	1
838	о чем	1	1
839	ведь именно	1	1
840	в пределы	3	1
841	построения как	1	1
842	для их	1	1
843	плоскости с	3	1
844	его именно	1	1
845	или с	1	1
846	что мы	1	1
847	на который	1	1
848	если это	1	1
849	между собою	1	1
850	в творчестве	1	1
851	в частности	1	1
852	очень существенны	1	1
853	в непрерывном	1	1
854	прием а	1	1
855	найти и	1	1
856	своей значимости	1	1
857	не входят	1	1
858	к другой	1	1
859	непосредственно ни	1	1
860	может пойти	1	1
861	раз он	1	1
862	характера и	2	1
863	и глубоко	1	1
864	он говорит	2	1
865	которые являются	1	1
866	в точке	5	1
867	мы остановимся	2	1
868	мы условно	1	1
869	же их	1	1
870	происходит в	1	1
871	в словах	2	1
872	образ и	1	1
873	для понимания	2	1
874	друг с	2	1
875	из отдельных	1	1
876	который он	1	1
877	к следующему	1	1
878	зрения своей	1	1
879	их отношение	1	1
880	в художественную	1	1
881	всерьез и	1	1
882	в контексте	2	1
883	отрицательную сторону	1	1
884	этом случае	1	1
885	герой не	2	1
886	и о	2	1
887	той мере	1	1
888	сих пор	2	1
889	только для	2	1
890	лучшем случае	1	1
891	один из	2	1
892	образом как	1	1
893	тех или	1	1
894	каждой из	1	1
895	возможный ответ	1	1
896	она может	1	1
897	его творчества	5	1
898	его с	2	1
899	мира и	1	1
900	о котором	1	1
901	романе и	1	1
902	в другое	2	1
903	у достоевского	14	1
904	еще более	1	1
905	снизу доверху	1	1
906	да иначе	1	1
907	знают и	1	1
908	ощущаться как	1	1
909	образ героя	2	1
910	романе как	1	1
911	становления в	1	1
912	все они	4	1
913	его формы	1	1
914	связью с	1	1
915	вернемся в	1	1
916	или не	2	1
917	с тургеневым	1	1
918	лежит в	2	1
919	очень хорошо	1	1
920	все то	2	1
921	а в	3	1
922	отношении к	1	1
923	лишь там	2	1
924	жанровые формы	1	1
925	быть подчинена	1	1
926	как ряд	1	1
927	не знает	4	1
928	и внутренне	2	1
929	сюжет здесь	1	1
930	ведь он	2	1
931	в живописи	1	1
932	авантюрного романа	3	1
933	стадии своего	2	1
934	слагается из	1	1
935	которые сами	1	1
936	бы его	1	1
937	время не	1	1
938	всем этом	1	1
939	данная идея	1	1
940	особый тип	1	1
941	о характере	1	1
942	вполне понятно	1	1
943	особенно отчетливо	1	1
944	как слово	5	1
945	это в	1	1
946	этой точки	2	1
947	том числе	2	1
