N	2gram	Propp_Isto_5	Psycholo
399	за собой	1	1
400	не соответствуют	1	1
401	та же	1	1
402	центральный момент	1	1
403	некоторых элементов	1	1
404	под ним	1	1
405	представляет собой	7	1
406	или во	1	1
407	не сделал	1	1
408	что так	1	1
409	то обстоятельство	1	1
410	часто даже	1	1
411	остановиться на	1	1
412	он делает	2	1
413	нами в	1	1
414	и тот	1	1
415	героя есть	2	1
416	во многих	1	1
417	задний план	1	1
418	главным образом	1	1
419	наконец он	1	1
420	и вообще	3	1
421	только тем	1	1
422	в подлиннике	1	1
423	что никакой	1	1
424	в предыдущих	2	1
425	средства которые	1	1
426	по своему	1	1
427	свою силу	1	1
428	но вместе	3	1
429	и усиление	1	1
430	с собой	1	1
431	смысле в	1	1
432	мы его	1	1
433	борьбы и	1	1
434	а когда	1	1
435	ей в	3	1
436	они должны	1	1
437	из самой	1	1
438	на этой	4	1
439	что один	1	1
440	не соответствует	1	1
441	в жизни	1	1
442	этого становится	1	1
443	но уже	3	1
444	это положение	1	1
445	его все	1	1
446	которой он	2	1
447	за ним	4	1
448	как таковой	1	1
449	же я	1	1
450	которую он	1	1
451	что такое	1	1
452	о герое	2	1
453	она в	1	1
454	представление о	17	1
455	оказывается что	2	1
456	от себя	2	1
457	не менее	4	1
458	выше мы	2	1
459	говорит с	1	1
460	доказывает что	1	1
461	и эти	1	1
462	на другую	1	1
463	их в	3	1
464	формы как	1	1
465	даже в	2	1
466	героем и	2	1
467	что сказано	1	1
468	кругом и	1	1
469	насколько она	1	1
470	но они	1	1
471	она не	2	1
472	имеет свое	1	1
473	почти никогда	1	1
474	означает что	2	1
475	на котором	1	1
476	тогда когда	2	1
477	на него	8	1
478	в процессе	1	1
479	в русской	3	1
480	когда они	2	1
481	подобное же	1	1
482	в самых	1	1
483	пока еще	1	1
484	не могло	1	1
485	не имеет	1	1
486	это мы	1	1
487	человека за	1	1
488	обратим внимание	2	1
489	глазах и	1	1
490	явление в	1	1
491	же после	1	1
492	детей и	1	1
493	в русском	1	1
494	к ней	1	1
495	за которой	1	1
496	связь и	1	1
497	здесь же	1	1
498	имеем здесь	2	1
499	связей мы	1	1
500	перед ним	1	1
501	обстоятельство что	1	1
502	и оно	1	1
503	один раз	1	1
504	к себе	1	1
505	здесь совершенно	1	1
506	чтобы сделать	1	1
507	в других	2	1
508	должны быть	1	1
509	они друг	1	1
510	необходимо установить	1	1
511	тогда они	1	1
512	бы составить	1	1
513	быть отнесены	1	1
514	как человек	3	1
515	всегда есть	1	1
516	на это	1	1
517	по воздуху	3	1
518	на наших	1	1
519	нас от	1	1
520	свою очередь	1	1
521	они к	1	1
522	в некоторых	4	1
523	здесь не	1	1
524	рассматривать как	1	1
525	без всякого	1	1
526	на другой	1	1
527	уже потому	1	1
528	и от	1	1
529	за пределами	1	1
530	и этим	2	1
531	на той	1	1
532	то время	1	1
533	основа и	1	1
534	другом это	1	1
535	здесь что	1	1
536	же говорит	1	1
537	такое утверждение	1	1
538	каждого из	1	1
539	здесь нет	1	1
540	во многом	1	1
541	сказано выше	1	1
542	рассматривается в	1	1
543	часто в	1	1
544	в которое	1	1
545	основана на	1	1
546	составные части	1	1
547	с женщиной	1	1
548	мы рассмотрим	1	1
549	выше о	1	1
550	уже сейчас	1	1
551	автор не	1	1
552	и начало	1	1
553	о нем	3	1
554	с полным	1	1
555	другими словами	1	1
556	что перед	1	1
557	говорит об	1	1
558	после того	3	1
559	как этот	1	1
560	это изменение	1	1
561	к нему	3	1
562	гораздо чаще	1	1
563	язык и	2	1
564	и три	2	1
565	мы указывали	1	1
566	с вами	1	1
567	два случая	1	1
568	новый момент	1	1
569	ночью в	1	1
570	не обязательно	1	1
571	вслед за	1	1
572	не тот	1	1
573	и борьбы	1	1
574	несколько иначе	1	1
575	не так	1	1
576	и следует	1	1
577	в каких	1	1
578	другое не	1	1
579	показывают что	3	1
580	но так	2	1
581	на которой	2	1
582	запаха или	1	1
583	и посылает	1	1
584	одной из	1	1
585	черт он	1	1
586	которым он	1	1
587	вступить в	1	1
588	течение которых	1	1
589	его тянет	1	1
590	то в	2	1
591	и действительно	5	1
592	или же	3	1
593	и ее	1	1
594	тот что	1	1
595	между героем	1	1
596	мало того	1	1
597	в эти	1	1
598	себя в	6	1
599	оказывается в	1	1
600	утверждают что	1	1
601	уже не	11	1
602	еще одно	1	1
603	в виде	9	1
604	в сознании	1	1
605	него и	5	1
606	убить его	1	1
607	чтобы герой	1	1
608	или даже	1	1
609	при помощи	7	1
610	его и	2	1
611	один мог	1	1
612	к каким	1	1
613	не сам	1	1
614	никто не	3	1
615	слова в	1	1
616	другую сторону	1	1
617	в землю	2	1
618	в руки	1	1
619	смерти и	1	1
620	были бы	1	1
621	превращаться в	1	1
622	не были	1	1
623	ней и	1	1
624	здесь ясно	1	1
625	противоположность и	1	1
626	имеет и	1	1
627	как у	2	1
628	сюда же	3	1
629	я был	1	1
630	как же	1	1
631	мы еще	1	1
632	и др	3	1
633	что не	1	1
634	что для	1	1
635	мы обратим	1	1
636	них же	1	1
637	превращается в	7	1
638	не было	1	1
639	попал в	2	1
640	мы легко	2	1
641	узнает что	1	1
642	не то	1	1
643	ее на	1	1
644	в одно	2	1
645	если не	4	1
646	мы видели	7	1
647	видели в	1	1
648	ни на	1	1
649	свое особое	1	1
650	иллюстрацию к	1	1
651	знаем о	2	1
652	здесь уже	1	1
653	при которых	1	1
654	на втором	1	1
655	он призывает	1	1
656	однако сказать	1	1
657	конечно не	1	1
658	развитие сюжета	1	1
659	на тот	1	1
660	тому как	1	1
661	и там	1	1
662	находимые в	1	1
663	даже с	1	1
664	как к	1	1
665	согласно которому	1	1
666	в очень	1	1
667	том смысле	1	1
668	этого факта	1	1
669	надо однако	1	1
670	только для	1	1
671	но это	7	1
672	но для	2	1
673	это ясно	1	1
674	здесь в	1	1
675	это явление	1	1
676	и часто	1	1
677	лучше всего	1	1
678	на задний	1	1
679	гораздо шире	1	1
680	не представляет	1	1
681	но когда	3	1
682	души в	1	1
683	у них	1	1
684	во вторую	1	1
685	все они	1	1
686	во время	7	1
687	мы в	1	1
688	к ее	1	1
689	к самым	1	1
690	нет ничего	1	1
691	состоит из	3	1
692	равно как	1	1
693	к его	2	1
694	остается на	1	1
695	а герой	2	1
696	отношению к	2	1
697	можно привести	1	1
698	чтобы он	2	1
699	что под	1	1
700	у которых	2	1
701	не трудно	1	1
702	ниже мы	1	1
703	строится на	2	1
704	допустить что	1	1
705	их видит	1	1
706	можно назвать	1	1
707	во всяком	1	1
708	все что	1	1
709	этой точки	1	1
