N	2gram	Vygotskiy__1	StatiiOP
454	того как	2	1
455	к новым	1	1
456	на него	2	1
457	к изучению	2	1
458	и именно	1	1
459	чтобы стать	1	1
460	в деятельности	1	1
461	того чтобы	17	1
462	не могло	3	1
463	его от	1	1
464	благодаря тому	2	1
465	к вопросу	2	1
466	в самой	1	1
467	свое выражение	1	1
468	того в	1	1
469	с этих	1	1
470	по своей	5	1
471	со своим	1	1
472	явлениями в	1	1
473	и со	1	1
474	сравнить с	1	1
475	вот в	1	1
476	всему этому	1	1
477	все то	1	1
478	его мышления	3	1
479	когда мы	1	1
480	же самое	3	1
481	назвать в	1	1
482	по возможности	1	1
483	что является	2	1
484	бы он	2	1
485	той или	1	1
486	в работах	1	1
487	т.е в	1	1
488	для себя	4	1
489	относящихся сюда	1	1
490	как они	1	1
491	приходит к	3	1
492	и оно	1	1
493	к будущему	1	1
494	свою очередь	3	1
495	и говорить	1	1
496	в ее	2	1
497	к нам	1	1
498	в собственном	5	1
499	если попытаться	1	1
500	своей задачей	1	1
501	он с	1	1
502	с первого	1	1
503	во главе	1	1
504	в первоначальной	1	1
505	вопрос что	1	1
506	приводит к	4	1
507	выражения и	1	1
508	как с	1	1
509	до самого	1	1
510	можно было	3	1
511	в нескольких	1	1
512	ясно что	2	1
513	к постановке	2	1
514	резко отличаются	1	1
515	чем у	1	1
516	а эта	1	1
517	о котором	2	1
518	по мере	4	1
519	находится в	1	1
520	все его	1	1
521	приближается к	1	1
522	быть выражено	1	1
523	вот почему	2	1
524	и т.д	5	1
525	в раннем	2	1
526	и который	3	1
527	может не	3	1
528	в значительной	2	1
529	вопросу о	1	1
530	теорий в	1	1
531	данные которые	1	1
532	связь между	6	1
533	на отдельные	3	1
534	которых в	1	1
535	эти два	1	1
536	что и	1	1
537	пути и	1	1
538	хотел бы	1	1
539	возникает вопрос	1	1
540	вообще и	1	1
541	именно в	6	1
542	также в	1	1
543	в свете	4	1
544	и последнее	1	1
545	известном смысле	2	1
546	показывают что	3	1
547	и естественно	1	1
548	который хочет	1	1
549	в двух	2	1
550	и значением	1	1
551	о двух	1	1
552	это во-первых	1	1
553	внутреннее единство	1	1
554	бы из	1	1
555	из многих	1	1
556	всей жизни	1	1
557	эти отдельные	1	1
558	который в	3	1
559	являются в	1	1
560	в обществе	1	1
561	между этими	6	1
562	своей деятельности	1	1
563	это с	1	1
564	вопрос об	6	1
565	времени дело	1	1
566	центр внимания	1	1
567	где они	1	1
568	для всех	4	1
569	итак в	1	1
570	именно на	1	1
571	с двумя	2	1
572	точно и	2	1
573	не можем	1	1
574	раз в	1	1
575	в значении	1	1
576	отнести к	1	1
577	фактов а	1	1
578	целого ряда	1	1
579	является не	1	1
580	а это	1	1
581	от других	1	1
582	не дает	1	1
583	из них	1	1
584	что сама	1	1
585	процесс и	1	1
586	в известной	2	1
587	слова в	1	1
588	в одном	4	1
589	этих отдельных	2	1
590	как его	1	1
591	но что	1	1
592	во всей	4	1
593	не связанный	1	1
594	в других	1	1
595	представляют собой	2	1
596	вопроса что	1	1
597	чтобы показать	2	1
598	не были	1	1
599	ней и	1	1
600	и из	1	1
601	на примере	2	1
602	в немногих	2	1
603	этом пути	1	1
604	то это	1	1
605	связаны с	1	1
606	а именно	1	1
607	речи а	1	1
608	более резкой	1	1
609	содержания он	1	1
610	она является	1	1
611	целым рядом	1	1
612	он просит	1	1
613	о чем	2	1
614	только несколько	1	1
615	и исторической	1	1
616	там где	2	1
617	из потребности	1	1
618	речи и	28	1
619	как говорит	2	1
620	в одно	1	1
621	и ему	1	1
622	если не	3	1
623	виде в	2	1
624	с помощью	13	1
625	и прямое	1	1
626	в частности	2	1
627	что роднит	2	1
628	из трех	1	1
629	так мы	1	1
630	конечно является	1	1
631	этой основной	4	1
632	в данном	2	1
633	видит в	1	1
634	наряду с	1	1
635	смысле этого	3	1
636	тому как	1	1
637	что же	1	1
638	по существу	4	1
639	в заключительной	3	1
640	это значит	1	1
641	главе с	1	1
642	в состоянии	2	1
643	должно быть	2	1
644	в контексте	1	1
645	о его	1	1
646	ни для	1	1
647	но для	1	1
648	он принципиально	1	1
649	в книге	1	1
650	ведет его	1	1
651	плане чисто	1	1
652	однако и	1	1
653	анализа и	1	1
654	ее содержания	1	1
655	совершается в	1	1
656	тем и	3	1
657	в функции	1	1
658	об отношении	12	1
659	к кому	1	1
660	том виде	1	1
661	лишь о	1	1
662	показать как	1	1
663	это как	1	1
664	бы сделать	1	1
665	своей собственной	1	1
666	а к	1	1
667	самого последнего	1	1
668	последнего времени	1	1
669	на границах	1	1
670	и все	5	1
671	у них	1	1
672	бы в	5	1
673	является выражением	1	1
674	хотя бы	4	1
675	них и	1	1
676	в связь	2	1
677	отношении к	1	1
678	собой все	3	1
679	гораздо больше	1	1
680	мог не	1	1
681	работы и	2	1
682	и возникает	2	1
683	но этот	2	1
684	и еще	1	1
685	есть и	1	1
686	занимает в	2	1
687	времен и	1	1
688	жизни и	2	1
689	но эти	1	1
690	также не	2	1
691	как слово	1	1
692	этой точки	1	1
693	более раннего	1	1
694	только не	1	1
695	я могу	1	1
696	которая не	1	1
697	так же	16	1
698	все что	1	1
