N	2gram	Vygotskiy__1	Formalny
468	с чисто	1	1
469	формы не	1	1
470	от простого	1	1
471	творчество и	1	1
472	искусства то	1	1
473	как он	2	1
474	на то	10	1
475	себе поэтому	1	1
476	быть только	1	1
477	широком смысле	1	1
478	что без	1	1
479	теории и	1	1
480	к искусству	1	1
481	идей и	1	1
482	как оно	1	1
483	не следует	1	1
484	в статье	1	1
485	тем не	2	1
486	все те	1	1
487	и легко	1	1
488	определяют его	1	1
489	эту задачу	1	1
490	выражения и	2	1
491	и утверждает	1	1
492	области как	1	1
493	на таком	1	1
494	его конкретной	1	1
495	состоит в	3	1
496	к одному	1	1
497	что нужно	1	1
498	понятий и	2	1
499	искусства должно	1	1
500	том и	2	1
501	прошлого века	1	1
502	приходим к	1	1
503	неотрывной связи	1	1
504	и по	3	1
505	людей и	1	1
506	или иных	2	1
507	в нее	1	1
508	конца и	1	1
509	областями социальной	1	1
510	и понятие	1	1
511	для всей	1	1
512	и философии	1	1
513	произведения с	2	1
514	связанных с	1	1
515	и чтобы	1	1
516	эти знаки	1	1
517	заключается в	7	1
518	не умеет	1	1
519	время и	1	1
520	искусство не	2	1
521	может стать	3	1
522	этом романе	1	1
523	этом смысле	2	1
524	и отчетливо	1	1
525	и тем	2	1
526	смысл в	1	1
527	за ней	1	1
528	и эстетика	1	1
529	его места	1	1
530	это положение	1	1
531	его частей	1	1
532	формах в	1	1
533	она и	1	1
534	ни одной	1	1
535	далеко не	2	1
536	всеми другими	1	1
537	но лишь	1	1
538	различаем в	1	1
539	и уже	1	1
540	нигде не	2	1
541	к значению	2	1
542	задач в	1	1
543	это совершенно	1	1
544	значение как	1	1
545	такой же	2	1
546	и тогда	2	1
547	в этих	4	1
548	и другие	4	1
549	структуры и	1	1
550	что если	1	1
551	к тем	1	1
552	совершенно независимо	1	1
553	художественного творчества	6	1
554	можно найти	1	1
555	в такой	2	1
556	стать в	1	1
557	в котором	4	1
558	почти ни	1	1
559	из которой	1	1
560	и свой	1	1
561	в первый	1	1
562	содержания какое	1	1
563	в отличие	3	1
564	значение то	1	1
565	знаем что	1	1
566	бы мы	2	1
567	нему и	1	1
568	своего рода	1	1
569	произведение есть	1	1
570	как своего	1	1
571	как одна	2	1
572	в силу	3	1
573	совершенно иначе	1	1
574	этих моментов	1	1
575	такую же	1	1
576	действовали в	1	1
577	тому чтобы	3	1
578	языка то	1	1
579	тому что	4	1
580	и очень	2	1
581	принципа художественного	1	1
582	этом не	2	1
583	на один	2	1
584	случае в	3	1
585	вещей как	1	1
586	и развивается	1	1
587	и какие	1	1
588	быть дано	1	1
589	иной раз	1	1
590	самого начала	1	1
591	для каждого	1	1
592	и сколько-нибудь	1	1
593	мышления и	3	1
594	на котором	1	1
595	по-своему но	1	1
596	если в	1	1
597	марксистскому методу	1	1
598	в центр	2	1
599	к изучению	1	1
600	и социальная	1	1
601	без остатка	2	1
602	но вместе	1	1
603	но только	3	1
604	того чтобы	7	1
605	та или	1	1
606	и без	2	1
607	понятие формы	1	1
608	всего и	1	1
609	или иная	1	1
610	что самое	3	1
611	к произведению	1	1
612	для марксистской	1	1
613	в русском	2	1
614	своей природе	1	1
615	основных понятий	2	1
616	эта тенденция	2	1
617	п в	1	1
618	не останется	1	1
619	потебни и	2	1
620	от обычных	1	1
621	метода и	1	1
622	потому что	10	1
623	искусства является	2	1
624	общественный человек	3	1
625	в сознании	2	1
626	не принадлежит	1	1
627	только с	1	1
628	наслаждения и	1	1
629	уже и	2	1
630	исторического материализма	3	1
631	этом отношении	2	1
632	его изучения	2	1
633	что на	3	1
634	точном смысле	1	1
635	и из	1	1
636	изучить самый	1	1
637	может показаться	2	1
638	законы могут	1	1
639	этого метода	1	1
640	и искусство	1	1
641	все то	3	1
642	в духе	1	1
643	не могут	3	1
644	есть только	2	1
645	могут быть	11	1
646	этого построения	1	1
647	от искусства	1	1
648	лежит в	1	1
649	числе и	1	1
650	содержанием и	1	1
651	сверху и	2	1
652	произведения которое	1	1
653	как для	1	1
654	теории в	1	1
655	поэтического языка	1	1
656	что при	3	1
657	искусства являются	1	1
658	и материал	1	1
659	этой теорией	2	1
660	и методологически	1	1
661	должна исходить	1	1
662	и входит	1	1
663	и о	4	1
664	потому не	3	1
665	творчества а	1	1
666	этого целого	1	1
667	чрезвычайно сложным	1	1
668	только при	3	1
669	языка и	1	1
670	характер и	1	1
671	последнее время	2	1
672	то чтобы	2	1
673	с самого	1	1
674	в точном	1	1
675	эстетику и	1	1
676	роль в	3	1
677	и важность	1	1
678	что у	3	1
679	только через	1	1
680	в нескольких	1	1
681	и наметить	1	1
682	в психологических	1	1
683	было в	1	1
684	здесь нет	1	1
685	идеологии в	1	1
686	подойти к	2	1
687	по сравнению	1	1
688	что от	1	1
689	понятно что	1	1
690	это своеобразие	1	1
691	с этого	1	1
692	мире в	1	1
693	не меньше	1	1
694	в головах	1	1
695	смысле и	1	1
696	через этот	1	1
697	мы всегда	1	1
698	искусства эти	1	1
699	что самая	1	1
700	эта точка	1	1
701	быть более	1	1
702	его жизни	1	1
703	одного из	1	1
704	в поэтической	1	1
705	можно сказать	1	1
706	а также	1	1
707	может не	1	1
708	отличные от	1	1
709	как они	2	1
710	и социальной	1	1
711	хорошо но	1	1
712	произведения ни	1	1
713	самый процесс	1	1
714	развита в	1	1
715	которая сама	1	1
716	но ничего	1	1
717	и во	2	1
718	самом процессе	1	1
719	приводит и	2	1
720	вслед за	6	1
721	как художественное	1	1
722	исторического развития	1	1
723	резко отличается	1	1
724	всех идеологий	2	1
725	в свете	1	1
726	с а	1	1
727	вещи как	1	1
728	от науки	1	1
729	видим что	2	1
730	в каждую	1	1
731	к решению	2	1
732	как из	1	1
733	этот метод	2	1
734	не непосредственно	1	1
735	к нему	2	1
736	в двух	1	1
737	от этой	1	1
738	мы видим	5	1
739	сводить к	1	1
740	процессы здесь	1	1
741	к чисто	1	1
742	в состав	1	1
743	только содержание	1	1
744	и действительно	1	1
745	к нашему	1	1
746	в стороне	1	1
747	очень много	1	1
748	внутренняя форма	6	1
749	который в	3	1
750	по мнению	2	1
751	не мешает	1	1
752	своей основе	1	1
753	так что	5	1
754	которые мы	1	1
755	из которого	2	1
756	для всех	4	1
757	к идее	2	1
758	он их	1	1
759	в сторону	1	1
760	слова в	3	1
761	упуская из	2	1
762	а это	1	1
763	за счет	1	1
764	от других	2	1
765	внутри самого	1	1
766	должно иметь	1	1
767	в данной	1	1
768	и обратно	1	1
769	из них	2	1
770	произведения не	1	1
771	предмет и	1	1
772	звука в	1	1
773	мы знаем	3	1
774	от нового	1	1
775	был бы	5	1
776	произведение тем	1	1
777	никто не	1	1
778	представить себе	3	1
779	от тех	1	1
780	так как	18	1
781	но что	2	1
782	у него	4	1
783	меньше чем	1	1
784	отличие от	4	1
785	явлений в	1	1
786	но из	1	1
787	а самое	1	1
788	исходили из	1	1
789	но вся	1	1
790	выходит за	1	1
791	этих новых	1	1
792	когда художник	1	1
793	имеет и	1	1
794	как у	1	1
795	что они	2	1
796	все построения	1	1
797	а с	1	1
798	один и	1	1
799	что для	2	1
800	к науке	1	1
801	полагал что	1	1
802	искусство уже	1	1
803	зависит от	1	1
804	к таким	1	1
805	между индивидуальным	1	1
806	искусствоведения и	2	1
807	одну из	1	1
808	в слове	3	1
809	о предмете	1	1
810	там где	4	1
811	в изучении	2	1
812	системы как	1	1
813	несмотря на	5	1
814	научного изучения	2	1
815	стоять на	1	1
816	представления о	1	1
817	науку и	1	1
818	к содержанию	1	1
819	художественное значение	1	1
820	сведены к	1	1
821	свои законы	1	1
822	из которых	3	1
823	внутренней формы	3	1
824	для искусства	1	1
825	по своему	1	1
826	художественное наслаждение	1	1
827	другу и	1	1
828	по поводу	2	1
829	сравнению с	1	1
830	с такой	1	1
831	в той	1	1
832	чрезвычайно существенные	1	1
833	данной эпохи	2	1
834	во все	1	1
835	и основной	1	1
836	что же	2	1
837	теорий и	2	1
838	образ и	2	1
839	что как	1	1
840	восходя к	1	1
841	критики и	2	1
842	они сами	2	1
843	тех пор	1	1
844	дело здесь	1	1
845	анализа художественных	1	1
846	и оценка	1	1
847	в это	1	1
848	или хотя	1	1
849	тенденция к	2	1
850	произведения или	1	1
851	эстетикой сверху	1	1
852	но даже	2	1
853	с первой	1	1
854	как предмет	1	1
855	здесь особенно	1	1
856	между собой	1	1
857	искусством и	2	1
858	вещь а	1	1
859	в шкловский	1	1
860	тех или	2	1
861	в более	1	1
862	не является	5	1
863	которая существует	1	1
864	и для	5	1
865	и нужна	1	1
866	анализа и	1	1
867	сложны и	1	1
868	или в	1	1
869	что оно	3	1
870	понять что	1	1
871	том что	16	1
872	чтобы понять	4	1
873	историк и	1	1
874	романе и	1	1
875	ее и	2	1
876	для нас	5	1
877	и смысл	1	1
878	с понятием	1	1
879	зрения в	1	1
880	и психологии	2	1
881	только что	2	1
882	процесса как	1	1
883	они и	1	1
884	до тех	2	1
885	чувства или	1	1
886	эстетике и	2	1
887	гораздо больше	1	1
888	от ее	1	1
889	границу между	1	1
890	сказать что	7	1
891	другой стороны	5	1
892	себе произведение	1	1
893	совершенно не	5	1
894	не изменение	1	1
895	же самой	1	1
896	правильнее всего	1	1
897	искусстве так	1	1
898	о себе	1	1
899	одновременно и	1	1
900	религии и	1	1
901	самой же	1	1
902	при изучении	1	1
903	из этого	2	1
904	его элементов	1	1
905	науки как	1	1
906	себе не	3	1
907	если она	2	1
908	и состоит	2	1
909	это в	2	1
910	это понятие	1	1
911	к этому	4	1
912	этой точки	5	1
913	том числе	1	1
914	событий в	1	1
