N	2gram	Vygotskiy__2	Narrotol
346	т.п но	1	1
347	наличии у	1	1
348	по преимуществу	1	1
349	с их	2	1
350	говорит не	1	1
351	и гипотетического	1	1
352	после этого	2	1
353	раз когда	1	1
354	из виду	2	1
355	для данной	2	1
356	постольку поскольку	1	1
357	на этом	1	1
358	когда на	1	1
359	без исключения	1	1
360	с собой	3	1
361	исходя из	1	1
362	что является	1	1
363	этом последнем	1	1
364	здесь мы	1	1
365	входит в	1	1
366	есть не	1	1
367	говоря об	1	1
368	по природе	1	1
369	окружающими его	1	1
370	которая как	1	1
371	этом смысле	2	1
372	приходит в	1	1
373	мы встречаемся	1	1
374	и ошибок	5	1
375	поведения и	1	1
376	ни в	2	1
377	но мы	3	1
378	ситуации если	1	1
379	не понимают	2	1
380	к которым	4	1
381	как об	1	1
382	в реальной	1	1
383	личности не	3	1
384	и особенно	3	1
385	всю жизнь	1	1
386	не всегда	1	1
387	специфически человеческий	1	1
388	ее было	1	1
389	в развитии	26	1
390	должно быть	2	1
391	ее объективности	1	1
392	автора и	1	1
393	обратимся к	1	1
394	объектов которые	1	1
395	между ними	1	1
396	на первый	1	1
397	или менее	2	1
398	в ходе	1	1
399	его людьми	1	1
400	в следующем	3	1
401	в такой	2	1
402	всяком случае	6	1
403	эти момента	1	1
404	новейшие исследования	3	1
405	она в	1	1
406	характера с	1	1
407	то его	1	1
408	не от	1	1
409	в которых	3	1
410	мысли и	1	1
411	действительно так	1	1
412	признать что	4	1
413	и социальные	1	1
414	мир и	1	1
415	и вторая	1	1
416	есть его	1	1
417	совершенно иной	1	1
418	имеет смысл	1	1
419	их в	4	1
420	связи с	9	1
421	трудно было	1	1
422	его внутреннего	1	1
423	что есть	1	1
424	в отношении	6	1
425	деле когда	1	1
426	как можно	1	1
427	с которой	2	1
428	она не	1	1
429	и время	1	1
430	дело не	1	1
431	и притом	1	1
432	у кого	1	1
433	в основе	3	1
434	т.п то	1	1
435	внешнее по	1	1
436	иметь в	1	1
437	вытекает из	3	1
438	виде в	1	1
439	того и	1	1
440	этом процессе	1	1
441	в противоречие	1	1
442	и лишь	1	1
443	и после	1	1
444	ее внутренняя	1	1
445	и теперь	2	1
446	не по	1	1
447	только с	1	1
448	как показывают	2	1
449	может показаться	1	1
450	в живой	1	1
451	детей в	3	1
452	если у	1	1
453	что можно	3	1
454	принадлежит к	2	1
455	не могут	2	1
456	во все	2	1
457	и вполне	1	1
458	независимой от	1	1
459	сомневаться в	1	1
460	как только	2	1
461	же самое	2	1
462	об одном	1	1
463	не встречается	1	1
464	и возникает	1	1
465	раскрыть его	1	1
466	жизни уже	1	1
467	как мы	6	1
468	говорит сам	2	1
469	и о	1	1
470	но по	1	1
471	то она	1	1
472	с ее	2	1
473	что все	4	1
474	само понятие	4	1
475	в виду	6	1
476	появляется в	1	1
477	в дискуссии	1	1
478	на другой	1	1
479	языка и	3	1
480	по сути	1	1
481	приводит к	5	1
482	сознания в	1	1
483	и взаимодействие	1	1
484	по аналогии	1	1
485	той степени	2	1
486	особенно в	1	1
487	к анализу	1	1
488	нет места	1	1
489	бывает у	1	1
490	когда в	2	1
491	по сравнению	5	1
492	не случайна	1	1
493	в детском	2	1
494	в самой	3	1
495	время в	1	1
496	другими словами	1	1
497	что перед	1	1
498	или на	1	1
499	таким же	3	1
500	утверждает что	3	1
501	теперь и	1	1
502	может не	1	1
503	аналогии с	1	1
504	это было	1	1
505	как теперь	1	1
506	к нему	1	1
507	которой было	1	1
508	возникает и	1	1
509	данной ситуации	1	1
510	суть не	1	1
511	и во	1	1
512	этот момент	1	1
513	а потому	1	1
514	во всей	5	1
515	пути и	1	1
516	без которого	1	1
517	в другой	2	1
518	в споре	2	1
519	он обладает	1	1
520	выше в	1	1
521	также в	1	1
522	все время	3	1
523	говорит в	1	1
524	с той	1	1
525	но с	2	1
526	в двух	1	1
527	что только	1	1
528	связь и	1	1
529	среди других	1	1
530	одной из	3	1
531	этот вопрос	5	1
532	которым он	1	1
533	как нечто	2	1
534	и так	1	1
535	действительной жизни	1	1
536	по мнению	1	1
537	мы будем	3	1
538	деле не	1	1
539	к детской	1	1
540	социальной ситуации	1	1
541	именно на	1	1
542	так что	1	1
543	того же	3	1
544	не можем	3	1
545	и коммуникативной	1	1
546	ни одного	1	1
547	вернуться к	3	1
548	в нашей	1	1
549	и чисто	1	1
550	является не	1	1
551	в данной	1	1
552	по выражению	1	1
553	мир в	1	1
554	этом в	1	1
555	и их	5	1
556	в одном	2	1
557	объяснения в	1	1
558	никто не	1	1
559	не для	1	1
560	и фантазии	1	1
561	но что	2	1
562	которым приводит	1	1
563	в системе	1	1
564	заметить что	2	1
565	не говорит	1	1
566	тем что	2	1
567	отсылает к	1	1
568	и оставаться	1	1
569	бы это	1	1
570	для того	10	1
571	лишь для	1	1
572	интересующей нас	4	1
573	поскольку это	1	1
574	в данный	1	1
575	как часть	1	1
576	до сих	1	1
577	однако что	1	1
578	как субъект	1	1
579	если говорить	1	1
580	а именно	1	1
581	можно по-настоящему	1	1
582	мысли с	4	1
583	чем он	1	1
584	это все	2	1
585	что не	1	1
586	рода не	1	1
587	связано с	1	1
588	от тех	1	1
589	похожие на	1	1
590	сути дела	1	1
591	на этот	6	1
592	и составляет	2	1
593	ничем не	3	1
594	более того	1	1
595	однако и	2	1
596	с которым	1	1
597	и достаточно	1	1
598	стороны и	2	1
599	и с	4	1
600	на эту	2	1
601	когда она	2	1
602	что мы	9	1
603	как именно	1	1
604	в речи	1	1
605	с помощью	5	1
606	не видит	1	1
607	позволяет нам	1	1
608	нет никаких	2	1
609	свести к	2	1
610	речь но	1	1
611	вместе с	6	1
612	и потому	1	1
613	нем своего	1	1
614	как объективно	1	1
615	всей его	2	1
616	все свое	2	1
617	перелом в	1	1
618	опирается на	1	1
619	что именно	3	1
620	в плоскости	1	1
621	предположить что	1	1
622	он говорит	3	1
623	сравнению с	5	1
624	перехода от	1	1
625	не удалось	1	1
626	что же	2	1
627	того не	1	1
628	в первой	2	1
629	него есть	1	1
630	реакции на	2	1
631	многих других	1	1
632	том смысле	1	1
633	или хотя	1	1
634	приобретает в	1	1
635	о своих	2	1
636	и от	1	1
637	сих пор	1	1
638	не рассматривается	1	1
639	все это	4	1
640	от социального	1	1
641	к еще	1	1
642	встречаемся в	1	1
643	которых он	3	1
644	сам того	1	1
645	в связи	6	1
646	природе как	1	1
647	дети не	1	1
648	не существует	3	1
649	речи как	3	1
650	или в	3	1
651	сознания и	1	1
652	а все	1	1
653	когда он	3	1
654	вопроса как	1	1
655	в этих	2	1
656	еще более	1	1
657	на других	1	1
658	мы должны	6	1
659	или не	1	1
660	есть продукт	1	1
661	к ее	1	1
662	не обладает	1	1
663	и внешней	1	1
664	функции не	1	1
665	в психологии	1	1
666	которая на	1	1
667	не знает	1	1
668	и внутренне	1	1
669	жизни а	1	1
670	почему он	1	1
671	с такой	2	1
672	что при	3	1
673	из этого	1	1
674	который не	1	1
675	имеет в	1	1
676	где он	1	1
677	частности в	1	1
678	к другим	1	1
679	ее в	2	1
680	он однако	1	1
681	этой точки	1	1
682	отмежевывается от	1	1
683	с чужой	1	1
684	поэтому как	1	1
685	наглядным примером	1	1
686	к этому	4	1
687	во всяком	7	1
688	гораздо более	1	1
