N	2gram	Bakhtin_sl_1	Problemy
291	отношение к	7	2
292	друга и	1	2
293	как в	8	2
294	с этим	3	2
295	и слова	1	2
296	целый ряд	1	2
297	его к	1	2
298	слова он	1	2
299	в первом	3	2
300	сливается с	2	2
301	та же	1	2
302	бы и	3	2
303	в целом	2	2
304	момент его	3	2
305	европейского романа	3	2
306	же слово	3	2
307	бы не	1	2
308	из этих	3	2
309	романа но	2	2
310	нами в	2	2
311	мы чувствуем	1	2
312	иногда же	1	2
313	к миру	1	2
314	на том	2	2
315	внутренней речи	3	2
316	оно должно	1	2
317	одно и	2	2
318	а затем	1	2
319	же тему	2	2
320	сознание и	1	2
321	конечно в	1	2
322	из них	3	2
323	входит в	4	2
324	диалога в	1	2
325	на почве	4	2
326	лишь на	3	2
327	ни в	1	2
328	монологического высказывания	1	2
329	его слова	2	2
330	автора и	4	2
331	том что	2	2
332	затем и	1	2
333	осознания и	1	2
334	монологический контекст	1	2
335	последней смысловой	4	2
336	в узком	10	2
337	есть свой	2	2
338	что говорит	1	2
339	в которых	1	2
340	стилизации и	1	2
341	мы сказали	4	2
342	пор совершенно	1	2
343	тонах и	1	2
344	и то	2	2
345	свои интенции	3	2
346	авторской речи	11	2
347	его интенции	1	2
348	речь и	3	2
349	дело в	1	2
350	одна из	2	2
351	одной плоскости	1	2
352	на себе	1	2
353	слово языка	2	2
354	в процессе	4	2
355	и без	1	2
356	слову и	1	2
357	тем не	1	2
358	а лишь	1	2
359	для осуществления	1	2
360	самой этой	1	2
361	и эта	2	2
362	бульварного романа	1	2
363	с прямым	1	2
364	у нас	2	2
365	своим новым	1	2
366	пародийной стилизации	1	2
367	лежит в	4	2
368	отличается от	1	2
369	самом предмете	3	2
370	слово рассказчика	1	2
371	и самое	2	2
372	без всякого	1	2
373	особенно в	1	2
374	представим себе	1	2
375	слова она	1	2
376	то время	2	2
377	что может	1	2
378	очень чутко	1	2
379	в плоскости	1	2
380	для этого	1	2
381	тона и	1	2
382	произведения как	3	2
383	только так	1	2
384	не был	1	2
385	его жизни	1	2
386	все его	4	2
387	от них	1	2
388	переходит в	3	2
389	авторский контекст	1	2
390	ибо и	1	2
391	в форме	1	2
392	он работает	1	2
393	и всякое	2	2
394	и следует	3	2
395	того что	3	2
396	быть и	4	2
397	два голоса	2	2
398	словом и	3	2
399	в стороне	1	2
400	и так	1	2
401	как стиль	1	2
402	конечно не	3	2
403	не входит	1	2
404	если мы	2	2
405	и они	1	2
406	то и	1	2
407	в поэзии	3	2
408	не принимает	1	2
409	речь в	2	2
410	его и	3	2
411	слово направлено	1	2
412	авторского слова	1	2
413	между авторской	1	2
414	дело и	1	2
415	ничего что	1	2
416	интенции в	1	2
417	каждый из	1	2
418	автора как	1	2
419	речи героя	2	2
420	именно как	2	2
421	а с	2	2
422	и др	14	2
423	что не	1	2
424	он только	1	2
425	в руках	1	2
426	же предмете	1	2
427	они могут	7	2
428	так же	2	2
429	по своему	2	2
430	прямая речь	1	2
431	для понимания	2	2
432	например в	2	2
433	этого слова	1	2
434	высказывания и	2	2
435	знает только	2	2
436	между собой	2	2
437	служить своим	1	2
438	например у	1	2
439	вне его	2	2
440	слова но	1	2
441	предмет слово	1	2
442	и среди	1	2
443	узком смысле	10	2
444	для нас	2	2
445	лишь как	3	2
446	еще более	5	2
447	хотя бы	3	2
448	реагирует на	1	2
449	укладывается в	2	2
450	ни было	2	2
451	отношении к	6	2
452	не есть	2	2
453	с теми	1	2
454	среди других	2	2
455	с ними	3	2
456	сказать что	2	2
457	авантюрного романа	1	2
458	слияние голосов	1	2
459	речи как	1	2
460	как слово	1	2
461	каждое слово	4	2
462	который не	1	2
463	значение в	1	2
464	в таком	1	2
465	во всяком	7	2
466	он совершенно	1	1
467	тесны и	1	1
468	смысле слова	2	1
469	к полному	1	1
470	довлеет не	1	1
471	художественного произведения	1	1
472	и через	1	1
473	непосредственного выражения	1	1
474	композиционный прием	1	1
475	две реплики	1	1
476	выражения в	1	1
477	на самом	2	1
478	он может	2	1
479	или к	3	1
480	в чужой	1	1
481	о тропах	1	1
482	и есть	1	1
483	п так	1	1
484	далее и	1	1
485	звучат по-разному	1	1
486	всякое иное	1	1
487	в чисто	2	1
488	его же	3	1
489	мировоззрения и	1	1
490	подхода к	5	1
491	одним из	4	1
492	слово во	1	1
493	есть не	1	1
494	разнообразнейшие формы	1	1
495	авторская речь	2	1
496	или наоборот	1	1
497	же как	2	1
498	при анализе	1	1
499	с введением	1	1
500	неизбежно приводит	1	1
501	без дистанции	1	1
502	своего слова	2	1
503	всех его	7	1
504	эти интенции	1	1
505	из своих	2	1
506	стиля в	2	1
507	именно к	1	1
508	сталкивается в	1	1
509	и стиль	2	1
510	эта форма	3	1
511	но она	1	1
512	роман в	2	1
513	как во	1	1
514	и тем	2	1
515	и чужого	2	1
516	оговорок и	2	1
517	в некотором	1	1
518	конечно и	2	1
519	социальной группы	2	1
520	и заставляет	2	1
521	речь эта	1	1
522	разнородные явления	1	1
523	почти на	1	1
524	героев в	1	1
525	меньшей степени	4	1
526	в прямой	2	1
527	разобранных нами	1	1
528	бы то	1	1
529	за свое	1	1
530	о друге	2	1
531	всякого слова	2	1
532	стилистических приемов	1	1
533	установкой на	1	1
534	его так	1	1
535	а следовательно	1	1
536	и главное	1	1
537	одним словом	2	1
538	различия между	2	1
539	с одной	4	1
540	стилистика и	2	1
541	системы языка	4	1
542	но как	1	1
543	точка зрения	8	1
544	силы и	1	1
545	в общем	1	1
546	менее всего	1	1
547	в новом	1	1
548	прозы в	1	1
549	этого типа	2	1
550	нет и	1	1
551	и речи	2	1
552	и ограничений	1	1
553	его романа	1	1
554	каково бы	1	1
555	конечно совершенно	1	1
556	заключено в	1	1
557	этого диалога	3	1
558	диалога и	1	1
559	плоскости с	1	1
560	этому сознанию	2	1
561	одном из	1	1
562	без другого	2	1
563	которой они	1	1
564	что как	1	1
565	пределах одной	2	1
566	отсутствие прямого	1	1
567	в одних	1	1
568	нем он	1	1
569	за своими	2	1
570	слово всегда	1	1
571	поэтика неоклассицизма	1	1
572	всего как	1	1
573	стиля и	7	1
574	них он	1	1
575	о самом	1	1
576	к некоторым	1	1
577	речи на	1	1
578	должно ощущаться	1	1
579	автор в	1	1
580	отношения с	1	1
581	так или	1	1
582	свой голос	1	1
583	и непосредственной	2	1
584	осуществляет себя	3	1
585	без учета	1	1
586	простое и	1	1
587	у каждого	2	1
588	определяет все	1	1
589	степени и	1	1
590	которые в	3	1
591	рассказчика в	1	1
592	в этой	1	1
593	романного целого	2	1
594	речи но	2	1
595	него свои	1	1
596	все слова	3	1
597	сознания с	1	1
598	стилистической обработки	1	1
599	другом случае	2	1
600	эпохи и	2	1
601	не могла	2	1
602	его но	3	1
603	начинает звучать	1	1
604	слово только	1	1
605	а вовсе	2	1
606	все они	7	1
607	и если	1	1
608	рассказе и	1	1
609	вообще не	3	1
610	весь свой	1	1
611	таком слове	1	1
612	что она	1	1
613	замкнутом контексте	1	1
614	оно было	2	1
615	авторскую речь	5	1
616	слова прямое	1	1
617	что же?	1	1
618	одному из	2	1
619	он должен	1	1
620	не изучены	1	1
621	не к	1	1
622	свои собственные	2	1
623	мир как	1	1
624	полемики с	1	1
625	ни были	3	1
626	его объективный	1	1
627	нем новые	1	1
628	и единство	2	1
629	в плане	6	1
630	хотя все	1	1
631	и по	2	1
632	и тона	1	1
633	на этом	2	1
634	его можно	1	1
635	речь с	1	1
636	однако в	1	1
637	конца и	3	1
638	не бывает	1	1
639	значительной степени	1	1
640	в нескольких	1	1
641	слова не	1	1
642	то ни	1	1
643	что все	2	1
644	словом непосредственно	1	1
645	самого автора	2	1
646	связанных с	4	1
647	влиять на	1	1
648	ориентация слова	4	1
649	с другими	5	1
650	друг другу	2	1
651	первый тип	1	1
652	как к	2	1
653	и непосредственное	2	1
654	в стилистических	1	1
655	и иных	2	1
656	форму и	1	1
657	связанная с	1	1
658	всю его	2	1
659	ведь в	1	1
660	в ином	1	1
661	слова неизбежно	1	1
662	в ее	2	1
663	и тон	1	1
664	рассказчика то	1	1
665	и уже	1	1
666	несмотря на	1	1
667	о чем	1	1
668	рассказа рассказчика	1	1
669	его слово	2	1
670	значит не	1	1
671	чем в	1	1
672	нет своего	1	1
673	как целое	1	1
674	прозе в	1	1
675	в еще	1	1
676	же авторское	1	1
677	смысловой инстанции	4	1
678	от своего	1	1
679	это ощущение	1	1
680	как все	1	1
681	остро ощущает	1	1
682	друг о	2	1
683	это только	1	1
684	целого но	1	1
685	вносить в	1	1
686	с исключительною	1	1
687	мы говорили	1	1
688	социально чужой	1	1
689	его разновидностях	1	1
690	оно живет	1	1
691	от его	3	1
692	для всякого	1	1
693	от поэтического	1	1
694	точку зрения	3	1
695	поэтому мы	1	1
696	предметных и	1	1
697	авторской и	1	1
698	обращение к	1	1
699	по крайней	1	1
700	и эти	2	1
701	рассказа мы	1	1
702	на авторскую	2	1
703	без всяких	2	1
704	слова к	1	1
705	том и	2	1
706	с такими	1	1
707	и делают	1	1
708	изнутри в	1	1
709	между высказываниями	1	1
710	заставляет его	2	1
711	тем поразительнее	1	1
712	и разновидности	1	1
713	высказывания в	1	1
714	весь в	1	1
715	такого диалога	1	1
716	как точка	1	1
717	объектную тень	1	1
718	того о	1	1
719	при всех	2	1
720	слова довлеющего	1	1
721	в монологический	1	1
722	эти две	1	1
723	слово без	1	1
724	друг друга	3	1
725	в романном	3	1
726	ее с	1	1
727	конкретных контекстов	1	1
728	в основе	5	1
729	героев и	1	1
730	ними и	1	1
731	эта внутренняя	2	1
732	его есть	1	1
733	данную эпоху	1	1
734	тень на	1	1
735	весь роман	1	1
736	во всякой	1	1
737	того чтобы	1	1
738	нем в	3	1
739	не могло	3	1
740	для всего	1	1
741	только не	1	1
742	мышления и	1	1
743	следовательно и	3	1
744	как два	1	1
745	принципиальностью и	1	1
746	только и	1	1
747	не исчерпывается	2	1
748	при наличии	1	1
749	находятся в	1	1
750	и лишь	1	1
751	заложенные в	1	1
752	явление в	2	1
753	находиться в	1	1
754	слова которая	2	1
755	по своей	1	1
756	рассказчика например	1	1
757	все явления	1	1
758	придаточным предложением	1	1
759	и синтаксическую	1	1
760	связи с	2	1
761	в задание	3	1
762	в сознании	2	1
763	оглядка на	1	1
764	им и	1	1
765	прозаического стиля	1	1
766	слова явление	1	1
767	только с	1	1
768	здесь возможны	1	1
769	оказывается перед	1	1
770	интенции автора	2	1
771	точном смысле	1	1
772	ему не	2	1
773	стиля как	1	1
774	не от	1	1
775	языка в	16	1
776	преломляться сквозь	1	1
777	стиль и	1	1
778	иных языковых	1	1
779	очень часто	1	1
780	п в	1	1
781	диалогические отношения	2	1
782	все то	1	1
783	быть различной	1	1
784	его внутренних	1	1
785	но вся	1	1
786	его за	1	1
787	всего в	1	1
788	с авторской	1	1
789	здесь они	1	1
790	другое слово	1	1
791	его с	1	1
792	для его	1	1
793	героями он	1	1
794	поэтического языка	3	1
795	своего выражения	1	1
796	на это	1	1
797	этого второго	1	1
798	но сама	1	1
799	ему интенций	1	1
800	где нет	2	1
801	но только	1	1
802	нейтральное слово	1	1
803	пределах того	4	1
804	но по	2	1
805	эти типы	1	1
806	с ее	4	1
807	предопределен и	1	1
808	рядом друг	1	1
809	словом но	1	1
810	перед необходимостью	1	1
811	в тонах	3	1
812	особой точки	1	1
813	без преломления	1	1
814	голоса в	2	1
815	так в	2	1
816	нет да	1	1
817	в рамки	2	1
818	художественной прозы	3	1
819	с первым	1	1
820	почти каждый	1	1
821	те же	2	1
822	не с	2	1
823	здесь как	1	1
824	стилистика в	2	1
825	произведения не	2	1
826	введенные в	2	1
827	слову в	2	1
828	жизнь и	1	1
829	является в	1	1
830	эти голоса	1	1
831	в диалог	1	1
832	жанра в	4	1
833	был не	1	1
834	совершенно невозможно	1	1
835	которая в	1	1
836	и вообще	2	1
837	полное слияние	1	1
838	речевой манеры	1	1
839	в построении	2	1
840	довлеет одному	1	1
841	определяется его	1	1
842	же он	1	1
843	слово начинает	1	1
844	все дело	1	1
845	автор не	4	1
846	оно направлено	2	1
847	в смысле	4	1
848	эти явления	1	1
849	высказывание в	1	1
850	слова из	1	1
851	непосредственное выражение	1	1
852	зрения на	7	1
853	за пределами	2	1
854	его своим	1	1
855	можно сказать	2	1
856	может не	8	1
857	речь то	1	1
858	в значительной	1	1
859	не выходит	3	1
860	нас в	2	1
861	свои пределы	1	1
862	от него	1	1
863	на всех	1	1
864	не умеет	1	1
865	конкретное слово	1	1
866	в драме	1	1
867	которых они	1	1
868	смысле не	1	1
869	этих слов	1	1
870	речью героя	1	1
871	с одними	1	1
872	и во	3	1
873	нам важна	1	1
874	во втором	1	1
875	и грубо	1	1
876	на чужой	1	1
877	на одном	1	1
878	в языке	5	1
879	крайней мере	1	1
880	в пародийном	2	1
881	это чужое	1	1
882	романа в	3	1
883	формы его	1	1
884	может иметь	1	1
885	все существенные	1	1
886	условия для	1	1
887	поэтому все	1	1
888	и мир	5	1
889	два смысла	1	1
890	такой человек	1	1
891	большей или	4	1
892	рассказом и	1	1
893	и тонов	1	1
894	преломление авторских	3	1
895	один из	4	1
896	оно и	4	1
897	явления как	1	1
898	толстого со	1	1
899	определяет не	1	1
900	вне себя	3	1
901	мы видим	2	1
902	одной из	3	1
903	учитывает и	1	1
904	слово такой	1	1
905	вступить в	1	1
906	явления в	1	1
907	в какой	1	1
908	в устах	1	1
909	то в	2	1
910	самом слове	1	1
911	особенности и	1	1
912	художественного слова	4	1
913	рассказчика или	2	1
914	иной степени	9	1
915	всяком случае	5	1
916	для художника-прозаика	1	1
917	между этими	2	1
918	никаких новых	1	1
919	второй тип	1	1
920	их остается	1	1
921	именно на	1	1
922	с которыми	2	1
923	в эти	1	1
924	в качестве	3	1
925	чужими интенциями	2	1
926	где они	2	1
927	из которого	1	1
928	все словесные	1	1
929	он их	2	1
930	вот что	1	1
931	ничье слово	1	1
932	со своим	5	1
933	же была	1	1
934	чужому высказыванию	1	1
935	слове а	1	1
936	к слову	1	1
937	рано или	1	1
938	или даже	2	1
939	перехода из	1	1
940	ориентированы на	1	1
941	единство романа	1	1
942	ни с	1	1
943	него нет	1	1
944	не лежит	1	1
945	синтаксическую структуру	1	1
946	самого слова	1	1
947	автора но	1	1
948	в известной	2	1
949	иное он	1	1
950	в прозе	1	1
951	собственном кругозоре	1	1
952	здесь перед	1	1
953	литературная пародия	2	1
954	каковы бы	2	1
955	среди которых	1	1
956	и последовательностью	1	1
957	но что	1	1
958	вводит в	1	1
959	но уже	1	1
960	в ответе	1	1
961	всеми этими	1	1
962	для передачи	1	1
963	гораздо сложнее	1	1
964	в других	3	1
965	о которых	1	1
966	реплика всякого	1	1
967	не было	3	1
968	или поздно	1	1
969	одной стороны	4	1
970	диалог двух	1	1
971	район действия	2	1
972	автора поэтому	1	1
973	предмете с	1	1
974	оно лишь	2	1
975	интенциональное безоговорочное	1	1
976	ряд существенных	1	1
977	или иначе	1	1
978	тропах или	1	1
979	исключает из	1	1
980	и самая	2	1
981	чужих интенций	3	1
982	он часто	1	1
983	или меньшей	4	1
984	чем он	2	1
985	только один	1	1
986	теоретического осознания	1	1
987	на которые	2	1
988	его голос	1	1
989	своего собственного	1	1
990	один и	1	1
991	слово но	1	1
992	что для	1	1
993	предмет и	1	1
994	всякое слово	1	1
995	смысла и	3	1
996	от этого	2	1
997	был в	1	1
998	специфические явления	2	1
999	которых мы	1	1
1000	чужие слова	1	1
1001	после этих	1	1
1002	поэтому интенции	1	1
1003	свое и	1	1
1004	слове в	1	1
1005	однако и	1	1
1006	и непосредственно	5	1
1007	жизнь в	2	1
1008	его как	2	1
1009	как ни	1	1
1010	все время	3	1
1011	весь его	1	1
1012	взаимоотношения между	1	1
1013	изображения в	1	1
1014	автору и	1	1
1015	мы остановимся	1	1
1016	как нейтральное	1	1
1017	и слово	2	1
1018	слова притом	2	1
1019	языка непосредственно	1	1
1020	совершенно иное	1	1
1021	с помощью	1	1
1022	чужих устах	1	1
1023	бы оно	1	1
1024	входить в	1	1
1025	речь но	3	1
1026	слова от	1	1
1027	контекста и	1	1
1028	вместе с	1	1
1029	направленность на	1	1
1030	слову на	1	1
1031	и потому	4	1
1032	в духе	2	1
1033	непосредственно интенциональным	1	1
1034	новым интенциям	1	1
1035	интенций не	1	1
1036	к своему	6	1
1037	и глубоко	1	1
1038	влияния на	3	1
1039	в речах	2	1
1040	и оценок	3	1
1041	из уст	1	1
1042	в чужих	3	1
1043	собой в	1	1
1044	своих интенций	1	1
1045	не умел	1	1
1046	и двух	1	1
1047	даже с	1	1
1048	слияние с	1	1
1049	высказываний и	1	1
1050	только себя	1	1
1051	вокруг себя	1	1
1052	прямой авторской	1	1
1053	языковой а	1	1
1054	слова среди	5	1
1055	действительно не	2	1
1056	как две	1	1
1057	в это	1	1
1058	с внутренними	1	1
1059	авторской речью	1	1
1060	в различные	2	1
1061	его собственном	1	1
1062	здесь таким	1	1
1063	понимает и	2	1
1064	определяет всю	1	1
1065	разговорного языка	1	1
1066	голоса и	1	1
1067	в основном	3	1
1068	новые стороны	1	1
1069	занимает в	1	1
1070	же то	1	1
1071	конкретное высказывание	1	1
1072	в начале	1	1
1073	входящее в	1	1
1074	нисколько не	2	1
1075	о мире	1	1
1076	при всем	3	1
1077	но с	1	1
1078	речи со	1	1
1079	этим диалогом	1	1
1080	высказывания а	1	1
1081	известной степени	4	1
1082	и единого	1	1
1083	которых он	1	1
1084	не знаем	1	1
1085	дело далеко	1	1
1086	и от	4	1
1087	в точном	1	1
1088	тем более	1	1
1089	речь героев	1	1
1090	в другой	2	1
1091	о котором	1	1
1092	может войти	1	1
1093	работы над	1	1
1094	в двух	1	1
1095	диалогически все	1	1
1096	с установкой	1	1
1097	развертывается в	1	1
1098	души в	1	1
1099	это может	1	1
1100	ибо в	1	1
1101	в большей	3	1
1102	другого чужого	1	1
1103	из существеннейших	3	1
1104	дана в	1	1
1105	места в	1	1
1106	же в	1	1
1107	есть уже	1	1
1108	обстоит дело	2	1
1109	всеми его	1	1
1110	диалоге и	1	1
1111	иное чем	1	1
1112	поразительнее что	1	1
1113	социально и	1	1
1114	лишь те	1	1
1115	в высшем	1	1
1116	на их	1	1
1117	различных формах	1	1
1118	отношением к	1	1
1119	они как	2	1
1120	своего предмета	5	1
1121	социального круга	1	1
1122	иное слово	1	1
1123	происходит преломление	1	1
1124	данного поэтического	1	1
1125	он никогда	1	1
1126	автора в	2	1
1127	предмете и	1	1
1128	переход из	1	1
1129	из этого	3	1
1130	но оно	3	1
1131	у толстого	4	1
1132	эти слова	2	1
1133	строится на	1	1
1134	котором идет	1	1
1135	сложных взаимоотношений	1	1
1136	взаимно дополнять	1	1
1137	жизни и	1	1
1138	на ту	2	1
1139	все что	1	1
1140	в данную	1	1
1141	другие так	1	1
1142	и другие	1	1
1143	этой точки	1	1
1144	контекст данного	1	1
1145	замкнутого высказывания	2	1
1146	переходы от	1	1
1147	прямой речи	1	1
1148	к этому	2	1
1149	как на	1	1
1150	они не	1	1
