N	2gram	Vinokur_Ku_2	Dialekti
202	в данном	4	3
203	что же	5	3
204	в его	5	3
205	тех или	1	3
206	то весьма	1	3
207	и все	2	3
208	у них	1	3
209	бы в	1	3
210	и смысл	1	3
211	конце концов	3	3
212	только что	1	3
213	но вот	2	3
214	была бы	4	3
215	гораздо более	3	3
216	электрический свет	1	2
217	кто его	1	2
218	можно говорить	2	2
219	же как	2	2
220	чтобы не	2	2
221	что если	2	2
222	вопрос о	9	2
223	время как	1	2
224	оно есть	1	2
225	мы и	1	2
226	мне не	2	2
227	и говорить	1	2
228	как таковая	1	2
229	то мы	1	2
230	но конечно	1	2
231	оно или	1	2
232	из этих	1	2
233	но как	1	2
234	себе и	1	2
235	относится к	1	2
236	что именно	1	2
237	с этим	3	2
238	на деле	1	2
239	что как	1	2
240	что касается	2	2
241	помнить что	1	2
242	и где	2	2
243	бы и	4	2
244	мы получаем	1	2
245	не был	1	2
246	все эти	12	2
247	тому же	1	2
248	дальше и	1	2
249	связанные с	2	2
250	если для	1	2
251	в первую	1	2
252	в виде	1	2
253	не как	2	2
254	на этом	3	2
255	это конечно	2	2
256	в каждом	1	2
257	могла бы	2	2
258	к другу	1	2
259	чаще всего	1	2
260	но уже	2	2
261	мы имеем	5	2
262	с этой	2	2
263	как и	2	2
264	между собою	1	2
265	до сих	1	2
266	и при	1	2
267	в своей	2	2
268	то он	1	2
269	можно найти	1	2
270	всяком случае	5	2
271	это что	1	2
272	во всем	1	2
273	в которых	2	2
274	свой смысл	1	2
275	для всякого	1	2
276	в корне	2	2
277	и от	2	2
278	ни было	1	2
279	вещей и	1	2
280	того кто	1	2
281	для нее	1	2
282	не знает	3	2
283	если и	3	2
284	не менее	7	2
285	как можно	2	2
286	не рождается	1	2
287	дело не	2	2
288	к ним	1	2
289	или больше	1	2
290	заметить что	1	2
291	этом отношении	3	2
292	как только	1	2
293	отличается от	3	2
294	и это	3	2
295	о которых	3	2
296	самого по	1	2
297	как не	3	2
298	идет речь	1	2
299	в другом	2	2
300	мог бы	1	2
301	по сравнению	2	2
302	них есть	1	2
303	в эпоху	1	2
304	для этого	3	2
305	до полной	1	2
306	тех кто	1	2
307	формулы и	2	2
308	на точку	1	2
309	том или	1	2
310	для того	9	2
311	вслед за	1	2
312	и следовательно	2	2
313	в него	1	2
314	того что	3	2
315	в современной	2	2
316	что здесь	1	2
317	д и	1	2
318	чем он	1	2
319	большею частью	2	2
320	с ними	2	2
321	в механизме	1	2
322	не идет	1	2
323	или его	1	2
324	с одной	2	2
325	в качестве	8	2
326	есть своя	1	2
327	же и	2	2
328	уже не	8	2
329	и у	2	2
330	если мы	4	2
331	то и	3	2
332	только тогда	1	2
333	как более	1	2
334	но есть	2	2
335	для него	1	2
336	и их	1	2
337	т п	24	2
338	почему это	1	2
339	со стороны	4	2
340	как у	2	2
341	именно в	3	2
342	с той	2	2
343	при чем	1	2
344	а главное	3	2
345	только как	2	2
346	он и	2	2
347	в частности	2	2
348	самый факт	1	2
349	как в	3	2
350	одной стороны	1	2
351	сравнению с	1	2
352	еще не	5	2
353	как например	1	2
354	какие же	1	2
355	такой же	1	2
356	сих пор	1	2
357	но так	2	2
358	и для	2	2
359	то не	2	2
360	лишь как	1	2
361	тем более	1	2
362	ни к	15	2
363	я в	1	2
364	о своем	1	2
365	не понимают	1	2
366	и сейчас	2	2
367	что даже	1	2
368	точно так	3	2
369	к этому	4	2
370	этой точки	2	2
371	которая не	1	2
372	этом совершенно	1	1
373	то к	1	1
374	говорят только	1	1
375	речь идет	2	1
376	будем иметь	1	1
377	не становится	1	1
378	и без	1	1
379	д в	1	1
380	стали бы	1	1
381	мере в	1	1
382	показать что	1	1
383	д или	1	1
384	о разных	2	1
385	тем же	2	1
386	и до	2	1
387	в основании	2	1
388	той же	2	1
389	а как	1	1
390	говорим мы	1	1
391	мы не	1	1
392	ли быть	1	1
393	не помешало	1	1
394	против чего	1	1
395	что иное	1	1
396	почти исключительно	1	1
397	но даже	2	1
398	самый термин	1	1
399	же что	1	1
400	себе что	1	1
401	думаю что	2	1
402	разумеется не	1	1
403	иное как	1	1
404	что по	1	1
405	на их	1	1
406	столь же	1	1
407	не приходит	1	1
408	от себя	1	1
409	говорит и	1	1
410	в ее	1	1
411	мы будем	2	1
412	и никто	1	1
413	явлений и	1	1
414	не говорят	3	1
415	явлениями и	1	1
416	нет и	1	1
417	и вовсе	2	1
418	в той	2	1
419	данный момент	3	1
420	из уст	1	1
421	дает нам	2	1
422	в связи	4	1
423	мы имели	1	1
424	интересует не	1	1
425	вспомним что	1	1
426	отношении его	1	1
427	что нет	1	1
428	кто не	1	1
429	на анализе	1	1
430	когда он	1	1
431	могли бы	2	1
432	к идее	1	1
433	говорит об	1	1
434	его к	2	1
435	и к	1	1
436	в каком-то	1	1
437	сама эта	1	1
438	не более	2	1
439	к чему	1	1
440	не приходится	1	1
441	в которой	1	1
442	так или	2	1
443	так в	3	1
444	выражение в	3	1
445	по преимуществу	2	1
446	что ничего	2	1
447	весьма и	1	1
448	эпохи и	1	1
449	в наших	1	1
450	это напряжение	1	1
451	не могла	1	1
452	и если	2	1
453	вообще не	1	1
454	больше всего	1	1
455	при этом	2	1
456	именно то	1	1
457	есть именно	1	1
458	к одному	1	1
459	в силу	7	1
460	одной и	1	1
461	и по	3	1
462	так например	1	1
463	или иных	1	1
464	таким образом	5	1
465	по его	1	1
466	имею в	1	1
467	здесь мы	2	1
468	не будет	1	1
469	что все	5	1
470	и вкус	1	1
471	главным образом	3	1
472	мы уже	1	1
473	а по	1	1
474	на ту	2	1
475	те или	1	1
476	свет есть	1	1
477	первую очередь	1	1
478	случае гораздо	1	1
479	а это	2	1
480	не находится	1	1
481	и тем	5	1
482	от всей	1	1
483	еще одно	3	1
484	кажется что	1	1
485	нет в	1	1
486	это положение	2	1
487	далеко не	1	1
488	в этой	6	1
489	этого не	3	1
490	место и	1	1
491	не всегда	2	1
492	они являются	1	1
493	оно имеет	1	1
494	например понятие	1	1
495	электричестве и	1	1
496	связаны в	1	1
497	мы с	2	1
498	отвращение к	1	1
499	потому и	1	1
500	себе все	1	1
501	и становится	1	1
502	но я	1	1
503	имеет место	1	1
504	что значит	2	1
505	что между	2	1
506	никаких оснований	2	1
507	в такой	1	1
508	ли и	1	1
509	в которые	3	1
510	можем найти	1	1
511	выбор между	1	1
512	указать что	1	1
513	место в	1	1
514	вещи не	1	1
515	также на	1	1
516	знаем что	3	1
517	и той	1	1
518	умножать примеров	1	1
519	эта не	4	1
520	которые в	1	1
521	но он	1	1
522	сами по	1	1
523	том чтобы	1	1
524	тем не	6	1
525	еще раз	1	1
526	сознание что	1	1
527	имеет смысл	1	1
528	где нет	1	1
529	формы как	1	1
530	не скрывается	1	1
531	это особенно	1	1
532	всегда имеет	1	1
533	же такое	1	1
534	и вся	1	1
535	случае в	1	1
536	можно ли	4	1
537	стоит в	2	1
538	тем самым	2	1
539	xviii века	1	1
540	мало того	2	1
541	виду что	1	1
542	самого начала	1	1
543	дело в	1	1
544	того как	2	1
545	и вместо	1	1
546	и именно	1	1
547	против этого	1	1
548	его есть	1	1
549	что вы	1	1
550	того чтобы	11	1
551	в день	2	1
552	на язык	1	1
553	под этим	2	1
554	именно с	3	1
555	и приводит	2	1
556	явление в	1	1
557	действительно в	1	1
558	на те	1	1
559	лишь с	2	1
560	что раз	1	1
561	имеет совершенно	1	1
562	по земле	1	1
563	и его	3	1
564	связи с	3	1
565	не нужен	1	1
566	вот почему	3	1
567	наука или	1	1
568	е не	1	1
569	так то	1	1
570	как будто	2	1
571	можем говорить	1	1
572	почему? потому	1	1
573	не потому	1	1
574	но там	1	1
575	не могут	5	1
576	и часто	1	1
577	когда мы	1	1
578	должны быть	2	1
579	наоборот в	1	1
580	всего что	2	1
581	и свое	2	1
582	оно не	2	1
583	на это	3	1
584	если же	1	1
585	где он	1	1
586	замечаем что	1	1
587	должен быть	5	1
588	ни даже	1	1
589	даже самые	1	1
590	нужно однако	1	1
591	которые несмотря	1	1
592	здесь не	3	1
593	указывать на	1	1
594	с каким	1	1
595	в голову	1	1
596	в каких	1	1
597	характер и	2	1
598	какое же	1	1
599	от обычного	1	1
600	уже с	1	1
601	с самого	1	1
602	то время	1	1
603	в пример	1	1
604	на том	2	1
605	и когда	1	1
606	природе своей	1	1
607	что у	2	1
608	оно также	1	1
609	надо быть	1	1
610	здесь как	1	1
611	по природе	1	1
612	есть также	1	1
613	самого понятия	1	1
614	в результате	4	1
615	и весьма	1	1
616	основана на	1	1
617	значит в	1	1
618	каждого отдельного	1	1
619	можно объяснить	1	1
620	и там	1	1
621	электричества и	1	1
622	то они	1	1
623	таков например	1	1
624	язык и	2	1
625	при котором	1	1
626	почему же	1	1
627	не стоит	1	1
628	в руководстве	1	1
629	и просто	1	1
630	можно встретить	3	1
631	все его	1	1
632	того или	2	1
633	заключается в	2	1
634	между тем	6	1
635	переходит в	1	1
636	говорить об	1	1
637	а потому	1	1
638	и только	1	1
639	от этих	1	1
640	только отрицательный	1	1
641	а именно	2	1
642	не так	1	1
643	на почве	1	1
644	мне кажется	2	1
645	и дело	1	1
646	или иные	1	1
647	он уж	1	1
648	прав но	1	1
649	в какой	1	1
650	или же	2	1
651	что наши	1	1
652	все они	2	1
653	есть в	3	1
654	я имею	1	1
655	уже в	3	1
656	вопроса о	6	1
657	борьбы с	1	1
658	в поэзии	1	1
659	можно разумеется	1	1
660	в понятие	1	1
661	сказать о	1	1
662	он может	1	1
663	был бы	2	1
664	каком смысле	1	1
665	бы совершенно	1	1
666	в очерке	1	1
667	здесь исключительно	1	1
668	от другого	1	1
669	не для	1	1
670	ее не	1	1
671	у него	3	1
672	как такового	1	1
673	в случаях	1	1
674	или ином	1	1
675	от того	4	1
676	вот оказывается	1	1
677	указание на	3	1
678	в очень	1	1
679	уже совершенно	1	1
680	имели бы	1	1
681	имеет тот	1	1
682	в данный	1	1
683	на примере	2	1
684	предлагаемого очерка	1	1
685	значение которое	1	1
686	или иначе	3	1
687	время совершенно	1	1
688	сюда же	2	1
689	говорить и	2	1
690	я был	1	1
691	и между	1	1
692	и др	1	1
693	но каково	1	1
694	превращается в	2	1
695	смысла и	2	1
696	а на	2	1
697	свидетельствовать о	1	1
698	а вы	1	1
699	и утверждается	1	1
700	и я	1	1
701	там где	5	1
702	и уже	1	1
703	жизнь в	1	1
704	становится ясным	1	1
705	если не	1	1
706	выражения но	1	1
707	голову не	1	1
708	видели в	1	1
709	такова первая	1	1
710	вместе с	5	1
711	я уже	1	1
712	представить себе	2	1
713	в европе	1	1
714	поэтому если	1	1
715	так мы	2	1
716	и понимать	1	1
717	а самый	1	1
718	почти всех	1	1
719	а если	2	1
720	не дают	1	1
721	наряду с	1	1
722	последнем случае	1	1
723	перед нами	4	1
724	быть только	2	1
725	с которым	1	1
726	по существу	5	1
727	делать с	1	1
728	совершенно явственно	1	1
729	и тому	1	1
730	каждого данного	1	1
731	что мы	6	1
732	между прочим	2	1
733	у вас	1	1
734	но для	3	1
735	напряжение и	1	1
736	кроме того	1	1
737	всего в	3	1
738	является ли	2	1
739	не знаем	1	1
740	указать на	1	1
741	ли в	1	1
742	уже на	1	1
743	что там	1	1
744	где и	1	1
745	значение совершенно	1	1
746	она может	1	1
747	понять что	2	1
748	о котором	2	1
749	это как	1	1
750	своей собственной	3	1
751	и перед	1	1
752	бы даже	1	1
753	но также	4	1
754	который является	1	1
755	для нас	4	1
756	один только	1	1
757	считать и	1	1
758	к этой	3	1
759	не должен	1	1
760	в ресторане	1	1
761	тут мы	1	1
762	а также	3	1
763	что вообще	1	1
764	лишь по	1	1
765	между ними	1	1
766	прав если	1	1
767	не что	1	1
768	и идеи	1	1
769	только о	2	1
770	в искусстве	1	1
771	и другие	1	1
772	однако мы	1	1
773	они не	1	1
774	понимать что	1	1
775	сущности не	1	1
776	который не	1	1
777	подлинную природу	1	1
