N	2gram	Losev_Dial_3	DiskursI
113	тому как	4	3
114	того что	12	3
115	все же	3	3
116	сказать что	4	3
117	другой стороны	2	3
118	это понятие	1	3
119	отношения к	1	2
120	например в	2	2
121	жизни сознания	1	2
122	и есть	16	2
123	к сыну	1	2
124	к другому	1	2
125	он всегда	1	2
126	едва ли	1	2
127	для своего	1	2
128	мы имеем	1	2
129	в сущности	10	2
130	на себя	3	2
131	этого термина	1	2
132	в виду	7	2
133	влияния на	1	2
134	сказать и	1	2
135	но как	2	2
136	мифом и	3	2
137	за пределы	3	2
138	себя в	2	2
139	опирается на	1	2
140	стороны и	1	2
141	как к	1	2
142	хотя и	5	2
143	сознания в	2	2
144	целый ряд	2	2
145	с понятием	1	2
146	более или	1	2
147	то ли	1	2
148	не приходится	1	2
149	эпохи и	1	2
150	он ни	1	2
151	становления и	1	2
152	подобно тому	4	2
153	и по	2	2
154	на этом	2	2
155	не сможет	1	2
156	об этом	6	2
157	того или	3	2
158	и тем	2	2
159	не всегда	1	2
160	или менее	1	2
161	и без	3	2
162	охватывает все	2	2
163	не от	1	2
164	по крайней	5	2
165	и предполагает	1	2
166	возможно только	6	2
167	в историческом	1	2
168	то с	1	2
169	не менее	11	2
170	но они	2	2
171	что с	1	2
172	дело не	1	2
173	в науке	1	2
174	между мифом	1	2
175	имеем дело	1	2
176	и его	5	2
177	крайней мере	5	2
178	уже о	2	2
179	мифа не	2	2
180	отличается от	8	2
181	же самое	1	2
182	не есть	54	2
183	оно не	6	2
184	и он	2	2
185	как мы	2	2
186	с ее	1	2
187	говоря уже	2	2
188	данном случае	1	2
189	но зато	1	2
190	было в	1	2
191	кого и	1	2
192	разного рода	2	2
193	строго говоря	1	2
194	и вообще	2	2
195	событием и	1	2
196	о нем	4	2
197	во всяком	2	2
198	и что	15	2
199	требует для	1	2
200	это было	3	2
201	и требует	1	2
202	и во	2	2
203	нет различия	1	2
204	представления о	1	2
205	в разные	2	2
206	и ее	3	2
207	точка зрения	5	2
208	тот или	2	2
209	есть в	3	2
210	в одном	1	2
211	сами по	3	2
212	заметить что	1	2
213	никогда не	7	2
214	из двух	3	2
215	здесь в	1	2
216	к которому	1	2
217	зависит от	2	2
218	его как	3	2
219	о чем	1	2
220	тем кто	1	2
221	что же	11	2
222	для понимания	1	2
223	в культуре	1	2
224	в особом	2	2
225	не имея	1	2
226	или в	2	2
227	на небесах	1	2
228	о котором	1	2
229	своей собственной	1	2
230	особого рода	3	2
231	и все	6	2
232	не более	1	2
233	как показывает	1	2
234	может и	2	2
235	не говоря	2	2
236	одновременно и	1	2
237	мифа как	1	2
238	они не	2	2
239	новое время	1	1
240	нем нет	1	1
241	речь идет	1	1
242	нами было	1	1
243	таком случае	10	1
244	чтобы не	1	1
245	сам по	5	1
246	и то	4	1
247	бытия а	1	1
248	самом деле	6	1
249	на самом	1	1
250	это и	7	1
251	идет о	1	1
252	чего не	4	1
253	и должен	1	1
254	и за	1	1
255	той же	3	1
256	и само	1	1
257	и мифа	1	1
258	говорить о	4	1
259	но она	3	1
260	я не	6	1
261	из того	2	1
262	которое не	2	1
263	мы и	4	1
264	как свой	1	1
265	утверждаю что	5	1
266	себе вопрос	1	1
267	на них	2	1
268	сам субъект	1	1
269	не могу	1	1
270	истории в	1	1
271	как таковая	3	1
272	которое несмотря	1	1
273	как целое	3	1
274	они имеют	1	1
275	а только	1	1
276	не то	1	1
277	только потому	2	1
278	и всякий	3	1
279	конечном счете	1	1
280	иногда и	1	1
281	себе и	1	1
282	тут же	1	1
283	нет и	4	1
284	отличаются от	1	1
285	независимо от	1	1
286	его на	2	1
287	о жизни	1	1
288	и нет	7	1
289	просто как	1	1
290	бы я	1	1
291	это тоже	1	1
292	со своей	1	1
293	в которой	1	1
294	бы и	1	1
295	что это	12	1
296	которое будучи	1	1
297	из этих	2	1
298	право на	1	1
299	учение о	8	1
300	по преимуществу	1	1
301	мифа и	6	1
302	что к	1	1
303	но его	3	1
304	реальности а	1	1
305	на то	3	1
306	быть только	2	1
307	что она	9	1
308	он не	5	1
309	в xvii	1	1
310	они в	1	1
311	всех этих	1	1
312	и опыта	1	1
313	чем у	1	1
314	не к	1	1
315	в понятии	2	1
316	содержит в	1	1
317	как от	1	1
318	что ни	1	1
319	может существовать	2	1
320	или иных	1	1
321	одно и	5	1
322	но все	1	1
323	не будет	3	1
324	где нет	1	1
325	и может	1	1
326	есть все	1	1
327	в мире	1	1
328	говорить не	2	1
329	с целью	1	1
330	все их	1	1
331	при помощи	3	1
332	общества в	1	1
333	человека только	1	1
334	на почве	1	1
335	обе стороны	2	1
336	от отца	5	1
337	только лишь	1	1
338	с этой	5	1
339	в слове	3	1
340	которой он	1	1
341	не знание	2	1
342	более не	2	1
343	мы не	5	1
344	слова и	1	1
345	как таковой	2	1
346	в научной	1	1
347	не мог	1	1
348	в этих	1	1
349	во время	1	1
350	и при	1	1
351	что такое	21	1
352	а как	1	1
353	не становится	1	1
354	с точки	14	1
355	как совокупность	1	1
356	оно живет	1	1
357	от его	2	1
358	вплоть до	1	1
359	мир и	3	1
360	что было	1	1
361	тем не	10	1
362	и эти	2	1
363	и более	1	1
364	есть некий	1	1
365	раз и	3	1
366	если их	2	1
367	если и	1	1
368	как точка	1	1
369	чистом виде	1	1
370	тем самым	3	1
371	а иногда	1	1
372	даже не	6	1
373	виду что	1	1
374	не имеет	11	1
375	и притом	5	1
376	своего существования	1	1
377	в центр	1	1
378	мы все	1	1
379	но только	4	1
380	не вполне	2	1
381	этих двух	1	1
382	и является	2	1
383	во всем	3	1
384	свой объект	2	1
385	быть ни	1	1
386	на него	1	1
387	есть некая	2	1
388	целом и	1	1
389	входят в	1	1
390	этом отношении	1	1
391	и делает	1	1
392	что на	1	1
393	в каком	3	1
394	явно не	1	1
395	перед ним	1	1
396	точке зрения	1	1
397	личности в	2	1
398	ни о	3	1
399	не могут	4	1
400	когда мы	2	1
401	уже было	1	1
402	всего в	1	1
403	его с	1	1
404	объекта и	1	1
405	все еще	2	1
406	как некое	1	1
407	если же	8	1
408	и это	4	1
409	не всякая	1	1
410	же относятся	1	1
411	на нем	1	1
412	и сами	2	1
413	здесь не	1	1
414	средних веков	1	1
415	и от	3	1
416	и стали	1	1
417	россии в	1	1
418	чтобы быть	4	1
419	только то	1	1
420	культуры для	1	1
421	и сам	1	1
422	что каждый	1	1
423	только через	1	1
424	начиная от	1	1
425	человека можно	1	1
426	мог бы	1	1
427	как таковые	1	1
428	основана на	1	1
429	если бы	6	1
430	в словах	1	1
431	о ней	2	1
432	местах и	1	1
433	возможна только	1	1
434	себя не	1	1
435	чего она	1	1
436	все прочие	1	1
437	есть само	2	1
438	его структуры	1	1
439	утверждает что	3	1
440	на что	2	1
441	что его	5	1
442	понятие и	1	1
443	с соответствующими	1	1
444	нас в	2	1
445	в конечном	1	1
446	к нему	3	1
447	тем или	1	1
448	говорящего на	1	1
449	а потому	1	1
450	отличалась от	1	1
451	наконец в	1	1
452	еще только	1	1
453	от прочих	1	1
454	полнотой и	1	1
455	или же	3	1
456	только при	1	1
457	со всеми	2	1
458	чаще всего	2	1
459	не имеют	2	1
460	вопроса о	1	1
461	только на	7	1
462	ничего нельзя	2	1
463	этого понятия	1	1
464	то и	3	1
465	в виде	8	1
466	но от	1	1
467	но для	2	1
468	возможности для	1	1
469	всяком случае	2	1
470	представлений о	1	1
471	очевидно не	1	1
472	не о	2	1
473	друг друга	3	1
474	мы можем	1	1
475	каждый из	1	1
476	как раз	7	1
477	на абсолютную	1	1
478	момент в	1	1
479	вне людей	1	1
480	представление о	1	1
481	чему не	1	1
482	до сих	1	1
483	может ли	3	1
484	сюда же	1	1
485	а именно	2	1
486	в каких	1	1
487	с той	1	1
488	и прежде	3	1
489	было бы	5	1
490	еще и	2	1
491	или о	1	1
492	не состоит	1	1
493	себя и	2	1
494	нового времени	2	1
495	говорит о	4	1
496	от этого	1	1
497	стремится к	1	1
498	ничем не	7	1
499	не на	6	1
500	процессы сознания	1	1
501	несмотря на	2	1
502	в связи	1	1
503	каких же	1	1
504	но оно	1	1
505	разные эпохи	1	1
506	исходить из	1	1
507	вместе с	1	1
508	в некое	2	1
509	как это	5	1
510	мифа в	2	1
511	что вся	1	1
512	в область	1	1
513	если оно	4	1
514	что всякое	1	1
515	научной мысли	1	1
516	понятия о	1	1
517	когда она	1	1
518	да и	1	1
519	к чему	1	1
520	понимать как	3	1
521	в чистом	1	1
522	только о	3	1
523	быть и	3	1
524	сих пор	1	1
525	оба они	1	1
526	в чем	4	1
527	в смысле	2	1
528	о мире	1	1
529	и собственно	1	1
530	при всем	4	1
531	ближе к	1	1
532	есть она	1	1
533	тех или	2	1
534	себя именно	1	1
535	и времени	1	1
536	и часто	1	1
537	указать на	1	1
538	не существует	10	1
539	в результате	1	1
540	вопрос о	5	1
541	которая в	1	1
542	себя самого	2	1
543	или нет	5	1
544	от того	4	1
545	тем более	3	1
546	к признанию	2	1
547	знание в	1	1
548	но это	5	1
549	превратился в	2	1
550	или не	5	1
551	в мифе	13	1
552	личности и	5	1
553	нами не	1	1
554	не знает	3	1
555	как нечто	1	1
556	для каждой	1	1
557	о такой	1	1
558	легко заметить	1	1
559	и также	1	1
560	восприятии с	1	1
561	или иного	2	1
562	также не	3	1
563	который не	2	1
564	в таком	14	1
565	ибо это	1	1
