N	2gram	Propp_Isto_2	Komedia
176	представление о	2	2
177	в отличие	1	2
178	которые в	1	2
179	не в	7	2
180	вовсе не	1	2
181	даже в	1	2
182	на пути	1	2
183	одна из	2	2
184	нет необходимости	2	2
185	в одном	5	2
186	что их	1	2
187	и после	1	2
188	с другом	1	2
189	сюжета в	1	2
190	и почему	3	2
191	своего отца	1	2
192	на это	1	2
193	и это	3	2
194	с самого	2	2
195	так в	3	2
196	и что	6	2
197	с собой	1	2
198	не приходит	1	2
199	или на	4	2
200	после того	3	2
201	и во	1	2
202	обоих случаях	1	2
203	в другой	4	2
204	вслед за	1	2
205	также в	2	2
206	представления о	5	2
207	с которыми	1	2
208	же можно	3	2
209	и дает	2	2
210	тот же	1	2
211	с ними	2	2
212	в какой	1	2
213	одних и	1	2
214	и ее	2	2
215	или его	2	2
216	с одной	4	2
217	является не	2	2
218	одно из	2	2
219	у нее	4	2
220	в других	3	2
221	со стороны	1	2
222	и к	1	2
223	до сих	6	2
224	с другой	2	2
225	одной стороны	3	2
226	а на	1	2
227	этому времени	1	2
228	у других	1	2
229	должна была	1	2
230	соответственно в	1	2
231	по своему	1	2
232	в течение	1	2
233	в той	1	2
234	как бы	6	2
235	кто из	1	2
236	друг с	1	2
237	из вас	1	2
238	в уже	1	2
239	сих пор	7	2
240	более поздние	2	2
241	еще более	1	2
242	ст в	2	2
243	хотя бы	2	2
244	можно привести	3	2
245	из этого	1	2
246	социального положения	1	2
247	самом деле	2	1
248	так у	2	1
249	говорилось выше	1	1
250	представлял собой	3	1
251	что эти	4	1
252	и этот	1	1
253	общественных отношений	1	1
254	по его	1	1
255	не происходит	3	1
256	которыми он	1	1
257	еще остается	1	1
258	из леса	2	1
259	для выяснения	1	1
260	в семье	1	1
261	не слишком	1	1
262	в сущности	2	1
263	вместо того	2	1
264	они были	2	1
265	же что	1	1
266	как ему	1	1
267	все эти	4	1
268	время в	1	1
269	время он	1	1
270	уверен в	1	1
271	только после	4	1
272	там и	1	1
273	то мы	2	1
274	его жены	1	1
275	другой пример	1	1
276	в область	4	1
277	о смерти	1	1
278	это видно	1	1
279	достаточно для	1	1
280	состоял в	1	1
281	не просто	2	1
282	друг от	1	1
283	в свои	1	1
284	видит теперь	1	1
285	из таких	1	1
286	по которому	1	1
287	как к	1	1
288	однако не	1	1
289	тех случаях	1	1
290	он признает	1	1
291	случаев где	1	1
292	царство и	3	1
293	следующим образом	1	1
294	в герое	1	1
295	для которого	1	1
296	разве я	1	1
297	привести к	3	1
298	мне не	1	1
299	она занимает	1	1
300	представляет собой	5	1
301	его мать	1	1
302	если мы	1	1
303	из другого	1	1
304	одно время	1	1
305	остановиться на	1	1
306	столе и	1	1
307	в себе	4	1
308	не могла	2	1
309	на его	2	1
310	богами по	1	1
311	мы их	1	1
312	не имеют	1	1
313	ей в	1	1
314	главным образом	2	1
315	знали что	1	1
316	никакому сомнению	1	1
317	и более	2	1
318	в основу	1	1
319	совпадают с	1	1
320	в другом	9	1
321	его не	2	1
322	пока же	1	1
323	бы быть	1	1
324	а по	1	1
325	с целью	1	1
326	входит в	1	1
327	ты мне	3	1
328	уважением и	1	1
329	по себе	1	1
330	с радостью	1	1
331	в жизни	2	1
332	на характер	1	1
333	старика на	1	1
334	но уже	1	1
335	героя или	1	1
336	он же	1	1
337	в тот	2	1
338	соответствии с	1	1
339	попадает в	5	1
340	он и	3	1
341	мы видели	2	1
342	ни с	1	1
343	даже те	1	1
344	и страх	1	1
345	не мог	3	1
346	здесь она	2	1
347	в эту	2	1
348	этой связи	1	1
349	женщин и	1	1
350	мне его	2	1
351	на руке	1	1
352	бы привести	2	1
353	пор в	1	1
354	из которой	1	1
355	с рук	1	1
356	богов все	1	1
357	не столько	2	1
358	от его	1	1
359	этого сюжета	2	1
360	должны были	8	1
361	нельзя было	1	1
362	только для	1	1
363	начнем с	1	1
364	тем не	1	1
365	доказывает что	1	1
366	это дело	1	1
367	их в	2	1
368	на разные	1	1
369	со многими	1	1
370	здесь достаточно	1	1
371	освободиться от	1	1
372	и очень	1	1
373	сестру и	1	1
374	и необходимость	1	1
375	и одной	2	1
376	отце и	1	1
377	отцу в	1	1
378	власть в	1	1
379	но они	4	1
380	тем самым	2	1
381	что эта	2	1
382	с которой	2	1
383	этого же	1	1
384	правда в	1	1
385	здесь на	2	1
386	как о	1	1
387	что ей	1	1
388	иметь в	2	1
389	однако если	1	1
390	никогда не	15	1
391	ничего не	7	1
392	в разных	2	1
393	сына своего	1	1
394	ст или	1	1
395	можно усмотреть	2	1
396	детей и	1	1
397	автор не	1	1
398	сводится к	1	1
399	этим же	2	1
400	так называемый	2	1
401	этот образ	1	1
402	в каком	1	1
403	и некоторые	1	1
404	на брак	1	1
405	к себе	2	1
406	и вполне	2	1
407	вошли в	1	1
408	материнства но	1	1
409	его с	1	1
410	бы он	1	1
411	они и	1	1
412	все еще	2	1
413	можно полагать	1	1
414	должен быть	1	1
415	мы слышим	1	1
416	приходит к	1	1
417	то она	1	1
418	от друга	1	1
419	ни одно	1	1
420	на основе	1	1
421	только при	1	1
422	с каким	1	1
423	в душу	1	1
424	его близкие	1	1
425	или еще	1	1
426	в себя	3	1
427	в пределах	1	1
428	приводит к	2	1
429	огромное количество	1	1
430	нельзя сказать	1	1
431	здесь нет	2	1
432	мог бы	3	1
433	видно еще	1	1
434	о связи	2	1
435	остается только	1	1
436	является в	1	1
437	задний план	1	1
438	о котором	1	1
439	с ним	1	1
440	на море	1	1
441	можно найти	5	1
442	своего ребенка	2	1
443	а также	2	1
444	известной под	1	1
445	одного из	1	1
446	можем сказать	1	1
447	и большого	1	1
448	там же	1	1
449	этих двух	1	1
450	материал для	1	1
451	при встрече	1	1
452	сведения об	1	1
453	гораздо чаще	1	1
454	нам теперь	1	1
455	полагали что	1	1
456	нуждается в	1	1
457	уже только	1	1
458	что же	1	1
459	попадает к	4	1
460	быть даже	1	1
461	и следовательно	1	1
462	если это	3	1
463	следовало бы	1	1
464	не зная	1	1
465	без нее	1	1
466	к которому	5	1
467	еще несколько	1	1
468	имеется в	2	1
469	всякого рода	1	1
470	мы видим	8	1
471	очень много	8	1
472	приходит в	1	1
473	человеческой натуры	1	1
474	однако она	1	1
475	одежды и	2	1
476	по этому	1	1
477	союза не	1	1
478	только на	1	1
479	попадают в	4	1
480	и они	4	1
481	драматические представления	1	1
482	свидетельствует о	1	1
483	не все	2	1
484	бросил ее	1	1
485	от других	1	1
486	на столе	2	1
487	он имеет	2	1
488	могло бы	1	1
489	как их	1	1
490	с девушкой	1	1
491	ее на	1	1
492	в очень	3	1
493	к самому	1	1
494	которые как	1	1
495	на второй	1	1
496	и из	2	1
497	а с	2	1
498	что не	1	1
499	как можно	1	1
500	к человеку	1	1
501	он передает	1	1
502	у нас	1	1
503	не делает	1	1
504	этого не	5	1
505	она является	1	1
506	до конца	1	1
507	а не	5	1
508	другой стороны	2	1
509	среди них	1	1
510	его по	1	1
511	одну из	1	1
512	из героев	1	1
513	отца или	1	1
514	там где	1	1
515	самого начала	2	1
516	жизнь в	1	1
517	становится ясным	2	1
518	несмотря на	1	1
519	всего этого	1	1
520	или другая	1	1
521	связь с	4	1
522	рассматривали как	1	1
523	других случаях	2	1
524	отрывок из	1	1
525	или по	1	1
526	дома а	1	1
527	как человек	1	1
528	власть над	4	1
529	к своему	1	1
530	предположить что	3	1
531	он говорит	1	1
532	приобщиться к	1	1
533	ведет к	1	1
534	что весь	2	1
535	если человек	1	1
536	не видят	4	1
537	там они	1	1
538	в обратном	1	1
539	именно в	2	1
540	по существу	2	1
541	исходя из	1	1
542	в состоянии	3	1
543	быть не	1	1
544	на дорогу	1	1
545	человека который	1	1
546	показывают что	2	1
547	а то	2	1
548	стоит только	1	1
549	см ниже	2	1
550	за ним	1	1
551	нечто подобное	1	1
552	которые были	2	1
553	содержится в	1	1
554	в наше	1	1
555	в более	1	1
556	в одно	1	1
557	герой тем	1	1
558	сюжета и	1	1
559	случаях когда	1	1
560	куда ты	2	1
561	ли в	1	1
562	этого рода	1	1
563	из дома	4	1
564	при таком	1	1
565	на задний	1	1
566	в новой	2	1
567	и позже	1	1
568	в результате	1	1
569	это как	1	1
570	когда он	3	1
571	но об	1	1
572	ее и	1	1
573	они говорят	2	1
574	огромную роль	1	1
575	то о	1	1
576	чтобы его	1	1
577	представляли собой	2	1
578	не должен	4	1
579	и как	1	1
580	будто бы	2	1
581	в дом	3	1
582	хотя в	3	1
583	но всегда	1	1
584	человека не	1	1
585	встречается в	3	1
586	в системе	2	1
587	пример у	1	1
588	нет ничего	2	1
589	от первого	1	1
590	из тех	1	1
591	не знает	2	1
592	сказать что	2	1
593	где как	2	1
594	то хотя	1	1
595	в свою	1	1
596	при его	1	1
597	действий становится	1	1
598	т е	29	1
599	бы его	1	1
600	а может	1	1
601	точно так	6	1
602	его против	1	1
603	на мелкие	1	1
604	и эта	1	1
605	в северной	2	1
606	так же	13	1
607	тех случаев	1	1
