N	2gram	Vygotskiy__2	PoTuStor
245	мы имеем	4	1
246	что между	1	1
247	что если	6	1
248	методом и	1	1
249	действительного и	1	1
250	на место	1	1
251	выходит из	2	1
252	так чтобы	1	1
253	а для	1	1
254	оно есть	1	1
255	почти исключительно	1	1
256	из того	2	1
257	но даже	2	1
258	же что	2	1
259	зависимости от	1	1
260	о роли	1	1
261	в ней	5	1
262	у невротиков	1	1
263	иное как	1	1
264	столь же	4	1
265	бы то	2	1
266	что его	5	1
267	при объяснении	1	1
268	одним словом	1	1
269	оно совершенно	2	1
270	чем это	1	1
271	но не	2	1
272	слов не	1	1
273	же на	1	1
274	значение и	2	1
275	с совершенно	1	1
276	иногда и	1	1
277	что они	7	1
278	к сожалению	1	1
279	нашего сознания	3	1
280	нам хорошо	1	1
281	материал с	1	1
282	же с	2	1
283	общего с	1	1
284	сказать то	1	1
285	сам же	1	1
286	все же	4	1
287	однако не	2	1
288	всей этой	1	1
289	в полном	2	1
290	когда он	10	1
291	такие желания	2	1
292	что по	2	1
293	его к	1	1
294	увидим что	2	1
295	этой цели	1	1
296	психологии и	2	1
297	уже не	1	1
298	та же	3	1
299	в нашем	1	1
300	в сновидениях	1	1
301	видим и	1	1
302	как он	2	1
303	имеем в	2	1
304	как совершенно	2	1
305	на его	2	1
306	всюду мы	1	1
307	что она	16	1
308	не следует	1	1
309	что было	1	1
310	главным образом	3	1
311	по самому	3	1
312	как всякий	2	1
313	но именно	1	1
314	по месту	1	1
315	идеи и	1	1
316	образом и	4	1
317	свое время	1	1
318	в классе	1	1
319	подобно тому	2	1
320	то ни	2	1
321	этом нет	1	1
322	а то	1	1
323	различие между	1	1
324	матери или	1	1
325	пытается вывести	1	1
326	той же	8	1
327	на все	5	1
328	тот материал	1	1
329	это было	3	1
330	ничего удивительного	1	1
331	мы на	1	1
332	искусства в	5	1
333	на почве	1	1
334	форму и	2	1
335	свои вытесненные	1	1
336	не ясно	1	1
337	к материнскому	1	1
338	он является	1	1
339	наши навыки	1	1
340	и представить	1	1
341	различает два	1	1
342	с тем	11	1
343	одна и	1	1
344	несмотря на	4	1
345	жизни но	1	1
346	б не	1	1
347	похоже на	1	1
348	форма и	1	1
349	и того	1	1
350	смысл и	2	1
351	область бессознательного	1	1
352	одного и	2	1
353	лучше всего	1	1
354	желания которые	2	1
355	искать в	1	1
356	но если	1	1
357	от своего	1	1
358	что есть	1	1
359	для содержания	1	1
360	деятельности не	1	1
361	не сумеет	1	1
362	уже здесь	1	1
363	что до	1	1
364	свой смысл	1	1
365	рождается не	1	1
366	от невроза	1	1
367	к такой	1	1
368	но эта	2	1
369	которые в	4	1
370	творчества и	3	1
371	на другую	1	1
372	есть еще	1	1
373	так называемое	1	1
374	вещей и	2	1
375	однако в	1	1
376	любовь к	1	1
377	же мы	3	1
378	других отношений	1	1
379	комплекс и	1	1
380	или что	3	1
381	в практике	2	1
382	с теми	1	1
383	в смысле	3	1
384	и отсюда	2	1
385	тогда когда	3	1
386	дело в	1	1
387	одна из	1	1
388	только из	5	1
389	в сущности	7	1
390	над другой	1	1
391	каждый день	1	1
392	без остатка	1	1
393	при нашем	1	1
394	в самых	2	1
395	что психоанализ	1	1
396	что иное	1	1
397	того чтобы	14	1
398	можно получить	2	1
399	только не	1	1
400	не имеет	4	1
401	и всегда	2	1
402	ничего не	4	1
403	и вместо	1	1
404	этих двух	2	1
405	очень мало	1	1
406	в русском	2	1
407	во всем	3	1
408	к этим	1	1
409	связи с	1	1
410	ничто не	1	1
411	этот эксперимент	1	1
412	в сознании	4	1
413	в виду	3	1
414	уже и	1	1
415	и делает	1	1
416	легко убедиться	1	1
417	мы и	1	1
418	с другом	1	1
419	и со	1	1
420	от того	4	1
421	деятельности и	1	1
422	нам что	2	1
423	мы узнаем	1	1
424	похож на	1	1
425	отличается от	2	1
426	же самое	6	1
427	должны быть	3	1
428	они утверждают	1	1
429	к тому	7	1
430	что при	9	1
431	на это	3	1
432	она не	2	1
433	как известно	1	1
434	ничего общего	1	1
435	деле мы	2	1
436	же совершенно	1	1
437	из всего	1	1
438	надо искать	1	1
439	свободно и	1	1
440	всем этим	1	1
441	на другой	2	1
442	данном случае	4	1
443	заранее что	1	1
444	только при	1	1
445	характер и	1	1
446	в себя	1	1
447	культуры и	1	1
448	так было	2	1
449	приводит к	1	1
450	роль в	2	1
451	и что	22	1
452	будет как	1	1
453	и сам	4	1
454	в другом	1	1
455	можно было	7	1
456	времени и	1	1
457	его жизни	2	1
458	виде мы	1	1
459	еще в	1	1
460	полном согласии	1	1
461	это только	3	1
462	формы то	1	1
463	даны в	2	1
464	если бы	6	1
465	психики к	1	1
466	новых и	1	1
467	сон наяву	1	1
468	мы вправе	1	1
469	в разных	1	1
470	о ней	4	1
471	о нем	1	1
472	в известных	1	1
473	и здесь	2	1
474	разрешили загадку	1	1
475	два момента	2	1
476	и т.д	1	1
477	характер этого	1	1
478	на вопрос	2	1
479	имеем дело	1	1
480	и та	1	1
481	наслаждение и	2	1
482	значение имеют	1	1
483	метод к	1	1
484	свой метод	1	1
485	скрывается в	1	1
486	с нами	1	1
487	эти два	1	1
488	достаточно назвать	1	1
489	определяющим моментом	1	1
490	не более	1	1
491	в другой	1	1
492	и содержания	1	1
493	психологии сам	1	1
494	быть даже	1	1
495	врач и	1	1
496	в свете	2	1
497	все время	6	1
498	и об	1	1
499	вся жизнь	1	1
500	для самого	2	1
501	это приводит	1	1
502	ранк прямо	1	1
503	всего могут	1	1
504	к нему	2	1
505	он что	1	1
506	но так	2	1
507	получает возможность	1	1
508	что только	1	1
509	философии и	2	1
510	тот же	6	1
511	вся область	1	1
512	дело с	8	1
513	мы увидим	1	1
514	бы из	1	1
515	все влечения	1	1
516	близкое к	1	1
517	бессознательное но	1	1
518	может оказаться	2	1
519	яркой и	1	1
520	когда фрейд	1	1
521	с одной	1	1
522	в качестве	1	1
523	душевных явлений	1	1
524	же и	1	1
525	утверждают что	1	1
526	всем его	1	1
527	в нашей	3	1
528	не дает	1	1
529	его и	1	1
530	наоборот что	1	1
531	ведь это	1	1
532	в конце	3	1
533	вовсе не	2	1
534	с этими	2	1
535	ее не	1	1
536	и изжить	1	1
537	случае не	1	1
538	заметить что	2	1
539	как раз	5	1
540	этом отношении	5	1
541	в любви	1	1
542	для того	13	1
543	она начинает	2	1
544	в психоанализе	1	1
545	со стороны	1	1
546	проч отсюда	1	1
547	и сознание	1	1
548	в высшей	1	1
549	с другой	3	1
550	которые можно	1	1
551	ведь на	1	1
552	и прежде	1	1
553	в свою	3	1
554	а с	2	1
555	что для	7	1
556	говорит о	2	1
557	в некоторых	1	1
558	связано с	1	1
559	одной стороны	1	1
560	материал в	1	1
561	на этот	2	1
562	психологии а	1	1
563	зависит от	2	1
564	а не	7	1
565	с которым	1	1
566	именно так	1	1
567	жизнь в	1	1
568	в руках	2	1
569	самого фрейда	1	1
570	чем на	1	1
571	для человека	1	1
572	художественной формы	12	1
573	сексуального действия	1	1
574	в связи	1	1
575	и законы	1	1
576	этой же	1	1
577	с бессознательным	2	1
578	и представлений	1	1
579	утверждение что	1	1
580	легче всего	3	1
581	предположить что	1	1
582	в данном	4	1
583	он будет	1	1
584	тому как	3	1
585	что же	3	1
586	друг с	1	1
587	в состоянии	2	1
588	и философии	1	1
589	человеческой психики	1	1
590	том смысле	1	1
591	быть не	1	1
592	сейчас же	5	1
593	человека который	1	1
594	о его	1	1
595	этого метода	1	1
596	имеет значение	2	1
597	этом и	1	1
598	точно и	2	1
599	же фрейд	1	1
600	в более	1	1
601	и часто	2	1
602	жизни когда	1	1
603	при таком	4	1
604	потому не	1	1
605	понимать только	1	1
606	формы и	6	1
607	она может	1	1
608	и другими	1	1
609	которой можно	1	1
610	скрывать от	1	1
611	это может	2	1
612	в эту	1	1
613	было на	1	1
614	интерес к	2	1
615	еще более	3	1
616	мы должны	3	1
617	психоанализ на	1	1
618	психоанализ и	1	1
619	только что	1	1
620	на такой	1	1
621	хотя в	1	1
622	по поводу	1	1
623	и желания	1	1
624	проникнув в	1	1
625	нет ничего	1	1
626	схемой для	1	1
627	в психологии	7	1
628	из комплекса	1	1
629	работы и	1	1
630	бессознательном и	1	1
631	душевная жизнь	1	1
632	что такие	2	1
633	является и	1	1
634	взгляда на	1	1
635	не что	1	1
636	самое и	1	1
637	себе но	1	1
638	в своих	9	1
639	этой точки	2	1
640	и эта	1	1
641	это в	2	1
642	области психологии	1	1
643	как на	5	1
644	творчество как	1	1
