N	2gram	Bakhtin_Pr_3	Komedia
524	к человеку	2	1
525	в соответствии	2	1
526	превращается в	1	1
527	и литературной	1	1
528	чтобы убедиться	1	1
529	идеи в	2	1
530	на весь	1	1
531	его как	1	1
532	и всяким	1	1
533	о чем	1	1
534	большинстве случаев	4	1
535	из многочисленных	1	1
536	отвлеченных понятий	1	1
537	для этой	2	1
538	связь с	2	1
539	и она	1	1
540	и возрождения	1	1
541	в кости	1	1
542	и а	1	1
543	ко всем	2	1
544	и потому	5	1
545	из трех	1	1
546	в разной	1	1
547	что именно	2	1
548	к своему	1	1
549	предисловии к	1	1
550	в той	2	1
551	применении к	1	1
552	как бы	14	1
553	например через	1	1
554	иногда даже	1	1
555	или хотя	1	1
556	этого слова	1	1
557	с этой	1	1
558	и тому	2	1
559	в условиях	4	1
560	о его	1	1
561	которые были	1	1
562	рассматривать как	1	1
563	с большой	2	1
564	катастрофы и	1	1
565	сцены в	1	1
566	был направлен	1	1
567	в предисловии	1	1
568	комедия и	1	1
569	общественной и	1	1
570	образом по	1	1
571	от имени	1	1
572	еще двух	1	1
573	формы и	3	1
574	эпохи возрождения	5	1
575	это уже	1	1
576	к одной	1	1
577	от него	3	1
578	в духе	8	1
579	или нет	1	1
580	были конечно	1	1
581	еще более	5	1
582	находим в	1	1
583	или меньшей	3	1
584	в общем	1	1
585	влияние в	1	1
586	слово в	2	1
587	с ней	3	1
588	не знает	4	1
589	сказать что	10	1
590	к его	1	1
591	и художественного	1	1
592	ко всему	1	1
593	культуры в	1	1
594	в шесть	1	1
595	жизни и	9	1
596	человека к	3	1
597	к этой	1	1
598	вполне понятно	1	1
599	и другие	9	1
600	в античности	4	1
601	это в	1	1
602	как на	1	1
603	в таком	2	1
604	земли и	1	1
605	в роли	1	1
606	том числе	11	1
607	они не	3	1
