N	2gram	Vygotskiy__6	Formalny
736	при изучении	1	1
737	из этого	2	1
738	есть и	1	1
739	значение не	1	1
740	самом начале	4	1
741	структуры в	3	1
742	особенно отчетливо	1	1
743	этой действительности	1	1
744	в данную	1	1
745	ее в	2	1
746	в ссср	2	1
747	это в	2	1
748	это понятие	1	1
749	их место	1	1
750	к этому	1	1
751	кроме как	1	1
752	этой точки	1	1
753	том числе	1	1
