N	2gram	Bakhtin_Pr_3	Myslijsy
321	мы и	2	1
322	во внешних	1	1
323	дает им	1	1
324	в отличие	1	1
325	дают нам	1	1
326	но конечно	1	1
327	в ее	3	1
328	друг к	1	1
329	видели что	2	1
330	мы будем	1	1
331	для других	2	1
332	он будет	1	1
333	себе и	1	1
334	отличие от	1	1
335	друг от	1	1
336	значение имеет	1	1
337	один и	1	1
338	от основного	1	1
339	в истории	3	1
340	в одной	2	1
341	что именно	2	1
342	для всех	2	1
343	перед нами	5	1
344	применении к	1	1
345	и наконец	2	1
346	из причин	1	1
347	знаю что	1	1
348	дальнейшем развитии	3	1
349	следует сказать	1	1
350	этой цели	1	1
351	одни только	1	1
352	происходящей в	1	1
353	бы очень	2	1
354	представлял себе	1	1
355	и исчезает	1	1
356	он в	2	1
357	так можно	1	1
358	рассказ о	1	1
359	только на	1	1
360	с их	2	1
361	потому может	1	1
362	тому же	2	1
363	человек не	1	1
364	например как	2	1
365	по сходству	1	1
366	всех остальных	1	1
367	он не	3	1
368	наблюдение над	1	1
369	непосредственным источником	1	1
370	к одному	2	1
371	не к	1	1
372	из виду	1	1
373	на земле	14	1
374	бы те	1	1
375	из него	1	1
376	между человеком	1	1
377	прежде чем	2	1
378	последнее слово	1	1
379	как они	1	1
380	имеют в	1	1
381	для изображения	1	1
382	об этом	1	1
383	связанных с	1	1
384	и с	6	1
385	к другу	1	1
386	роскошь и	1	1
387	например и	1	1
388	говорим здесь	1	1
389	не всегда	1	1
390	мы видели	2	1
391	особенно на	1	1
392	чем в	1	1
393	в развитии	3	1
394	в царстве	2	1
395	можно сказать	8	1
396	на высших	1	1
397	характер но	2	1
398	или точнее	1	1
399	таким же	1	1
400	можно найти	1	1
401	в такой	1	1
402	и без	3	1
403	с точки	2	1
404	быть названы	1	1
405	в их	2	1
406	человеком и	1	1
407	значение то	1	1
408	мысли и	1	1
409	знаем что	1	1
410	что уже	2	1
411	что я	2	1
412	значение для	2	1
413	поэтому в	1	1
414	не будем	3	1
415	которые в	1	1
416	и более	2	1
417	на следующее	1	1
418	всего его	1	1
419	можем сказать	1	1
420	и вся	3	1
421	без него	1	1
422	между людьми	3	1
423	чем перейти	1	1
424	в таких	1	1
425	и время	1	1
426	ними не	1	1
427	не вызывает	1	1
428	в единство	1	1
429	в самых	1	1
430	есть например	1	1
431	что вы	1	1
432	проникать в	1	1
433	становятся все	1	1
434	вероятно что	1	1
435	ничего не	6	1
436	этих двух	2	1
437	всего на	1	1
438	мыслей и	1	1
439	ровно ничего	1	1
440	по своей	9	1
441	слове и	1	1
442	по тону	1	1
443	но теперь	1	1
444	словом или	1	1
445	уже и	1	1
446	раз как	1	1
447	начиная с	3	1
448	к себе	6	1
449	она имела	1	1
450	и такие	1	1
451	про себя	1	1
452	указать на	1	1
453	и другой	3	1
454	я прежде	1	1
455	бы он	1	1
456	он видит	1	1
457	знаем мы	1	1
458	сходятся и	1	1
459	тот и	1	1
460	где он	1	1
461	него как	1	1
462	в применении	1	1
463	с образом	1	1
464	помнит свое	1	1
465	он обладал	1	1
466	всех случаях	1	1
467	и самое	1	1
468	как мы	5	1
469	он вовсе	1	1
470	но при	1	1
471	здесь не	4	1
472	мы наблюдаем	3	1
473	как с	1	1
474	времени и	2	1
475	здесь как	3	1
476	и которые	2	1
477	глубокую внутреннюю	1	1
478	во многом	2	1
479	сознания и	1	1
480	чем выше	1	1
481	других и	2	1
482	ее вовне	1	1
483	наше внимание	1	1
484	что дело	1	1
485	по сравнению	4	1
486	на них	1	1
487	и всякого	1	1
488	и утверждение	1	1
489	с человеком	1	1
490	все его	2	1
491	некоторых из	1	1
492	начинается развитие	1	1
493	то они	1	1
494	это влияние	2	1
495	это вполне	1	1
496	и та	1	1
497	при котором	1	1
498	человек мог	1	1
499	его жизни	1	1
500	имеет и	1	1
501	всех слоях	2	1
502	заключается в	1	1
503	будем называть	1	1
504	связанной с	1	1
505	мы ни	1	1
506	и целых	1	1
507	в глазах	1	1
508	все в	1	1
509	ней все	1	1
510	народов и	1	1
511	как она	1	1
512	и самые	1	1
513	большей или	3	1
514	но с	1	1
515	всякого рода	3	1
516	дело с	1	1
517	только содержание	1	1
518	по мнению	1	1
519	ему самому	1	1
520	именно на	1	1
521	со всеми	8	1
522	человека с	1	1
523	же и	1	1
524	почти совсем	1	1
525	конечно не	4	1
526	в большинстве	4	1
527	всеми остальными	1	1
528	же от	1	1
529	большинстве случаев	4	1
530	когда еще	1	1
531	представить себе	1	1
532	в известной	2	1
533	но повторяем	1	1
534	не для	1	1
535	этом мы	1	1
536	с этими	1	1
537	с собою	1	1
538	к человеку	2	1
539	к ним	1	1
540	не о	2	1
541	может служить	1	1
542	только с	1	1
543	каждый из	1	1
544	на иных	1	1
545	к самому	4	1
546	в особенности	2	1
547	чтобы показать	1	1
548	и человека	4	1
549	и начинается	1	1
550	на ее	2	1
551	связаны с	3	1
552	что человек	1	1
553	сильное и	1	1
554	именно в	2	1
555	по своим	1	1
556	человека а	1	1
557	и прежде	6	1
558	или меньшей	3	1
559	и др	14	1
560	чтобы убедиться	1	1
561	его как	1	1
562	в психологическом	1	1
563	и слово	1	1
564	очень часто	1	1
565	все то	3	1
566	с какою	2	1
567	человека к	3	1
568	другая сторона	1	1
569	к своему	1	1
570	нами на	1	1
571	сравнению с	4	1
572	в той	2	1
573	именно от	1	1
574	та которая	1	1
575	совсем другой	1	1
576	их отношение	1	1
577	с этой	1	1
578	потом на	1	1
579	в условиях	4	1
580	и какое	1	1
581	и полно	1	1
582	этом и	1	1
583	которые были	1	1
584	рассматривать как	1	1
585	в более	4	1
586	это уже	1	1
587	этот образ	1	1
588	другие но	1	1
589	формы и	3	1
590	человек и	2	1
591	считаем нужным	1	1
592	тем более	2	1
593	вообще в	2	1
594	и могли	1	1
595	с резкими	1	1
596	что касается	2	1
597	в большей	2	1
598	все они	1	1
599	с собственно	1	1
600	есть здесь	2	1
601	связь с	2	1
602	только можно	2	1
603	слово в	2	1
604	но эта	1	1
605	от всех	1	1
606	речи и	1	1
607	это на	1	1
608	многие и	1	1
609	для нашего	1	1
610	в последнем	1	1
611	они еще	1	1
612	и еще	1	1
613	есть и	2	1
614	только о	1	1
615	в заключение	2	1
616	бы сам	1	1
617	жизни и	9	1
618	ни на	1	1
619	ее в	3	1
620	в своих	2	1
621	в процессе	1	1
622	и ни	1	1
623	им и	1	1
