N	2gram	Vygotskiy__5	DiskursI
387	действия а	1	1
388	о которых	2	1
389	у самых	1	1
390	с этой	2	1
391	с тем	8	1
392	которой он	1	1
393	и вне	1	1
394	более не	1	1
395	мы видели	1	1
396	не заметить	1	1
397	оно имеет	1	1
398	мы не	3	1
399	на пересечении	1	1
400	как вещь	2	1
401	как таковой	1	1
402	не мог	1	1
403	только тем	1	1
404	в этих	3	1
405	о ком	1	1
406	во время	1	1
407	бы на	2	1
408	и при	2	1
409	что такое	1	1
410	а как	2	1
411	это делает	2	1
412	с точки	2	1
413	на такие	1	1
414	искусства не	2	1
415	вплоть до	1	1
416	черты характера	1	1
417	которые в	1	1
418	нам только	3	1
419	в россии	1	1
420	данного речевого	1	1
421	и эти	1	1
422	лежит не	1	1
423	не могли	4	1
424	том и	2	1
425	басни и	2	1
426	необходимо чтобы	1	1
427	и вся	3	1
428	характер в	1	1
429	сила их	1	1
430	если и	1	1
431	до конца	2	1
432	романа на	1	1
433	до известной	1	1
434	самого начала	3	1
435	для каждого	1	1
436	не имеет	1	1
437	дело в	2	1
438	в русской	1	1
439	достигает своего	2	1
440	мы все	6	1
441	но только	3	1
442	действующие лица	4	1
443	в структуре	1	1
444	характер то	1	1
445	трагедии остается	1	1
446	этих двух	7	1
447	и приводит	1	1
448	не все	1	1
449	и является	1	1
450	во всем	2	1
451	с достаточной	1	1
452	и теперь	1	1
453	на него	1	1
454	здесь же	1	1
455	входят в	2	1
456	как будто	6	1
457	героя а	2	1
458	этом отношении	3	1
459	что на	3	1
460	в каком	3	1
461	эстетический объект	3	1
462	перед ним	1	1
463	и оно	1	1
464	ни о	1	1
465	взаимодействия с	1	1
466	не могут	3	1
467	когда мы	6	1
468	во все	1	1
469	здесь совершенно	1	1
470	всего в	1	1
471	устанавливает для	1	1
472	согласно которому	1	1
473	и другим	1	1
474	его с	2	1
475	этом последнем	1	1
476	отказаться от	1	1
477	одним и	3	1
478	говоря словами	1	1
479	если же	2	1
480	состоят в	1	1
481	и это	8	1
482	в театре	1	1
483	не делает	1	1
484	но по	1	1
485	чем не	2	1
486	здесь не	1	1
487	и от	1	1
488	мысль о	4	1
489	что всякая	4	1
490	только то	1	1
491	с самого	3	1
492	бы противоречит	1	1
493	что каждый	1	1
494	произведение искусства	6	1
495	не трудно	1	1
496	он говорит	3	1
497	мог бы	2	1
498	не получают	1	1
499	основана на	1	1
500	если бы	11	1
501	в словах	2	1
502	от басни	1	1
503	полной мере	1	1
504	но имеют	1	1
505	как возможность	1	1
506	вразрез с	1	1
507	его структуры	1	1
508	означает не	1	1
509	утверждает что	2	1
510	нас в	1	1
511	в эстетической	1	1
512	в конечном	1	1
513	места и	2	1
514	к нему	1	1
515	в евгении	1	1
516	всей нашей	1	1
517	том или	1	1
518	и всю	1	1
519	вполне ясным	1	1
520	состоит именно	1	1
521	вслед за	1	1
522	романа в	1	1
523	в теории	1	1
524	аффектов и	3	1
525	и мы	16	1
526	это приводит	1	1
527	события происходящие	1	1
528	что здесь	3	1
529	которое было	1	1
530	трудно не	1	1
531	речь о	1	1
532	с ними	1	1
533	полнотой и	1	1
534	и действительно	1	1
535	трагедии и	2	1
536	которое мы	3	1
537	по мнению	6	1
538	всех его	1	1
539	или же	1	1
540	стороны он	2	1
541	только при	1	1
542	времени как	1	1
543	мнению автора	1	1
544	оказывается в	1	1
545	с двумя	3	1
546	я в	1	1
547	можно рассматривать	1	1
548	вопроса о	2	1
549	только на	4	1
550	в нашей	2	1
551	в виде	1	1
552	если в	1	1
553	за счет	1	1
554	в известном	1	1
555	его и	1	1
556	но для	1	1
557	за ним	1	1
558	он имеет	1	1
559	очевидно что	2	1
560	и их	1	1
561	событие и	1	1
562	в конце	4	1
563	они направлены	1	1
564	очевидно не	1	1
565	не о	1	1
566	может служить	1	1
567	мы можем	7	1
568	в объект	1	1
569	каждый из	1	1
570	следует понимать	2	1
571	как раз	13	1
572	или ином	1	1
573	на абсолютную	1	1
574	параллельно с	1	1
575	представляют собой	2	1
576	представление о	1	1
577	в области	1	1
578	на примере	4	1
579	до сих	5	1
580	связаны с	1	1
581	сюда же	1	1
582	фабулы и	2	1
583	и создает	1	1
584	в каких	1	1
585	с той	2	1
586	было бы	5	1
587	еще и	1	1
588	в воображении	2	1
589	себя и	2	1
590	на которых	2	1
591	его из	1	1
592	говорит о	4	1
593	связано с	1	1
594	всех прочих	1	1
595	от этого	1	1
596	есть к	1	1
597	которое как	1	1
598	бы назвать	1	1
599	выступают в	1	1
600	что так	1	1
601	объединены в	1	1
602	уверенность в	1	1
603	здесь имеет	1	1
604	этом случае	2	1
605	в одно	1	1
606	несмотря на	5	1
607	действия в	1	1
608	с помощью	2	1
609	искусств в	1	1
610	вместе с	12	1
611	как это	7	1
612	т.п и	1	1
613	требует от	1	1
614	приводит в	1	1
615	что вся	1	1
616	целом ряде	1	1
617	в той	3	1
618	что всякое	4	1
619	когда она	3	1
620	да и	1	1
621	и другой	1	1
622	евгении онегине	1	1
623	этого слова	1	1
624	только о	2	1
625	в контексте	1	1
626	в эстетический	1	1
627	быть и	2	1
628	сих пор	5	1
629	о его	1	1
630	в чем	1	1
631	в смысле	1	1
632	эстетическим объектом	1	1
633	это явление	1	1
634	ближе к	1	1
635	всю совокупность	1	1
636	в следующей	1	1
637	и времени	1	1
638	и часто	1	1
639	указать на	1	1
640	не достигает	1	1
641	в правильности	1	1
642	при таком	3	1
643	не существует	3	1
644	лицо и	2	1
645	понятно что	2	1
646	мысли что	1	1
647	в результате	4	1
648	вопрос о	3	1
649	которая в	1	1
650	гораздо менее	1	1
651	у них	1	1
652	для современной	1	1
653	от того	4	1
654	тем более	1	1
655	мы должны	3	1
656	в большей	2	1
657	но это	1	1
658	том случае	1	1
659	души с	1	1
660	когда указывает	2	1
661	исключительно в	1	1
662	быть отнесены	1	1
663	лежит в	1	1
664	не являются	1	1
665	и формой	1	1
666	которое создает	1	1
667	не знает	2	1
668	для каждой	1	1
669	речи и	1	1
670	чувства как	2	1
671	и составляют	1	1
672	или иного	1	1
673	в отдельности	1	1
674	строится на	1	1
675	и другие	3	1
676	или во	1	1
677	именно здесь	1	1
678	событий в	2	1
679	в таком	3	1
