N	2gram	Tiupa_Anal_1	Hudozhes
115	в мире	8	3
116	и на	5	3
117	в ее	1	3
118	отнюдь не	15	3
119	человеческого бытия	2	3
120	как к	2	3
121	все же	4	3
122	художественной реальности	14	3
123	но он	1	3
124	в нем	3	3
125	в творческом	2	3
126	и по	2	3
127	на этом	2	3
128	лишь в	5	3
129	его в	1	3
130	даже в	3	3
131	в своих	1	3
132	такой же	2	3
133	несет в	1	3
134	в ходе	3	3
135	она в	1	3
136	все эти	2	3
137	из нас	1	3
138	о природе	1	3
139	в тексте	5	3
140	этом отношении	2	3
141	для себя	2	3
142	в театре	1	3
143	как мы	2	3
144	духовного самоопределения	1	3
145	того чтобы	3	3
146	в пределах	2	3
147	еще в	2	3
148	том как	1	3
149	если бы	3	3
150	о нем	3	3
151	а также	3	3
152	романа в	2	3
153	в лице	1	3
154	же в	1	3
155	в литературе	4	3
156	но не	10	3
157	будто бы	3	3
158	в т	2	3
159	и даже	1	3
160	со стороны	2	3
161	эстетический анализ	2	3
162	превращается в	1	3
163	то и	1	3
164	однако и	1	3
165	в связи	1	3
166	по своему	1	3
167	такого рода	5	3
168	встрече с	3	3
169	и для	1	3
170	но одновременно	1	3
171	от него	1	3
172	или не	2	3
173	в равной	3	3
174	может и	1	3
175	в таком	3	3
176	я и	6	2
177	говоря о	2	2
178	например в	1	2
179	на самом	2	2
180	как вторая	1	2
181	в их	5	2
182	той же	2	2
183	мы не	1	2
184	вопрос о	2	2
185	равной мере	1	2
186	художественности как	1	2
187	героев в	1	2
188	к своему	1	2
189	же мере	2	2
190	но как	1	2
191	в противовес	2	2
192	если в	3	2
193	конечном счете	4	2
194	в е	1	2
195	в рамках	3	2
196	в художественном	3	2
197	как нам	1	2
198	хотя и	1	2
199	к художественному	1	2
200	в литературном	1	2
201	в целом	5	2
202	внутреннего я	4	2
203	только на	1	2
204	как он	3	2
205	на его	2	2
206	наш взгляд	6	2
207	не следует	4	2
208	уже говорилось	1	2
209	целостного духовного	1	2
210	на наш	6	2
211	однако в	3	2
212	не бывает	1	2
213	и ей	1	2
214	же касается	1	2
215	в другом	4	2
216	а его	1	2
217	того или	3	2
218	особенно в	2	2
219	по себе	4	2
220	все равно	1	2
221	должно быть	2	2
222	иначе говоря	9	2
223	автора и	3	2
224	ни единого	1	2
225	в такой	1	2
226	состоит в	11	2
227	не столько	2	2
228	теории литературы	1	2
229	от себя	3	2
230	сих пор	1	2
231	главы и	1	2
232	художественного мира	2	2
233	как от	2	2
234	они не	1	2
235	не о	2	2
236	мышление в	1	2
237	одна из	1	2
238	личности к	2	2
239	слова как	1	2
240	письма не	1	2
241	своей природе	1	2
242	персонажа в	1	2
243	со своим	1	2
244	эстетической природы	1	2
245	на него	1	2
246	представляется нам	1	2
247	об одном	1	2
248	все еще	1	2
249	здесь не	2	2
250	на основе	2	2
251	как по	1	2
252	первой из	1	2
253	в себя	6	2
254	со мною	1	2
255	произведения с	2	2
256	произведения не	1	2
257	на вопрос	4	2
258	внимание на	1	2
259	и что	1	2
260	его жизни	1	2
261	до сих	1	2
262	в конечном	4	2
263	при встрече	3	2
264	или напротив	1	2
265	деле в	2	2
266	в него	1	2
267	художественного письма	2	2
268	жанровой стратегии	1	2
269	и потому	2	2
270	с другим	4	2
271	так что	1	2
272	слова в	1	2
273	в начале	2	2
274	по выражению	2	2
275	участие в	1	2
276	за ним	1	2
277	а то	1	2
278	при всей	2	2
279	способ существования	1	2
280	на том	1	2
281	представляют собой	2	2
282	влияние на	1	2
283	или иначе	1	2
284	с той	1	2
285	действующих лиц	1	2
286	а с	3	2
287	себя и	4	2
288	что не	3	2
289	в данной	1	2
290	не означает	1	2
291	человек в	3	2
292	н.д тамарченко	1	2
293	на фоне	2	2
294	установкой на	2	2
295	что же	2	2
296	в тот	1	2
297	да и	1	2
298	литературоведческого анализа	3	2
299	и не	21	2
300	с этой	1	2
301	еще раз	1	2
302	только для	2	2
303	нет ничего	2	2
304	перед собой	2	2
305	в результате	1	2
306	о котором	1	2
307	своей собственной	1	2
308	художественного восприятия	7	2
309	то о	1	2
310	из текста	1	2
311	и дело	1	2
312	личности и	1	2
313	не знает	1	2
314	или иного	3	2
315	героя в	2	2
316	проникнуть в	1	2
317	искусства слова	1	1
318	смысле слова	1	1
319	частности к	1	1
320	как известно	3	1
321	чтобы осмыслить	1	1
322	неотделима от	1	1
323	таком случае	3	1
324	человека и	1	1
325	и то	2	1
326	и четвертой	1	1
327	и др	1	1
328	тех же	1	1
329	к сказанному	1	1
330	в чужой	1	1
331	полном соответствии	1	1
332	в первом	2	1
333	смысл этого	1	1
334	и до	2	1
335	нем но	1	1
336	он всегда	1	1
337	видеть в	1	1
338	внутренний мир	1	1
339	то самое	1	1
340	долгое время	1	1
341	по его	1	1
342	также и	2	1
343	о способах	1	1
344	факторов художественного	6	1
345	таком взгляде	1	1
346	высказывания в	1	1
347	есть нечто	1	1
348	в сущности	6	1
349	принадлежит к	1	1
350	я не	1	1
351	х годов	2	1
352	не сводится	2	1
353	хотя бы	3	1
354	событий и	1	1
355	что можно	1	1
356	целого в	4	1
357	целого не	1	1
358	начало и	1	1
359	литературы и	1	1
360	в широком	4	1
361	нам представляется	1	1
362	взгляде на	2	1
363	в чем	1	1
364	в литературоведении	2	1
365	действующее лицо	1	1
366	без которого	1	1
367	чем это	1	1
368	а тем	1	1
369	художественному тексту	1	1
370	в сторону	1	1
371	восприятие текста	1	1
372	сознания не	1	1
373	не все	2	1
374	отношение к	2	1
375	художественного впечатления	14	1
376	произведение не	2	1
377	тут же	1	1
378	нет и	2	1
379	личность это	1	1
380	связи и	1	1
381	один и	1	1
382	писатель в	1	1
383	к адекватному	1	1
384	первый взгляд	1	1
385	в акте	2	1
386	его на	1	1
387	что именно	2	1
388	подлинного искусства	2	1
389	не ощущается	2	1
390	оно такое	1	1
391	встречи с	2	1
392	о жизни	1	1
393	что касается	1	1
394	однако не	3	1
395	в полном	1	1
396	бы я	1	1
397	сознания в	4	1
398	и как	5	1
399	по пути	1	1
400	не являются	2	1
401	к числу	1	1
402	художников не	1	1
403	другой личности	2	1
404	к иной	1	1
405	о самом	1	1
406	что произведение	1	1
407	это особый	1	1
408	в произведении	5	1
409	в которой	2	1
410	точку зрения	1	1
411	подлинный смысл	1	1
412	он в	1	1
413	только способ	1	1
414	бы не	2	1
415	всей своей	1	1
416	из этих	2	1
417	привлекает внимание	1	1
418	поскольку в	1	1
419	мировой жизни	1	1
420	и тот	1	1
421	только один	1	1
422	наиболее существенные	1	1
423	претендовать на	1	1
424	в притче	1	1
425	еще одна	1	1
426	роль второго	1	1
427	в мир	1	1
428	новой общей	1	1
429	в рамки	1	1
430	одному из	2	1
431	например или	1	1
432	всех этих	1	1
433	некоторого я	1	1
434	не как	1	1
435	художественного высказывания	2	1
436	в силу	3	1
437	феноменов искусства	1	1
438	ее и	1	1
439	том чтобы	7	1
440	свое время	2	1
441	художественный итог	1	1
442	мысли как	1	1
443	его от	1	1
444	что ни	1	1
445	волшебная сказка	1	1
446	от нее	1	1
447	то ни	3	1
448	что все	1	1
449	тем в	1	1
450	строя художественного	1	1
451	том случае	1	1
452	была в	1	1
453	или даже	1	1
454	а как	2	1
455	входит в	1	1
456	не умел	1	1
457	этом смысле	1	1
458	роль в	2	1
459	организации художественного	3	1
460	встреча двух	1	1
461	произведения а	1	1
462	литературном произведении	1	1
463	в последующих	1	1
464	личность в	2	1
465	и тем	1	1
466	о личности	1	1
467	в итоге	1	1
468	мы встречаемся	1	1
469	поведения и	1	1
470	этом мы	1	1
471	для них	1	1
472	литературного произведения	41	1
473	сотворческого сопереживания	2	1
474	но мы	1	1
475	к своим	1	1
476	в xx	1	1
477	соответствии с	2	1
478	далеко не	6	1
479	этого персонажа	1	1
480	произведений как	1	1
481	с тем	1	1
482	и уже	1	1
483	он и	1	1
484	между собою	1	1
485	к а	1	1
486	всякого сомнения	1	1
487	и того	5	1
488	смысл и	3	1
489	в восприятии	1	1
490	приложимо к	1	1
491	на первый	1	1
492	или менее	1	1
493	письма и	1	1
494	она сама	1	1
495	таким же	1	1
496	вне всякого	1	1
497	духовная ценность	1	1
498	молодого человека	1	1
499	к предмету	2	1
500	имеется и	1	1
501	опять как	1	1
502	место в	3	1
503	к объекту	3	1
504	в отличие	6	1
505	в которых	1	1
506	по отдельности	2	1
507	к художественности	1	1
508	и другого	4	1
509	дело уже	1	1
510	есть его	1	1
511	в одном	1	1
512	в пространстве	1	1
513	по характеристике	1	1
514	не его	1	1
515	адекватности читательского	1	1
516	и более	4	1
517	их в	1	1
518	том и	2	1
519	я героя	2	1
520	и наоборот	1	1
521	не должно	1	1
522	ним в	1	1
523	бы быть	3	1
524	во времени	4	1
525	мере и	1	1
526	может претендовать	1	1
527	нас к	1	1
528	например и	1	1
529	раз и	1	1
530	вовсе не	2	1
531	в отношении	1	1
532	между людьми	1	1
533	вызывает сомнений	1	1
534	так как	2	1
535	вплоть до	1	1
536	человека есть	1	1
537	тем самым	7	1
538	мира не	1	1
539	склонный к	1	1
540	в науке	1	1
541	и остается	1	1
542	в основе	6	1
543	не вызывает	1	1
544	способ организации	1	1
545	в самых	1	1
546	это еще	1	1
547	только не	2	1
548	каждый из	2	1
549	однако если	1	1
550	жизненной позиции	2	1
551	нельзя не	1	1
552	при отсутствии	1	1
553	последние десятилетия	1	1
554	их результатов	1	1
555	эта сторона	1	1
556	текста и	8	1
557	воли и	1	1
558	в самой	1	1
559	этих двух	1	1
560	такая же	1	1
561	художественную целостность	1	1
562	художественности при	1	1
563	ничто не	2	1
564	в текст	3	1
565	науке о	2	1
566	одной лишь	1	1
567	мышления в	1	1
568	художественности к	1	1
569	не до	1	1
570	с другом	1	1
571	самоактуализации как	1	1
572	xx века	1	1
573	она приобретает	1	1
574	данного произведения	3	1
575	не могут	3	1
576	такова что	1	1
577	могут быть	4	1
578	же самое	2	1
579	приобщения к	1	1
580	всего в	1	1
581	общении с	1	1
582	анализ художественного	3	1
583	что оно	1	1
584	как для	1	1
585	эстетическая модальность	1	1
586	на это	1	1
587	с анализом	2	1
588	говорит о	1	1
589	к эстетической	1	1
590	пределах текста	1	1
591	начальный абзац	1	1
592	жизни героев	1	1
593	это вполне	1	1
594	в виду	1	1
595	свою очередь	1	1
596	но при	1	1
597	и служит	1	1
598	же не	1	1
599	вслушивается в	1	1
600	данном случае	2	1
601	в в	1	1
602	таит в	1	1
603	очень существенно	1	1
604	встреча с	1	1
605	и соответствующую	1	1
606	для своей	1	1
607	на свой	1	1
608	однако эта	1	1
609	по аналогии	1	1
610	пришвин это	1	1
611	того и	3	1
612	соответствующую ей	1	1
613	было и	1	1
614	на примере	2	1
615	этой жизни	1	1
616	иной личности	2	1
617	он сам	1	1
618	текста наиболее	2	1
619	внимание к	1	1
620	не случайна	1	1
621	означает что	3	1
622	даже не	1	1
623	сводится к	5	1
624	речь повествователя	1	1
625	в личности	2	1
626	организации литературного	3	1
627	и т.д	1	1
628	его художественной	1	1
629	может не	1	1
630	смысла жизни	3	1
631	и т.п	5	1
632	говорит об	1	1
633	за пределами	2	1
634	читателя как	1	1
635	одного из	2	1
636	состоит что	1	1
637	для нас	1	1
638	с другой	4	1
639	быть личностью	1	1
640	как было	1	1
641	восходит к	1	1
642	выражению и	1	1
643	в которую	1	1
644	в отрыве	2	1
645	во всех	1	1
646	романа как	1	1
647	организации текста	3	1
648	я никогда	1	1
649	творчества в	1	1
650	во втором	1	1
651	себе знать	1	1
652	и только	1	1
653	представляется автору	1	1
654	наконец в	1	1
655	во внутренней	1	1
656	к концу	1	1
657	эта парадоксальная	1	1
658	быть найден	1	1
659	своему содержанию	1	1
660	и интерпретации	1	1
661	духовную глубину	1	1
662	различных элементов	2	1
663	актуальность для	1	1
664	в двух	2	1
665	не владеет	1	1
666	тот же	1	1
667	среди других	1	1
668	в молчание	1	1
669	вопросы то	1	1
670	в какой	2	1
671	субъекта в	2	1
672	напряжения между	1	1
673	времени и	6	1
674	всяком случае	1	1
675	ему самому	1	1
676	и ее	1	1
677	его автора	1	1
678	с одной	3	1
679	природы перед	1	1
680	с какой	1	1
681	есть в	1	1
682	человеческую субъективность	1	1
683	литературы не	1	1
684	однако здесь	2	1
685	более или	1	1
686	я в	3	1
687	а напротив	2	1
688	оно в	1	1
689	действующего лица	1	1
690	существования и	1	1
691	не одного	1	1
692	личности однако	1	1
693	когда оно	1	1
694	его и	2	1
695	эти два	1	1
696	субъекта к	1	1
697	ни с	3	1
698	не утрачивают	1	1
699	человеческий способ	1	1
700	могло бы	1	1
701	и та	2	1
702	и фиксации	1	1
703	сами по	2	1
704	и рождается	1	1
705	отличие от	6	1
706	в целях	1	1
707	и напротив	1	1
708	самому в	1	1
709	в особенности	1	1
710	увиденной как	1	1
711	литература xx	1	1
712	вслед за	1	1
713	человека а	1	1
714	художественного содержания	1	1
715	с особого	1	1
716	во внешней	1	1
717	бахтин не	1	1
718	в романе	1	1
719	что для	1	1
720	обратиться к	3	1
721	равной степени	2	1
722	выступает в	2	1
723	к человеку	1	1
724	человеческое я	1	1
725	человека но	1	1
726	одной стороны	3	1
727	впечатления но	1	1
728	бы послужить	1	1
729	личности самого	1	1
730	проблем писал	1	1
731	л с	1	1
732	он при	1	1
733	для человека	1	1
734	специфически человеческий	1	1
735	что мы	3	1
736	одна и	1	1
737	вступает в	3	1
738	свою судьбу	1	1
739	о себе	1	1
740	творения в	1	1
741	анализ текста	2	1
742	соответствующую позицию	1	1
743	смысл художественного	1	1
744	как это	1	1
745	художественности и	1	1
746	подхода к	3	1
747	текста в	12	1
748	именно второе	1	1
749	интерпретируется как	1	1
750	но все	1	1
751	неотделимо от	2	1
752	из которых	4	1
753	о чем	1	1
754	в данном	2	1
755	если оно	1	1
756	видя в	1	1
757	она есть	2	1
758	словно бы	1	1
759	здесь имеется	1	1
760	когда же	1	1
761	происходит в	1	1
762	в ряду	2	1
763	присутствует в	1	1
764	согласно которому	1	1
765	друг с	1	1
766	своей эстетической	2	1
767	по бахтину	2	1
768	быть не	3	1
769	в художественную	1	1
770	внешнего мира	2	1
771	своим результатам	1	1
772	самом же	1	1
773	бытия с	1	1
774	жизни с	1	1
775	в любом	3	1
776	является для	1	1
777	но это	1	1
778	складывается литературный	1	1
779	и п	2	1
780	самоопределения личности	1	1
781	он видел	1	1
782	отношения между	1	1
783	при таком	1	1
784	где по	1	1
785	художественного и	1	1
786	две недели	1	1
787	и пространстве	4	1
788	которой я	1	1
789	в отдельных	1	1
790	как уже	2	1
791	со своей	1	1
792	не более	4	1
793	тем более	2	1
794	мы должны	1	1
795	в исходном	1	1
796	всякий раз	3	1
797	зрения в	1	1
798	идет об	1	1
799	в мировом	2	1
800	слов и	1	1
801	сказано о	1	1
802	же деле	1	1
803	хотя в	1	1
804	не я	1	1
805	всегда только	1	1
806	перед его	1	1
807	специальном значении	1	1
808	художника однако	1	1
809	художественного времени	1	1
810	ставим перед	1	1
811	от своего	2	1
812	я к	1	1
813	в свою	1	1
814	к его	1	1
815	первом случае	2	1
816	объект эстетического	2	1
817	культуры в	2	1
818	из этого	1	1
819	эстетического анализа	2	1
820	в свое	2	1
821	и состоит	5	1
822	а перед	1	1
823	к другим	1	1
824	результате которой	1	1
825	ни на	1	1
826	случае если	1	1
827	героя как	1	1
828	нельзя назвать	1	1
829	и эта	1	1
830	который не	1	1
831	во всяком	1	1
832	и личности	1	1
833	все что	1	1
834	в роли	2	1
835	этой точки	1	1
