N	2gram	Propp_Russ_2	Problema
118	вообще не	1	4
119	что она	3	4
120	всех этих	1	4
121	их в	4	4
122	таким образом	6	4
123	далеко не	4	4
124	на первый	3	4
125	или менее	1	4
126	в этих	3	4
127	или вообще	4	4
128	но если	3	4
129	не будем	3	4
130	собой и	1	4
131	или другие	1	4
132	что на	2	4
133	стороны и	1	4
134	все еще	1	4
135	что при	2	4
136	и о	3	4
137	без всякого	1	4
138	если бы	1	4
139	и здесь	1	4
140	значение в	1	4
141	тот же	1	4
142	что он	1	4
143	есть в	2	4
144	не можем	2	4
145	то и	4	4
146	случае не	1	4
147	тем что	3	4
148	и следовательно	1	4
149	эта теория	4	4
150	или по	1	4
151	в область	1	4
152	как бы	18	4
153	все это	10	4
154	а в	9	4
155	можно говорить	1	3
156	мы здесь	2	3
157	это и	2	3
158	в их	2	3
159	мы уже	1	3
160	вопрос о	4	3
161	что иное	2	3
162	то это	1	3
163	только тогда	3	3
164	нет и	1	3
165	что они	1	3
166	хотя и	1	3
167	не было	2	3
168	не являются	1	3
169	из этих	2	3
170	только один	1	3
171	быть только	2	3
172	при этом	6	3
173	и по	3	3
174	здесь мы	2	3
175	его в	8	3
176	для них	2	3
177	с тем	6	3
178	несмотря на	1	3
179	или точнее	1	3
180	не во	1	3
181	нас не	2	3
182	должны были	2	3
183	но эта	1	3
184	при всех	1	3
185	в таких	3	3
186	с которой	1	3
187	как о	1	3
188	тогда когда	4	3
189	одна из	11	3
190	в науке	1	3
191	и притом	1	3
192	в основе	1	3
193	и является	1	3
194	как только	1	3
195	оно не	1	3
196	она не	3	3
197	ничего общего	1	3
198	это только	1	3
199	для этого	5	3
200	иное как	2	3
201	нас в	1	3
202	в свете	3	3
203	и наконец	1	3
204	один из	2	3
205	ли он	1	3
206	по этому	2	3
207	уже в	1	3
208	а это	1	3
209	или даже	3	3
210	указание на	1	3
211	для того	6	3
212	даже не	1	3
213	что для	3	3
214	и если	1	3
215	относятся к	1	3
216	тому как	3	3
217	и от	3	3
218	всем этим	1	3
219	мы должны	1	3
220	только как	2	3
221	одновременно и	1	3
222	не что	2	3
223	в своих	2	3
224	все что	1	3
225	ли мы	1	2
226	из самых	1	2
227	нас на	1	2
228	в и	3	2
229	совпадает с	1	2
230	из которых	2	2
231	на некоторые	1	2
232	в ней	1	2
233	представляет собой	2	2
234	без которой	1	2
235	здесь не	1	2
236	во всех	3	2
237	и свои	1	2
238	в поисках	1	2
239	независимо от	1	2
240	перед нами	1	2
241	хотя она	1	2
242	необходимо для	1	2
243	не всякое	1	2
244	идет речь	1	2
245	во многих	9	2
246	что без	1	2
247	области и	1	2
248	подобно тому	3	2
249	в нее	1	2
250	и ее	2	2
251	но все	1	2
252	однако все	1	2
253	который он	1	2
254	на всю	1	2
255	в каком-нибудь	1	2
256	об этом	2	2
257	на этой	1	2
258	знает что	1	2
259	входит в	1	2
260	из рассмотренных	1	2
261	и наша	1	2
262	или другого	1	2
263	не существуют	1	2
264	в них	4	2
265	говорится о	1	2
266	должно быть	2	2
267	многие другие	2	2
268	и при	2	2
269	в такой	1	2
270	в советской	2	2
271	которые в	1	2
272	не в	4	2
273	что с	2	2
274	на него	1	2
275	с и	1	2
276	того чтобы	6	2
277	как на	1	2
278	ли в	1	2
279	о них	2	2
280	на нем	1	2
281	в в	1	2
282	как знак	1	2
283	во все	1	2
284	еще в	2	2
285	можно только	1	2
286	говорят что	1	2
287	сводится к	1	2
288	и поэтому	1	2
289	что каждый	1	2
290	а также	4	2
291	время не	1	2
292	то эта	1	2
293	к нему	4	2
294	этому поводу	2	2
295	что и	2	2
296	если это	1	2
297	может иметь	1	2
298	в него	2	2
299	быть и	1	2
300	содержится в	1	2
301	о двух	1	2
302	и действительно	1	2
303	в разные	2	2
304	или в	7	2
305	в качестве	3	2
306	же и	1	2
307	с нею	1	2
308	ни с	1	2
309	это обстоятельство	1	2
310	не так	1	2
311	себе в	1	2
312	ю м	1	2
313	только с	1	2
314	каждый из	2	2
315	в состоянии	1	2
316	в н	1	2
317	имеет и	1	2
318	и др	1	2
319	на русском	1	2
320	от другого	1	2
321	смысла и	1	2
322	и многие	2	2
323	например из	1	2
324	в одно	1	2
325	советской науке	1	2
326	совершенно не	2	2
327	имея в	1	2
328	вместе с	6	2
329	и особенно	1	2
330	эта связь	2	2
331	на тот	1	2
332	на эту	2	2
333	в тех	1	2
334	основана на	1	2
335	отдельно от	1	2
336	или не	1	2
337	установить и	1	2
338	о своем	1	2
339	но можно	2	2
340	из этого	2	2
341	в заключение	1	2
342	а может	1	2
343	это в	2	2
344	без этих	1	1
345	одним из	2	1
346	к их	1	1
347	же как	4	1
348	многих отношениях	1	1
349	ответить что	1	1
350	здесь и	1	1
351	ту же	1	1
352	не имело	1	1
353	и до	1	1
354	что эти	1	1
355	тут в	1	1
356	с таким	1	1
357	по его	1	1
358	и была	1	1
359	мы имеем	6	1
360	что между	1	1
361	и наш	1	1
362	относится и	1	1
363	нас важно	1	1
364	водой и	1	1
365	этот был	1	1
366	время как	1	1
367	на себя	2	1
368	как орудие	1	1
369	он был	1	1
370	на них	4	1
371	что его	1	1
372	тем как	1	1
373	самих себя	1	1
374	в ту	1	1
375	он может	1	1
376	сообщение а	1	1
377	не входит	1	1
378	отношение к	1	1
379	цветами и	5	1
380	нам право	2	1
381	большое значение	1	1
382	во что	1	1
383	первый взгляд	1	1
384	если она	2	1
385	как в	7	1
386	что именно	1	1
387	ней или	1	1
388	не это	1	1
389	как уже	2	1
390	и кончается	1	1
391	даже просто	1	1
392	всего как	1	1
393	есть ли	1	1
394	возможен только	1	1
395	под ней	1	1
396	к необходимости	1	1
397	что это	3	1
398	здесь имеется	1	1
399	и общую	1	1
400	еще далеко	1	1
401	ни одна	1	1
402	остановиться на	1	1
403	если он	2	1
404	не могла	1	1
405	так сказать	1	1
406	выводу что	1	1
407	к выводу	1	1
408	не следует	1	1
409	в нем	1	1
410	о которой	1	1
411	и еще	2	1
412	есть та	1	1
413	разобраться во	1	1
414	или другое	1	1
415	на земле	5	1
416	на этом	3	1
417	людей и	2	1
418	так например	1	1
419	мы устанавливаем	1	1
420	ее по	1	1
421	могла бы	1	1
422	в другом	1	1
423	в число	1	1
424	и чтобы	1	1
425	г в	1	1
426	это не	5	1
427	если при	1	1
428	он есть	2	1
429	должен был	3	1
430	не соответствует	1	1
431	к теории	1	1
432	то как	1	1
433	или из	1	1
434	сами собой	1	1
435	такой же	1	1
436	и тогда	1	1
437	но где	1	1
438	уже к	1	1
439	место в	1	1
440	в которых	4	1
441	и этой	1	1
442	выше мы	3	1
443	видно что	2	1
444	так называемое	1	1
445	как от	1	1
446	как можно	2	1
447	нас к	3	1
448	и очень	1	1
449	что есть	1	1
450	но они	1	1
451	что эта	1	1
452	если в	1	1
453	но вместе	2	1
454	иметь в	1	1
455	следовательно и	1	1
456	никогда не	2	1
457	не всякий	1	1
458	учения о	1	1
459	во всей	1	1
460	по своей	1	1
461	и его	1	1
462	этом отношении	1	1
463	представлять себе	1	1
464	такие же	3	1
465	человека с	1	1
466	в момент	2	1
467	что представление	1	1
468	от нее	1	1
469	здесь пока	1	1
470	когда они	2	1
471	думает что	1	1
472	некоторой степени	1	1
473	с развитием	2	1
474	нас важны	1	1
475	но далеко	1	1
476	то время	2	1
477	говорится что	4	1
478	до самого	1	1
479	и когда	1	1
480	что у	1	1
481	iii в	1	1
482	поэтому мы	1	1
483	с собой	1	1
484	на нее	6	1
485	здесь нет	1	1
486	отдельно и	1	1
487	эту теорию	9	1
488	с ним	1	1
489	образом в	2	1
490	находится в	1	1
491	такое обозначение	1	1
492	в состав	2	1
493	случае как	1	1
494	достаточное количество	1	1
495	или на	8	1
496	нужно так	1	1
497	это должно	1	1
498	может не	1	1
499	которое он	1	1
500	и во	1	1
501	между тем	3	1
502	теперь уже	1	1
503	этот момент	1	1
504	считая это	1	1
505	это нужно	1	1
506	чем и	1	1
507	если эта	1	1
508	значительно увеличить	1	1
509	в другую	1	1
510	дать в	1	1
511	же можно	1	1
512	что здесь	3	1
513	но с	1	1
514	и дело	2	1
515	этот вопрос	2	1
516	в какой	1	1
517	но ни	1	1
518	буквальном смысле	1	1
519	и так	1	1
520	то эти	1	1
521	собой очень	1	1
522	рассматриваться как	2	1
523	вопроса о	1	1
524	от других	1	1
525	в данной	1	1
526	вопрос может	1	1
527	а и	2	1
528	который как	1	1
529	не будут	1	1
530	в одном	1	1
531	в пространстве	1	1
532	к ним	1	1
533	друг друга	3	1
534	или это	1	1
535	дом и	1	1
536	само собой	1	1
537	может рассматриваться	1	1
538	же деле	2	1
539	нужно было	1	1
540	возможно что	1	1
541	с другим	2	1
542	и чем	1	1
543	именно в	4	1
544	здесь в	2	1
545	том как	1	1
546	здесь это	1	1
547	а с	2	1
548	говорит о	2	1
549	превращается в	1	1
550	самом же	2	1
551	от этого	1	1
552	а на	9	1
553	а наоборот	3	1
554	до конца	3	1
555	не на	1	1
556	значения не	1	1
557	все время	1	1
558	о каком-то	1	1
559	для этой	3	1
560	для чего	1	1
561	нет никаких	2	1
562	и м	8	1
563	можно будет	2	1
564	или ставить	1	1
565	и потому	1	1
566	как это	4	1
567	некоторые из	1	1
568	отсюда возникает	1	1
569	в предыдущей	1	1
570	в москве	1	1
571	случае на	1	1
572	направление в	1	1
573	а так	1	1
574	в пределах	1	1
575	чем в	2	1
576	а потом	1	1
577	т е	24	1
578	в человеческом	1	1
579	и другой	3	1
580	бы значительно	1	1
581	на пути	1	1
582	и таким	1	1
583	этих случаях	4	1
584	тем и	2	1
585	у них	2	1
586	же к	1	1
587	во время	12	1
588	же в	6	1
589	еще очень	1	1
590	а н	3	1
591	понимать как	1	1
592	что такие	2	1
593	теории в	1	1
594	есть и	1	1
595	теории не	1	1
596	в литературе	1	1
597	к этой	1	1
598	ее в	8	1
599	и эта	1	1
600	к этому	5	1
