N	2gram	Bakhtin_Fr_1	Hudozhes
144	в их	4	2
145	для своего	2	2
146	мы не	1	2
147	не была	2	2
148	жизни как	3	2
149	но как	3	2
150	в произведениях	1	2
151	как нам	1	2
152	хотя и	2	2
153	лежит на	1	2
154	в целом	2	2
155	так в	1	2
156	только на	2	2
157	раз в	1	2
158	как он	1	2
159	так сказать	4	2
160	жизнью и	1	2
161	именно этим	1	2
162	на его	2	2
163	по-видимому не	1	2
164	другой жизни	1	2
165	они в	2	2
166	значительной степени	2	2
167	а его	2	2
168	особенно в	2	2
169	по себе	1	2
170	одной из	1	2
171	индивидуальной жизни	1	2
172	не столько	1	2
173	не представляется	1	2
174	сих пор	4	2
175	все это	9	2
176	они не	1	2
177	не о	1	2
178	одна из	1	2
179	для всего	1	2
180	мышления и	1	2
181	своей природе	1	2
182	со своим	1	2
183	на него	2	2
184	внутренней жизни	1	2
185	что на	1	2
186	по нашему	1	2
187	этой своей	1	2
188	у себя	1	2
189	здесь не	1	2
190	характер и	1	2
191	в себя	3	2
192	остановимся на	1	2
193	по теории	1	2
194	своей единичности	1	2
195	его жизни	1	2
196	до сих	4	2
197	в значительной	6	2
198	в форме	3	2
199	второй половине	2	2
200	но с	2	2
201	с ними	1	2
202	и потому	10	2
203	и так	2	2
204	поэтому и	4	2
205	в начале	1	2
206	не стал	1	2
207	за ним	1	2
208	а и	1	2
209	при всей	2	2
210	на стороне	1	2
211	влияние на	7	2
212	это прежде	1	2
213	ему не	1	2
214	себя и	1	2
215	что не	2	2
216	до конца	2	2
217	на фоне	3	2
218	отсюда и	1	2
219	характера и	1	2
220	в изображении	2	2
221	в тот	1	2
222	да и	2	2
223	в это	2	2
224	и не	22	2
225	еще раз	2	2
226	только для	1	2
227	нет ничего	3	2
228	пока еще	1	2
229	литературе в	1	2
230	в результате	1	2
231	совершенно иной	2	2
232	ни к	2	2
233	в системе	3	2
234	всего мира	2	2
235	не знает	6	2
236	проникнуть в	1	2
237	это так	1	2
238	но еще	1	2
239	а между	1	1
240	можно говорить	3	1
241	человека и	1	1
242	связана с	5	1
243	смеха и	3	1
244	и др	24	1
245	тех же	1	1
246	на суждения	1	1
247	многих отношениях	1	1
248	это и	1	1
249	в чужой	2	1
250	нам кажется	2	1
251	характерное для	1	1
252	и до	4	1
253	на две	1	1
254	проникает в	1	1
255	он всегда	1	1
256	ведь и	1	1
257	видеть в	2	1
258	века в	5	1
259	по его	3	1
260	на пороге	1	1
261	литературного вкуса	1	1
262	общества и	1	1
263	именно к	1	1
264	в сущности	16	1
265	принадлежит к	1	1
266	его однако	1	1
267	хотя бы	1	1
268	попутно что	1	1
269	это время	2	1
270	начало и	2	1
271	литературы и	5	1
272	разумеется не	1	1
273	на них	2	1
274	время в	2	1
275	в чем	2	1
276	в литературоведении	1	1
277	различия между	2	1
278	открыто для	1	1
279	бы в	1	1
280	же она	1	1
281	этого мотива	1	1
282	есть по	1	1
283	в общем	4	1
284	и воображения	1	1
285	отношение к	4	1
286	друг от	1	1
287	это были	1	1
288	нет и	2	1
289	в свои	1	1
290	лишь очень	1	1
291	средних веков	3	1
292	в настоящем	1	1
293	как первые	1	1
294	чем же	1	1
295	формы выражения	1	1
296	это одно	1	1
297	его на	2	1
298	что касается	1	1
299	не два	1	1
300	односторонней серьезности	1	1
301	в полном	1	1
302	сознания в	1	1
303	и как	1	1
304	существования то	1	1
305	от этого	1	1
306	в этот	1	1
307	есть на	1	1
308	за свои	2	1
309	и конечно	1	1
310	в письмах	1	1
311	в произведении	1	1
312	только существенные	1	1
313	в которой	1	1
314	точку зрения	1	1
315	отказывается от	1	1
316	он в	1	1
317	всей своей	1	1
318	из этих	2	1
319	еще далеко	1	1
320	частности с	1	1
321	эпохи и	1	1
322	во многих	2	1
323	но на	3	1
324	вообще не	1	1
325	в мир	2	1
326	не могла	1	1
327	главным образом	6	1
328	стало возможным	1	1
329	но именно	1	1
330	в рамки	1	1
331	о которой	1	1
332	всех этих	8	1
333	же это	1	1
334	в узком	4	1
335	для подготовки	1	1
336	и вот	2	1
337	классической традиции	1	1
338	свое время	2	1
339	его от	2	1
340	отступает от	1	1
341	что все	1	1
342	тем в	1	1
343	их и	1	1
344	на этой	3	1
345	или даже	2	1
346	а как	1	1
347	входит в	4	1
348	и серьезным	1	1
349	может стать	1	1
350	роль в	2	1
351	истории и	2	1
352	смеха к	1	1
353	весь мир	3	1
354	в последующих	5	1
355	высшими целями	1	1
356	мы встречаемся	1	1
357	не чем	1	1
358	этом мы	1	1
359	но уже	1	1
360	образной системы	1	1
361	в xx	1	1
362	может даже	1	1
363	далеко не	3	1
364	нашего исследования	1	1
365	как об	1	1
366	его было	1	1
367	а за	1	1
368	другого строя	1	1
369	еще можно	1	1
370	и уже	1	1
371	он и	3	1
372	же остановимся	1	1
373	приложимо к	1	1
374	различные формы	2	1
375	на первый	1	1
376	места в	1	1
377	на других	1	1
378	еще недостаточно	1	1
379	и без	2	1
380	это делает	1	1
381	характер это	2	1
382	человеком и	1	1
383	место в	1	1
384	большей степени	1	1
385	было очень	1	1
386	в отличие	4	1
387	в которых	1	1
388	мысли и	4	1
389	и нормам	1	1
390	есть его	1	1
391	самых первых	1	1
392	в одном	5	1
393	его мы	1	1
394	иным как	1	1
395	и рождаются	1	1
396	с праздником	1	1
397	и более	1	1
398	их в	2	1
399	тому чтобы	1	1
400	на всю	4	1
401	ним в	1	1
402	на работу	1	1
403	бы быть	2	1
404	во времени	1	1
405	мере и	1	1
406	вместе со	1	1
407	между прочим	2	1
408	сам он	1	1
409	раз и	2	1
410	вовсе не	18	1
411	в отношении	6	1
412	нельзя согласиться	1	1
413	между людьми	5	1
414	чистом виде	1	1
415	на три	1	1
416	на рубеже	1	1
417	так как	6	1
418	вплоть до	1	1
419	но они	1	1
420	тем самым	1	1
421	одиноким и	1	1
422	до известной	1	1
423	мира не	1	1
424	мысли в	1	1
425	нормы этих	1	1
426	дело в	2	1
427	в науке	1	1
428	глубина и	1	1
429	в основе	8	1
430	взглянуть на	3	1
431	в самых	1	1
432	длинных и	1	1
433	не могло	1	1
434	эта сторона	1	1
435	в самой	3	1
436	и весь	1	1
437	и существенное	1	1
438	этих двух	2	1
439	всего на	2	1
440	уже говорили	7	1
441	людей не	1	1
442	был и	1	1
443	же он	2	1
444	серьезность и	1	1
445	не потому	1	1
446	с другом	1	1
447	xx века	1	1
448	не могут	3	1
449	могут быть	2	1
450	становится возможным	1	1
451	он видит	1	1
452	никуда не	1	1
453	отдельных людей	1	1
454	на это	1	1
455	сквозь призму	3	1
456	говорит о	1	1
457	опираясь на	1	1
458	и которая	1	1
459	в виду	3	1
460	он вовсе	1	1
461	того времени	1	1
462	но при	2	1
463	и служит	1	1
464	и говорит	1	1
465	говорили что	2	1
466	в дальнейшем	8	1
467	в xix	1	1
468	выражения и	2	1
469	здесь нет	1	1
470	к постановке	1	1
471	во многом	2	1
472	оно все	1	1
473	на примере	1	1
474	но у	2	1
475	жизнь и	1	1
476	здесь одновременно	1	1
477	нас и	1	1
478	но здесь	1	1
479	находится в	1	1
480	сводится к	1	1
481	и т.п	17	1
482	говорит об	1	1
483	за пределами	1	1
484	на страницах	1	1
485	требует для	1	1
486	все его	1	1
487	для нас	4	1
488	с другой	3	1
489	нас в	1	1
490	в которую	1	1
491	реализма в	1	1
492	в отрыве	2	1
493	во всех	9	1
494	находит свое	1	1
495	и только	1	1
496	выступает как	1	1
497	наконец в	1	1
498	зиждется на	1	1
499	и она	1	1
500	в жизнь	1	1
501	и полное	1	1
502	как например	1	1
503	общения главным	1	1
504	человеческого существования	2	1
505	среди других	1	1
506	в какой	1	1
507	почти ничего	1	1
508	это очень	2	1
509	времени и	6	1
510	всяком случае	1	1
511	и ее	1	1
512	было что-то	1	1
513	и обновления	2	1
514	с одной	2	1
515	человека с	1	1
516	же и	1	1
517	есть в	5	1
518	литературы в	2	1
519	и у	6	1
520	уже в	1	1
521	и они	1	1
522	в жизни	4	1
523	не из	1	1
524	оно всегда	1	1
525	этого процесса	1	1
526	его и	1	1
527	но для	3	1
528	их как	1	1
529	ни с	2	1
530	одно из	6	1
531	и та	1	1
532	сами по	1	1
533	отличие от	5	1
534	есть именно	1	1
535	ее на	1	1
536	и отрицает	1	1
537	рядом с	5	1
538	не укладывается	2	1
539	в особенности	2	1
540	и стал	1	1
541	еще и	5	1
542	не раскрываются	1	1
543	часто привлекает	1	1
544	в романе	2	1
545	к человеку	1	1
546	одной стороны	2	1
547	нашему мнению	1	1
548	мир от	2	1
549	не на	1	1
550	и своим	1	1
551	вопросе о	1	1
552	философской мысли	1	1
553	и исторической	1	1
554	там где	1	1
555	что мы	2	1
556	жизнь в	1	1
557	люди в	1	1
558	именно поэтому	1	1
559	людей даже	1	1
560	как это	1	1
561	например когда	1	1
562	но все	3	1
563	из которых	1	1
564	образное мышление	2	1
565	xix века	5	1
566	о чем	1	1
567	если оно	1	1
568	с высшими	1	1
569	быть только	2	1
570	века и	6	1
571	вокруг себя	1	1
572	культуре и	2	1
573	в ряду	3	1
574	друг с	1	1
575	человек с	1	1
576	на свете	1	1
577	не приложимо	1	1
578	внешнего мира	1	1
579	в контексте	1	1
580	этот не	1	1
581	возрождения в	2	1
582	самом же	3	1
583	жизни с	1	1
584	но это	3	1
585	глубины и	1	1
586	это был	1	1
587	кажется таким	1	1
588	время это	1	1
589	смерти а	1	1
590	их близости	1	1
591	под названием	1	1
592	от друга	1	1
593	известной степени	1	1
594	уже на	1	1
595	пор еще	3	1
596	она жила	1	1
597	при таком	2	1
598	формы и	7	1
599	в пределе	1	1
600	узком смысле	2	1
601	которого они	2	1
602	души в	1	1
603	к ряду	1	1
604	степени чем	2	1
605	как уже	1	1
606	еще придется	1	1
607	к внешнему	1	1
608	слов и	1	1
609	и глубокое	1	1
610	показывает в	1	1
611	по ходу	3	1
612	укладывается в	1	1
613	же деле	3	1
614	было просто	1	1
615	самому и	1	1
616	завершенности и	2	1
617	от своего	2	1
618	сказать что	6	1
619	это сама	2	1
620	их с	1	1
621	мы здесь	2	1
622	годов xix	1	1
623	чем иным	1	1
624	культуры в	4	1
625	в свое	2	1
626	ни на	2	1
627	друга как	1	1
628	человеку и	1	1
629	и другие	8	1
630	этой жанровой	1	1
631	и эта	3	1
632	во всяком	1	1
633	все что	1	1
