N	2gram	Losev_Prob_2	EvropaiE
306	и до	1	1
307	речь идет	2	1
308	с таким	1	1
309	исторические периоды	1	1
310	виде некоторого	1	1
311	той же	2	1
312	на тех	1	1
313	определенного рода	6	1
314	что между	1	1
315	это что	1	1
316	большую роль	2	1
317	чтобы не	2	1
318	есть нечто	7	1
319	время как	1	1
320	говорить о	10	1
321	а для	1	1
322	на практике	1	1
323	мы получаем	1	1
324	то это	3	1
325	когда мы	6	1
326	и связанного	1	1
327	что его	1	1
328	с его	1	1
329	тем как	1	1
330	то мы	1	1
331	самих себя	1	1
332	мы будем	1	1
333	к которой	1	1
334	значением и	2	1
335	значение и	8	1
336	мы же	2	1
337	для всякого	2	1
338	и будет	1	1
339	ее элементов	1	1
340	к сожалению	6	1
341	относится к	6	1
342	которые не	2	1
343	в рамках	1	1
344	дает нам	1	1
345	воды и	1	1
346	что нет	1	1
347	все же	8	1
348	кроме того	5	1
349	могли бы	3	1
350	не являются	3	1
351	более или	4	1
352	то нет	1	1
353	значения как	2	1
354	это есть	1	1
355	в нашем	3	1
356	еще далеко	1	1
357	которые в	2	1
358	связанного с	1	1
359	в последнее	1	1
360	с их	1	1
361	один и	2	1
362	значение так	1	1
363	нами в	2	1
364	имеет для	1	1
365	и тот	3	1
366	бы только	1	1
367	скажем прямо	1	1
368	и те	1	1
369	претендовать на	1	1
370	к выводу	1	1
371	при этом	3	1
372	т д	6	1
373	области и	2	1
374	от которых	1	1
375	говорили в	2	1
376	не значит	2	1
377	эта последняя	2	1
378	получила свое	1	1
379	и когда	1	1
380	же язык	1	1
381	в корне	2	1
382	то как	1	1
383	на земле	1	1
384	или вовсе	1	1
385	на этом	1	1
386	и наоборот	1	1
387	мы устанавливаем	1	1
388	в человеческом	1	1
389	но все	2	1
390	от нее	1	1
391	было только	1	1
392	как они	2	1
393	бы дать	1	1
394	в нем	1	1
395	они должны	1	1
396	значение в	4	1
397	том случае	2	1
398	в глубине	1	1
399	и категорий	1	1
400	говорить не	1	1
401	входя в	1	1
402	лишь в	3	1
403	входит в	2	1
404	дать ей	1	1
405	сейчас в	1	1
406	которая как	1	1
407	если при	1	1
408	своя собственная	1	1
409	мы сказали	1	1
410	отражение в	1	1
411	толковать как	1	1
412	мы обозначили	3	1
413	о которых	3	1
414	она и	2	1
415	является более	1	1
416	мы хотели	1	1
417	или из	1	1
418	значение как	2	1
419	потому и	1	1
420	как таковой	4	1
421	и различие	1	1
422	перед собой	1	1
423	время для	2	1
424	или менее	4	1
425	весьма часто	1	1
426	в такой	2	1
427	сам и	1	1
428	если можно	1	1
429	роль но	1	1
430	мы говорили	1	1
431	как область	1	1
432	которые лежат	1	1
433	что при	4	1
434	на такие	1	1
435	выше мы	1	1
436	простое и	1	1
437	много раз	1	1
438	возникающих в	1	1
439	войти в	2	1
440	с такими	1	1
441	для этого	3	1
442	непосредственным образом	1	1
443	бы нас	1	1
444	отношении содержания	1	1
445	тому что	3	1
446	если и	1	1
447	все эти	7	1
448	не менее	13	1
449	но они	1	1
450	что эта	1	1
451	что с	2	1
452	имеет свое	1	1
453	и другое	1	1
454	для каждого	4	1
455	в определении	2	1
456	правда в	2	1
457	одна из	3	1
458	или это	1	1
459	мы все	3	1
460	значит ли	2	1
461	можно судить	3	1
462	та или	2	1
463	области где	1	1
464	казалось бы	7	1
465	только и	3	1
466	бы сказали	1	1
467	находятся в	1	1
468	или иная	2	1
469	можно усмотреть	1	1
470	совершенно неправильно	1	1
471	более нет	1	1
472	на себе	1	1
473	осуществляется в	1	1
474	бы значение	1	1
475	и его	1	1
476	бы по	1	1
477	связи с	5	1
478	мы бы	3	1
479	в основе	3	1
480	у нас	18	1
481	настоящего времени	2	1
482	такие же	1	1
483	но какой	1	1
484	к сфере	5	1
485	относиться к	2	1
486	числе и	2	1
487	должны быть	1	1
488	для мышления	1	1
489	мы отнюдь	1	1
490	констатировать в	1	1
491	все еще	4	1
492	отказаться от	1	1
493	и число	1	1
494	всегда в	1	1
495	для себя	9	1
496	и о	4	1
497	то она	1	1
498	значительной мере	3	1
499	имеет никаких	2	1
500	указывать на	1	1
501	имеет значение	2	1
502	язык и	2	1
503	представим себе	2	1
504	последнее время	1	1
505	то или	3	1
506	мысль о	2	1
507	то чтобы	2	1
508	что само	1	1
509	то время	1	1
510	будет существовать	1	1
511	литературы и	1	1
512	даже помимо	1	1
513	котором мы	1	1
514	и сам	2	1
515	самом понятии	1	1
516	что может	2	1
517	с собой	1	1
518	для человеческого	1	1
519	был бы	6	1
520	которыми мы	1	1
521	одного из	1	1
522	каждого из	1	1
523	земной поверхности	1	1
524	об этом	2	1
525	чем все	1	1
526	еще в	2	1
527	имеется в	3	1
528	которое оно	1	1
529	является в	2	1
530	поэтому в	1	1
531	в некоторой	1	1
532	был не	1	1
533	которая в	1	1
534	и вообще	16	1
535	к другу	2	1
536	с ним	1	1
537	будет уже	1	1
538	сводится к	2	1
539	при такой	2	1
540	в состав	1	1
541	внимание на	3	1
542	с разных	1	1
543	или на	1	1
544	это должно	1	1
545	может не	1	1
546	времени в	1	1
547	нас в	3	1
548	нельзя ни	1	1
549	это может	1	1
550	являются в	1	1
551	однако с	1	1
552	которые мы	3	1
553	и всякая	1	1
554	действию и	1	1
555	эти два	1	1
556	всего этого	1	1
557	в ту	1	1
558	и следовательно	4	1
559	по количеству	1	1
560	различия между	1	1
561	друг к	2	1
562	насколько можно	1	1
563	значит что	4	1
564	быть и	2	1
565	один из	3	1
566	тот же	4	1
567	дело с	1	1
568	этого можно	1	1
569	именно о	1	1
570	всех этих	4	1
571	ли он	3	1
572	как нечто	2	1
573	которое мы	1	1
574	имеются не	1	1
575	нужно и	1	1
576	никак нельзя	3	1
577	и ее	2	1
578	xix и	1	1
579	по этому	3	1
580	даже вовсе	1	1
581	ведь в	1	1
582	со своим	1	1
583	переходит в	1	1
584	конечно не	2	1
585	уже не	8	1
586	уже в	3	1
587	если мы	9	1
588	число их	1	1
589	то и	4	1
590	только тогда	3	1
591	что не	5	1
592	от других	1	1
593	в точном	1	1
594	но от	1	1
595	к установлению	1	1
596	это обстоятельство	2	1
597	не будут	1	1
598	и их	3	1
599	представить себе	4	1
600	случае когда	2	1
601	мыслящего человека	1	1
602	и искусства	1	1
603	не о	6	1
604	существовать в	1	1
605	от того	1	1
606	гораздо сложнее	1	1
607	в более	1	1
608	или иное	2	1
609	даже не	3	1
610	а на	1	1
611	или иначе	6	1
612	которые можно	1	1
613	не относится	1	1
614	в каких	1	1
615	она является	1	1
616	что для	3	1
617	каком смысле	1	1
618	те кто	1	1
619	не было	3	1
620	их можно	1	1
621	которых мы	1	1
622	нужно понимать	1	1
623	и далее	1	1
624	если даже	2	1
625	ставить и	2	1
626	свое собственное	1	1
627	что из	2	1
628	что мы	14	1
629	сложнее чем	1	1
630	если не	4	1
631	в связи	5	1
632	сказать даже	1	1
633	входить в	2	1
634	уже о	4	1
635	нет ничего	2	1
636	что во	1	1
637	имеются в	1	1
638	то можно	1	1
639	поэтому если	2	1
640	мы занимаемся	1	1
641	этих случаях	1	1
642	для всех	2	1
643	а если	1	1
644	она есть	1	1
645	есть только	8	1
646	это различие	1	1
647	возможна ли	1	1
648	даже с	1	1
649	думать не	1	1
650	действительно ли	1	1
651	в состоянии	2	1
652	не вообще	1	1
653	мыслится как	1	1
654	должно быть	2	1
655	с ее	1	1
656	слова и	4	1
657	на пути	1	1
658	отношений или	1	1
659	в аспекте	1	1
660	ближе к	1	1
661	тех или	3	1
662	многие из	1	1
663	при таком	2	1
664	нельзя сказать	1	1
665	не получит	1	1
666	что оно	2	1
667	о котором	3	1
668	в отдельных	1	1
669	но когда	1	1
670	особого рода	1	1
671	сознания что	1	1
672	возникает вопрос	1	1
673	пришлось бы	1	1
674	значении но	1	1
675	но это	6	1
676	бы на	1	1
677	отличных от	1	1
678	хотели бы	2	1
679	всего мира	1	1
680	понимать как	1	1
681	не быть	1	1
682	что такие	1	1
683	но этот	1	1
684	этих отношений	1	1
685	средней температуры	1	1
686	с такой	1	1
687	оно не	3	1
688	что даже	1	1
689	в свое	1	1
690	есть то	5	1
691	время не	2	1
692	из более	1	1
693	чтобы ее	2	1
694	к этой	1	1
695	вполне понятно	1	1
696	случае если	2	1
697	это в	2	1
698	понимать что	1	1
699	они относятся	2	1
700	который не	1	1
701	которыми и	1	1
702	можно назвать	1	1
703	все что	3	1
704	том числе	2	1
705	гораздо более	4	1
