N	2gram	Medvedev_F_3	Myshleni
106	в какой	3	5
107	в своих	6	5
108	функции в	3	4
109	в котором	2	4
110	высшей степени	2	4
111	с его	2	4
112	но не	5	4
113	как в	4	4
114	все эти	6	4
115	к единству	1	4
116	что она	2	4
117	при этом	8	4
118	их в	3	4
119	проблемы и	1	4
120	было бы	6	4
121	ни в	8	4
122	в высшей	2	4
123	в своей	6	4
124	не в	12	4
125	убедиться в	1	4
126	этом отношении	3	4
127	с другом	1	4
128	к тому	4	4
129	должен быть	2	4
130	внутренняя речь	2	4
131	по мере	1	4
132	мы видим	1	4
133	для всех	1	4
134	в одном	1	4
135	как раз	8	4
136	это положение	1	4
137	до сих	1	4
138	одну из	2	4
139	по существу	1	4
140	друг с	1	4
141	этого слова	2	4
142	сих пор	1	4
143	она должна	2	4
144	в результате	5	4
145	хотя бы	6	4
146	к этому	2	4
147	смысле слова	2	3
148	отношения к	2	3
149	человека и	2	3
150	в такой	2	3
151	сам по	1	3
152	и то	1	3
153	самом деле	16	3
154	как известно	1	3
155	с таким	2	3
156	как единство	1	3
157	мы и	3	3
158	в их	1	3
159	же мере	1	3
160	в общем	2	3
161	что они	5	3
162	в одной	5	3
163	что именно	5	3
164	в своем	2	3
165	все же	6	3
166	что это	3	3
167	из этих	2	3
168	учение о	2	3
169	самым существенным	1	3
170	как он	2	3
171	всей его	1	3
172	друг другу	2	3
173	и если	1	3
174	в первую	1	3
175	факт что	1	3
176	его не	1	3
177	на все	2	3
178	всегда и	1	3
179	такой же	2	3
180	мы говорили	1	3
181	в которых	3	3
182	должны были	1	3
183	она не	4	3
184	тогда когда	4	3
185	не могло	2	3
186	ничего не	2	3
187	в школьном	1	3
188	в области	2	3
189	в каком	2	3
190	могут быть	4	3
191	же самое	3	3
192	и это	2	3
193	можно было	1	3
194	внутреннюю речь	1	3
195	об этом	1	3
196	одного из	1	3
197	и который	1	3
198	и следовательно	3	3
199	которое мы	1	3
200	который в	1	3
201	в новых	1	3
202	связи с	5	3
203	уже в	4	3
204	то и	1	3
205	и других	1	3
206	всяком случае	6	3
207	вовсе не	28	3
208	общения и	2	3
209	в природе	1	3
210	во всех	3	3
211	превращается в	2	3
212	а не	17	3
213	все более	1	3
214	смысле этого	2	3
215	только для	1	3
216	значения слова	1	3
217	тем и	1	3
218	и от	11	3
219	сознания и	2	3
220	от всех	4	3
221	значение в	1	3
222	во всяком	6	3
223	он может	2	2
224	тех же	1	2
225	между двумя	1	2
226	и до	1	2
227	в зависимости	5	2
228	той же	3	2
229	есть не	1	2
230	что между	1	2
231	оно есть	1	2
232	как впрочем	1	2
233	зависимости от	5	2
234	целое и	3	2
235	первый план	1	2
236	что его	1	2
237	как таковая	3	2
238	в ее	4	2
239	только тогда	1	2
240	себе и	1	2
241	на речь	1	2
242	за пределы	2	2
243	к сожалению	1	2
244	является основным	1	2
245	что как	1	2
246	более и	1	2
247	хотя и	1	2
248	сознания в	1	2
249	и понимания	6	2
250	нового и	3	2
251	от этого	2	2
252	не связаны	1	2
253	в первом	1	2
254	бы и	3	2
255	в нашем	1	2
256	и те	4	2
257	это понятие	2	2
258	главным образом	2	2
259	неизбежно должны	1	2
260	все другие	1	2
261	ключ к	1	2
262	всех этих	2	2
263	различные формы	1	2
264	не к	1	2
265	одной и	2	2
266	на этом	2	2
267	одно и	1	2
268	но все	1	2
269	значительной степени	1	2
270	что является	1	2
271	том же	1	2
272	является конечно	1	2
273	с другими	1	2
274	в единое	1	2
275	в них	3	2
276	является для	3	2
277	качественное своеобразие	1	2
278	мы видели	4	2
279	с такой	2	2
280	должно быть	1	2
281	как таковой	3	2
282	был бы	2	2
283	на первый	1	2
284	в этих	3	2
285	и при	1	2
286	что говорит	1	2
287	и той	1	2
288	и эти	1	2
289	что этот	2	2
290	даже в	2	2
291	что эта	1	2
292	дело в	2	2
293	того как	1	2
294	к этим	1	2
295	говорить о	2	2
296	это целое	1	2
297	никогда не	5	2
298	слова так	1	2
299	слова как	2	2
300	же время	7	2
301	слову и	1	2
302	и связи	1	2
303	на него	1	2
304	больше того	1	2
305	лежит в	1	2
306	в наши	1	2
307	к пониманию	1	2
308	понять это	1	2
309	в конце	3	2
310	данном случае	4	2
311	не с	1	2
312	ясно что	3	2
313	наши задачи	1	2
314	строго говоря	1	2
315	поэтому в	2	2
316	что отдельные	1	2
317	в значительной	1	2
318	и обнаруживает	1	2
319	является с	1	2
320	от них	1	2
321	мы склонны	1	2
322	наконец в	1	2
323	в ту	1	2
324	если это	1	2
325	в жизнь	1	2
326	в современной	1	2
327	он что	1	2
328	один из	1	2
329	в двух	1	2
330	нуждается в	3	2
331	может привести	1	2
332	без этого	1	2
333	человека с	1	2
334	уже не	3	2
335	вопроса о	1	2
336	к теории	1	2
337	или даже	1	2
338	ту или	2	2
339	одно из	1	2
340	для него	1	2
341	и развитии	1	2
342	и даже	2	2
343	на ее	4	2
344	в основу	2	2
345	а эти	1	2
346	с той	1	2
347	если мы	7	2
348	связано с	2	2
349	и пр	15	2
350	чтобы убедиться	1	2
351	в слове	4	2
352	под влиянием	1	2
353	в речи	1	2
354	в частности	1	2
355	и потому	5	2
356	как это	4	2
357	его на	1	2
358	о чем	1	2
359	в данном	6	2
360	в течение	1	2
361	в словах	1	2
362	там где	7	2
363	к проблеме	3	2
364	является как	1	2
365	в смысле	4	2
366	существующих в	1	2
367	допустить что	1	2
368	мы только	1	2
369	о котором	1	2
370	а в	1	2
371	между ними	15	2
372	к его	3	2
373	но этот	1	2
374	никакой связи	1	2
375	жизни и	4	2
376	ее в	3	2
377	можно назвать	1	2
378	не слово	1	1
379	не иначе	1	1
380	ту же	2	1
381	и т	11	1
382	одним из	3	1
383	исторического значения	1	1
384	правильная постановка	1	1
385	рассматривать в	1	1
386	на самом	14	1
387	переход от	1	1
388	этих теорий	1	1
389	это построение	1	1
390	нам кажется	2	1
391	обучении и	1	1
392	не имеют	1	1
393	действительности и	6	1
394	иметь место	1	1
395	в доме	1	1
396	входящих в	1	1
397	с в	1	1
398	мы уже	3	1
399	для построения	1	1
400	первой и	1	1
401	уже что	1	1
402	связаны между	1	1
403	к новой	1	1
404	среды и	1	1
405	и теоретическими	1	1
406	совпадает с	2	1
407	а для	1	1
408	что факт	1	1
409	но даже	1	1
410	то это	1	1
411	и со	2	1
412	образом оказывается	1	1
413	в виду	3	1
414	же что	2	1
415	в ней	5	1
416	от всей	1	1
417	стороны его	3	1
418	в отличие	2	1
419	еще не	6	1
420	своего материального	1	1
421	то он	3	1
422	в сторону	2	1
423	не входит	1	1
424	очевидно что	2	1
425	что так	1	1
426	отличие от	2	1
427	не просто	1	1
428	этого единства	1	1
429	значение для	1	1
430	сама по	1	1
431	один и	1	1
432	для объяснения	1	1
433	в истории	5	1
434	стороны и	2	1
435	этого развития	1	1
436	части в	1	1
437	кроме того	1	1
438	единство всех	1	1
439	в действительности	9	1
440	с определенной	1	1
441	или иную	1	1
442	то в	2	1
443	та же	1	1
444	а ведь	1	1
445	воспитания и	1	1
446	что же	5	1
447	у каждого	1	1
448	выражение в	1	1
449	от действительности	1	1
450	действительности а	1	1
451	тоже не	1	1
452	с их	1	1
453	остановиться на	1	1
454	им в	1	1
455	как основа	1	1
456	обнаруживает в	1	1
457	не могла	1	1
458	его вовсе	1	1
459	вообще не	2	1
460	в нем	15	1
461	если для	1	1
462	т д	6	1
463	перестает быть	2	1
464	моменты которые	1	1
465	в принципе	1	1
466	к одному	1	1
467	мы полагаем	1	1
468	понимания и	1	1
469	проблемы не	1	1
470	чем она	1	1
471	какой бы	2	1
472	его от	2	1
473	его деятельность	1	1
474	а вместе	1	1
475	который он	1	1
476	чуждых друг	1	1
477	и второй	1	1
478	развития к	1	1
479	все их	1	1
480	действительности в	3	1
481	уже знаем	2	1
482	этом смысле	2	1
483	этих вопросов	2	1
484	моменты в	1	1
485	это противоречие	2	1
486	в жизни	11	1
487	но мы	1	1
488	он является	2	1
489	о которых	1	1
490	элементы которые	1	1
491	процесса развития	2	1
492	заставляют нас	1	1
493	строгом смысле	1	1
494	в чистом	1	1
495	автора и	1	1
496	нисколько не	2	1
497	в эту	2	1
498	не выдерживает	1	1
499	но если	2	1
500	таким же	2	1
501	мы конечно	1	1
502	бы к	2	1
503	возможны только	1	1
504	знаем что	2	1
505	о языке	1	1
506	от его	3	1
507	в основном	2	1
508	является только	1	1
509	их помощью	1	1
510	лингвистика и	1	1
511	но эта	2	1
512	со случайными	1	1
513	тем не	2	1
514	слова к	1	1
515	войти в	5	1
516	может внести	2	1
517	возможно только	2	1
518	ее части	1	1
519	как проблема	1	1
520	и обратное	1	1
521	раз и	3	1
522	имели в	1	1
523	чистом виде	1	1
524	не менее	7	1
525	как о	2	1
526	ними не	1	1
527	в направлении	5	1
528	что наука	1	1
529	и вместо	1	1
530	материала в	5	1
531	и именно	2	1
532	чтобы стать	1	1
533	двоякого рода	1	1
534	он указывает	1	1
535	проблема и	2	1
536	для всего	1	1
537	следовательно и	4	1
538	говорят что	1	1
539	действительности но	1	1
540	поскольку оно	2	1
541	находятся в	2	1
542	виду прежде	1	1
543	пути и	1	1
544	говорить как	1	1
545	того в	1	1
546	все стороны	2	1
547	такой случай	1	1
548	связь и	1	1
549	за исключением	1	1
550	в обессмысленном	1	1
551	и является	4	1
552	вот что	1	1
553	в сознании	1	1
554	и делает	1	1
555	структурные моменты	1	1
556	однако это	1	1
557	ему не	1	1
558	в своеобразном	1	1
559	представляется нам	1	1
560	его значению	2	1
561	объяснить с	1	1
562	взятое в	1	1
563	во все	1	1
564	в других	1	1
565	отличается от	2	1
566	единства которое	1	1
567	числе и	1	1
568	по возможности	1	1
569	той или	1	1
570	оно не	3	1
571	что при	1	1
572	так например	1	1
573	итак первое	1	1
574	что человек	1	1
575	бы сделать	1	1
576	с ее	2	1
577	и понять	2	1
578	как не	2	1
579	вывод что	1	1
580	связи со	1	1
581	на основе	1	1
582	от внешней	1	1
583	языка и	1	1
584	направлении к	4	1
585	эти элементы	2	1
586	чтобы быть	1	1
587	к внешней	1	1
588	и конкретной	2	1
589	только не	2	1
590	можно сделать	1	1
591	только то	3	1
592	она только	1	1
593	никак не	3	1
594	в точном	2	1
595	в дальнейшем	5	1
596	и изучению	1	1
597	котором мы	1	1
598	собой по	1	1
599	еще в	3	1
600	в которые	1	1
601	вот эту-то	1	1
602	и восприятия	4	1
603	именно потому	2	1
604	и здесь	1	1
605	в самой	2	1
606	и та	1	1
607	говорит об	1	1
608	социального общения	9	1
609	единства и	3	1
610	и нового	1	1
611	общение в	1	1
612	нас в	1	1
613	на протяжении	2	1
614	являются в	1	1
615	предшествующим и	1	1
616	что и	2	1
617	же является	2	1
618	это не	3	1
619	в форме	1	1
620	лишь к	2	1
621	к нулю	2	1
622	а следовательно	1	1
623	и писать	1	1
624	на развитие	1	1
625	слов и	4	1
626	может иметь	2	1
627	условия для	1	1
628	говорит в	2	1
629	что такая	1	1
630	а другое	1	1
631	развивается в	1	1
632	как например	1	1
633	образом как	1	1
634	что только	1	1
635	мы увидим	2	1
636	явления в	1	1
637	и действительно	2	1
638	не имеющих	1	1
639	значения на	1	1
640	впрочем и	1	1
641	в контексте	1	1
642	играет роль	1	1
643	именно на	2	1
644	в эти	1	1
645	первый период	1	1
646	так что	1	1
647	видели что	2	1
648	или другую	1	1
649	оказывается в	1	1
650	не можем	2	1
651	одной из	2	1
652	и у	1	1
653	значения слов	1	1
654	еще одно	1	1
655	целого ряда	1	1
656	является не	2	1
657	от других	2	1
658	а то	1	1
659	из них	2	1
660	но для	2	1
661	вперед по	1	1
662	процесс и	1	1
663	мы знаем	4	1
664	себе в	1	1
665	постановка проблемы	1	1
666	могло бы	1	1
667	слова в	1	1
668	как их	2	1
669	с определенным	1	1
670	точном и	1	1
671	как его	9	1
672	должен был	1	1
673	изменения и	1	1
674	которые могут	1	1
675	и никогда	1	1
676	свое выражение	2	1
677	ни для	2	1
678	основного положения	1	1
679	связи в	1	1
680	глава первая	1	1
681	явно не	1	1
682	и вместе	1	1
683	социальна она	1	1
684	нужно было	1	1
685	ней и	1	1
686	со стороны	4	1
687	или иной	2	1
688	между которыми	5	1
689	и из	2	1
690	другую сторону	1	1
691	связаны с	2	1
692	и между	5	1
693	и др	2	1
694	оказалось в	1	1
695	в середине	1	1
696	необходимо понять	1	1
697	социальной жизни	4	1
698	детей у	1	1
699	и последующим	1	1
700	не на	3	1
701	не было	1	1
702	и составляет	1	1
703	она является	1	1
704	целым рядом	1	1
705	до конца	4	1
706	ничем не	1	1
707	более того	6	1
708	зависит от	1	1
709	как ни	1	1
710	развиваются в	1	1
711	отнюдь не	8	1
712	это значит	2	1
713	отражается в	1	1
714	пр и	1	1
715	или с	1	1
716	чем же	2	1
717	оно ни	1	1
718	для чего	2	1
719	стороны в	1	1
720	для них	7	1
721	нами как	1	1
722	когда говорят	2	1
723	только его	1	1
724	тот факт	1	1
725	изменении и	1	1
726	дают повод	1	1
727	и просто	1	1
728	направление в	1	1
729	и столь	1	1
730	тому как	5	1
731	к своему	1	1
732	не дают	1	1
733	материала путем	1	1
734	для понимания	1	1
735	этих случаев	1	1
736	распадается на	2	1
737	в это	1	1
738	всех его	1	1
739	не служит	1	1
740	высказывания и	5	1
741	всегда определяется	1	1
742	если ее	1	1
743	и новой	1	1
744	но с	1	1
745	и для	6	1
746	совершается в	3	1
747	для индивидуального	1	1
748	а к	2	1
749	пр в	1	1
750	как эта	1	1
751	фактор как	1	1
752	это так	1	1
753	у них	2	1
754	полагать что	2	1
755	возникает вопрос	1	1
756	конце концов	2	1
757	ни к	1	1
758	от всего	1	1
759	все то	1	1
760	и интересов	1	1
761	этих элементов	1	1
762	отношении к	1	1
763	сделать вывод	1	1
764	его лишь	1	1
765	слово в	2	1
766	лишь что	1	1
767	совершенно независимо	1	1
768	совершенно не	7	1
769	того на	1	1
770	время не	1	1
771	слов в	1	1
772	речь является	1	1
773	как слово	1	1
774	это в	1	1
775	ничего принципиально	1	1
776	каждое слово	1	1
777	в таком	2	1
778	как результат	1	1
779	этой точки	1	1
780	том числе	1	1
