N	2gram	Bakhtin_fo_2	slovoVRo
225	а вовсе	1	2
226	но прежде	1	2
227	на его	1	2
228	т д	3	2
229	он не	5	2
230	в виде	1	2
231	борьбу с	1	2
232	и более	2	2
233	и связанные	1	2
234	из него	1	2
235	людей и	2	2
236	здесь это	2	2
237	формах в	1	2
238	далеко не	2	2
239	мы видели	2	2
240	чем в	1	2
241	автора и	2	2
242	смысл и	1	2
243	и другие	3	2
244	в их	3	2
245	на каждом	1	2
246	но эта	2	2
247	которые в	1	2
248	но он	2	2
249	и общества	1	2
250	однако в	1	2
251	в историческом	2	2
252	громадное значение	5	2
253	не меньше	1	2
254	и проч	1	2
255	на котором	2	2
256	дело в	1	2
257	материала в	1	2
258	того чтобы	8	2
259	чем не	2	2
260	в одном	7	2
261	слова как	1	2
262	которые при	1	2
263	п в	1	2
264	входят в	1	2
265	точном смысле	1	2
266	на границе	3	2
267	рыцарском романе	5	2
268	должен быть	1	2
269	романа герои	1	2
270	границе между	1	2
271	свою очередь	1	2
272	без всякого	2	2
273	очень важную	1	2
274	его художественного	1	2
275	в себя	2	2
276	так в	1	2
277	в дальнейшем	5	2
278	мы наблюдаем	3	2
279	в другом	3	2
280	те же	6	2
281	здесь как	1	2
282	особенно в	2	2
283	на ряд	1	2
284	романе и	3	2
285	и здесь	1	2
286	на него	1	2
287	о том	4	2
288	и т.п	2	2
289	таков например	2	2
290	но мы	1	2
291	влияние на	2	2
292	в различных	1	2
293	и тематически	1	2
294	может не	1	2
295	и грубой	1	2
296	нуждается в	1	2
297	в форме	3	2
298	еще более	4	2
299	все формы	1	2
300	первая линия	1	2
301	речь о	1	2
302	что он	3	2
303	мы увидим	1	2
304	почти все	3	2
305	именно на	1	2
306	со всеми	2	2
307	где они	1	2
308	уже в	4	2
309	всем его	1	2
310	в поэзии	2	2
311	на протяжении	3	2
312	в единое	1	2
313	в прошлом	3	2
314	для того	8	2
315	то что	7	2
316	не было	3	2
317	до сих	2	2
318	разложения и	1	2
319	именно в	2	2
320	и затем	2	2
321	них и	1	2
322	в дон-кихоте	1	2
323	романа этот	1	2
324	которых мы	1	2
325	более того	1	2
326	для романа	3	2
327	его как	1	2
328	и непосредственно	1	2
329	и слово	1	2
330	в связи	8	2
331	во франции	2	2
332	сюда прежде	1	2
333	вместе с	9	2
334	как вещь	1	2
335	в данном	2	2
336	есть на	1	2
337	дело идет	2	2
338	сих пор	2	2
339	вокруг него	1	2
340	романе эта	1	2
341	например у	1	2
342	этих формах	1	2
343	этих случаях	1	2
344	в точном	1	2
345	всем этим	1	2
346	в результате	1	2
347	литературе вообще	1	2
348	и ни	1	2
349	все они	3	2
350	обстоит дело	1	2
351	стихотворный рыцарский	1	2
352	жизни в	4	2
353	только с	1	2
354	не знает	2	2
355	все что	2	2
356	они не	1	2
357	себя как	1	1
358	и адекватно	1	1
359	смысле слова	2	1
360	и шире	1	1
361	того же	3	1
362	их особенно	1	1
363	риме в	1	1
364	идет о	1	1
365	в средние	3	1
366	и есть	2	1
367	и сочетает	1	1
368	из самых	2	1
369	явления и	2	1
370	по преимуществу	1	1
371	и до	2	1
372	а как	1	1
373	есть не	1	1
374	со всех	1	1
375	на тех	1	1
376	миру и	1	1
377	и о	2	1
378	и свой	1	1
379	что уже	1	1
380	место в	4	1
381	он как	1	1
382	и стиль	2	1
383	и новых	1	1
384	для раскрытия	2	1
385	нас это	3	1
386	разновидности и	1	1
387	полное и	1	1
388	как не	1	1
389	так называемые	1	1
390	проявляется в	1	1
391	и говорить	1	1
392	герой может	1	1
393	момент в	1	1
394	между собой	1	1
395	он сам	1	1
396	первый план	2	1
397	наблюдаем те	1	1
398	в широком	1	1
399	в сатирах	1	1
400	бы она	2	1
401	но конечно	1	1
402	а следовательно	3	1
403	помимо этого	1	1
404	совсем не	2	1
405	к ним	2	1
406	вступают в	2	1
407	связанного с	1	1
408	у августина	1	1
409	истории романа	3	1
410	и ложь	1	1
411	характер и	1	1
412	в одной	2	1
413	его на	1	1
414	романе однако	1	1
415	до его	1	1
416	что как	1	1
417	у петрарки	1	1
418	все остальные	1	1
419	частей и	1	1
420	они дают	1	1
421	целый ряд	3	1
422	п наконец	1	1
423	связанный с	1	1
424	и верность	1	1
425	и художественного	3	1
426	очень распространены	1	1
427	между эпосом	1	1
428	в самом	1	1
429	та же	3	1
430	выражение в	1	1
431	и самый	2	1
432	имеет громадное	2	1
433	в этой	2	1
434	прямой и	1	1
435	другом случае	1	1
436	этих актов	1	1
437	и те	1	1
438	ее как	1	1
439	о других	1	1
440	дальше и	1	1
441	человек не	2	1
442	дело здесь	1	1
443	вообще не	1	1
444	по самому	1	1
445	быть сведены	1	1
446	он ни	1	1
447	и только	2	1
448	и еще	1	1
449	не значит	1	1
450	действии и	1	1
451	в корне	2	1
452	ни была	2	1
453	широком смысле	1	1
454	и сам	1	1
455	для последующего	1	1
456	и по	3	1
457	эта полнота	1	1
458	с собой	1	1
459	одно и	1	1
460	зоне контакта	1	1
461	в каждом	1	1
462	для изображения	1	1
463	в мире	4	1
464	об этом	1	1
465	и внутренняя	1	1
466	них не	1	1
467	глубокий и	1	1
468	на этой	1	1
469	для своей	1	1
470	сказать в	1	1
471	это было	1	1
472	поэтому они	1	1
473	в последующем	2	1
474	моменты в	1	1
475	должен был	1	1
476	поэтому великие	1	1
477	и тем	1	1
478	особое отношение	1	1
479	о которых	1	1
480	широко пользуется	1	1
481	все равно	1	1
482	приобретает новый	1	1
483	в действии	1	1
484	несмотря на	1	1
485	пародия на	2	1
486	такой же	1	1
487	в один	1	1
488	одного и	1	1
489	стороны оно	1	1
490	и становится	2	1
491	на первый	3	1
492	его действий	1	1
493	проявляется вовсе	1	1
494	категории в	1	1
495	в своей	1	1
496	в эпохи	1	1
497	определяется и	1	1
498	лежат в	1	1
499	романа поэтому	1	1
500	с идеей	1	1
501	конечно что	1	1
502	бытовой и	2	1
503	и степени	1	1
504	для развития	1	1
505	п если	1	1
506	от его	1	1
507	определило ее	1	1
508	дан в	3	1
509	своему существу	1	1
510	всего может	1	1
511	где она	1	1
512	различных способов	1	1
513	через посредство	1	1
514	по ту	2	1
515	важную роль	1	1
516	уже сказали	3	1
517	вещей и	7	1
518	в таких	1	1
519	условного и	1	1
520	например и	1	1
521	в двух	2	1
522	и своими	1	1
523	без него	1	1
524	новый тон	1	1
525	касаемся здесь	1	1
526	и сказал	1	1
527	о значении	1	1
528	с которой	1	1
529	самого начала	1	1
530	на абсолютном	1	1
531	к определенному	1	1
532	и притом	1	1
533	весь этот	1	1
534	облекается в	1	1
535	героев и	4	1
536	и имеет	2	1
537	и снова	1	1
538	и уже	1	1
539	следовательно и	3	1
540	заключены в	1	1
541	она ни	3	1
542	марка аврелия	2	1
543	и речевой	1	1
544	и характер	1	1
545	по своей	1	1
546	самому своему	1	1
547	прежде чем	3	1
548	ним но	1	1
549	нам важно	1	1
550	глубину и	1	1
551	не до	1	1
552	в образах	1	1
553	к себе	4	1
554	и существенном	1	1
555	в духе	2	1
556	и должно	2	1
557	в рыцарском	5	1
558	во все	2	1
559	лежит в	2	1
560	и всех	2	1
561	если же	1	1
562	как только	1	1
563	фоном и	1	1
564	указать на	1	1
565	числе и	2	1
566	здесь они	2	1
567	протяжении всего	2	1
568	у марка	1	1
569	августина у	1	1
570	и это	2	1
571	некоторой степени	1	1
572	и самое	4	1
573	и самостоятельное	1	1
574	существенное значение	1	1
575	в виду	3	1
576	в зоне	2	1
577	всего этого	1	1
578	сочетается с	1	1
579	экспрессивные возможности	1	1
580	него самого	1	1
581	и этим	1	1
582	существенно меняться	1	1
583	с самого	1	1
584	культуры и	1	1
585	зрения не	3	1
586	дано в	2	1
587	полемически противопоставлена	1	1
588	необходимо учесть	1	1
589	резко отличает	1	1
590	и которые	1	1
591	еще в	1	1
592	этим в	1	1
593	свободной и	1	1
594	это как	1	1
595	историческом аспекте	1	1
596	быту и	1	1
597	чтобы понять	1	1
598	вся ситуация	1	1
599	с человеком	1	1
600	не на	3	1
601	этой традиции	1	1
602	за пределами	1	1
603	никак не	1	1
604	и что	1	1
605	романа мы	1	1
606	можно сказать	2	1
607	людей как	1	1
608	всех своих	1	1
609	мифологическое и	1	1
610	затем в	3	1
611	тем как	1	1
612	при изображении	3	1
613	существенных героев	1	1
614	эпосом и	1	1
615	века и	2	1
616	представления о	1	1
617	их словесного	1	1
618	сразу в	1	1
619	и следовательно	1	1
620	и об	1	1
621	скрытой форме	1	1
622	в самый	1	1
623	того что	3	1
624	всегда в	1	1
625	в формах	1	1
626	авантюрном романе	1	1
627	всякого рода	1	1
628	образы людей	2	1
629	важное значение	1	1
630	дальнейшей истории	1	1
631	как пародия	1	1
632	из многих	1	1
633	уже говорили	4	1
634	и действительно	1	1
635	до нас	1	1
636	и романом	1	1
637	совершенно иные	1	1
638	ему самому	1	1
639	и ее	1	1
640	их не	2	1
641	xix и	1	1
642	здесь с	1	1
643	вопрос об	1	1
644	иной характер	1	1
645	в качестве	3	1
646	чаще всего	1	1
647	греческого романа	2	1
648	с нею	1	1
649	идеологии и	1	1
650	не можем	1	1
651	значение и	4	1
652	него и	2	1
653	а это	1	1
654	за счет	3	1
655	рано или	1	1
656	новые моменты	1	1
657	характерно что	2	1
658	мир в	4	1
659	сами по	2	1
660	в пространстве	5	1
661	в конце	2	1
662	не для	2	1
663	на развитие	3	1
664	зрения другого	3	1
665	до некоторой	1	1
666	мы можем	1	1
667	и рождается	1	1
668	как такового	1	1
669	тем что	3	1
670	идеологически не	1	1
671	чувствует себя	3	1
672	острое ощущение	1	1
673	или поздно	1	1
674	раскрытие социальных	1	1
675	не были	2	1
676	новый смысл	1	1
677	романа рабле	5	1
678	как у	3	1
679	говорить и	1	1
680	и самая	2	1
681	характерно для	1	1
682	и образов	2	1
683	на которые	1	1
684	мы еще	3	1
685	души и	1	1
686	что не	1	1
687	об особой	1	1
688	должно быть	5	1
689	в изобилии	1	1
690	пародии на	1	1
691	а на	2	1
692	с подробно	1	1
693	реального мира	1	1
694	другой стороны	1	1
695	что действие	1	1
696	отнюдь не	4	1
697	и выше	1	1
698	ведь для	1	1
699	или с	1	1
700	мира в	3	1
701	все более	1	1
702	в частности	5	1
703	нужно отнести	1	1
704	аспекте в	1	1
705	даже там	1	1
706	романа он	1	1
707	в литературе	2	1
708	и традиций	1	1
709	быть только	1	1
710	да и	1	1
711	особенно важное	1	1
712	с исключительной	1	1
713	книгу и	1	1
714	мира с	1	1
715	этого слова	1	1
716	у стерна	1	1
717	романе с	1	1
718	в условиях	1	1
719	только для	2	1
720	однако не	1	1
721	поэтому эти	1	1
722	более и	1	1
723	не является	3	1
724	это новое	2	1
725	в немецкой	1	1
726	и времени	6	1
727	и среди	1	1
728	контакта с	2	1
729	в дальнейшей	1	1
730	особого рода	1	1
731	интерес к	1	1
732	и смысл	1	1
733	вообще в	1	1
734	идет об	1	1
735	же в	4	1
736	в системе	1	1
737	нисколько не	1	1
738	значит конечно	1	1
739	к самому	1	1
740	образ человека	2	1
741	и широко	1	1
742	мира он	1	1
743	разобранные нами	1	1
744	средние века	3	1
745	они были	2	1
746	этой проблемы	1	1
747	но этот	1	1
748	и верности	1	1
749	в последнем	2	1
750	ко всему	1	1
751	на различные	1	1
752	в отдельности	1	1
753	всего материала	1	1
754	живого и	1	1
755	на свет	4	1
756	борьба и	1	1
757	частности в	1	1
758	пространстве и	4	1
759	или непосредственно	1	1
760	к этому	3	1
761	том числе	3	1
