N	2gram	Voloshinov_1	DiskursI
140	должно быть	2	2
141	все это	4	2
142	действие и	1	2
143	на первый	1	2
144	этом случае	3	2
145	с точки	5	2
146	обращение к	1	2
147	речи в	1	2
148	их в	3	2
149	никогда не	7	2
150	в области	5	2
151	интонации и	1	2
152	указать на	1	2
153	с их	1	2
154	но при	3	2
155	здесь не	2	2
156	это еще	1	2
157	в себя	1	2
158	времени и	2	2
159	не с	3	2
160	в результате	1	2
161	ситуации и	9	2
162	в переживании	1	2
163	между тем	3	2
164	русской литературе	1	2
165	что и	3	2
166	и одновременно	1	2
167	есть в	1	2
168	в большинстве	1	2
169	слова не	2	2
170	не о	1	2
171	общения и	4	2
172	именно в	1	2
173	с той	1	2
174	по большей	1	2
175	может иметь	1	2
176	вместе с	5	2
177	о чем	1	2
178	в той	5	2
179	или иного	5	2
180	тому как	1	2
181	что же	8	2
182	и для	3	2
183	а к	2	2
184	на языке	1	2
185	а в	5	2
186	может и	1	2
187	с ней	2	2
188	другой стороны	1	2
189	что он	2	2
190	значение не	1	2
191	как нечто	2	1
192	и развитие	1	1
193	одним из	1	1
194	чтобы не	1	1
195	художественного произведения	1	1
196	самом деле	4	1
197	переход от	1	1
198	это и	1	1
199	и есть	1	1
200	жеста и	1	1
201	можно говорить	1	1
202	на две	1	1
203	но если	1	1
204	том какое	1	1
205	анекдот не	1	1
206	к чему	2	1
207	есть не	2	1
208	для своего	1	1
209	и само	3	1
210	мы не	9	1
211	оно означает	2	1
212	вопрос о	2	1
213	этом не	1	1
214	высказывания в	2	1
215	в сущности	1	1
216	сама в	1	1
217	я не	1	1
218	они были	1	1
219	но даже	2	1
220	ему в	1	1
221	жизни это	2	1
222	общения в	4	1
223	из ее	1	1
224	и определяется	2	1
225	же мере	1	1
226	в чем	1	1
227	характер и	1	1
228	роман и	1	1
229	во всех	6	1
230	тем как	1	1
231	там и	1	1
232	привели к	1	1
233	и реплики	1	1
234	в ее	3	1
235	отдельного человека	1	1
236	не то	1	1
237	в сторону	1	1
238	но достаточно	1	1
239	между внутренним	1	1
240	если в	1	1
241	конечном счете	1	1
242	ответ на	2	1
243	не просто	2	1
244	друга и	1	1
245	человека с	2	1
246	определенного речевого	1	1
247	за пределы	1	1
248	связи и	1	1
249	в истории	1	1
250	речи именно	1	1
251	в одной	1	1
252	и выражения	1	1
253	также при	1	1
254	однако не	1	1
255	это отнюдь	1	1
256	хотя и	3	1
257	иного языка	1	1
258	может получить	2	1
259	себе не	1	1
260	этой структуре	1	1
261	рассказов и	1	1
262	то в	1	1
263	со своей	1	1
264	в самом	4	1
265	только то	1	1
266	в которой	7	1
267	ни один	2	1
268	было уже	1	1
269	в нашем	5	1
270	бы не	2	1
271	будет сказано	1	1
272	и отношения	1	1
273	высказыванием и	1	1
274	лица и	1	1
275	внутренним и	1	1
276	человек не	2	1
277	не имеют	1	1
278	к миру	2	1
279	так сказать	4	1
280	о которой	1	1
281	одному из	1	1
282	первобытного человека	2	1
283	он должен	3	1
284	наше понимание	1	1
285	к одному	1	1
286	не как	1	1
287	художественного высказывания	2	1
288	в силу	1	1
289	нашего времени	1	1
290	которое может	3	1
291	одной и	2	1
292	на этом	1	1
293	человек с	2	1
294	с этой	1	1
295	таким образом	7	1
296	значительной степени	2	1
297	мысль об	1	1
298	об этом	3	1
299	лишь в	4	1
300	того или	5	1
301	время и	1	1
302	своего героя	2	1
303	себе столь	1	1
304	ситуации при	1	1
305	в жизни	2	1
306	и вне	1	1
307	несмотря на	2	1
308	движется в	1	1
309	и внешним	1	1
310	и внутреннее	1	1
311	о муках	1	1
312	на иной	1	1
313	на каждом	1	1
314	в которых	2	1
315	бы мы	3	1
316	жизни с	1	1
317	установка на	1	1
318	как единица	1	1
319	и той	5	1
320	своей жизни	5	1
321	страха и	1	1
322	данного речевого	1	1
323	тем не	1	1
324	по крайней	1	1
325	перед ним	3	1
326	не должно	2	1
327	том же	1	1
328	что этот	1	1
329	необходимо чтобы	3	1
330	превратилось в	1	1
331	с миром	1	1
332	но они	1	1
333	в таких	1	1
334	она не	1	1
335	виду что	1	1
336	с теми	1	1
337	самого начала	4	1
338	дело не	1	1
339	одна из	1	1
340	на него	4	1
341	в процессе	6	1
342	каждый день	1	1
343	которого он	1	1
344	мы все	1	1
345	чтобы стать	1	1
346	о них	1	1
347	та или	1	1
348	и всегда	1	1
349	нашли свое	1	1
350	в общих	1	1
351	культуры когда	1	1
352	ничего не	8	1
353	благодаря тому	1	1
354	в разных	3	1
355	того как	1	1
356	или иная	1	1
357	иными словами	2	1
358	организации но	1	1
359	и до	1	1
360	жизненных ситуаций	1	1
361	и несколько	2	1
362	нашем языке	1	1
363	или не	1	1
364	от их	2	1
365	выпадает из	1	1
366	не могут	1	1
367	но все	4	1
368	и другой	1	1
369	иной интонации	1	1
370	не знаем	4	1
371	всего в	3	1
372	к тому	4	1
373	его с	1	1
374	не есть	1	1
375	утверждать что	1	1
376	должен быть	2	1
377	приходит к	1	1
378	говоря уже	1	1
379	языка и	4	1
380	в собственном	1	1
381	человеческого сознания	1	1
382	с самого	4	1
383	эти две	1	1
384	переживания по	1	1
385	слова а	1	1
386	как с	2	1
387	и сам	2	1
388	решающую роль	1	1
389	что может	1	1
390	здесь как	1	1
391	жанр который	1	1
392	мы в	3	1
393	поэтому в	1	1
394	жанра в	1	1
395	в глубинах	2	1
396	для этого	1	1
397	и даже	3	1
398	с ним	2	1
399	с человеком	1	1
400	мы живем	1	1
401	каждый из	2	1
402	из имеющихся	1	1
403	движения и	1	1
404	и здесь	3	1
405	не был	1	1
406	другом месте	1	1
407	и т.д	21	1
408	никак не	1	1
409	и что	1	1
410	на бранном	2	1
411	может не	1	1
412	в значительной	2	1
413	и во	1	1
414	должно было	3	1
415	в конечном	1	1
416	и вследствие	2	1
417	грань между	1	1
418	складывается из	1	1
419	на одном	1	1
420	словесного выражения	1	1
421	в форме	6	1
422	крайней мере	1	1
423	из нескольких	1	1
424	которая и	1	1
425	к личности	1	1
426	происходит только	1	1
427	слов и	7	1
428	и жестикуляции	1	1
429	и следовательно	5	1
430	это всегда	1	1
431	воздействия на	1	1
432	действующих лиц	1	1
433	с каждым	1	1
434	даже если	1	1
435	и так	6	1
436	б с	1	1
437	выбора и	2	1
438	самого говорящего	1	1
439	мира как	1	1
440	двух точек	1	1
441	так что	1	1
442	же и	1	1
443	для всех	2	1
444	знаком с	1	1
445	свидетельствуют о	1	1
446	одном и	1	1
447	только на	3	1
448	определяет и	1	1
449	большинстве случаев	1	1
450	искать в	1	1
451	и их	5	1
452	в новом	1	1
453	могло бы	1	1
454	вовсе не	2	1
455	высказывания и	3	1
456	содержание и	3	1
457	в состоянии	1	1
458	граница между	1	1
459	друг друга	2	1
460	в социальный	1	1
461	т.п или	1	1
462	тем что	2	1
463	и оценки	1	1
464	к той	1	1
465	не обладает	2	1
466	и строго	1	1
467	были бы	4	1
468	того что	4	1
469	ориентироваться на	1	1
470	точек зрения	4	1
471	о своем	3	1
472	еще и	2	1
473	во второй	3	1
474	бытия в	1	1
475	выражения все	1	1
476	которое так	1	1
477	в романе	1	1
478	личностью в	1	1
479	между ними	3	1
480	чужой и	1	1
481	является ни	1	1
482	превращается в	1	1
483	на этот	1	1
484	и своим	1	1
485	его как	1	1
486	и принимает	1	1
487	деятельности человека	2	1
488	из героев	2	1
489	на возможность	2	1
490	которые по	1	1
491	все то	2	1
492	там где	1	1
493	жизни первобытного	1	1
494	и том	1	1
495	и слово	3	1
496	понимания этого	1	1
497	ближе к	1	1
498	в одно	1	1
499	должна была	2	1
500	писателя то	1	1
501	именно поэтому	1	1
502	к лицу	1	1
503	равно как	2	1
504	автора с	1	1
505	от страха	1	1
506	возвращаясь к	1	1
507	общения для	1	1
508	как это	5	1
509	в меру	1	1
510	в предыдущей	2	1
511	речь не	1	1
512	в особенности	1	1
513	в разговоре	2	1
514	из которых	3	1
515	не одно	1	1
516	по своему	3	1
517	сама история	1	1
518	для человека	1	1
519	да и	4	1
520	ведь для	1	1
521	бы стать	1	1
522	или анекдот	1	1
523	слова и	5	1
524	и от	7	1
525	речевого общения	8	1
526	этой самой	1	1
527	и развития	3	1
528	но для	3	1
529	один из	4	1
530	высказывания это	1	1
531	говорящего и	6	1
532	при всем	2	1
533	организующим центром	1	1
534	то будет	1	1
535	слова но	3	1
536	к социальному	1	1
537	человека для	1	1
538	его не	2	1
539	когда он	1	1
540	но об	2	1
541	еще более	2	1
542	и ни	2	1
543	т.п но	2	1
544	от всего	1	1
545	будто бы	1	1
546	действительной жизни	2	1
547	а слушатель	1	1
548	по самой	1	1
549	с ума	1	1
550	жизни что	1	1
551	же в	1	1
552	человека не	4	1
553	всего на	1	1
554	одной из	2	1
555	а о	1	1
556	слово в	2	1
557	не говоря	2	1
558	сказать что	3	1
559	речи и	6	1
560	никакого отношения	1	1
561	только о	1	1
562	в какой	2	1
563	в голову	3	1
564	т.е в	1	1
565	нас не	2	1
