N	2gram	Bakhtin_Pr_1	Analitik
332	сталкиваются в	2	1
333	что даже	1	1
334	сливаются в	1	1
335	темы с	1	1
336	как он	1	1
337	но на	1	1
338	так сказать	4	1
339	быть только	1	1
340	сам автор	1	1
341	в нем	19	1
342	в статье	1	1
343	вера в	1	1
344	время и	1	1
345	полной и	1	1
346	всех этих	2	1
347	первой части	1	1
348	к одному	1	1
349	не как	14	1
350	литературному произведению	1	1
351	чтобы в	2	1
352	настоящего времени	1	1
353	в творческом	1	1
354	и по	1	1
355	его можно	1	1
356	человека в	4	1
357	в каждом	8	1
358	мне в	1	1
359	бы дать	1	1
360	нести в	2	1
361	что такой	1	1
362	самого автора	7	1
363	об этом	1	1
364	и неизбежно	1	1
365	времени и	1	1
366	входит в	7	1
367	заключается в	1	1
368	воспринимается как	3	1
369	это не	9	1
370	то все	1	1
371	не совпадает	1	1
372	авторской позиции	1	1
373	вся художественная	1	1
374	в жизни	2	1
375	реалистического романа	2	1
376	ни в	3	1
377	в них	3	1
378	все равно	1	1
379	далеко не	3	1
380	эту особенность	3	1
381	со своими	2	1
382	всегда и	1	1
383	герои как	1	1
384	же самый	1	1
385	ведет к	1	1
386	такой же	1	1
387	сознанию и	1	1
388	нисколько не	2	1
389	со всей	1	1
390	сосредоточиться на	1	1
391	художественный смысл	1	1
392	но если	1	1
393	таким же	3	1
394	взгляд на	1	1
395	не становится	5	1
396	что о	1	1
397	с идеей	4	1
398	самого героя	8	1
399	что я	1	1
400	его жизнь	2	1
401	для данного	1	1
402	художественный мир	2	1
403	пускается в	1	1
404	не его	1	1
405	далека от	1	1
406	однако в	2	1
407	ни одна	1	1
408	зрения и	2	1
409	между несколькими	1	1
410	тому что	3	1
411	раз и	4	1
412	нас самих	1	1
413	независима от	1	1
414	до известной	1	1
415	мира не	2	1
416	и другое	1	1
417	одна из	3	1
418	было не	1	1
419	которого он	1	1
420	материала в	1	1
421	и имеет	1	1
422	этот кругозор	2	1
423	но только	1	1
424	волю в	1	1
425	только и	1	1
426	жизни не	2	1
427	действительности является	1	1
428	такова что	1	1
429	всего на	1	1
430	с одним	1	1
431	пути и	1	1
432	его внешние	1	1
433	для автора	2	1
434	это слово	1	1
435	убедиться в	1	1
436	потому что	8	1
437	связи с	2	1
438	о чем-то	1	1
439	даже самая	1	1
440	автором автор	1	1
441	конечно и	2	1
442	с другом	1	1
443	как теперь	1	1
444	у нас	1	1
445	предположение о	1	1
446	личности в	4	1
447	одно и	1	1
448	всей их	1	1
449	и изображается	1	1
450	случайно и	2	1
451	во все	2	1
452	из самого	2	1
453	далеко за	1	1
454	отличается от	3	1
455	же самое	1	1
456	должны быть	1	1
457	личности от	1	1
458	бы он	2	1
459	героя из	1	1
460	себя наше	1	1
461	как человек	1	1
462	если же	3	1
463	для себя	2	1
464	и о	5	1
465	то она	1	1
466	в виду	1	1
467	свою очередь	1	1
468	но при	1	1
469	в ее	1	1
470	самим собою	2	1
471	не выступает	1	1
472	характер и	1	1
473	уже два	1	1
474	только то	3	1
475	сохраняет свою	1	1
476	не возникает	2	1
477	в совершенно	1	1
478	это путь	1	1
479	и взаимодействие	2	1
480	слова а	2	1
481	что может	2	1
482	в отношении	2	1
483	начала и	2	1
484	речи как	1	1
485	она была	1	1
486	диалог как	1	1
487	с героем	2	1
488	поэтому в	2	1
489	из одного	4	1
490	о нем	9	1
491	является по	1	1
492	и здесь	3	1
493	значимости в	1	1
494	видение и	1	1
495	в другом	1	1
496	на вопрос	2	1
497	таков например	1	1
498	другого сознания	1	1
499	видения жизни	1	1
500	и что	2	1
501	все его	3	1
502	могут нести	1	1
503	ни принимало	1	1
504	событий как	1	1
505	к нему	6	1
506	с его	9	1
507	в драме	5	1
508	будто он	1	1
509	от них	2	1
510	автор как	1	1
511	и взаимодействия	2	1
512	героя он	1	1
513	утрачивает свою	1	1
514	непосредственно в	2	1
515	мире так	1	1
516	полной мере	1	1
517	в художественной	2	1
518	и противопоставить	1	1
519	в литературе	4	1
520	звучит как	2	1
521	известном смысле	1	1
522	оно и	1	1
523	романа то	1	1
524	мы видим	2	1
525	тот же	2	1
526	в основном	1	1
527	оглядкой на	1	1
528	одного сознания	9	1
529	лишь на	3	1
530	в какой	1	1
531	хотя бы	2	1
532	лишь одна	1	1
533	который в	1	1
534	и ее	2	1
535	в уста	3	1
536	все они	1	1
537	значимость и	2	1
538	же и	2	1
539	этот вопрос	2	1
540	уже в	3	1
541	то и	2	1
542	героя с	3	1
543	в начале	1	1
544	как более	1	1
545	на этих	1	1
546	слово за	1	1
547	как вы	3	1
548	его и	2	1
549	за ним	3	1
550	из чужих	1	1
551	сами по	3	1
552	основную тему	1	1
553	так как	6	1
554	как художественной	1	1
555	к ним	1	1
556	может служить	1	1
557	себе и	3	1
558	как его	1	1
559	дело и	1	1
560	героя а	5	1
561	другой и	1	1
562	глубинным пластам	1	1
563	бы это	1	1
564	к самому	1	1
565	глубине и	1	1
566	даже не	1	1
567	героев с	1	1
568	под определенным	1	1
569	как у	1	1
570	хоть и	3	1
571	на ее	1	1
572	делает в	1	1
573	как субъект	1	1
574	каждом отдельном	1	1
575	зрения как	1	1
576	в свою	1	1
577	может показаться	1	1
578	нашего тезиса	5	1
579	себя и	2	1
580	исходит из	1	1
581	нового времени	3	1
582	только к	1	1
583	противном случае	1	1
584	у меня	1	1
585	более того	5	1
586	зависит от	1	1
587	а так	1	1
588	не допускает	1	1
589	хотя он	1	1
590	что существенно	1	1
591	мира в	5	1
592	если не	1	1
593	оно ни	2	1
594	мире в	3	1
595	художественное значение	1	1
596	и потому	6	1
597	только его	1	1
598	и нисколько	1	1
599	целом ряде	3	1
600	противоречивое единство	1	1
601	слова он	1	1
602	столкновение с	1	1
603	в тех	1	1
604	здесь совершенно	1	1
605	или менее	1	1
606	стороны и	1	1
607	друг с	2	1
608	и там	1	1
609	что же	4	1
610	с этой	2	1
611	этот не	1	1
612	слова и	1	1
613	мы привыкли	1	1
614	будет и	1	1
615	на которой	1	1
616	при условии	1	1
617	перед нами	5	1
618	остается в	1	1
619	тому или	1	1
620	с автором	1	1
621	дистанция между	1	1
622	известной степени	1	1
623	и сама	1	1
624	прежде чем	1	1
625	как на	3	1
626	его не	1	1
627	показать как	1	1
628	человек и	2	1
629	например не	1	1
630	себя самого	2	1
631	к чужому	1	1
632	к изображаемому	1	1
633	к этой	1	1
634	и как	7	1
635	мы должны	3	1
636	будто бы	1	1
637	но это	4	1
638	только что	1	1
639	же в	2	1
640	мысли о	1	1
641	отношении к	3	1
642	зрения может	1	1
643	может и	1	1
644	а о	1	1
645	слово в	2	1
646	в романе	9	1
647	героя и	10	1
648	с ней	1	1
649	из тех	2	1
650	совершенно не	1	1
651	перед нею	1	1
652	ли он	1	1
653	есть то	3	1
654	ее в	1	1
655	этой точки	1	1
656	героя как	2	1
657	это в	1	1
658	точно так	1	1
