N	2gram	Tiupa_Lite_3	Formalny
150	и их	1	3
151	для того	2	3
152	с другой	6	3
153	их к	1	3
154	все это	1	3
155	на самом	1	3
156	и все	1	3
157	была бы	1	3
158	жизни и	3	3
159	и то	1	2
160	идет о	1	2
161	между двумя	1	2
162	едва ли	3	2
163	это становится	1	2
164	его не	1	2
165	по аналогии	2	2
166	исследования в	1	2
167	совпадает с	1	2
168	он был	1	2
169	в последних	1	2
170	столь же	1	2
171	всякого искусства	1	2
172	но не	4	2
173	очевидно что	1	2
174	отношение к	2	2
175	он пишет	1	2
176	отличие от	5	2
177	ни одна	1	2
178	к сожалению	1	2
179	в художественном	1	2
180	все остальные	1	2
181	перед нами	1	2
182	то в	3	2
183	уже в	1	2
184	он в	2	2
185	ее как	1	2
186	основная задача	1	2
187	в единстве	3	2
188	в понимании	1	2
189	состоит в	6	2
190	не к	1	2
191	и более	1	2
192	то ни	2	2
193	борьбы и	1	2
194	но совершенно	1	2
195	и иных	1	2
196	и тем	3	2
197	место и	1	2
198	должно быть	4	2
199	только тем	1	2
200	том что	8	2
201	на первый	1	2
202	нужно было	1	2
203	в этих	1	2
204	во второй	2	2
205	установка на	2	2
206	в отличие	5	2
207	произведения в	3	2
208	для этого	1	2
209	даже в	4	2
210	тому что	1	2
211	она не	1	2
212	на один	1	2
213	тем самым	7	2
214	не имеет	1	2
215	не по	1	2
216	для всего	1	2
217	никогда не	4	2
218	слова как	1	2
219	точке зрения	1	2
220	есть только	1	2
221	и о	1	2
222	в ее	5	2
223	у символистов	1	2
224	и от	1	2
225	слово есть	1	2
226	времени и	1	2
227	было в	1	2
228	сам он	1	2
229	и восприятия	1	2
230	в виду	1	2
231	борьба с	1	2
232	и смыслом	1	2
233	произведение искусства	6	2
234	между тем	3	2
235	во всей	2	2
236	это не	5	2
237	и всякое	1	2
238	если это	2	2
239	в самый	2	2
240	один из	2	2
241	с ними	2	2
242	потому что	3	2
243	в качестве	5	2
244	в школе	1	2
245	или даже	1	2
246	и других	1	2
247	в котором	1	2
248	в конце	2	2
249	слово как	1	2
250	не просто	1	2
251	смысла и	1	2
252	со стороны	7	2
253	даже не	1	2
254	а именно	5	2
255	что для	1	2
256	его из	1	2
257	превращается в	1	2
258	до конца	4	2
259	ничем не	1	2
260	произведения искусства	1	2
261	все более	2	2
262	при определенных	1	2
263	и становятся	1	2
264	можно будет	1	2
265	к его	1	2
266	как это	3	2
267	в той	1	2
268	из этого	1	2
269	как например	2	2
270	художественное произведение	2	2
271	но это	1	2
272	в чем	1	2
273	к другим	1	2
274	сказать что	1	2
275	ее в	2	2
276	в искусстве	1	2
277	в таком	1	2
278	и наиболее	1	1
279	как известно	1	1
280	от этой	1	1
281	и а	3	1
282	и хотя	1	1
283	неизбежно ведет	2	1
284	того же	2	1
285	к чему-то	1	1
286	его же	1	1
287	из его	1	1
288	оно было	1	1
289	все те	1	1
290	зрения от	1	1
291	обойтись без	1	1
292	поэзии и	2	1
293	той же	3	1
294	всей ее	1	1
295	полагает что	1	1
296	есть не	1	1
297	и была	1	1
298	из своих	1	1
299	и новые	1	1
300	этом не	1	1
301	начинается с	1	1
302	этот был	1	1
303	так чтобы	2	1
304	что иное	1	1
305	не вполне	2	1
306	из того	2	1
307	и самой	1	1
308	и со	1	1
309	именно этого	1	1
310	иное как	1	1
311	время в	2	1
312	бы то	2	1
313	в литературоведении	1	1
314	сознания а	1	1
315	отказ от	2	1
316	в эти	1	1
317	органической связи	1	1
318	на искусство	1	1
319	оказывается не	2	1
320	общего с	1	1
321	высказывания от	1	1
322	поэтика и	1	1
323	встречи с	1	1
324	в своем	1	1
325	но стремление	1	1
326	художественным творчеством	1	1
327	и где	1	1
328	и есть	1	1
329	широком и	1	1
330	самое существо	1	1
331	футуризма и	1	1
332	более или	1	1
333	в действительности	1	1
334	функции языка	1	1
335	в этот	1	1
336	все новые	1	1
337	за собой	1	1
338	духа в	1	1
339	существенных для	1	1
340	так или	2	1
341	решающее значение	2	1
342	в нашем	1	1
343	бы не	1	1
344	что к	1	1
345	им в	2	1
346	был не	1	1
347	особое место	2	1
348	но он	1	1
349	социального взаимодействия	1	1
350	как он	1	1
351	на то	2	1
352	больше всего	1	1
353	исполнения и	1	1
354	тем не	1	1
355	творца и	1	1
356	и еще	1	1
357	нее и	1	1
358	в принципе	2	1
359	том чтобы	2	1
360	аудитории с	1	1
361	мы его	1	1
362	в определенном	1	1
363	значение в	1	1
364	им как	1	1
365	этого они	1	1
366	в другом	6	1
367	не об	1	1
368	самим собой	3	1
369	который и	1	1
370	действительности в	2	1
371	например с	1	1
372	здесь это	2	1
373	из первых	1	1
374	кажется что	1	1
375	в них	1	1
376	все равно	1	1
377	в самую	1	1
378	смерть можно	1	1
379	и вне	1	1
380	искусства определяется	1	1
381	в данном	4	1
382	книге о	1	1
383	как целого	1	1
384	чем в	1	1
385	ведет к	1	1
386	остается в	1	1
387	или менее	1	1
388	можно только	1	1
389	том как	1	1
390	и при	2	1
391	выступает на	1	1
392	нас не	1	1
393	каким был	1	1
394	теперь эта	1	1
395	теперь как	2	1
396	все они	2	1
397	только но	1	1
398	вопрос о	2	1
399	об отсутствии	2	1
400	однако от	1	1
401	слово для	1	1
402	в россии	1	1
403	друг другу	1	1
404	миф и	1	1
405	не тем	1	1
406	как от	1	1
407	в словах	3	1
408	бы быть	1	1
409	возвращается к	1	1
410	и стихотворением	1	1
411	а от	1	1
412	не менее	2	1
413	а а	1	1
414	мышления и	1	1
415	и притом	1	1
416	говорят и	1	1
417	существовать в	1	1
418	бытия и	1	1
419	от футуризма	1	1
420	отличное от	1	1
421	его участников	1	1
422	которых и	1	1
423	например не	1	1
424	тем чем	1	1
425	нельзя не	1	1
426	вопрос не	1	1
427	не лучше	1	1
428	поэзии не	1	1
429	преимущественно на	1	1
430	этих последних	1	1
431	живого слушателя	1	1
432	за исключением	1	1
433	и является	1	1
434	во всем	1	1
435	с читателем	1	1
436	далеко не	2	1
437	бы по	1	1
438	оказывается перед	1	1
439	как будто	4	1
440	одним из	4	1
441	у нас	2	1
442	уже о	3	1
443	в общую	1	1
444	ли не	1	1
445	как только	1	1
446	на читателя	1	1
447	той или	2	1
448	слова с	1	1
449	в каждом	1	1
450	ничего общего	1	1
451	для себя	2	1
452	самого по	1	1
453	свою очередь	1	1
454	но при	1	1
455	говоря уже	4	1
456	данном случае	4	1
457	самим собою	1	1
458	общения между	1	1
459	исторической жизни	1	1
460	во главе	1	1
461	читателя в	1	1
462	обращаясь к	1	1
463	поэтическим произведением	1	1
464	и сам	2	1
465	с собой	1	1
466	историю литературы	1	1
467	она была	1	1
468	главную задачу	1	1
469	ней и	1	1
470	от действительных	1	1
471	не создает	1	1
472	можно сказать	2	1
473	рассматривается с	1	1
474	слова из	2	1
475	на другого	1	1
476	о том	6	1
477	пришли к	1	1
478	с литературной	1	1
479	с одной	4	1
480	аналогии с	1	1
481	он становился	1	1
482	лишь поскольку	1	1
483	теперь уже	1	1
484	искусства с	1	1
485	в художественной	1	1
486	и были	1	1
487	не зная	1	1
488	художественного восприятия	1	1
489	трудно не	1	1
490	в себе	6	1
491	доведенная до	1	1
492	к их	1	1
493	и действительно	1	1
494	самоценность и	1	1
495	собой но	2	1
496	так что	1	1
497	для всех	1	1
498	конечно не	1	1
499	мог стать	2	1
500	речь в	1	1
501	для взаимной	1	1
502	был бы	1	1
503	в прозе	1	1
504	искусства к	1	1
505	ее не	1	1
506	именно этой	1	1
507	шкловского и	1	1
508	нет в	1	1
509	лишь один	1	1
510	сама по	1	1
511	но из	1	1
512	момент в	1	1
513	это будет	2	1
514	без того	1	1
515	или иначе	2	1
516	за пределы	1	1
517	сюда же	1	1
518	по своим	1	1
519	в свою	2	1
520	мы обычно	1	1
521	в природе	4	1
522	исходит из	1	1
523	социальной жизни	1	1
524	как воскрешение	1	1
525	а на	2	1
526	из тех	1	1
527	на этот	1	1
528	а сам	1	1
529	не на	1	1
530	к литературному	1	1
531	в руках	1	1
532	обстоятельством что	1	1
533	художественного целого	1	1
534	если не	2	1
535	почву для	1	1
536	по мысли	6	1
537	так же	2	1
538	в историю	1	1
539	а так	2	1
540	к своему	1	1
541	о чем	3	1
542	без другого	2	1
543	одной стороны	4	1
544	такого рода	10	1
545	марксистская критика	1	1
546	и там	1	1
547	в литературе	1	1
548	не что	1	1
549	в первой	2	1
550	как средство	1	1
551	сам не	1	1
552	материал для	1	1
553	в контексте	1	1
554	между людьми	2	1
555	автора и	2	1
556	как система	1	1
557	новые и	1	1
558	и кино	1	1
559	под знаком	2	1
560	в книге	1	1
561	не случайным	1	1
562	общению и	1	1
563	такова внутренняя	1	1
564	в индивидуальном	1	1
565	о нем	2	1
566	уже как	1	1
567	сознания в	1	1
568	для нас	1	1
569	особого рода	5	1
570	собственно говоря	1	1
571	для его	3	1
572	вообще в	1	1
573	несмотря на	2	1
574	же в	2	1
575	потребность в	1	1
576	аналогии со	1	1
577	одной из	1	1
578	это все	1	1
579	не говоря	4	1
580	отношением к	2	1
581	лишь тогда	1	1
582	этот самый	1	1
583	жизни а	2	1
584	в последнем	1	1
585	как на	3	1
586	в своих	2	1
587	вот этот	1	1
588	русской литературы	2	1
589	которая не	1	1
