N	2gram	Tiupa_Lite_2	Analitik
137	ничего не	3	3
138	же время	9	3
139	личности в	3	3
140	следует признать	3	3
141	той или	1	3
142	с ее	2	3
143	говорит и	1	3
144	в ее	2	3
145	данном случае	3	3
146	так в	5	3
147	жизнь и	1	3
148	мысль о	1	3
149	восходит к	2	3
150	путь к	2	3
151	именно в	1	3
152	было бы	2	3
153	дело с	1	3
154	во всем	1	3
155	являет собой	2	3
156	однако с	1	3
157	по воле	1	3
158	этом отношении	3	3
159	в особенности	1	3
160	в финале	1	3
161	еще и	1	3
162	что не	2	3
163	не было	2	3
164	воспринимающего сознания	1	3
165	однако и	1	3
166	не всегда	1	3
167	он и	2	3
168	в строке	1	3
169	как это	2	3
170	к жизни	2	3
171	авторская позиция	1	3
172	пока еще	1	3
173	впервые в	1	3
174	к этому	1	3
175	ахматовой в	1	2
176	отношения к	1	2
177	самом деле	1	2
178	от своей	1	2
179	в первом	1	2
180	по преимуществу	2	2
181	к собственной	2	2
182	есть не	1	2
183	в становлении	1	2
184	а для	1	2
185	на себя	2	2
186	и он	3	2
187	в ней	4	2
188	не от	1	2
189	нам представляется	2	2
190	во всех	3	2
191	в противовес	3	2
192	со всеми	1	2
193	свою жизнь	1	2
194	конечном счете	5	2
195	очевидно что	2	2
196	отличие от	1	2
197	это и	1	2
198	более чем	1	2
199	по сути	1	2
200	как к	3	2
201	личностного я	1	2
202	когда он	1	2
203	как уже	2	2
204	но в	2	2
205	в противоположность	2	2
206	второго порядка	1	2
207	все эти	1	2
208	в себе	6	2
209	после чего	1	2
210	наш взгляд	3	2
211	в нем	3	2
212	о которой	2	2
213	модус художественности	1	2
214	и вот	1	2
215	например как	1	2
216	свое время	2	2
217	и по	1	2
218	эстетическая ситуация	1	2
219	данного текста	1	2
220	это не	1	2
221	системе ценностей	2	2
222	в жизни	2	2
223	а вот	1	2
224	в них	2	2
225	с тем	2	2
226	художественного дискурса	1	2
227	иначе говоря	1	2
228	не мог	1	2
229	с точки	3	2
230	в принципе	5	2
231	в отличие	1	2
232	от его	1	2
233	состоит не	1	2
234	тем не	2	2
235	но они	1	2
236	даже в	4	2
237	возникает в	1	2
238	вплоть до	3	2
239	одна из	5	2
240	на два	2	2
241	без остатка	3	2
242	на наш	3	2
243	по своей	1	2
244	сводится к	1	2
245	могут быть	2	2
246	сравнении с	2	2
247	эстетического объекта	1	2
248	дискурса в	1	2
249	говоря словами	1	2
250	в себя	3	2
251	не с	3	2
252	в новом	1	2
253	поэтому в	1	2
254	произведения как	1	2
255	и т.д	7	2
256	любви к	1	2
257	сознания к	1	2
258	в конечном	5	2
259	в глазах	3	2
260	тех пор	1	2
261	один из	4	2
262	но с	3	2
263	с появлением	1	2
264	то в	2	2
265	с одной	7	2
266	для всех	5	2
267	вопроса о	1	2
268	а напротив	1	2
269	как справедливо	1	2
270	не для	1	2
271	тем что	4	2
272	одной стороны	6	2
273	русской поэзии	3	2
274	как сам	1	2
275	который не	1	2
276	этом как	1	2
277	и прежде	1	2
278	чье имя	1	2
279	в романе	1	2
280	говорит о	1	2
281	в соответствии	1	2
282	что мы	1	2
283	приобщения к	1	2
284	не может	9	2
285	о себе	3	2
286	вместе с	5	2
287	и потому	1	2
288	тому как	2	2
289	я с	1	2
290	в контексте	1	2
291	лирическое я	4	2
292	в культуре	3	2
293	в глубине	1	2
294	и для	3	2
295	и от	1	2
296	мира и	1	2
297	и все	1	2
298	не более	2	2
299	в сравнении	2	2
300	же в	2	2
301	личности и	1	2
302	не предполагает	1	2
303	то что	7	2
304	нам не	1	2
305	о своем	1	2
306	в свое	2	2
307	к числу	1	2
308	читателя и	1	2
309	а также	2	2
310	в искусстве	4	2
311	гораздо более	1	2
312	надобности в	1	1
313	речь идет	3	1
314	своего и	1	1
315	которого в	1	1
316	на самом	1	1
317	из ранних	1	1
318	перед лицом	1	1
319	тем же	3	1
320	сказано что	1	1
321	и до	2	1
322	жизни ее	1	1
323	общественных отношений	1	1
324	внутренней свободы	2	1
325	и само	1	1
326	на первом	2	1
327	следует вести	1	1
328	время от	1	1
329	ни единого	1	1
330	занимающего нас	1	1
331	начинается с	1	1
332	никак не	1	1
333	как было	1	1
334	я не	5	1
335	мы и	1	1
336	но напротив	1	1
337	о судьбе	1	1
338	предстает как	1	1
339	революции в	1	1
340	к общему	1	1
341	в таком	1	1
342	прочтения истории	1	1
343	он был	1	1
344	он сам	1	1
345	себя а	1	1
346	я на	3	1
347	иного рода	1	1
348	стихотворения в	1	1
349	б с	1	1
350	не все	1	1
351	не путем	1	1
352	герой не	1	1
353	художественной словесности	1	1
354	и место	1	1
355	за пределы	1	1
356	под покровом	1	1
357	именовал веком	1	1
358	в истории	2	1
359	идет о	3	1
360	соответствующего жанра	1	1
361	одном из	2	1
362	от содержания	1	1
363	путь в	1	1
364	году но	1	1
365	в полном	1	1
366	кто из	1	1
367	этом же	1	1
368	самом начале	1	1
369	себе не	2	1
370	и свою	1	1
371	от этого	1	1
372	и хотя	1	1
373	для которого	1	1
374	к художественному	1	1
375	не можем	1	1
376	с творческой	2	1
377	идет не	1	1
378	выход в	1	1
379	оказывается как	1	1
380	поскольку в	3	1
381	в известном	1	1
382	в иную	1	1
383	в литературный	1	1
384	объекта в	1	1
385	с художественной	1	1
386	во многих	1	1
387	двух других	1	1
388	на то	1	1
389	духовной культуры	2	1
390	не следует	1	1
391	в статье	1	1
392	во-вторых они	1	1
393	отказа от	2	1
394	всю линию	1	1
395	и еще	2	1
396	том чтобы	3	1
397	частью и	1	1
398	на жизнь	2	1
399	этой темы	1	1
400	горького мать	1	1
401	всех своих	3	1
402	ни был	1	1
403	от других	1	1
404	мы обнаруживаем	1	1
405	человека в	4	1
406	русской классической	2	1
407	здесь мы	1	1
408	не станем	2	1
409	а затем	2	1
410	свое имя	1	1
411	того кто	1	1
412	в другом	3	1
413	с позиций	1	1
414	а по	1	1
415	значимости в	1	1
416	мыслится как	3	1
417	потому оно	1	1
418	в художественном	2	1
419	с другими	1	1
420	и иных	2	1
421	художественного письма	2	1
422	он есть	1	1
423	есть и	1	1
424	по мысли	1	1
425	отсюда столь	1	1
426	реальности и	1	1
427	рядом с	1	1
428	мира где	1	1
429	но лишь	3	1
430	а за	2	1
431	которой он	1	1
432	в.т не	2	1
433	как целого	1	1
434	и себя	1	1
435	со всей	1	1
436	как замечает	1	1
437	всех этих	1	1
438	на таких	1	1
439	менее чем	1	1
440	этом случае	2	1
441	от своего	1	1
442	в своей	1	1
443	право на	3	1
444	индивидуальной жизни	1	1
445	где мы	1	1
446	формы так	1	1
447	место в	1	1
448	себе а	1	1
449	жизненный путь	1	1
450	мысли и	2	1
451	от себя	1	1
452	ключевая роль	1	1
453	читателю в	1	1
454	художественного мира	2	1
455	времени не	1	1
456	при рассмотрении	1	1
457	что было	2	1
458	далека от	1	1
459	войти в	1	1
460	свобода и	1	1
461	этой внутренней	1	1
462	для этого	2	1
463	случае мы	1	1
464	то с	2	1
465	автора и	1	1
466	он как	1	1
467	веком героев	1	1
468	первом слоге	1	1
469	с ним	2	1
470	сущности говоря	1	1
471	счете в	1	1
472	морального и	1	1
473	на себе	1	1
474	у кого	1	1
475	в основе	2	1
476	от жизни	1	1
477	у него	2	1
478	свободы и	1	1
479	эстетических отношений	2	1
480	в фигуре	1	1
481	того чтобы	1	1
482	не могло	1	1
483	каждый из	4	1
484	казалось бы	1	1
485	стороной жизни	1	1
486	лирическую героиню	1	1
487	есть культура	1	1
488	многих отношениях	1	1
489	внутренней и	1	1
490	потому что	2	1
491	и теперь	1	1
492	со своим	1	1
493	связи с	1	1
494	быть ни	1	1
495	как я	3	1
496	стихотворение не	1	1
497	и оказывается	1	1
498	всей своей	3	1
499	ему в	1	1
500	материнской любви	1	1
501	лирический герой	10	1
502	за ними	1	1
503	в бою	2	1
504	перед ним	2	1
505	у нас	5	1
506	уже о	2	1
507	доверие к	2	1
508	не могут	1	1
509	сути своей	1	1
510	что со	1	1
511	что уже	1	1
512	в наши	1	1
513	все еще	2	1
514	собственное имя	1	1
515	и своя	1	1
516	для себя	2	1
517	в ситуации	2	1
518	гегель именовал	1	1
519	это позиция	1	1
520	как мы	1	1
521	и о	1	1
522	п.а флоренского	1	1
523	говоря уже	2	1
524	и выступает	1	1
525	и автор	1	1
526	события как	1	1
527	самим собою	1	1
528	классического реализма	1	1
529	не меньшие	1	1
530	лирического мы	2	1
531	культуры и	1	1
532	это путь	1	1
533	в живых	1	1
534	не за	1	1
535	жизни на	2	1
536	имени в	3	1
537	мог бы	1	1
538	и каждый	2	1
539	субъектом и	1	1
540	ко всему	2	1
541	ценностный центр	1	1
542	раз не	1	1
543	здесь слово	1	1
544	является в	1	1
545	с этого	1	1
546	и внешней	1	1
547	коммуникативное событие	3	1
548	же автора	1	1
549	основе своей	1	1
550	искусства и	1	1
551	случае как	1	1
552	при котором	1	1
553	выбора не	1	1
554	воспринимающим сознанием	1	1
555	одного из	1	1
556	этих двух	1	1
557	должно было	1	1
558	истории в	1	1
559	причастностью к	1	1
560	души к	1	1
561	а потому	2	1
562	во всей	1	1
563	и только	2	1
564	из метели	1	1
565	читателя зрителя	1	1
566	целого а	1	1
567	стихи и	1	1
568	художественном мире	2	1
569	систему ценностей	1	1
570	того что	5	1
571	я был	1	1
572	является своего	1	1
573	и одновременно	2	1
574	идет по	1	1
575	тот же	2	1
576	что лирическое	1	1
577	одной из	2	1
578	все той	1	1
579	к адресату	2	1
580	за ней	1	1
581	человека с	1	1
582	так что	4	1
583	есть в	1	1
584	пути но	1	1
585	ту самую	1	1
586	из картины	1	1
587	слова не	1	1
588	как писал	2	1
589	по выражению	1	1
590	одно из	2	1
591	себе в	1	1
592	другом стихотворении	1	1
593	ведь это	2	1
594	могло бы	2	1
595	в целый	1	1
596	слова в	1	1
597	вовсе не	2	1
598	при всей	2	1
599	присутствия в	2	1
600	в новый	1	1
601	ситуация художественного	1	1
602	к той	1	1
603	нет в	2	1
604	не противоречит	1	1
605	для того	2	1
606	лишь для	1	1
607	он же	1	1
608	границы и	1	1
609	что на	1	1
610	уже отмечалось	1	1
611	как у	1	1
612	ее в	1	1
613	а именно	3	1
614	к которому	1	1
615	к имени	1	1
616	наконец в	2	1
617	вознесенного над	1	1
618	а с	1	1
619	героя о	1	1
620	и др	3	1
621	целым рядом	1	1
622	себя и	2	1
623	равной степени	2	1
624	только по	1	1
625	по тем	1	1
626	поэтической традиции	1	1
627	не знает	2	1
628	стремится к	1	1
629	есть лишь	1	1
630	было сказано	2	1
631	я из	1	1
632	он становится	1	1
633	когда же	1	1
634	на столь	1	1
635	не видит	2	1
636	по нашему	1	1
637	на фоне	5	1
638	и заодно	1	1
639	усомниться в	1	1
640	в перспективе	1	1
641	из трех	1	1
642	в дискурсе	2	1
643	вести отсчет	1	1
644	со словом	1	1
645	требует от	1	1
646	в цикле	1	1
647	из которых	2	1
648	зрителя слушателя	1	1
649	ударение на	1	1
650	а если	2	1
651	произведение оно	1	1
652	ведет к	1	1
653	из стихотворений	2	1
654	в столь	1	1
655	индивидуального я	1	1
656	в литературе	1	1
657	с тех	1	1
658	это его	2	1
659	могут служить	2	1
660	не говоря	2	1
661	текста как	1	1
662	лирического я	3	1
663	творческую индивидуальность	1	1
664	с этой	2	1
665	х гг	1	1
666	как отмечает	1	1
667	своей жизни	1	1
668	но это	3	1
669	и адресата	1	1
670	я перед	1	1
671	под названием	2	1
672	эстетического дискурса	1	1
673	живет и	1	1
674	в стихотворении	13	1
675	в пределе	1	1
676	как на	3	1
677	обращается к	3	1
678	как приобщения	1	1
679	а перед	1	1
680	от него	1	1
681	на свою	3	1
682	бы в	1	1
683	после исчезновения	1	1
684	от всего	1	1
685	хотя бы	2	1
686	по рассуждению	1	1
687	в равной	3	1
688	все того	1	1
689	оказывается всего	1	1
690	в стихах	8	1
691	над собою	1	1
692	до тех	1	1
693	к ее	1	1
694	жизни в	4	1
695	нами не	1	1
696	от лица	1	1
697	я стал	1	1
698	в ходе	1	1
699	только как	1	1
700	от всех	1	1
701	к его	1	1
702	отвергнутая в	1	1
703	из этого	1	1
704	занимает в	1	1
705	героя в	2	1
706	жизни и	4	1
707	к этой	2	1
708	в своих	2	1
709	все что	2	1
710	они не	1	1
