N	2gram	Medvedev_F_2	Problema
143	а в	6	5
144	другой стороны	4	5
145	в таком	2	5
146	таком случае	1	4
147	не что	1	4
148	что иное	1	4
149	но даже	1	4
150	и самой	1	4
151	иное как	1	4
152	бы то	1	4
153	в чем	2	4
154	но как	2	4
155	только при	1	4
156	чем же	3	4
157	при этом	9	4
158	же касается	1	4
159	на первый	2	4
160	и без	1	4
161	тому что	2	4
162	раз и	4	4
163	дело в	1	4
164	и притом	1	4
165	и является	1	4
166	только с	1	4
167	есть только	2	4
168	отличается от	1	4
169	в ее	2	4
170	языка и	12	4
171	можно было	1	4
172	мы в	2	4
173	самостоятельное значение	1	4
174	что даже	1	4
175	же и	2	4
176	тем что	8	4
177	это будет	1	4
178	на этот	1	4
179	мы говорим	4	4
180	или в	3	4
181	или другой	1	4
182	совершенно не	4	4
183	в каком	1	4
184	в искусстве	2	4
185	художественном произведении	1	3
186	же как	3	3
187	но тогда	1	3
188	то в	2	3
189	здесь и	4	3
190	и больше	1	3
191	говорить о	5	3
192	и ее	6	3
193	из того	1	3
194	но не	2	3
195	уже как	1	3
196	общего с	1	3
197	в художественном	2	3
198	кроме того	2	3
199	и как	3	3
200	в самом	16	3
201	что это	3	3
202	в этой	6	3
203	на то	1	3
204	конце концов	2	3
205	но все	3	3
206	художественным произведением	1	3
207	значение в	1	3
208	его в	3	3
209	с другими	10	3
210	том смысле	3	3
211	только о	1	3
212	он является	1	3
213	все равно	1	3
214	себе а	2	3
215	бы быть	1	3
216	же такое	1	3
217	теми или	1	3
218	является чем-то	1	3
219	иной раз	1	3
220	чем не	1	3
221	ничего не	4	3
222	как будто	1	3
223	и такие	1	3
224	как только	1	3
225	только еще	1	3
226	для его	1	3
227	если же	2	3
228	она не	2	3
229	без всякого	1	3
230	то или	1	3
231	на что-то	1	3
232	с самим	1	3
233	с собой	1	3
234	когда в	1	3
235	если бы	5	3
236	в порядке	1	3
237	том или	1	3
238	во всей	2	3
239	быть даже	2	3
240	может иметь	1	3
241	не так	2	3
242	быть и	3	3
243	понятие символа	1	3
244	этот вопрос	2	3
245	вся эта	1	3
246	в качестве	2	3
247	самом деле	8	3
248	указания на	1	3
249	уже в	2	3
250	для него	7	3
251	отличие от	2	3
252	мы возьмем	1	3
253	говорим о	2	3
254	жизни а	1	3
255	здесь в	1	3
256	являются только	2	3
257	что для	2	3
258	прежде всего	15	3
259	именно так	1	3
260	его как	2	3
261	ни о	5	3
262	если не	1	3
263	но оно	1	3
264	ни на	2	3
265	в той	2	3
266	это за	1	3
267	в тех	2	3
268	слова и	7	3
269	в условиях	1	3
270	формы и	2	3
271	она уже	1	3
272	и все	3	3
273	из себя	1	3
274	и ни	1	3
275	хотя бы	6	3
276	же в	1	3
277	а ведь	1	3
278	или иного	5	3
279	из этого	2	3
280	и другие	2	3
281	к тому	4	3
282	смысле что	2	3
283	к их	1	2
284	относится и	2	2
285	того же	1	2
286	столько же	1	2
287	только потому	1	2
288	и до	3	2
289	поэтому и	1	2
290	его не	2	2
291	именно здесь	2	2
292	мы имеем	1	2
293	значение именно	2	2
294	пока только	1	2
295	этого термина	2	2
296	и самим	1	2
297	литературы и	4	2
298	во всех	5	2
299	бы она	3	2
300	совсем не	2	2
301	то он	1	2
302	мы будем	1	2
303	не то	3	2
304	не говорят	1	2
305	или иное	1	2
306	с этим	5	2
307	дает нам	1	2
308	и нет	1	2
309	просто как	1	2
310	даже просто	1	2
311	тем же	3	2
312	с нею	2	2
313	что слово	1	2
314	в которой	2	2
315	не будем	1	2
316	он в	2	2
317	с их	1	2
318	когда это	1	2
319	всей его	1	2
320	а вовсе	1	2
321	время и	3	2
322	но именно	3	2
323	всех этих	3	2
324	ни была	3	2
325	в понятии	2	2
326	широком смысле	2	2
327	же сколько	1	2
328	из него	2	2
329	же не	1	2
330	и может	3	2
331	в другом	1	2
332	а как	3	2
333	он есть	1	2
334	ведь в	1	2
335	для них	3	2
336	в слове	5	2
337	он и	3	2
338	мы видели	4	2
339	и обозначаемого	1	2
340	в этих	2	2
341	и при	1	2
342	ли можно	1	2
343	первый план	2	2
344	в котором	2	2
345	с точки	7	2
346	в их	6	2
347	не столько	4	2
348	в отличие	2	2
349	от его	2	2
350	является в	2	2
351	и более	2	2
352	произведения в	2	2
353	для нее	2	2
354	с теми	2	2
355	есть а	1	2
356	на котором	2	2
357	в процессе	9	2
358	в основе	5	2
359	но что	1	2
360	и именно	1	2
361	отличное от	1	2
362	например не	1	2
363	возможно и	1	2
364	действительности но	1	2
365	слова как	2	2
366	и по	2	2
367	как она	2	2
368	ровно ничего	1	2
369	в общую	1	2
370	могут быть	6	2
371	ведь всякий	1	2
372	что оно	4	2
373	для себя	1	2
374	и образ	1	2
375	и сами	1	2
376	настоящее время	1	2
377	только то	1	2
378	том как	1	2
379	в настоящее	1	2
380	все дело	3	2
381	этом понятии	2	2
382	художественной структуры	1	2
383	это было	3	2
384	на отдельные	1	2
385	и во	1	2
386	мы ни	2	2
387	и следовательно	1	2
388	никак нельзя	1	2
389	произведения то	1	2
390	она ни	3	2
391	с одной	1	2
392	к какому	1	2
393	примеры из	1	2
394	является не	2	2
395	за счет	4	2
396	из них	4	2
397	никто не	1	2
398	в известной	2	2
399	произведения и	3	2
400	от тех	2	2
401	или ином	1	2
402	о каком	3	2
403	даже не	2	2
404	нам не	1	2
405	до сих	1	2
406	не обязательно	1	2
407	именно в	5	2
408	чем он	4	2
409	в природе	1	2
410	ничем не	2	2
411	о чем	1	2
412	вместе с	6	2
413	и особенно	1	2
414	происходит в	1	2
415	как это	2	2
416	и там	1	2
417	по существу	7	2
418	в контексте	1	2
419	сих пор	1	2
420	о его	1	2
421	и для	5	2
422	при таком	1	2
423	только тогда	1	2
424	в результате	6	2
425	а к	2	2
426	ее и	2	2
427	от него	2	2
428	бы в	5	2
429	все они	1	2
430	от всякого	2	2
431	к самому	1	2
432	героя в	1	2
433	как на	1	2
434	от этой	1	1
435	слова которые	1	1
436	одним из	1	1
437	тут дело	2	1
438	вывод о	2	1
439	не типичны	1	1
440	художественные функции	1	1
441	изображения и	1	1
442	идет о	2	1
443	самый предмет	2	1
444	в первом	7	1
445	в конкретном	1	1
446	оно было	1	1
447	должна быть	5	1
448	собственном смысле	1	1
449	и этот	1	1
450	той же	1	1
451	например в	3	1
452	языка с	1	1
453	может отвлечься	1	1
454	словами в	1	1
455	и само	1	1
456	предмета в	2	1
457	что если	1	1
458	вопрос о	1	1
459	нам в	1	1
460	реальной жизнью	1	1
461	такие произведения	1	1
462	языка из	1	1
463	который был	1	1
464	оно просто	1	1
465	это казалось	1	1
466	не вполне	1	1
467	которое не	1	1
468	конечно и	1	1
469	же что	1	1
470	подчеркнуть что	1	1
471	следовательно в	1	1
472	и на	3	1
473	ней как	1	1
474	со словами	1	1
475	выдвинуть на	1	1
476	произведения его	2	1
477	бы не	1	1
478	чем это	1	1
479	жить и	1	1
480	и все-таки	1	1
481	значимость слова	1	1
482	в сторону	4	1
483	значением и	1	1
484	в противоречии	1	1
485	а если	1	1
486	таком положении	1	1
487	произведение не	1	1
488	и речи	5	1
489	остается для	1	1
490	один и	1	1
491	во что	1	1
492	всю эту	1	1
493	определения и	1	1
494	смысл или	1	1
495	в истории	6	1
496	самое понятие	2	1
497	если она	1	1
498	независимо от	4	1
499	что именно	2	1
500	не изображает	1	1
501	перехода от	2	1
502	однако не	3	1
503	целом но	1	1
504	который будет	1	1
505	более или	1	1
506	следующим образом	1	1
507	как таковое	4	1
508	от этого	3	1
509	именно эта	1	1
510	и хотя	1	1
511	в этот	1	1
512	и непосредственные	1	1
513	в литературном	1	1
514	другой то	1	1
515	произведения искусства	2	1
516	так или	1	1
517	из этих	3	1
518	смешивают с	1	1
519	действительности а	2	1
520	и тот	1	1
521	но ведь	3	1
522	как он	1	1
523	но на	1	1
524	оказывается не	1	1
525	сам предмет	1	1
526	выделить в	1	1
527	дальше и	1	1
528	в определенном	1	1
529	связанные с	1	1
530	все те	1	1
531	не говорим	1	1
532	понимании этого	2	1
533	в понимании	2	1
534	функции и	1	1
535	не к	2	1
536	том чтобы	1	1
537	слово или	1	1
538	и связанные	1	1
539	вовсе его	1	1
540	какой бы	1	1
541	приходим к	2	1
542	его от	4	1
543	самодовлеющим и	1	1
544	новых точек	1	1
545	именно это	1	1
546	говоря в	1	1
547	и заключается	1	1
548	не должно	1	1
549	от нее	4	1
550	произведение искусства	2	1
551	и литературы	1	1
552	как они	4	1
553	в символизме	1	1
554	произведения с	1	1
555	определенном направлении	1	1
556	о какой	2	1
557	и чтобы	1	1
558	семантики в	1	1
559	лишь в	7	1
560	входит в	4	1
561	или просто	1	1
562	брать не	1	1
563	является если	1	1
564	отличать от	1	1
565	литературном произведении	1	1
566	более широком	1	1
567	за ней	1	1
568	бы совершенно	2	1
569	само собою	2	1
570	произведение как	2	1
571	в них	1	1
572	далеко не	1	1
573	как об	1	1
574	дела и	1	1
575	в своих	1	1
576	и никаких	1	1
577	автора и	1	1
578	только тем	2	1
579	или менее	1	1
580	отрыве от	1	1
581	контекст в	1	1
582	выступает на	1	1
583	сказать так	1	1
584	по-разному в	1	1
585	в такой	2	1
586	в узком	1	1
587	представление о	2	1
588	процессе изучения	1	1
589	не как	4	1
590	слова мы	1	1
591	знаем что	1	1
592	а смысл	1	1
593	слова в	3	1
594	однако от	1	1
595	из романов	1	1
596	этой плоскости	1	1
597	но он	1	1
598	иным как	1	1
599	но они	1	1
600	речи в	1	1
601	миф и	1	1
602	даже в	2	1
603	же мы	1	1
604	случае мы	1	1
605	и вся	1	1
606	вещи не	1	1
607	а а	1	1
608	нужно уметь	2	1
609	и другое	2	1
610	правда в	2	1
611	только из	1	1
612	не типична	1	1
613	точного определения	1	1
614	и имеет	1	1
615	о них	1	1
616	опираться на	1	1
617	иметь в	1	1
618	во всякой	1	1
619	к такому	1	1
620	того чтобы	3	1
621	и прочие	1	1
622	к вопросу	1	1
623	к ней	1	1
624	в другую	1	1
625	такая же	1	1
626	или когда	1	1
627	во всем	1	1
628	других элементов	1	1
629	мы бы	1	1
630	на него	1	1
631	так то	1	1
632	представляется нам	1	1
633	не могут	7	1
634	этого и	1	1
635	тут не	1	1
636	оно не	4	1
637	велико что	1	1
638	и можем	1	1
639	мы его	1	1
640	слов но	1	1
641	из всего	3	1
642	значения и	2	1
643	но при	1	1
644	на нем	2	1
645	настолько велико	1	1
646	всего этого	5	1
647	у символистов	2	1
648	самим собою	1	1
649	не скажет	1	1
650	ни стало	2	1
651	в собственном	1	1
652	конструктивного принципа	1	1
653	то чтобы	1	1
654	нет никакой	1	1
655	отвлечься от	3	1
656	в пределах	12	1
657	мы указали	1	1
658	в дальнейшем	4	1
659	касается только	1	1
660	особенно в	3	1
661	это событие	1	1
662	структуры как	1	1
663	получает все	1	1
664	не ради	2	1
665	как таковую	1	1
666	можно только	1	1
667	это даже	1	1
668	а все	2	1
669	строго говоря	1	1
670	в эпоху	2	1
671	образом в	1	1
672	говорят что	1	1
673	разница между	2	1
674	и нужно	2	1
675	произведения как	2	1
676	только так	2	1
677	и поэтому	1	1
678	и та	1	1
679	язык и	7	1
680	идеологической значимости	3	1
681	к одному	1	1
682	особого рода	1	1
683	данного языка	1	1
684	рассуждения о	1	1
685	вопросу о	1	1
686	все в	1	1
687	в отрыве	1	1
688	на какую-то	1	1
689	с отвлечением	1	1
690	искусства с	1	1
691	какой-нибудь другой	1	1
692	во втором	7	1
693	отличался бы	1	1
694	и каждого	1	1
695	или иными	1	1
696	который и	1	1
697	возникает вопрос	1	1
698	что бы	1	1
699	в теории	4	1
700	все время	6	1
701	из моментов	1	1
702	перестал бы	1	1
703	в литературе	1	1
704	войдет в	1	1
705	они его	1	1
706	и действительно	1	1
707	исследования по	1	1
708	не имеющих	1	1
709	он уже	1	1
710	самые разнообразные	1	1
711	от них	1	1
712	точка зрения	1	1
713	где они	1	1
714	для всех	1	1
715	не можем	1	1
716	если и	1	1
717	или не	1	1
718	и способен	1	1
719	языка как	11	1
720	и других	2	1
721	и понимание	1	1
722	не чем	1	1
723	был бы	1	1
724	себе в	1	1
725	и художественно	1	1
726	совершенно безразлично	2	1
727	литературы можно	1	1
728	не выражает	1	1
729	они сами	1	1
730	и художественный	1	1
731	как его	2	1
732	делать из	1	1
733	отметить что	2	1
734	как такового	6	1
735	именно этой	1	1
736	каждый элемент	4	1
737	образом не	2	1
738	деле и	1	1
739	не обладает	1	1
740	смысла и	2	1
741	для того	3	1
742	момент в	1	1
743	что на	2	1
744	для поэтического	3	1
745	является их	1	1
746	эта является	1	1
747	же самым	1	1
748	или иначе	1	1
749	предполагает существование	1	1
750	от этих	2	1
751	в какие	1	1
752	отдельного слова	1	1
753	что не	4	1
754	перешли к	1	1
755	что будет	1	1
756	естественно что	1	1
757	он отличается	1	1
758	поскольку она	1	1
759	а наоборот	3	1
760	стремится к	1	1
761	до конца	2	1
762	не на	1	1
763	зависит от	1	1
764	здесь были	1	1
765	правда и	1	1
766	если даже	1	1
767	и непосредственно	1	1
768	однако и	3	1
769	была бы	3	1
770	план и	1	1
771	и исторической	1	1
772	там где	4	1
773	этот принцип	1	1
774	если это	2	1
775	этот самый	1	1
776	нет в	1	1
777	произведение можно	1	1
778	которое в	1	1
779	от предмета	1	1
780	без всякой	3	1
781	требует от	1	1
782	под эту	1	1
783	к своему	1	1
784	метода как	1	1
785	одной стороны	1	1
786	для обозначения	1	1
787	смысле этого	1	1
788	нашего анализа	1	1
789	это различие	1	1
790	во все	1	1
791	типа как	1	1
792	поскольку он	2	1
793	в первой	1	1
794	образом на	1	1
795	в художественную	3	1
796	поэтому когда	1	1
797	этого факта	2	1
798	как предмет	2	1
799	не рассматривается	1	1
800	ведь и	1	1
801	но для	1	1
802	говорят и	1	1
803	остается в	1	1
804	близкий к	1	1
805	в более	1	1
806	образом с	1	1
807	деле с	1	1
808	не существует	1	1
809	другими художественными	1	1
810	поэзии в	3	1
811	но эти	1	1
812	этой действительности	1	1
813	в языке	6	1
814	истории литературы	6	1
815	и резко	1	1
816	несмотря на	1	1
817	хотя в	1	1
818	узком смысле	1	1
819	всех тех	1	1
820	в целях	2	1
821	иначе чем	1	1
822	ее только	1	1
823	только как	1	1
824	не поэтическим	1	1
825	равно как	2	1
826	реализмом и	1	1
827	толстой не	1	1
828	является и	1	1
829	мере в	1	1
830	чем иным	1	1
831	но вовсе	1	1
832	языка то	2	1
833	особого типа	1	1
834	значение не	1	1
835	значения для	1	1
836	к другим	2	1
837	ее в	2	1
838	того если	1	1
839	к этому	4	1
840	можно назвать	1	1
841	мы приходим	2	1
842	они не	4	1
