N	2gram	Tiupa_Hudo_1	Myslijsy
210	не столько	2	2
211	все в	1	2
212	ему в	1	2
213	а тем	1	2
214	с любовью	1	2
215	явлений и	1	2
216	к слову	1	2
217	тогда как	7	2
218	отношение к	1	2
219	что они	1	2
220	все же	3	2
221	на человека	1	2
222	со своей	1	2
223	та же	4	2
224	так или	2	2
225	в этой	8	2
226	а напротив	1	2
227	и тот	1	2
228	на то	4	2
229	не могла	1	2
230	так сказать	2	2
231	на его	2	2
232	одним только	1	2
233	не как	1	2
234	почти то	1	2
235	с таким	1	2
236	что ни	1	2
237	но все	1	2
238	не дает	1	2
239	бы быть	1	2
240	от такой	1	2
241	входит в	1	2
242	ни в	5	2
243	несмотря на	4	2
244	точки зрения	5	2
245	в своей	10	2
246	а как	1	2
247	во времена	1	2
248	между людьми	1	2
249	в которых	1	2
250	мысли и	1	2
251	т п	8	2
252	их в	1	2
253	даже в	3	2
254	что эта	1	2
255	она не	4	2
256	как о	1	2
257	только не	1	2
258	глядя на	2	2
259	такая же	1	2
260	этом отношении	3	2
261	ему не	2	2
262	когда мы	1	2
263	от этого	1	2
264	от нее	1	2
265	мысли о	2	2
266	ничего общего	1	2
267	и о	4	2
268	в ее	3	2
269	так в	2	2
270	каждого из	2	2
271	во многом	1	2
272	произведения не	2	2
273	когда в	1	2
274	и с	4	2
275	об этом	5	2
276	о том	12	2
277	и та	1	2
278	но мы	1	2
279	его жизни	2	2
280	от него	3	2
281	в форме	2	2
282	может стать	1	2
283	что художественное	2	2
284	которое было	1	2
285	одной из	2	2
286	в какой	1	2
287	но как	2	2
288	в природе	1	2
289	ему самому	1	2
290	том чтобы	1	2
291	связи с	4	2
292	не составляет	1	2
293	в одном	1	2
294	себя от	1	2
295	художника и	1	2
296	у него	9	2
297	на стороне	2	2
298	и даже	3	2
299	от другой	2	2
300	не один	1	2
301	тут же	1	2
302	только один	1	2
303	а с	2	2
304	или с	2	2
305	в речи	2	2
306	эти слова	2	2
307	к своему	2	2
308	по своему	3	2
309	находит в	1	2
310	что же	2	2
311	быть не	1	2
312	с этой	2	2
313	еще раз	2	2
314	перед нами	5	2
315	уже на	1	2
316	бы в	1	2
317	же в	3	2
318	состояние души	1	2
319	в системе	2	2
320	первом случае	1	2
321	в свое	1	2
322	жизни и	5	2
323	это в	3	2
324	которая не	2	2
325	чтобы осмыслить	1	1
326	в сфере	1	1
327	мы здесь	1	1
328	на самом	2	1
329	тех же	1	1
330	на суждения	1	1
331	словами и	1	1
332	к своей	1	1
333	ли мы	1	1
334	что когда	2	1
335	было как	1	1
336	отношения между	1	1
337	по преимуществу	3	1
338	не принимая	1	1
339	из его	1	1
340	оно было	2	1
341	мать и	1	1
342	едва ли	3	1
343	не глядя	1	1
344	в спорах	1	1
345	по его	1	1
346	его не	1	1
347	их и	1	1
348	он уже	4	1
349	же следует	1	1
350	в первый	2	1
351	вопрос о	2	1
352	из всякого	1	1
353	полагать что	1	1
354	в сущности	1	1
355	но она	1	1
356	с небольшими	1	1
357	похожи на	1	1
358	но напротив	1	1
359	и столь	1	1
360	и он	5	1
361	начало и	1	1
362	в основание	1	1
363	на них	1	1
364	он сам	1	1
365	как субъекта	3	1
366	здесь не	2	1
367	с его	5	1
368	что среди	1	1
369	данном случае	1	1
370	совсем не	1	1
371	он относится	1	1
372	если в	2	1
373	есть по	1	1
374	а через	1	1
375	себе и	2	1
376	в зеркале	2	1
377	отличие от	1	1
378	друг от	1	1
379	нет и	1	1
380	и другого	1	1
381	в настоящем	1	1
382	один и	1	1
383	же мало	2	1
384	и я	1	1
385	чем же	1	1
386	первый взгляд	1	1
387	это одно	1	1
388	его на	1	1
389	своей и	1	1
390	стороны и	1	1
391	в художественном	2	1
392	о жизни	1	1
393	это был	1	1
394	что касается	1	1
395	еще и	1	1
396	хотя и	2	1
397	когда он	1	1
398	для которой	1	1
399	но в	5	1
400	то в	4	1
401	к чему	1	1
402	и конечно	1	1
403	из жизни	1	1
404	все эти	3	1
405	только способ	1	1
406	и вянуть	1	1
407	о человеке	2	1
408	во многих	1	1
409	как он	2	1
410	но на	1	1
411	наш взгляд	2	1
412	главным образом	1	1
413	и таких	1	1
414	мысль человека	1	1
415	но именно	1	1
416	имело бы	1	1
417	них уже	1	1
418	между животным	1	1
419	он должен	1	1
420	сердце и	1	1
421	и вот	1	1
422	свое время	1	1
423	на наш	2	1
424	которой нет	1	1
425	мысль то	1	1
426	что нельзя	1	1
427	в нее	1	1
428	с такими	2	1
429	тем в	1	1
430	в мире	3	1
431	таком же	1	1
432	том случае	1	1
433	сознания так	1	1
434	характер есть	1	1
435	лишь в	3	1
436	от понимания	1	1
437	его личности	2	1
438	в глазах	6	1
439	это не	7	1
440	случаях и	1	1
441	приходит в	2	1
442	в жизни	1	1
443	где теперь	1	1
444	в тот	2	1
445	в самую	1	1
446	жизни то	1	1
447	например и	1	1
448	которой он	1	1
449	одна и	1	1
450	при каждом	1	1
451	ни с	1	1
452	с такой	1	1
453	такою же	1	1
454	то самое	1	1
455	нисколько не	1	1
456	в этих	5	1
457	мы как	1	1
458	места в	1	1
459	от своего	1	1
460	таким же	1	1
461	как все	2	1
462	в такой	2	1
463	с точки	3	1
464	знаем что	1	1
465	жизни с	1	1
466	сказанное не	1	1
467	всякий раз	1	1
468	этой жизни	1	1
469	не будем	1	1
470	другом и	1	1
471	но он	3	1
472	друг другу	1	1
473	есть именно	1	1
474	и более	1	1
475	этом а	1	1
476	однако в	2	1
477	не должно	1	1
478	что этот	1	1
479	между прочим	1	1
480	человека есть	1	1
481	человека но	1	1
482	и другое	2	1
483	легко представить	1	1
484	определенности и	1	1
485	на себе	2	1
486	личности к	2	1
487	чем не	1	1
488	принадлежит к	1	1
489	не могло	1	1
490	однако если	1	1
491	того и	1	1
492	не другое	1	1
493	а еще	1	1
494	ничего не	8	1
495	невозможно но	1	1
496	в противоречие	1	1
497	своей природе	2	1
498	напротив есть	1	1
499	и чувства	1	1
500	что на	2	1
501	с другом	1	1
502	например что	1	1
503	своего я	3	1
504	представляется нам	2	1
505	относиться к	1	1
506	про себя	2	1
507	же самое	1	1
508	для его	1	1
509	в поле	1	1
510	он видит	1	1
511	и которая	1	1
512	разные стороны	1	1
513	приходит к	1	1
514	из всего	1	1
515	внутренняя жизнь	1	1
516	от друга	1	1
517	в виду	1	1
518	как по	2	1
519	и говорит	1	1
520	с самого	1	1
521	говорится что	1	1
522	выражения и	1	1
523	на том	2	1
524	и когда	3	1
525	что у	3	1
526	на нее	1	1
527	за то	1	1
528	времени и	1	1
529	ясно что	2	1
530	особенно в	2	1
531	мог бы	1	1
532	и каждый	2	1
533	в результате	2	1
534	него теперь	1	1
535	жизнь и	1	1
536	мы читаем	2	1
537	остановимся на	2	1
538	видит его	1	1
539	и внешней	1	1
540	нас и	1	1
541	но здесь	1	1
542	находится в	1	1
543	сводится к	1	1
544	и т.д	1	1
545	и т.п	1	1
546	при котором	2	1
547	не перед	1	1
548	одного из	1	1
549	с личной	1	1
550	сознания есть	1	1
551	все его	1	1
552	можно заметить	1	1
553	другому в	1	1
554	нас в	1	1
555	души в	1	1
556	нет это	1	1
557	она остается	1	1
558	раз и	1	1
559	в которую	1	1
560	всегда предполагает	1	1
561	обращается к	1	1
562	во всех	1	1
563	этот взгляд	1	1
564	творчества в	1	1
565	и человеком	1	1
566	когда оно	1	1
567	эти два	1	1
568	на одном	1	1
569	от волнения	2	1
570	в другой	1	1
571	и содержания	1	1
572	непосредственно в	1	1
573	деле в	2	1
574	что бы	1	1
575	следовало бы	1	1
576	как объект	1	1
577	происходит в	1	1
578	фраза из	1	1
579	в двух	1	1
580	нам о	1	1
581	тот же	1	1
582	в стороне	1	1
583	впечатления но	1	1
584	между этими	1	1
585	и ее	1	1
586	к высшим	1	1
587	человека с	1	1
588	себя в	4	1
589	в звуки	1	1
590	равнодушие к	2	1
591	как кажется	2	1
592	или даже	1	1
593	но совершенно	1	1
594	выразить это	1	1
595	его и	1	1
596	она действительно	1	1
597	мы знаем	2	1
598	жизни отсюда	1	1
599	а то	2	1
600	бы совершенно	1	1
601	могло бы	1	1
602	иначе как	1	1
603	сами по	1	1
604	в прошлом	1	1
605	произведения и	1	1
606	ее не	1	1
607	содержания а	1	1
608	в такое	1	1
609	при всей	2	1
610	как его	3	1
611	каждый из	1	1
612	далеким от	1	1
613	отдельного человека	1	1
614	и другому	1	1
615	жизни в	6	1
616	даже не	1	1
617	как у	1	1
618	или иначе	2	1
619	по своим	1	1
620	словами но	1	1
621	и быть	4	1
622	словами а	1	1
623	мы еще	1	1
624	превращается в	3	1
625	не на	1	1
626	не означает	2	1
627	же речь	1	1
628	действительности как	1	1
629	только теперь	1	1
630	не видит	1	1
631	почти ничего	1	1
632	на который	1	1
633	и а	5	1
634	в одной	2	1
635	общего с	1	1
636	забывать что	1	1
637	в данном	1	1
638	своей души	1	1
639	если оно	1	1
640	я так	1	1
641	видя в	1	1
642	она есть	1	1
643	этих словах	2	1
644	выражение лица	1	1
645	себя то	1	1
646	да и	2	1
647	думать о	2	1
648	друг с	1	1
649	при новых	1	1
650	или со	1	1
651	и там	1	1
652	было ни	1	1
653	как например	1	1
654	на пути	1	1
655	только для	2	1
656	видно что	2	1
657	мышления в	1	1
658	пор еще	1	1
659	такого например	1	1
660	формы и	1	1
661	или не	3	1
662	душа не	1	1
663	о котором	2	1
664	с другою	1	1
665	друга не	3	1
666	как для	1	1
667	поэзии в	1	1
668	словесного выражения	1	1
669	в данное	1	1
670	на первый	1	1
671	к ряду	1	1
672	с не	1	1
673	я в	1	1
674	романа и	1	1
675	хотя в	1	1
676	самому и	1	1
677	с он	1	1
678	давно уже	1	1
679	к ее	1	1
680	еще ничего	1	1
681	сменяя друг	1	1
682	в море	2	1
683	может и	3	1
684	которая на	1	1
685	первый раз	1	1
686	я могу	1	1
687	с ними	2	1
688	взгляда на	1	1
689	необходимое условие	1	1
690	него в	1	1
691	следует помнить	1	1
692	чувства а	1	1
693	самосознания и	1	1
694	в голову	1	1
695	это так	2	1
696	разговоре с	1	1
697	случае если	1	1
698	и эта	1	1
699	можно назвать	1	1
700	во всяком	1	1
