N	2gram	Potebnia_M_2	Myshleni
189	можно считать	1	3
190	или менее	8	3
191	в которых	1	3
192	которые в	1	3
193	состоит в	2	3
194	их в	2	3
195	значению слова	1	3
196	того как	7	3
197	но только	2	3
198	во всем	2	3
199	отличается от	1	3
200	не есть	6	3
201	ничего общего	1	3
202	для образования	2	3
203	были бы	1	3
204	в себя	2	3
205	употребление слова	1	3
206	на том	1	3
207	и которые	1	3
208	на ряд	1	3
209	связаны с	1	3
210	вслед за	3	3
211	как она	1	3
212	мы видим	2	3
213	с ними	3	3
214	дело с	1	3
215	который в	1	3
216	между тем	6	3
217	не можем	6	3
218	если мы	3	3
219	и их	5	3
220	сами по	7	3
221	к которому	2	3
222	а с	2	3
223	же точно	1	3
224	и слово	1	3
225	связь с	1	3
226	ближе всего	1	3
227	сравнению с	1	3
228	распадается на	1	3
229	с этой	1	3
230	и взрослый	1	3
231	между ними	2	3
232	другой стороны	2	3
233	в свою	6	3
234	имеет место	2	3
235	к этому	2	3
236	и то	3	2
237	только потому	2	2
238	но тем	3	2
239	между двумя	6	2
240	впечатлений и	1	2
241	к другому	4	2
242	уже по	1	2
243	то же	12	2
244	и могут	1	2
245	а как	1	2
246	мы называем	3	2
247	мы и	1	2
248	в чем	7	2
249	с его	2	2
250	только после	2	2
251	они имеют	2	2
252	бы в	2	2
253	этим последним	1	2
254	что как	1	2
255	все остальные	5	2
256	хотя и	3	2
257	что по	1	2
258	один ряд	1	2
259	с нею	2	2
260	животных и	2	2
261	бы с	1	2
262	но все	2	2
263	речи но	1	2
264	с их	1	2
265	по форме	1	2
266	нами в	1	2
267	в себе	10	2
268	не приводит	1	2
269	связанные с	2	2
270	не встречает	1	2
271	одной и	2	2
272	словом или	1	2
273	заключает в	4	2
274	в нем	9	2
275	главным образом	4	2
276	об этом	1	2
277	с другими	5	2
278	от одного	3	2
279	предметов но	1	2
280	из нее	1	2
281	в них	5	2
282	в эту	3	2
283	в этих	3	2
284	в связь	1	2
285	таким же	1	2
286	с развитием	1	2
287	место в	4	2
288	признаков но	1	2
289	всякий раз	1	2
290	которые должны	1	2
291	и той	2	2
292	и эти	1	2
293	бы быть	3	2
294	тому что	2	2
295	тем самым	4	2
296	на котором	1	2
297	одна из	4	2
298	вытекает из	2	2
299	проникать в	1	2
300	этих последних	2	2
301	и его	2	2
302	из того	1	2
303	в каком	3	2
304	очень часто	1	2
305	указывает на	2	2
306	оно не	3	2
307	они стали	1	2
308	как они	1	2
309	не будет	1	2
310	свою очередь	6	2
311	только при	1	2
312	и может	3	2
313	мы в	3	2
314	поэтому в	1	2
315	находится в	3	2
316	связанное с	1	2
317	и здесь	2	2
318	внимание на	2	2
319	не представляет	1	2
320	что каждый	1	2
321	одного из	1	2
322	и во	3	2
323	и только	6	2
324	эти последние	2	2
325	этом смысле	2	2
326	слово с	2	2
327	этой точки	1	2
328	всех этих	2	2
329	взрослый человек	1	2
330	мы будем	1	2
331	происходит ли	1	2
332	так что	10	2
333	уже не	4	2
334	ни было	3	2
335	всеми остальными	1	2
336	в нашей	2	2
337	и других	2	2
338	с теми	2	2
339	он имеет	1	2
340	цели и	1	2
341	слова в	5	2
342	в одном	6	2
343	само по	2	2
344	каждый из	1	2
345	и вместе	4	2
346	на которые	1	2
347	этой задачи	1	2
348	от другого	3	2
349	понимание между	1	2
350	которых мы	3	2
351	окружающих его	1	2
352	могут служить	1	2
353	и том	1	2
354	от всех	1	2
355	виде в	1	2
356	наших представлений	1	2
357	ни на	1	2
358	и потому	2	2
359	относятся к	1	2
360	у человека	2	2
361	для обозначения	2	2
362	который мы	1	2
363	в течение	1	2
364	тому как	4	2
365	некоторое время	2	2
366	должно быть	2	2
367	этом и	1	2
368	становится возможным	1	2
369	и для	3	2
370	и от	3	2
371	или в	2	2
372	том виде	1	2
373	имеет дело	1	2
374	о котором	2	2
375	для нас	31	2
376	только что	3	2
377	все они	1	2
378	же в	5	2
379	как показывает	1	2
380	тот же	5	2
381	но всегда	1	2
382	что слова	1	2
383	есть и	1	2
384	всем этом	2	2
385	это так	1	2
386	к другим	3	2
387	в своих	1	2
388	как на	3	2
389	в таком	4	2
390	все что	3	2
391	необходимые для	2	1
392	человеческой речи	5	1
393	ту же	1	1
394	говоря о	3	1
395	слова которые	1	1
396	отношения к	2	1
397	не знаем	2	1
398	должен быть	1	1
399	что наконец	1	1
400	не видим	1	1
401	внешней форме	1	1
402	по отдельным	1	1
403	сам по	4	1
404	вне связи	1	1
405	словами и	1	1
406	такую же	1	1
407	этого последнего	3	1
408	которое мы	3	1
409	мысль или	1	1
410	по которым	1	1
411	распространить на	1	1
412	в прежнем	1	1
413	и до	1	1
414	на две	2	1
415	животных но	1	1
416	выражается в	2	1
417	видеть в	1	1
418	с таким	3	1
419	и связанное	1	1
420	с в	2	1
421	готовых уже	1	1
422	например в	3	1
423	полагает что	3	1
424	есть не	5	1
425	смотреть на	1	1
426	им самим	1	1
427	по мнению	1	1
428	себе как	1	1
429	что между	1	1
430	предполагает что	2	1
431	что уже	1	1
432	вопрос о	2	1
433	на место	1	1
434	мы легко	2	1
435	все данные	1	1
436	что многие	2	1
437	наиболее близким	1	1
438	есть нечто	3	1
439	от друга	1	1
440	они были	1	1
441	их не	1	1
442	для наблюдателя	1	1
443	и образуют	1	1
444	же что	3	1
445	бы то	1	1
446	во всех	7	1
447	мысль что	1	1
448	тем как	2	1
449	не отличается	1	1
450	бы она	1	1
451	ними в	1	1
452	без которого	1	1
453	при объяснении	1	1
454	на другой	2	1
455	совсем не	2	1
456	ребенок например	1	1
457	очевидно и	1	1
458	смысле мы	1	1
459	одном и	1	1
460	тех же	1	1
461	очевидно что	3	1
462	отношение к	1	1
463	быть так	1	1
464	которые все	1	1
465	друг от	1	1
466	общего правила	1	1
467	мы думаем	1	1
468	и чем	1	1
469	значение для	1	1
470	сама по	2	1
471	относится к	3	1
472	спрашивает об	1	1
473	общего с	2	1
474	с чисто	1	1
475	чем мы	1	1
476	за этим	1	1
477	по которому	1	1
478	при чисто	1	1
479	между впечатлениями	1	1
480	однако не	1	1
481	язык животных	1	1
482	и понимания	1	1
483	имеет в	1	1
484	более или	8	1
485	в действительности	2	1
486	состоянии объяснить	1	1
487	этой цели	1	1
488	в этот	1	1
489	их содержания	3	1
490	только один	4	1
491	сливается с	1	1
492	следует поставить	1	1
493	выше мы	1	1
494	в которой	5	1
495	бы и	1	1
496	вопрос почему	1	1
497	он в	1	1
498	бы не	5	1
499	чем бы	3	1
500	что так	1	1
501	думать что	3	1
502	есть большая	1	1
503	что к	1	1
504	этого образа	1	1
505	тому же	1	1
506	мысли ни	1	1
507	по сходству	1	1
508	с чем	3	1
509	по степени	1	1
510	всех остальных	1	1
511	близким к	1	1
512	отношений между	3	1
513	том чтобы	1	1
514	и связанные	1	1
515	что одно	1	1
516	наших глазах	1	1
517	быть с	1	1
518	приходим к	1	1
519	подобно тому	4	1
520	что ни	2	1
521	как содержание	2	1
522	психологическому значению	1	1
523	значительной степени	1	1
524	а вместе	4	1
525	смысле в	1	1
526	то ни	1	1
527	могла бы	3	1
528	что все	2	1
529	в состоянии	6	1
530	и с	1	1
531	них не	3	1
532	разница между	2	1
533	что известная	1	1
534	он есть	1	1
535	известно что	1	1
536	будет иметь	1	1
537	приходит в	1	1
538	и тем	3	1
539	этим именем	1	1
540	слов для	1	1
541	о которых	3	1
542	одна в	1	1
543	в слове	13	1
544	во внимание	1	1
545	попытка найти	1	1
546	очень сложное	1	1
547	чем в	1	1
548	не замечает	1	1
549	и прямо	1	1
550	такой же	4	1
551	на новые	1	1
552	восприятия и	2	1
553	особенно для	1	1
554	связаны между	1	1
555	между различными	2	1
556	нужно чтобы	1	1
557	и при	3	1
558	могут не	1	1
559	в такой	1	1
560	самим и	1	1
561	между людьми	1	1
562	высоты и	1	1
563	не находит	1	1
564	прийти к	1	1
565	от себя	2	1
566	и количество	1	1
567	одного этого	1	1
568	место между	1	1
569	сих пор	4	1
570	в памяти	5	1
571	от прежних	1	1
572	заставляет нас	1	1
573	двумя другими	1	1
574	теми же	1	1
575	и более	1	1
576	важную роль	1	1
577	том же	1	1
578	и вообще	3	1
579	не для	1	1
580	содержание и	1	1
581	мы таким	1	1
582	и форма	1	1
583	к развитию	1	1
584	раз и	1	1
585	с точки	1	1
586	слова теперь	1	1
587	находит что	1	1
588	и ослаблению	1	1
589	не имеет	6	1
590	к этим	1	1
591	на него	3	1
592	в самых	1	1
593	отличное от	2	1
594	не могло	1	1
595	нельзя не	1	1
596	хотя все	1	1
597	для взаимного	1	1
598	по величине	1	1
599	речи он	1	1
600	именно с	1	1
601	отличительный признак	1	1
602	или как	1	1
603	к ней	2	1
604	слове и	1	1
605	не говорит	1	1
606	и чувства	2	1
607	этот способ	1	1
608	с пониманием	1	1
609	до того	1	1
610	слова понимание	1	1
611	входят в	3	1
612	уже и	1	1
613	доказать что	1	1
614	тела и	1	1
615	не потому	1	1
616	от общего	2	1
617	у нас	2	1
618	в одинаковых	1	1
619	становится для	3	1
620	начиная с	1	1
621	восприятия или	1	1
622	и другой	1	1
623	не встречается	1	1
624	нашей речи	1	1
625	мысли о	4	1
626	сложного процесса	1	1
627	бы это	1	1
628	предмета к	1	1
629	что при	1	1
630	него как	1	1
631	принять за	2	1
632	на предмет	2	1
633	в применении	1	1
634	для себя	1	1
635	новой и	1	1
636	это вполне	1	1
637	но при	1	1
638	в ней	3	1
639	без всякого	1	1
640	же не	1	1
641	в ее	1	1
642	на известной	1	1
643	язык и	1	1
644	только не	1	1
645	степени и	1	1
646	мы наблюдаем	1	1
647	таком виде	1	1
648	различие между	1	1
649	и совершенно	1	1
650	всего следует	1	1
651	что у	2	1
652	в другом	2	1
653	понимание и	1	1
654	здесь как	1	1
655	до сих	4	1
656	во многих	3	1
657	что дело	1	1
658	представлений и	3	1
659	связанных между	1	1
660	быть может	7	1
661	к другу	1	1
662	по мере	5	1
663	как причины	1	1
664	в последнем	1	1
665	образ или	1	1
666	то мы	2	1
667	развивается только	1	1
668	на вопрос	3	1
669	многих случаях	1	1
670	слова как	1	1
671	но мы	3	1
672	предмет со	1	1
673	делает возможным	1	1
674	утверждает что	1	1
675	все его	1	1
676	на следующее	1	1
677	связанной с	1	1
678	развития не	1	1
679	от него	4	1
680	к истине	1	1
681	но столь	1	1
682	понятие все	1	1
683	получает уже	1	1
684	которой мы	2	1
685	которые мы	3	1
686	переходит в	1	1
687	на одном	1	1
688	различных по	1	1
689	в другой	1	1
690	своих слов	1	1
691	цели но	1	1
692	слова для	2	1
693	если это	2	1
694	не так	3	1
695	друг к	1	1
696	и постепенно	1	1
697	том как	3	1
698	что только	2	1
699	но главным	1	1
700	видимой связи	1	1
701	его место	1	1
702	не идет	1	1
703	с прежним	4	1
704	деле не	1	1
705	речи чем	1	1
706	между этими	1	1
707	а только	8	1
708	объяснить почему	1	1
709	ведущие к	1	1
710	человека с	1	1
711	что внутренняя	1	1
712	для всех	1	1
713	есть в	2	1
714	так можно	1	1
715	человек говорит	1	1
716	как например	3	1
717	по законам	1	1
718	через другое	1	1
719	что вообще	2	1
720	все признаки	3	1
721	при помощи	1	1
722	нам все	1	1
723	но которое	1	1
724	одно из	3	1
725	заключить что	2	1
726	представить себе	1	1
727	случаи которые	2	1
728	в известной	1	1
729	мы находим	2	1
730	вовсе не	9	1
731	ребенок должен	1	1
732	слово как	2	1
733	этом мы	1	1
734	с этими	1	1
735	о которой	3	1
736	не о	1	1
737	и язык	1	1
738	но что	2	1
739	у него	2	1
740	должны будем	1	1
741	связано с	2	1
742	которые могут	4	1
743	особенность которая	1	1
744	с общим	2	1
745	языка или	1	1
746	с известным	2	1
747	за пределы	2	1
748	а именно	1	1
749	человека а	1	1
750	в сознание	10	1
751	такое же	2	1
752	в большинстве	1	1
753	и затем	2	1
754	что не	5	1
755	что для	3	1
756	обратить внимание	1	1
757	в картине	1	1
758	только по	3	1
759	между значением	1	1
760	превращается в	2	1
761	чтобы убедиться	1	1
762	ничем не	2	1
763	не на	2	1
764	самое слово	1	1
765	а не	18	1
766	при определении	2	1
767	и непосредственно	1	1
768	как ни	1	1
769	и принимает	1	1
770	без которых	1	1
771	с прежними	3	1
772	не видит	1	1
773	уже давно	1	1
774	на который	1	1
775	с первого	2	1
776	ко всем	2	1
777	для самого	4	1
778	человека к	1	1
779	не удается	1	1
780	со словом	1	1
781	на сравнении	2	1
782	какого бы	1	1
783	может стать	2	1
784	нам это	1	1
785	видит в	1	1
786	в той	1	1
787	перехода от	2	1
788	применении к	1	1
789	степени развития	1	1
790	что же	1	1
791	в человеческом	1	1
792	многих других	1	1
793	быть не	3	1
794	нам еще	1	1
795	это новый	1	1
796	выше что	1	1
797	этом случае	1	1
798	в условиях	1	1
799	и какое	1	1
800	предметы и	1	1
801	в ряду	6	1
802	и действия	2	1
803	этом следует	1	1
804	но для	1	1
805	или по	2	1
806	это последнее	4	1
807	независимое от	1	1
808	этот образ	1	1
809	известной степени	1	1
810	указать на	1	1
811	ко второй	1	1
812	впечатлений за	1	1
813	это как	1	1
814	чтобы понять	1	1
815	сходство между	2	1
816	предметов если	1	1
817	нам остается	1	1
818	наблюдения над	1	1
819	или нет	3	1
820	вообще в	1	1
821	бы если	1	1
822	хотя бы	2	1
823	с движениями	1	1
824	вообще и	2	1
825	на более	2	1
826	или не	5	1
827	есть уже	1	1
828	в ходе	1	1
829	к ее	1	1
830	но если	2	1
831	лишь по	1	1
832	говорит нам	1	1
833	в исследовании	1	1
834	других или	1	1
835	сказали бы	1	1
836	не сами	1	1
837	бы его	1	1
838	находящихся в	1	1
839	известная часть	1	1
840	отношения со	1	1
841	речи говорит	1	1
842	самую мысль	1	1
843	это определение	2	1
844	по поводу	6	1
845	распадаются на	2	1
846	снова и	1	1
847	но в	4	1
848	они относятся	1	1
849	который не	1	1
850	им и	1	1
851	эту последнюю	1	1
852	точно так	9	1
