N	2gram	Bakhtin_sl_1	FransuaR
156	большей или	4	3
157	одной из	3	3
158	так что	2	3
159	уже не	2	3
160	был бы	2	3
161	что и	1	3
162	может быть	14	3
163	языка еще	1	3
164	здесь в	4	3
165	или меньшей	4	3
166	что для	1	3
167	более того	3	3
168	не на	5	3
169	сказать что	2	3
170	там где	4	3
171	с помощью	1	3
172	связь с	2	3
173	не были	3	3
174	на эту	1	3
175	со всею	2	3
176	бы в	1	3
177	в большей	3	3
178	речи и	1	3
179	также и	3	2
180	и то	2	2
181	лишь там	1	2
182	на самом	2	2
183	это игра	1	2
184	по преимуществу	4	2
185	действительности и	1	2
186	из всех	1	2
187	для своего	1	2
188	мы не	2	2
189	и стиль	2	2
190	прибегает к	1	2
191	он присутствовал	1	2
192	конечно в	1	2
193	бы то	1	2
194	с другой	5	2
195	что они	2	2
196	и языки	1	2
197	как к	2	2
198	хотя и	2	2
199	целый ряд	1	2
200	в действительности	1	2
201	бы и	3	2
202	языка а	3	2
203	языка к	1	2
204	и те	2	2
205	что она	1	2
206	ни было	2	2
207	в узком	10	2
208	в виде	2	2
209	не как	4	2
210	для понимания	2	2
211	людей и	1	2
212	к диалектам	1	2
213	этих форм	1	2
214	всех областях	1	2
215	его в	3	2
216	здесь как	1	2
217	единственного языка	4	2
218	ни в	1	2
219	в слове	7	2
220	он и	1	2
221	несмотря на	1	2
222	и некоторые	1	2
223	или менее	3	2
224	для него	3	2
225	в своей	7	2
226	в котором	2	2
227	с точки	8	2
228	в которых	1	2
229	мир и	1	2
230	друг другу	2	2
231	если бы	1	2
232	и эти	2	2
233	на котором	1	2
234	дело в	1	2
235	дело не	2	2
236	весь роман	1	2
237	с одним	1	2
238	к концу	1	2
239	смыслу и	1	2
240	языков в	7	2
241	в каком	1	2
242	ни о	2	2
243	языке и	2	2
244	той или	9	2
245	этот язык	2	2
246	данном случае	3	2
247	только не	1	2
248	культуры и	1	2
249	то время	2	2
250	и совершенно	1	2
251	и сам	3	2
252	свой язык	3	2
253	могла быть	1	2
254	с ним	7	2
255	образом в	3	2
256	зрения на	7	2
257	язык и	10	2
258	его жизни	1	2
259	можно сказать	2	2
260	в значительной	1	2
261	и во	3	2
262	к нему	5	2
263	на одном	1	2
264	нем и	3	2
265	утрачивают свою	1	2
266	было бы	3	2
267	но с	1	2
268	это не	6	2
269	на мир	4	2
270	только на	2	2
271	в известном	2	2
272	из них	3	2
273	характерно что	2	2
274	точка зрения	8	2
275	в одном	2	2
276	к ним	1	2
277	как раз	2	2
278	в других	3	2
279	для того	2	2
280	момент в	1	2
281	интерес к	2	2
282	индивидуальность и	1	2
283	видим что	1	2
284	далеких от	1	2
285	далеко не	5	2
286	романа в	3	2
287	пародии на	2	2
288	них и	1	2
289	одной стороны	4	2
290	а на	2	2
291	был в	1	2
292	то ни	1	2
293	языка в	16	2
294	его как	2	2
295	точек зрения	5	2
296	не может	14	2
297	о себе	1	2
298	вместе с	1	2
299	так же	2	2
300	в данном	3	2
301	границ между	1	2
302	а не	15	2
303	хотя он	1	2
304	как целое	1	2
305	особенности на	2	2
306	с этой	3	2
307	и тонов	1	2
308	но это	1	2
309	все же	7	2
310	и для	4	2
311	которых он	1	2
312	мы найдем	3	2
313	узком смысле	10	2
314	которые были	1	2
315	в эту	2	2
316	на языке	1	2
317	основе их	2	2
318	а в	6	2
319	между ними	2	2
320	другой стороны	4	2
321	от всех	1	2
322	более или	3	2
323	и эта	2	2
324	для эпохи	1	2
325	к этому	2	2
326	он часто	1	2
327	жанрах но	2	1
328	и бытовой	2	1
329	в замкнутой	1	1
330	смысле слова	2	1
331	только он	1	1
332	как известно	1	1
333	роль этих	1	1
334	слова которые	1	1
335	в обычном	1	1
336	с жизнью	1	1
337	в этот	1	1
338	диалогический момент	1	1
339	национальных языков	1	1
340	того же	6	1
341	жил в	1	1
342	языку и	5	1
343	между всеми	1	1
344	из самых	1	1
345	явления и	1	1
346	мировоззрения и	1	1
347	почти всегда	3	1
348	притом эти	1	1
349	получают в	1	1
350	книге о	1	1
351	века в	2	1
352	как чистое	1	1
353	в германии	1	1
354	а как	2	1
355	или наоборот	1	1
356	словом не	1	1
357	при анализе	1	1
358	их лежат	1	1
359	что между	1	1
360	и свой	1	1
361	из своих	2	1
362	самую сущность	1	1
363	равно как	1	1
364	для рабле	1	1
365	времени почти	1	1
366	и такой	1	1
367	повсюду во	1	1
368	между этими	2	1
369	и со	1	1
370	целого в	1	1
371	речь эта	1	1
372	как впрочем	1	1
373	мировоззрение и	1	1
374	единым и	4	1
375	и односмысленных	1	1
376	к своему	6	1
377	в официальных	1	1
378	языку как	4	1
379	собой в	1	1
380	сложнее обстоит	1	1
381	многих языков	2	1
382	не нужно	1	1
383	между собой	2	1
384	разобранных нами	1	1
385	наоборот как	1	1
386	оно ни	1	1
387	некоторые другие	1	1
388	там и	1	1
389	а следовательно	1	1
390	одним словом	2	1
391	различия между	2	1
392	как у	1	1
393	еще далеко	1	1
394	системы языка	4	1
395	диалектам и	1	1
396	которое нашло	1	1
397	в эти	1	1
398	в новом	1	1
399	можно прямо	1	1
400	и речи	2	1
401	себя в	9	1
402	его романа	1	1
403	которые не	1	1
404	заключено в	1	1
405	в одной	1	1
406	как в	8	1
407	из уст	1	1
408	стороны и	1	1
409	пределах одной	2	1
410	предметы и	1	1
411	в одних	1	1
412	построены в	1	1
413	уст которых	1	1
414	что по	1	1
415	оттенки но	1	1
416	стиля и	7	1
417	сливается с	2	1
418	говорит не	1	1
419	построена в	1	1
420	та же	1	1
421	автор в	1	1
422	и у	2	1
423	он в	5	1
424	включает в	1	1
425	не исчерпывается	2	1
426	из этих	3	1
427	сущности и	1	1
428	элементов языка	1	1
429	прямой и	3	1
430	все слова	3	1
431	время этот	1	1
432	лица и	1	1
433	начинает звучать	1	1
434	жизнью и	1	1
435	вообще не	3	1
436	такие которые	1	1
437	на различных	1	1
438	в определенном	1	1
439	всех смысловых	1	1
440	они в	2	1
441	индивидуальности а	1	1
442	и освещения	1	1
443	к одному	1	1
444	не к	1	1
445	понимания и	1	1
446	высказываний в	1	1
447	из-за них	1	1
448	характерное для	1	1
449	свое время	1	1
450	таких которые	1	1
451	языком и	1	1
452	этого жанра	2	1
453	из него	2	1
454	и речевые	1	1
455	без исключения	1	1
456	дистанции между	4	1
457	в нее	1	1
458	не бывает	1	1
459	можно было	2	1
460	ни был	1	1
461	в основу	1	1
462	речи эти	2	1
463	и чистым	1	1
464	же не	1	1
465	связанные с	3	1
466	есть все	1	1
467	извне в	1	1
468	связанных с	4	1
469	те же	2	1
470	на все	2	1
471	лишь в	4	1
472	это было	1	1
473	заключается в	1	1
474	и чистой	1	1
475	с другими	5	1
476	действительности в	1	1
477	на почве	4	1
478	и дает	1	1
479	и правды	1	1
480	прямых высказываниях	1	1
481	и единственным	2	1
482	единого национального	2	1
483	только одно	1	1
484	социальных групп	2	1
485	предметами и	1	1
486	о которых	1	1
487	исторический момент	2	1
488	и определяет	1	1
489	другого языка	3	1
490	и тон	1	1
491	устная речь	1	1
492	его и	3	1
493	звучать как	1	1
494	как целого	1	1
495	чем в	1	1
496	активным участником	2	1
497	автора и	4	1
498	в один	1	1
499	смысл и	1	1
500	приближаются к	1	1
501	века когда	1	1
502	известной степени	4	1
503	наших дней	1	1
504	что всякий	1	1
505	мы говорили	1	1
506	место в	1	1
507	конца ни	2	1
508	в отличие	1	1
509	стилизации и	1	1
510	бы мы	1	1
511	быта и	1	1
512	речевой жизни	1	1
513	точку зрения	3	1
514	и стройно	1	1
515	которые в	3	1
516	но во	1	1
517	труда и	1	1
518	речи в	4	1
519	есть еще	1	1
520	войти в	2	1
521	уже сказали	2	1
522	том же	4	1
523	этой работы	1	1
524	же мы	1	1
525	и вся	1	1
526	тому что	2	1
527	время был	1	1
528	до известной	2	1
529	а иногда	3	1
530	этим ближайшим	1	1
531	самого начала	1	1
532	органически и	1	1
533	эти формы	1	1
534	почти полностью	1	1
535	правда в	1	1
536	пластами языка	1	1
537	которое нельзя	1	1
538	здесь на	1	1
539	взглянуть на	1	1
540	литературном языке	2	1
541	следовательно и	3	1
542	остановимся здесь	1	1
543	на язык	2	1
544	преимущественно в	4	1
545	только и	1	1
546	в самой	1	1
547	слова как	6	1
548	и речевой	1	1
549	определенности и	1	1
550	что самое	1	1
551	заложенные в	1	1
552	явление в	2	1
553	в другую	1	1
554	стиле здесь	1	1
555	прямо сказать	1	1
556	так называемый	1	1
557	звучит в	1	1
558	этом отношении	1	1
559	их от	1	1
560	с другом	2	1
561	в стиле	1	1
562	действительно был	1	1
563	и стиля	2	1
564	возникает из	2	1
565	не могут	3	1
566	но вся	1	1
567	могут быть	19	1
568	иногда даже	1	1
569	героев и	1	1
570	его за	1	1
571	с полной	1	1
572	к тому	3	1
573	его с	1	1
574	для его	1	1
575	социальные и	1	1
576	и свое	1	1
577	стерна и	2	1
578	и он	1	1
579	авторской речи	11	1
580	правда не	2	1
581	и это	1	1
582	своим языком	1	1
583	двух языков	2	1
584	а затем	1	1
585	в виду	1	1
586	здесь не	2	1
587	элементов с	1	1
588	может только	1	1
589	нет никакой	1	1
590	смерти в	1	1
591	в себя	1	1
592	с самого	1	1
593	так в	2	1
594	на свой	1	1
595	в рамки	2	1
596	смысле но	1	1
597	на том	2	1
598	диалектов и	2	1
599	особенно в	1	1
600	которые он	1	1
601	нем до	1	1
602	это только	1	1
603	однако этот	2	1
604	является в	1	1
605	даны в	1	1
606	и делают	1	1
607	для этого	1	1
608	громадное значение	1	1
609	прямая и	1	1
610	или иной	9	1
611	смысле и	1	1
612	автора к	3	1
613	этого языка	1	1
614	в отдельных	1	1
615	присуща лишь	1	1
616	прямо и	4	1
617	и что	1	1
618	др и	2	1
619	притом в	1	1
620	влияние на	1	1
621	романа а	1	1
622	для нас	2	1
623	взаимоосвещение языков	1	1
624	в вопросах	1	1
625	по их	1	1
626	на всех	1	1
627	на аналогичную	1	1
628	на протяжении	2	1
629	пределу к	1	1
630	которых они	1	1
631	этих слов	1	1
632	от них	1	1
633	творчества в	1	1
634	борьба с	1	1
635	есть уже	1	1
636	исторического становления	2	1
637	и бесспорного	1	1
638	непосредственно в	1	1
639	исторического развития	2	1
640	раз те	1	1
641	и главное	1	1
642	и иных	2	1
643	этапах своего	1	1
644	и она	1	1
645	языка мы	1	1
646	условия для	1	1
647	гл xiv	1	1
648	характера но	1	1
649	где не	1	1
650	на будущее	1	1
651	оставаясь в	2	1
652	быть и	4	1
653	известном смысле	2	1
654	оно и	4	1
655	явления как	1	1
656	и одновременно	2	1
657	романа и	5	1
658	тот же	1	1
659	дело с	1	1
660	из существеннейших	3	1
661	языка на	3	1
662	явления в	1	1
663	языковой и	2	1
664	сочетаются в	1	1
665	те которые	1	1
666	и так	1	1
667	иной степени	9	1
668	или же	1	1
669	бы ни	3	1
670	никаких новых	1	1
671	и тем	2	1
672	это диалог	1	1
673	со всеми	1	1
674	где они	2	1
675	до наших	1	1
676	к миру	1	1
677	со своим	5	1
678	результате этой	1	1
679	эпохи но	1	1
680	нами типичная	1	1
681	и они	1	1
682	органическая часть	1	1
683	он непосредственно	1	1
684	языка как	4	1
685	в начале	1	1
686	и повсюду	1	1
687	чужого языка	1	1
688	не из	2	1
689	или даже	2	1
690	остро ощущает	1	1
691	стилистической жизни	2	1
692	всех сферах	3	1
693	к своим	1	1
694	остаются в	2	1
695	ибо он	2	1
696	он весь	2	1
697	слова в	8	1
698	в языке	5	1
699	здесь перед	1	1
700	завоевывать себе	1	1
701	автора а	1	1
702	как его	5	1
703	только с	1	1
704	каждый из	1	1
705	например при	1	1
706	отличие от	1	1
707	это общее	1	1
708	чтобы не	1	1
709	и оценки	1	1
710	характерных для	1	1
711	присутствовал при	1	1
712	протяжении всего	1	1
713	где в	1	1
714	индивидуальность в	1	1
715	же деле	1	1
716	того что	3	1
717	с общим	1	1
718	со всем	1	1
719	выходит за	3	1
720	осмысления и	2	1
721	этом как	1	1
722	именно в	3	1
723	есть таких	1	1
724	и прежде	1	1
725	а с	2	1
726	какая бы	1	1
727	по всей	3	1
728	он считал	1	1
729	в англии	1	1
730	предмет и	1	1
731	словесного стиля	1	1
732	его среди	1	1
733	самом же	1	1
734	на этот	1	1
735	которых мы	1	1
736	самое слово	1	1
737	однако и	1	1
738	и непосредственно	5	1
739	жизнь в	2	1
740	единого и	4	1
741	основных и	2	1
742	игры языками	1	1
743	занимает в	1	1
744	воспринимаются как	1	1
745	именно на	1	1
746	оценки и	1	1
747	мира в	1	1
748	очень часто	1	1
749	идет уже	1	1
750	почву для	1	1
751	и вообще	2	1
752	бы оно	1	1
753	на фоне	7	1
754	эти слова	2	1
755	в языковой	1	1
756	эти языки	7	1
757	играют в	1	1
758	этом языке	2	1
759	подхода к	5	1
760	языки и	5	1
761	и социальных	2	1
762	и иной	1	1
763	встречается с	1	1
764	нового не	2	1
765	и мир	5	1
766	эпох и	1	1
767	названных нами	1	1
768	почти всех	1	1
769	именно для	1	1
770	своего языка	3	1
771	и там	3	1
772	быть только	2	1
773	даже с	1	1
774	друг с	2	1
775	жизни слова	7	1
776	в очень	1	1
777	мы сказали	4	1
778	и диалектов	1	1
779	иного порядка	1	1
780	этого слова	1	1
781	в контексте	2	1
782	и единственного	4	1
783	нет ничего	1	1
784	характерные для	2	1
785	замкнутой и	1	1
786	с большой	1	1
787	языка его	3	1
788	всего в	1	1
789	какой бы	1	1
790	в более	1	1
791	и борьба	1	1
792	и бытовые	1	1
793	заключить в	1	1
794	и часто	4	1
795	слова но	1	1
796	и возрастов	1	1
797	языковой жизни	10	1
798	самого автора	2	1
799	лицо и	1	1
800	и от	4	1
801	речи как	1	1
802	о котором	1	1
803	и слова	1	1
804	случаев не	1	1
805	ощущение языка	1	1
806	его структуру	1	1
807	от него	1	1
808	выпадают из	1	1
809	отражения в	1	1
810	такие слова	1	1
811	почти вовсе	5	1
812	еще более	5	1
813	тем более	1	1
814	поэтому все	1	1
815	ибо в	1	1
816	находится в	1	1
817	язык не	2	1
818	только элементы	1	1
819	же в	1	1
820	обстоит дело	2	1
821	язык это	3	1
822	но если	1	1
823	этой силы	1	1
824	время как	2	1
825	нашло свое	1	1
826	в системе	1	1
827	всеми его	1	1
828	слово в	10	1
829	не знает	1	1
830	и только	1	1
831	только как	1	1
832	но этим	1	1
833	особенности и	1	1
834	самого языка	2	1
835	по причине	1	1
836	одновременно и	2	1
837	каждое слово	4	1
838	из этого	3	1
839	формы его	1	1
840	в свое	3	1
841	жизни и	1	1
842	как на	1	1
