N	2gram	Tiupa_Anal_1	Problema
154	например в	1	3
155	противном случае	1	3
156	едва ли	2	3
157	произведение и	1	3
158	бы то	3	3
159	мы будем	1	3
160	в эстетическом	1	3
161	произведение не	2	3
162	нет и	2	3
163	связи и	1	3
164	и эстетического	1	3
165	помнить что	1	3
166	и к	3	3
167	отдельных произведений	1	3
168	в целом	5	3
169	на произведение	1	3
170	вследствие этого	3	3
171	к миру	1	3
172	он не	3	3
173	творца и	1	3
174	то ни	3	3
175	в мире	8	3
176	а как	2	3
177	с другими	4	3
178	и тем	1	3
179	несмотря на	2	3
180	том что	12	3
181	есть его	1	3
182	на него	1	3
183	в противном	1	3
184	имеем дело	4	3
185	же время	6	3
186	в событии	1	3
187	хотя и	1	3
188	и от	1	3
189	начало и	1	3
190	как содержание	1	3
191	если бы	3	3
192	и должно	1	3
193	к действительности	1	3
194	основе своей	2	3
195	эстетического созерцания	1	3
196	творчества в	1	3
197	этом смысле	1	3
198	материальное произведение	2	3
199	мы увидим	1	3
200	как нечто	1	3
201	с одной	3	3
202	вопроса о	3	3
203	слова не	1	3
204	момент ее	1	3
205	входят в	1	3
206	содержания эстетического	1	3
207	и даже	1	3
208	материала а	1	3
209	бытия в	1	3
210	оно не	1	3
211	себя и	4	3
212	от познания	1	3
213	одной стороны	3	3
214	его как	1	3
215	на фоне	2	3
216	связь с	1	3
217	и на	5	3
218	здесь совершенно	1	3
219	да и	1	3
220	но это	1	3
221	не является	2	3
222	культуры и	1	3
223	она может	3	3
224	об искусстве	2	3
225	от него	1	3
226	и все	3	3
227	ни было	4	3
228	не знает	1	3
229	в таком	3	3
230	все что	1	3
231	они не	1	3
232	смысле слова	1	2
233	структуры произведения	1	2
234	внешнее материальное	2	2
235	он может	2	2
236	и должны	1	2
237	для науки	3	2
238	и есть	3	2
239	в котором	3	2
240	есть не	8	2
241	можно и	1	2
242	и значение	1	2
243	мы имеем	6	2
244	себя свою	1	2
245	совпадает с	2	2
246	не вполне	1	2
247	я не	1	2
248	систематико-философской эстетики	1	2
249	имеют место	1	2
250	не остается	2	2
251	оно может	3	2
252	столь же	4	2
253	в чем	1	2
254	с его	3	2
255	получает от	1	2
256	коем случае	2	2
257	но как	1	2
258	а только	1	2
259	не все	2	2
260	иметь дело	1	2
261	художественного впечатления	14	2
262	или иное	1	2
263	как к	2	2
264	эстетической деятельности	4	2
265	я должен	1	2
266	что это	1	2
267	с эстетическим	1	2
268	бы не	2	2
269	и те	1	2
270	не имеют	1	2
271	не следует	4	2
272	не отменяет	1	2
273	но нельзя	1	2
274	на этом	2	2
275	всех своих	1	2
276	здесь мы	1	2
277	опираются на	3	2
278	материала и	1	2
279	лишь в	5	2
280	искусства в	4	2
281	чувствую себя	1	2
282	при созерцании	1	2
283	и конец	1	2
284	на первый	1	2
285	и при	1	2
286	и художественно	1	2
287	процесс творчества	1	2
288	не его	1	2
289	и более	4	2
290	войти в	1	2
291	том же	1	2
292	случае мы	1	2
293	раз и	1	2
294	одна из	1	2
295	того чтобы	3	2
296	в коем	2	2
297	в самой	1	2
298	во всем	1	2
299	связи с	1	2
300	следует что	2	2
301	этом отношении	2	2
302	представляется нам	1	2
303	к себе	1	2
304	словесного искусства	1	2
305	не могут	3	2
306	отличается от	2	2
307	же самое	2	2
308	что оно	1	2
309	для того	4	2
310	должен быть	6	2
311	и художественное	1	2
312	что все	1	2
313	самим собою	1	2
314	в себя	6	2
315	особенно в	2	2
316	с самим	1	2
317	том как	1	2
318	психический процесс	1	2
319	в другом	4	2
320	и что	1	2
321	и познания	1	2
322	и во	1	2
323	автор как	1	2
324	человека как	1	2
325	в него	1	2
326	того что	4	2
327	в современной	1	2
328	предмета и	1	2
329	в двух	2	2
330	художественного восприятия	7	2
331	нуждается в	8	2
332	что он	3	2
333	в какой	2	2
334	и ее	1	2
335	объекта не	1	2
336	себя в	6	2
337	не можем	1	2
338	не обходится	1	2
339	языка как	1	2
340	в виде	1	2
341	в начале	2	2
342	с единством	1	2
343	языка но	1	2
344	ни с	3	2
345	что и	3	2
346	вовсе не	2	2
347	случае не	2	2
348	то или	1	2
349	есть выражение	1	2
350	в особенности	1	2
351	или иной	6	2
352	здесь в	1	2
353	познания но	1	2
354	не было	1	2
355	о художественном	1	2
356	для эстетики	1	2
357	с предметом	1	2
358	в связи	1	2
359	человек в	3	2
360	в частности	19	2
361	как это	1	2
362	подхода к	3	2
363	все моменты	1	2
364	из которых	4	2
365	к своему	1	2
366	можно сказать	2	2
367	того или	3	2
368	в культуре	3	2
369	и внешнего	2	2
370	искусства как	1	2
371	или в	1	2
372	о котором	1	2
373	той или	6	2
374	не более	4	2
375	мы должны	1	2
376	эстетическому анализу	1	2
377	в этих	1	2
378	особенность эстетического	1	2
379	в равной	3	2
380	в свою	1	2
381	была бы	2	2
382	к его	1	2
383	или иного	3	2
384	в своих	1	2
385	по поводу	1	2
386	и эта	1	2
387	к чему-то	1	2
388	взаимоопределении с	1	1
389	чтобы осмыслить	1	1
390	то на	1	1
391	обращена к	1	1
392	зависимость от	1	1
393	человека и	1	1
394	как единую	1	1
395	тех же	1	1
396	творчестве имеются	1	1
397	мере в	3	1
398	от своей	1	1
399	в первом	2	1
400	как необходимый	1	1
401	нем но	1	1
402	новом свете	1	1
403	все те	1	1
404	иметь место	2	1
405	то самое	1	1
406	обойтись без	1	1
407	который в	2	1
408	экономически религиозно	1	1
409	от художественного	1	1
410	которую я	1	1
411	впечатления но	1	1
412	факторов художественного	6	1
413	вопрос о	2	1
414	язык как	1	1
415	и случайной	1	1
416	высказывания в	1	1
417	смысла в	2	1
418	все четыре	1	1
419	что иное	5	1
420	жизненной позиции	2	1
421	на себя	2	1
422	бы ни	2	1
423	целого в	4	1
424	лишь от	1	1
425	искусства есть	1	1
426	лингвистическую определенность	1	1
427	меньшей степени	1	1
428	целого не	1	1
429	и самого	2	1
430	метафизическою сущностью	1	1
431	быть понято	1	1
432	мире тоже	1	1
433	мифологическое мышление	2	1
434	данности произведения	1	1
435	иное как	5	1
436	является таким	1	1
437	по своему	1	1
438	во внешнем	3	1
439	как активного	1	1
440	и всего	1	1
441	слова как	1	1
442	то он	2	1
443	понятие эстетического	1	1
444	в противовес	2	1
445	художественное задание	1	1
446	искусство в	2	1
447	в новом	2	1
448	постановка проблемы	1	1
449	событийный характер	1	1
450	ли эта	1	1
451	в материальном	1	1
452	увидим далее	1	1
453	моментов а	1	1
454	какою-то мистическою	1	1
455	в полном	1	1
456	могли бы	2	1
457	как уже	2	1
458	опасностью и	1	1
459	в противоположность	2	1
460	именно эта	1	1
461	вещи но	1	1
462	то в	2	1
463	не приходится	1	1
464	в литературном	1	1
465	и подлежат	1	1
466	этого какою-то	1	1
467	восприятия как	1	1
468	которые в	2	1
469	самым и	1	1
470	есть вещь	2	1
471	в этой	5	1
472	но он	1	1
473	только один	1	1
474	как он	3	1
475	если он	1	1
476	к эстетическому	1	1
477	а вовсе	1	1
478	но глубоко	1	1
479	художественно значимо	1	1
480	основных функций	1	1
481	основные положения	1	1
482	всех этих	1	1
483	в принципе	8	1
484	не как	1	1
485	широком смысле	2	1
486	свое время	2	1
487	его от	1	1
488	подобно тому	3	1
489	порядка это	1	1
490	его можно	1	1
491	своей эстетической	2	1
492	случайной в	1	1
493	предмет можно	1	1
494	как осуществляющее	1	1
495	от нее	1	1
496	этом последнем	1	1
497	форма его	1	1
498	могла бы	3	1
499	и ей	1	1
500	целое как	1	1
501	произведения с	2	1
502	мы уже	1	1
503	их эстетического	1	1
504	и некоторой	1	1
505	бы быть	3	1
506	нашем случае	3	1
507	к художественной	1	1
508	ощущается как	1	1
509	и иных	1	1
510	познавательно социально	1	1
511	вещь может	2	1
512	для научного	2	1
513	к словесному	1	1
514	моменты произведения	1	1
515	жизни человека	1	1
516	для них	1	1
517	как личность	2	1
518	эстетического восприятия	1	1
519	она и	1	1
520	произведения или	1	1
521	все равно	1	1
522	требования к	1	1
523	быть понят	1	1
524	творческий акт	2	1
525	с тем	1	1
526	оно предполагает	1	1
527	и уже	1	1
528	рода и	2	1
529	действительно не	1	1
530	нераздельность но	1	1
531	автора и	3	1
532	наукой не	1	1
533	поэтического творчества	1	1
534	при изучении	2	1
535	особенности же	1	1
536	момента внешнее	1	1
537	не становится	2	1
538	к предмету	2	1
539	я начинаю	1	1
540	равной мере	1	1
541	с опознанной	1	1
542	как совокупность	2	1
543	в которых	1	1
544	бы мы	1	1
545	познание как	1	1
546	как одну	1	1
547	силу и	1	1
548	и эти	1	1
549	том и	2	1
550	однако в	3	1
551	архитектоническое задание	1	1
552	не должно	1	1
553	мере и	1	1
554	по себе	4	1
555	характер эстетического	1	1
556	как язык	2	1
557	тому что	1	1
558	и поступком	1	1
559	опознанной и	1	1
560	вплоть до	1	1
561	находится не	1	1
562	человека но	1	1
563	понять внешнее	1	1
564	произведения ведь	1	1
565	бытия и	2	1
566	в самых	1	1
567	научное мышление	1	1
568	может только	1	1
569	отрешенности от	1	1
570	того и	3	1
571	широком понимании	1	1
572	рецептивный положительно-приемлющий	1	1
573	эта сторона	1	1
574	под этим	1	1
575	наличных момента	1	1
576	этих двух	1	1
577	того в	1	1
578	во всей	1	1
579	к концу	1	1
580	самом произведении	1	1
581	не ставит	1	1
582	и является	2	1
583	мире и	2	1
584	ничто не	2	1
585	в сознании	2	1
586	в процессе	2	1
587	лишенная базы	1	1
588	трех моментов	1	1
589	оцененной действительностью	1	1
590	психике ни	1	1
591	автора становится	1	1
592	личности в	3	1
593	уже о	1	1
594	что можно	1	1
595	данного произведения	3	1
596	активном взаимоопределении	1	1
597	под словом	1	1
598	его с	1	1
599	служить и	1	1
600	анализа в	2	1
601	я чувствую	1	1
602	поступком оцененной	1	1
603	и активном	1	1
604	говоря словами	1	1
605	для художественного	2	1
606	я вхожу	1	1
607	как не	1	1
608	свою очередь	1	1
609	на нем	1	1
610	говоря уже	1	1
611	события как	1	1
612	в в	1	1
613	могут и	1	1
614	методологического значения	1	1
615	языка и	1	1
616	если в	3	1
617	за пределами	2	1
618	незаместимое место	1	1
619	целому и	1	1
620	произведения между	1	1
621	мы наблюдаем	1	1
622	фоне которых	1	1
623	однако эта	1	1
624	и исторически	1	1
625	как с	1	1
626	на том	1	1
627	по аналогии	1	1
628	созерцания направленной	1	1
629	и психический	1	1
630	оно как	1	1
631	произведения не	1	1
632	в одном	1	1
633	его анализе	1	1
634	и социальные	1	1
635	строго говоря	1	1
636	основная особенность	1	1
637	личности или	1	1
638	два направления	1	1
639	это как	2	1
640	это возможно	1	1
641	образом в	1	1
642	и восприятия	2	1
643	анализа не	2	1
644	мистическою или	1	1
645	ослабляется и	1	1
646	становится вследствие	1	1
647	чем является	1	1
648	осуществляющее эстетический	1	1
649	его художественной	1	1
650	нашей работы	1	1
651	относят к	1	1
652	и участника	1	1
653	на что	1	1
654	эстетики становится	1	1
655	для нас	1	1
656	а также	3	1
657	события в	2	1
658	произведение является	1	1
659	или особенно	1	1
660	положения и	1	1
661	на отдельные	1	1
662	в которую	1	1
663	они суть	1	1
664	во втором	1	1
665	полноту и	1	1
666	значимом познавательно	1	1
667	и осознает	1	1
668	базы систематико-философской	1	1
669	чисто внешним	1	1
670	его то	1	1
671	мы вполне	1	1
672	внутреннего и	2	1
673	как самостоятельную	1	1
674	следует однако	1	1
675	познания в	1	1
676	социально политически	1	1
677	возможно лишь	1	1
678	в лингвистике	1	1
679	быть и	1	1
680	на которой	1	1
681	научного мышления	2	1
682	как эстетический	2	1
683	к которой	1	1
684	и быть	1	1
685	субъекта в	2	1
686	целом с	1	1
687	деятельности созерцания	1	1
688	мышление в	1	1
689	в напряженном	1	1
690	объектом эстетического	2	1
691	живом и	1	1
692	не происходит	1	1
693	в целое	1	1
694	событие на	1	1
695	действительность но	1	1
696	для всех	1	1
697	есть в	1	1
698	со своим	1	1
699	уже не	4	1
700	только на	1	1
701	все многообразие	1	1
702	есть уже	1	1
703	его жизненной	1	1
704	резко отличающая	1	1
705	или даже	1	1
706	в душе	1	1
707	из них	2	1
708	его и	2	1
709	чего бы	1	1
710	для него	2	1
711	объект непосредственно	1	1
712	сами по	2	1
713	анализ произведения	1	1
714	как лингвистическую	1	1
715	не о	2	1
716	может служить	2	1
717	друг друга	1	1
718	если оно	1	1
719	только с	1	1
720	имеются два	1	1
721	как событие	1	1
722	ими и	1	1
723	явлений в	1	1
724	образом не	2	1
725	не просто	2	1
726	значение только	1	1
727	эмпирически наличных	1	1
728	на научность	1	1
729	в работу	1	1
730	понимая под	1	1
731	совокупность факторов	2	1
732	выходит за	1	1
733	с другим	4	1
734	объяснение в	1	1
735	до сих	1	1
736	ли он	2	1
737	материальном произведении	1	1
738	моменты и	1	1
739	от композиции	2	1
740	или иначе	1	1
741	именно в	4	1
742	а о	1	1
743	всякое высказывание	1	1
744	человека а	1	1
745	и оценен	1	1
746	личной жизни	1	1
747	литературное произведение	12	1
748	и души	1	1
749	или о	1	1
750	обратиться к	3	1
751	равной степени	2	1
752	самом же	1	1
753	смысла и	3	1
754	ответственности перед	3	1
755	создания и	2	1
756	пушкина как	2	1
757	человеческой жизни	1	1
758	все время	1	1
759	моей личности	1	1
760	одну из	1	1
761	о чем	1	1
762	объекте в	2	1
763	все последующие	1	1
764	теоретического рассмотрения	1	1
765	что мы	3	1
766	содержание эстетической	1	1
767	предмету познания	1	1
768	художественного целого	10	1
769	активного субъекта	1	1
770	искусства то	1	1
771	быть найден	1	1
772	найден ни	1	1
773	вместе с	4	1
774	и особенно	1	1
775	иной культурной	1	1
776	происходит в	1	1
777	зыбкой и	1	1
778	для искусства	1	1
779	для обозначения	1	1
780	случае художественного	1	1
781	она есть	2	1
782	в той	8	1
783	которому оно	1	1
784	смысле этого	1	1
785	живо произведение	1	1
786	тому как	3	1
787	становится зыбкой	1	1
788	первом случае	2	1
789	и неслиянность	1	1
790	в тот	1	1
791	форма в	1	1
792	эта автономия	1	1
793	его рецептивный	1	1
794	быть не	3	1
795	историка литературы	1	1
796	или хотя	1	1
797	в художественную	1	1
798	этого слова	7	1
799	эти два	1	1
800	аналогии с	1	1
801	значимо в	1	1
802	сих пор	1	1
803	позволяя нам	1	1
804	но форма	1	1
805	себе все	1	1
806	о мире	1	1
807	эстетического резко	1	1
808	поступка его	1	1
809	и может	1	1
810	к тому	7	1
811	и значимом	1	1
812	не подлежит	1	1
813	в результате	1	1
814	мира и	1	1
815	которая в	3	1
816	и смысловое	1	1
817	напряженном и	1	1
818	ее и	1	1
819	два эмпирически	1	1
820	в собственно	2	1
821	личность есть	2	1
822	или метафизическою	1	1
823	его уже	1	1
824	вхожу как	1	1
825	я в	3	1
826	отношению ко	1	1
827	же деле	1	1
828	хотя в	1	1
829	отличающая его	1	1
830	с людьми	1	1
831	личность и	1	1
832	жизни в	1	1
833	воображая что	1	1
834	значения в	1	1
835	не говоря	2	1
836	отношением к	1	1
837	единство двух	1	1
838	связей и	1	1
839	быть признано	1	1
840	равно как	1	1
841	факторы художественного	3	1
842	о произведении	1	1
843	созерцании природы	1	1
844	и осмысленно	1	1
845	бытия красоты	1	1
846	своеобразие эстетического	1	1
847	не что	4	1
848	положительно-приемлющий характер	1	1
849	из этого	1	1
850	в свое	2	1
851	искусства является	2	1
852	в которой	2	1
853	в действительности	1	1
854	которой я	1	1
855	жизни и	1	1
856	поэтики в	1	1
857	политически экономически	1	1
858	это понятие	1	1
