N	2gram	Bakhtin_Pr_3	StatiiOP
151	в некоторых	4	3
152	связан с	1	3
153	что для	1	3
154	в рассказе	2	3
155	его как	1	3
156	в связи	2	3
157	с этой	1	3
158	тем более	2	3
159	конце концов	1	3
160	все они	1	3
161	к этому	4	3
162	xvii века	3	2
163	в чисто	2	2
164	народом и	1	2
165	той же	5	2
166	в сущности	10	2
167	того же	2	2
168	в каждой	1	2
169	во всех	12	2
170	нет не	1	2
171	к слову	1	2
172	с которыми	1	2
173	вступают в	2	2
174	не просто	1	2
175	нет и	1	2
176	большое значение	1	2
177	что они	1	2
178	в произведениях	1	2
179	что именно	2	2
180	более и	1	2
181	им в	1	2
182	представлял себе	1	2
183	в самом	2	2
184	во многих	1	2
185	и тот	3	2
186	так сказать	5	2
187	о которой	1	2
188	не как	1	2
189	в плане	1	2
190	и по	3	2
191	и может	1	2
192	его размышления	1	2
193	то есть	48	2
194	заключается в	1	2
195	связанным с	1	2
196	ее в	3	2
197	он и	1	2
198	мы не	4	2
199	в развитии	3	2
200	и тогда	1	2
201	которую он	1	2
202	нас не	1	2
203	можно найти	1	2
204	в такой	1	2
205	эта тема	1	2
206	стихах и	1	2
207	которые в	1	2
208	тем не	2	2
209	если я	1	2
210	для этого	1	2
211	не была	1	2
212	произведения и	1	2
213	если и	1	2
214	не менее	3	2
215	но они	4	2
216	как можно	1	2
217	история в	1	2
218	самого начала	4	2
219	одна из	7	2
220	этот тип	1	2
221	никогда не	2	2
222	этих двух	2	2
223	этот образ	1	2
224	начиная с	3	2
225	могут быть	4	2
226	и такие	1	2
227	в определенную	1	2
228	темы и	4	2
229	для того	1	2
230	как мы	5	2
231	с ее	1	2
232	нужно сказать	2	2
233	на основе	2	2
234	с самого	3	2
235	или в	1	2
236	в келье	1	2
237	времени и	2	2
238	и которые	2	2
239	здесь нет	1	2
240	во многом	2	2
241	до нас	2	2
242	внимание на	1	2
243	этого у	1	2
244	и во	4	2
245	от них	1	2
246	а потому	1	2
247	в форме	6	2
248	и других	9	2
249	все время	1	2
250	еще не	5	2
251	и ее	6	2
252	есть в	3	2
253	и у	7	2
254	что если	1	2
255	мы находим	2	2
256	вовсе не	3	2
257	при всей	2	2
258	должен был	1	2
259	заметить что	1	2
260	или иной	1	2
261	до сих	5	2
262	слово в	2	2
263	в ряде	1	2
264	в предисловии	1	2
265	себя и	2	2
266	что не	1	2
267	эту эпоху	1	2
268	ни на	1	2
269	вместе с	2	2
270	в одной	2	2
271	а у	2	2
272	но не	5	2
273	главное отличие	1	2
274	не сразу	1	2
275	предисловии к	1	2
276	в последнем	1	2
277	в европейской	2	2
278	этого слова	1	2
279	несколько слов	3	2
280	сих пор	5	2
281	нужно отметить	2	2
282	это был	2	2
283	здесь есть	1	2
284	один из	6	2
285	с элементами	1	2
286	которые были	1	2
287	в результате	1	2
288	этого термина	1	2
289	в духе	8	2
290	и ни	1	2
291	я думаю	1	2
292	все более	1	2
293	в стихах	1	2
294	одной из	4	2
295	были и	1	2
296	к этой	1	2
297	близок к	2	2
298	вряд ли	1	1
299	ту же	1	1
300	за пределы	1	1
301	одним из	3	1
302	также и	4	1
303	и то	1	1
304	ярким примером	1	1
305	на самом	1	1
306	раб или	1	1
307	по этим	1	1
308	произведений которые	1	1
309	и так	3	1
310	и до	5	1
311	эти жанры	1	1
312	свое место	1	1
313	всей мировой	3	1
314	собственном смысле	2	1
315	видеть в	1	1
316	элементы в	2	1
317	есть не	1	1
318	характерная особенность	1	1
319	распространенный в	1	1
320	нам в	1	1
321	этом не	1	1
322	почти все	1	1
323	от своих	1	1
324	эпохи в	1	1
325	но уже	1	1
326	событий и	2	1
327	ему в	1	1
328	мы и	2	1
329	самый термин	1	1
330	что можно	1	1
331	и он	1	1
332	проявляется в	4	1
333	которую можно	3	1
334	всего этого	1	1
335	этой почве	1	1
336	то теперь	1	1
337	значительное влияние	1	1
338	или иначе	1	1
339	мы будем	1	1
340	и другие	9	1
341	со всеми	8	1
342	не все	1	1
343	до наших	3	1
344	история и	1	1
345	его развития	1	1
346	которые не	2	1
347	других произведениях	1	1
348	в истории	3	1
349	высшим достижением	1	1
350	более свободной	1	1
351	в своем	1	1
352	он часто	1	1
353	и где	1	1
354	применении к	1	1
355	когда он	1	1
356	целый ряд	1	1
357	но эта	1	1
358	и художественного	1	1
359	более или	3	1
360	нет здесь	1	1
361	своими именами	1	1
362	в литературном	1	1
363	так или	1	1
364	его же	1	1
365	в дальнейшем	7	1
366	как он	2	1
367	до ссылки	1	1
368	но на	1	1
369	человек не	1	1
370	что она	1	1
371	в нем	10	1
372	связанные с	3	1
373	и больше	1	1
374	этих авторов	1	1
375	и социальной	1	1
376	не к	1	1
377	они построены	1	1
378	одной и	1	1
379	этого жанра	14	1
380	на древнюю	1	1
381	это один	2	1
382	в нее	1	1
383	подход к	1	1
384	а затем	4	1
385	конечно в	2	1
386	этому типу	1	1
387	данного автора	1	1
388	к другу	1	1
389	самим собой	1	1
390	слов о	3	1
391	на этой	1	1
392	второй половины	2	1
393	что эту	1	1
394	в исключительных	1	1
395	чаще всего	1	1
396	был очень	1	1
397	этом мы	1	1
398	рядом с	1	1
399	соответствии с	2	1
400	у названных	1	1
401	этого не	1	1
402	мы видели	2	1
403	чем в	1	1
404	в первые	1	1
405	этого произведения	3	1
406	нисколько не	1	1
407	были ему	2	1
408	или менее	3	1
409	вещи в	1	1
410	произведений пушкина	1	1
411	см его	1	1
412	бы такую	1	1
413	наших дней	3	1
414	они уже	1	1
415	от себя	1	1
416	и той	2	1
417	поэтому в	1	1
418	но во	1	1
419	творчества и	1	1
420	и один	1	1
421	чаще чем	1	1
422	бы быть	1	1
423	даже в	1	1
424	и одной	1	1
425	этой вариации	1	1
426	место занимает	1	1
427	вплоть до	4	1
428	иной раз	1	1
429	не о	2	1
430	может служить	1	1
431	принадлежат к	1	1
432	того как	1	1
433	на него	1	1
434	жанровые особенности	7	1
435	что вы	1	1
436	и над	1	1
437	почве этого	1	1
438	для творчества	2	1
439	например у	3	1
440	казалось бы	3	1
441	под углом	3	1
442	ее брата	1	1
443	в разных	4	1
444	к вопросу	1	1
445	отметим еще	1	1
446	в самой	1	1
447	мыслей и	1	1
448	как она	1	1
449	сцены в	1	1
450	по своей	9	1
451	друг друга	1	1
452	углом зрения	4	1
453	а лишь	1	1
454	и со	1	1
455	в стиле	1	1
456	мы встречаем	1	1
457	очень часто	1	1
458	все то	3	1
459	но там	1	1
460	нет ни	2	1
461	xviii века	3	1
462	и другой	3	1
463	же самое	1	1
464	является одним	1	1
465	бы он	1	1
466	той или	1	1
467	диалог между	1	1
468	протяжении всего	1	1
469	своего отца	1	1
470	тот и	1	1
471	него как	1	1
472	всегда в	1	1
473	здесь еще	2	1
474	обычно в	3	1
475	писатель с	1	1
476	как они	1	1
477	себя здесь	1	1
478	широко распространенный	1	1
479	своего развития	1	1
480	и образ	1	1
481	здесь не	4	1
482	в ее	3	1
483	формы и	3	1
484	в собственном	2	1
485	типа в	3	1
486	это была	2	1
487	он с	1	1
488	известен в	1	1
489	и этим	1	1
490	которые звучат	1	1
491	как с	1	1
492	до самого	1	1
493	в многочисленных	1	1
494	в образе	3	1
495	можно было	1	1
496	вольтера и	3	1
497	тем которые	1	1
498	здесь как	3	1
499	особенно в	4	1
500	именно этот	1	1
501	разного рода	1	1
502	но у	1	1
503	мы в	1	1
504	в эпоху	10	1
505	свободной и	1	1
506	этих жанрах	1	1
507	и вообще	3	1
508	очень резко	1	1
509	по мере	1	1
510	с ним	2	1
511	связанная с	2	1
512	образом в	2	1
513	но здесь	2	1
514	все его	2	1
515	этого языка	1	1
516	это но	1	1
517	в применении	1	1
518	и т.д	2	1
519	то они	1	1
520	это вполне	1	1
521	его жизни	1	1
522	влияние на	12	1
523	литературном плане	1	1
524	как у	5	1
525	знает что	1	1
526	вопросу о	1	1
527	касается литературных	1	1
528	жизни он	1	1
529	тем или	1	1
530	эти два	2	1
531	что и	3	1
532	есть с	2	1
533	о единстве	1	1
534	именно в	2	1
535	века и	5	1
536	в свете	1	1
537	говоря даже	1	1
538	и она	1	1
539	и самые	1	1
540	еще подчеркнуть	1	1
541	ней на	1	1
542	которое было	1	1
543	в двух	2	1
544	его в	2	1
545	бы из	1	1
546	это очень	4	1
547	тема в	1	1
548	века как	1	1
549	европе и	1	1
550	тему об	2	1
551	пушкина бориса	1	1
552	которая была	1	1
553	характерной для	1	1
554	для всех	2	1
555	именно на	1	1
556	конечно не	4	1
557	литературы в	3	1
558	не можем	1	1
559	и они	2	1
560	вернуться к	1	1
561	за счет	1	1
562	не дает	1	1
563	из них	4	1
564	важно знать	1	1
565	и их	2	1
566	с различными	2	1
567	в известной	2	1
568	содержания и	1	1
569	всего образ	1	1
570	иногда и	3	1
571	как его	1	1
572	он о	1	1
573	что вое	1	1
574	во всей	4	1
575	к той	1	1
576	характерны для	4	1
577	в других	1	1
578	смерти и	4	1
579	даже и	2	1
580	в очень	1	1
581	где в	2	1
582	он работал	1	1
583	чтобы показать	1	1
584	ней и	1	1
585	и из	3	1
586	имеет и	1	1
587	то это	1	1
588	связаны с	3	1
589	этого человека	1	1
590	по своим	1	1
591	и создает	3	1
592	характерно для	1	1
593	еще и	1	1
594	и образов	2	1
595	а они	1	1
596	говорит о	2	1
597	к более	1	1
598	типа с	1	1
599	стихотворной речи	1	1
600	и объединяет	1	1
601	о чем	1	1
602	литература в	1	1
603	там где	1	1
604	на время	2	1
605	речи и	1	1
606	более глубокое	1	1
607	здесь следует	1	1
608	резкими контрастами	2	1
609	для этой	2	1
610	с помощью	1	1
611	вступает в	1	1
612	нет ничего	2	1
613	своих воспоминаниях	1	1
614	нет надобности	1	1
615	люди и	2	1
616	и xix	2	1
617	из трех	1	1
618	встречается в	1	1
619	это были	1	1
620	наряду с	5	1
621	в той	2	1
622	смысле этого	2	1
623	очень важно	1	1
624	в литературе	5	1
625	которые по	1	1
626	по существу	5	1
627	дан в	1	1
628	и примитивными	1	1
629	бога и	2	1
630	и различные	1	1
631	о его	1	1
632	этом и	1	1
633	характерные для	1	1
634	шел от	1	1
635	с большой	2	1
636	его литературной	1	1
637	это уже	1	1
638	совершается в	1	1
639	она проявляется	1	1
640	котором он	1	1
641	показать как	1	1
642	или иным	1	1
643	вариантах и	2	1
644	и все	10	1
645	такие слова	1	1
646	или нет	1	1
647	я хотел	1	1
648	почти в	2	1
649	вообще в	2	1
650	хотя бы	2	1
651	находим в	1	1
652	мы одновременно	1	1
653	трагедий и	1	1
654	очень хорошо	3	1
655	в период	1	1
656	а о	1	1
657	атмосферу в	1	1
658	не знает	4	1
659	отношением к	1	1
660	мы здесь	3	1
661	является и	1	1
662	одновременно и	3	1
663	исключительно большое	1	1
664	ко всему	1	1
665	и еще	1	1
666	перейти к	2	1
667	есть и	2	1
668	свободна от	1	1
669	культурного сознания	1	1
670	жизни и	9	1
671	вполне понятно	1	1
672	я за	1	1
673	новой эры	1	1
674	и трагедии	1	1
675	они не	3	1
