N	2gram	Medvedev_V_1	Istorich
232	по существу	3	2
233	самом деле	1	2
234	а не	7	2
235	или как	1	2
236	к этому	9	2
237	формы и	2	2
238	должен быть	4	2
239	бросается в	1	2
240	уже в	1	2
241	со своими	1	2
242	так например	2	2
243	перед нами	4	2
244	из них	9	2
245	их на	1	2
246	если бы	3	2
247	что мы	2	2
248	что во	1	2
249	от них	2	2
250	образом в	3	2
251	в другую	2	2
252	том чтобы	2	2
253	как бы	5	2
254	него к	1	1
255	из форм	1	1
256	главным образом	7	1
257	с целью	1	1
258	из очень	1	1
259	в себе	6	1
260	ее нужно	1	1
261	приводит к	5	1
262	этой главы	1	1
263	но с	2	1
264	с более	2	1
265	особенно часто	1	1
266	следует что	1	1
267	не знать	1	1
268	бы в	3	1
269	один с	1	1
270	во всей	2	1
271	их к	1	1
272	и наконец	2	1
273	же время	5	1
274	нет например	1	1
275	и приемы	1	1
276	и самые	1	1
277	во всяком	1	1
278	но некоторые	1	1
279	это мы	3	1
280	должны быть	2	1
281	душ он	1	1
282	материала в	1	1
283	обычно не	1	1
284	именно к	1	1
285	в противоположность	3	1
286	это положение	1	1
287	творчества они	1	1
288	сам по	1	1
289	в количестве	1	1
290	нас то	1	1
291	четыре года	1	1
292	говорит об	2	1
293	что они	3	1
294	в состоянии	1	1
295	уже как	1	1
296	перейти к	1	1
297	даже не	2	1
298	как каждый	1	1
299	по воспоминаниям	2	1
300	возник как	1	1
301	только для	1	1
302	как на	3	1
303	себе в	1	1
304	и от	3	1
305	и многие	1	1
306	время как	1	1
307	закончен в	1	1
308	в котором	3	1
309	здесь не	1	1
310	и ее	4	1
311	вряд ли	1	1
312	именно этого	2	1
313	утверждает что	3	1
314	этими двумя	1	1
315	в зависимости	6	1
316	представляется не	1	1
317	доходит до	1	1
318	не было	7	1
319	служит для	1	1
320	и социальной	2	1
321	облика однако	1	1
322	этого образа	1	1
323	числе и	2	1
324	вслед за	2	1
325	они могут	1	1
326	к ее	1	1
327	не по	2	1
328	нет никаких	2	1
329	в жизни	2	1
330	и у	2	1
331	только о	2	1
332	пока он	1	1
333	в сознании	4	1
334	его это	1	1
335	потом в	1	1
336	наконец в	1	1
337	каждого из	1	1
338	каким же	1	1
339	и так	1	1
340	далее следует	1	1
341	характер этого	1	1
342	некоторых его	1	1
343	освобождает его	1	1
344	у этого	1	1
345	хотя бы	19	1
346	этом говорит	1	1
347	что эта	1	1
348	способностей которые	1	1
349	примеры показывают	1	1
350	этой точки	2	1
351	уже из	1	1
352	в конце	3	1
353	его развития	1	1
354	под ним	1	1
355	как форма	1	1
356	дело не	1	1
357	как это	12	1
358	художественного творчества	18	1
359	некоторые черты	1	1
360	относятся к	1	1
361	работы в	1	1
362	не дает	1	1
363	например не	2	1
364	мир а	1	1
365	в их	5	1
366	в самых	2	1
367	совершенно точно	1	1
368	же говорит	4	1
369	представлений в	1	1
370	в одном	4	1
371	всех других	3	1
372	ли это	2	1
373	пока еще	2	1
374	ответ на	1	1
375	стороны и	2	1
376	были бы	1	1
377	показывают как	1	1
378	он сам	2	1
379	видим в	1	1
380	приходит к	1	1
381	за это	1	1
382	очень многих	1	1
383	вещи в	1	1
384	характер этих	1	1
385	одной из	1	1
386	этого не	1	1
387	всем что	1	1
388	или иной	2	1
389	в специальных	1	1
390	понимать в	1	1
391	то за	1	1
392	в таком	1	1
393	и никакой	1	1
394	он это	1	1
395	отношение к	1	1
396	оно входит	1	1
397	и некоторые	1	1
398	для него	8	1
399	этот вид	1	1
400	иметь в	2	1
401	типичные черты	1	1
402	связанных с	1	1
403	в нашей	4	1
404	этому же	1	1
405	к каким	1	1
406	приходят к	1	1
407	это только	4	1
408	очень разнообразны	1	1
409	или другого	1	1
410	и другие	1	1
411	но как	3	1
412	у них	2	1
413	и основной	1	1
414	к ней	1	1
415	и характер	1	1
416	к этой	1	1
417	два примера	1	1
418	и даже	2	1
419	только что	4	1
420	что для	3	1
421	этим и	1	1
422	очень часто	1	1
423	что один	1	1
424	соответствии с	1	1
425	что есть	1	1
426	на вопрос	2	1
427	и к	3	1
428	не имеет	1	1
429	быть в	1	1
430	виду что	1	1
431	самых ранних	1	1
432	можно утверждать	3	1
433	так постепенно	1	1
434	они и	1	1
435	начнем с	2	1
436	утверждать что	4	1
437	но на	1	1
438	от него	1	1
439	на почве	1	1
440	внешнего облика	1	1
441	силы и	1	1
442	что не	3	1
443	к тому	4	1
444	отнюдь не	3	1
445	что такое	2	1
446	пишет он	1	1
447	становится ясной	1	1
448	что перед	1	1
449	не отрицает	2	1
450	они в	1	1
451	мы получаем	1	1
452	что на	1	1
453	ведь это	1	1
454	совершенно очевидно	1	1
455	эти способности	1	1
456	остается один	1	1
457	в силу	11	1
458	свою очередь	1	1
459	мира и	3	1
460	указывалось что	1	1
461	можно назвать	1	1
462	она обычно	1	1
463	зависимости от	5	1
464	следующим образом	3	1
465	конечно не	1	1
466	е тот	1	1
467	относится к	2	1
468	мы в	1	1
469	естественно что	2	1
470	к сожалению	2	1
471	и еще	1	1
472	его роль	1	1
473	в комнату	2	1
474	на основании	8	1
475	же явление	1	1
476	же и	2	1
477	уже появляются	1	1
478	или ее	1	1
479	всяком случае	1	1
480	том смысле	1	1
481	ниже он	1	1
482	подобного рода	1	1
483	сад и	1	1
484	на основе	5	1
485	представляется как	1	1
486	не могло	1	1
487	формы как	1	1
488	в основе	1	1
489	то время	1	1
490	или у	1	1
491	него в	3	1
492	может иметь	1	1
493	и следует	1	1
494	по своему	1	1
495	быть достигнуто	1	1
496	а и	1	1
497	говорит так	1	1
498	положение что	1	1
499	в русском	1	1
500	для этого	1	1
501	этих способностей	2	1
502	равно как	4	1
503	формы для	1	1
504	со всем	1	1
505	но даже	3	1
506	чего он	1	1
507	всех этих	2	1
508	на это	2	1
509	из дальнейшего	1	1
510	здесь играет	1	1
511	не вполне	2	1
512	он в	1	1
513	из его	3	1
514	иного типа	1	1
515	это явление	1	1
516	они должны	2	1
517	в ходе	1	1
518	в самом	4	1
519	к изучению	1	1
520	а также	1	1
521	если он	1	1
522	и если	1	1
523	является для	1	1
524	обе эти	1	1
525	также и	2	1
526	в процессе	16	1
527	как совершенно	1	1
528	в науке	2	1
529	и ниже	1	1
530	процесс его	1	1
531	побывал в	1	1
532	самые разнообразные	1	1
533	из того	1	1
534	доказывается тем	1	1
535	как историческая	1	1
536	нет ничего	1	1
537	свидетельствует о	1	1
538	но в	2	1
539	том числе	2	1
540	в саду	1	1
541	них по	1	1
542	еще и	2	1
543	в своих	2	1
544	автор не	1	1
545	сообщает что	1	1
546	превратилась в	1	1
547	очень разнообразных	1	1
548	но то	2	1
549	подобно тому	2	1
550	происходит в	1	1
551	все они	2	1
552	стороны в	2	1
553	есть и	1	1
554	говорит что	1	1
555	с которой	1	1
556	не был	1	1
557	в искусстве	6	1
558	и эти	1	1
559	указывает что	1	1
560	в каком	1	1
561	а иногда	1	1
562	сейчас же	1	1
563	этого факта	1	1
564	в систему	1	1
565	целый ряд	1	1
566	ней не	1	1
567	и есть	5	1
568	которых он	1	1
569	распространение в	1	1
570	где же	1	1
571	чем же	4	1
572	из наиболее	1	1
573	снять с	1	1
574	что может	1	1
575	знает что	1	1
576	что она	2	1
577	в ту	1	1
578	дело так	1	1
579	хотя в	1	1
580	целого и	1	1
581	с изменением	1	1
582	было бы	7	1
583	ясно из	1	1
584	имели бы	1	1
585	никак не	1	1
586	носит в	2	1
587	борьбы и	1	1
588	один раз	1	1
589	если теперь	1	1
590	характерно что	1	1
591	что оно	3	1
592	говорит он	1	1
593	на свою	1	1
594	как будто	1	1
595	или даже	1	1
596	только на	1	1
597	действия не	1	1
598	тому как	2	1
599	со своим	2	1
600	работы на	1	1
601	остается только	1	1
602	как же	1	1
603	часто в	1	1
604	себе и	2	1
605	идет дальше	1	1
606	в виду	4	1
607	в соответствии	1	1
608	и свой	1	1
609	от его	2	1
610	сводится к	3	1
611	без всякой	1	1
612	процесс этот	1	1
613	как о	2	1
614	дальше и	1	1
615	не представляет	1	1
616	самого начала	1	1
617	эти формы	1	1
618	своей работе	1	1
619	судя по	1	1
620	как видно	1	1
621	что искусство	1	1
622	как говорит	5	1
623	не обязательно	1	1
624	в своем	8	1
