N	2gram	Potebnia_M_1	Istorich
205	связи и	1	2
206	относится к	3	2
207	как в	10	2
208	один только	1	2
209	и как	6	2
210	в круг	1	2
211	в действительности	4	2
212	от этого	1	2
213	в целом	2	2
214	он в	1	2
215	в тех	1	2
216	тоже не	1	2
217	не более	4	2
218	в себе	13	2
219	во многих	2	2
220	как он	1	2
221	его но	1	2
222	вследствие этого	1	2
223	и если	2	2
224	как оно	1	2
225	в нем	20	2
226	связанные с	1	2
227	он не	3	2
228	он должен	2	2
229	то ни	3	2
230	предположение что	2	2
231	при помощи	2	2
232	и мы	1	2
233	мы постараемся	2	2
234	и тем	3	2
235	но уже	2	2
236	мы видели	4	2
237	ведет к	1	2
238	должно быть	7	2
239	для него	4	2
240	но если	2	2
241	что такое	1	2
242	в такой	1	2
243	бы мы	1	2
244	только для	3	2
245	есть еще	1	2
246	однако в	4	2
247	что этот	1	2
248	где нет	1	2
249	по мере	6	2
250	в таких	2	2
251	и другое	3	2
252	самого начала	3	2
253	тогда когда	9	2
254	только из	3	2
255	можно видеть	1	2
256	по своей	1	2
257	на природу	1	2
258	не по	4	2
259	развития как	1	2
260	не могут	4	2
261	в области	1	2
262	указывает на	1	2
263	не есть	10	2
264	отказаться от	1	2
265	на это	1	2
266	быть назван	1	2
267	на вопрос	1	2
268	в ее	1	2
269	мысль о	2	2
270	с самого	3	2
271	приводит к	1	2
272	на нее	1	2
273	еще в	1	2
274	том как	3	2
275	что от	1	2
276	мы в	2	2
277	с ним	3	2
278	ничего не	1	2
279	о нем	1	2
280	этой мысли	1	2
281	там же	9	2
282	нас в	1	2
283	образом мы	1	2
284	между тем	5	2
285	во всей	1	2
286	и только	2	2
287	мы хотим	1	2
288	это приводит	1	2
289	но так	1	2
290	к делу	1	2
291	дело с	1	2
292	их не	1	2
293	по этому	2	2
294	себя в	1	2
295	для всех	5	2
296	то и	7	2
297	ни было	2	2
298	в понятие	1	2
299	был бы	1	2
300	не так	3	2
301	заключить что	2	2
302	никто не	3	2
303	вовсе не	5	2
304	само по	4	2
305	явлений в	2	2
306	были бы	3	2
307	видно из	1	2
308	со стороны	8	2
309	еще и	1	2
310	что не	10	2
311	на этот	2	2
312	не на	1	2
313	зависит от	5	2
314	его как	1	2
315	что нельзя	1	2
316	и составляют	1	2
317	как бы	6	2
318	некоторое время	1	2
319	именно так	1	2
320	одну только	1	2
321	на смерть	1	2
322	мере того	3	2
323	нисколько не	2	2
324	не существует	2	2
325	и от	3	2
326	бы в	4	2
327	между ними	1	2
328	была бы	2	2
329	из этого	2	2
330	в виде	1	2
331	это было	1	2
332	к этому	1	2
333	не зависит	1	1
334	не должны	1	1
335	и то	3	1
336	на самом	1	1
337	он может	1	1
338	но тем	3	1
339	жизни мы	1	1
340	и есть	2	1
341	тем же	2	1
342	в первом	5	1
343	которую они	1	1
344	из его	1	1
345	те же	1	1
346	противном случае	3	1
347	в действие	1	1
348	едва ли	1	1
349	и этот	1	1
350	уже по	1	1
351	его не	1	1
352	а как	2	1
353	есть не	2	1
354	из всего	1	1
355	вместе в	1	1
356	обратимся к	1	1
357	словом это	1	1
358	та же	1	1
359	имеет свою	1	1
360	ее частей	1	1
361	например если	2	1
362	по частям	1	1
363	есть нечто	4	1
364	на себя	1	1
365	и народов	2	1
366	в полной	1	1
367	и называют	1	1
368	явление не	1	1
369	все виды	1	1
370	бы с	1	1
371	необходимости а	1	1
372	которые он	1	1
373	иное как	2	1
374	не найдем	1	1
375	будет видно	1	1
376	и связь	1	1
377	будем иметь	1	1
378	как если	1	1
379	но как	3	1
380	было невозможно	1	1
381	только тогда	5	1
382	совершенно ясно	1	1
383	более как	3	1
384	друга и	1	1
385	это или	1	1
386	между словом	1	1
387	в истории	7	1
388	связи а	1	1
389	не видно	5	1
390	независимо от	6	1
391	что именно	2	1
392	дает нам	1	1
393	выйти из	2	1
394	стороны и	2	1
395	что как	3	1
396	помнить что	3	1
397	в противном	3	1
398	в полном	2	1
399	вопросом о	2	1
400	в противоположность	1	1
401	этой цели	2	1
402	и хотя	1	1
403	то в	5	1
404	подлежащие ее	1	1
405	еще на	1	1
406	в которой	2	1
407	образом и	2	1
408	в нашем	1	1
409	бы не	6	1
410	из этих	4	1
411	его может	1	1
412	может считаться	1	1
413	но он	2	1
414	но его	1	1
415	и кто	1	1
416	это потому	1	1
417	мнение что	1	1
418	действует в	1	1
419	после этого	2	1
420	так сказать	2	1
421	от которого	1	1
422	а какой-то	1	1
423	глаз не	1	1
424	более сложные	1	1
425	что одно	2	1
426	с представлением	1	1
427	его от	1	1
428	подобно тому	3	1
429	говорит следующее	2	1
430	собственно говоря	1	1
431	предполагается что	1	1
432	ход развития	1	1
433	значительной степени	2	1
434	могла бы	2	1
435	представлений но	1	1
436	во-вторых и	1	1
437	них не	2	1
438	времени и	2	1
439	того или	1	1
440	что историческое	1	1
441	окажется что	1	1
442	прогресса в	1	1
443	известно что	2	1
444	этом смысле	4	1
445	еще одно	1	1
446	в жизни	3	1
447	есть средство	1	1
448	который сам	1	1
449	в них	3	1
450	быть понят	1	1
451	на основании	2	1
452	со своими	1	1
453	и уже	1	1
454	между собою	6	1
455	чем в	2	1
456	одно целое	1	1
457	не мог	3	1
458	только тем	2	1
459	и выйти	1	1
460	в эту	1	1
461	в своей	3	1
462	явления подлежащие	1	1
463	его мнению	4	1
464	историческое исследование	1	1
465	почва для	1	1
466	себе а	1	1
467	они уже	1	1
468	в которых	1	1
469	не исчерпывается	1	1
470	для всякого	2	1
471	природы но	2	1
472	одном из	1	1
473	а есть	1	1
474	бы так	1	1
475	друг другу	3	1
476	такой способ	1	1
477	доказывает что	2	1
478	не могли	2	1
479	и наоборот	6	1
480	быть не	4	1
481	ничего нового	1	1
482	мы ждем	1	1
483	происходит так	1	1
484	случае мы	1	1
485	нас к	1	1
486	тому что	3	1
487	получает от	1	1
488	задачи и	1	1
489	нет никакого	1	1
490	в отношении	1	1
491	как можно	1	1
492	она не	3	1
493	делится на	1	1
494	то чего	2	1
495	и притом	4	1
496	ее с	2	1
497	народов в	1	1
498	в самых	1	1
499	к другим	2	1
500	напряженности и	1	1
501	что иное	2	1
502	ставит его	1	1
503	того чтобы	2	1
504	нам и	2	1
505	вытекает из	2	1
506	для истории	1	1
507	именно с	1	1
508	при всем	1	1
509	вне его	1	1
510	к ней	2	1
511	не выходя	1	1
512	на себе	2	1
513	заметить что	2	1
514	одного лица	2	1
515	что речь	2	1
516	в каком	6	1
517	в известных	1	1
518	но все-таки	1	1
519	у нас	2	1
520	он вполне	1	1
521	от их	1	1
522	например что	1	1
523	а во-вторых	1	1
524	и дают	1	1
525	а что	1	1
526	по возможности	1	1
527	что оно	2	1
528	от нее	6	1
529	известных нам	2	1
530	и найти	1	1
531	оно не	3	1
532	и зависит	2	1
533	в греческом	1	1
534	и это	3	1
535	каждому из	2	1
536	должно бы	4	1
537	в виду	2	1
538	эти представления	1	1
539	и многие	1	1
540	говоря уже	1	1
541	исследовать не	1	1
542	это средство	1	1
543	животное или	1	1
544	только то	2	1
545	словом и	2	1
546	с течением	1	1
547	слова а	1	1
548	на том	1	1
549	если они	1	1
550	что у	1	1
551	слово есть	1	1
552	который здесь	1	1
553	из самой	1	1
554	стремление к	2	1
555	образом в	1	1
556	именно эти	1	1
557	из других	1	1
558	можно бы	4	1
559	мы могли	1	1
560	в самой	3	1
561	внимание на	1	1
562	при котором	2	1
563	никак не	2	1
564	заключена не	1	1
565	развития на	1	1
566	после того	1	1
567	представлений которые	1	1
568	на данном	1	1
569	на следующее	2	1
570	должно было	1	1
571	все в	2	1
572	один момент	1	1
573	которой мы	1	1
574	всех народов	1	1
575	принятое в	1	1
576	но дело	2	1
577	в языке	33	1
578	природы и	1	1
579	б в	1	1
580	в другой	3	1
581	говоря что	2	1
582	и об	1	1
583	значит что	1	1
584	и история	1	1
585	в формах	1	1
586	на которой	1	1
587	но с	2	1
588	мысли не	1	1
589	и вопрос	2	1
590	что конечно	1	1
591	при всяком	1	1
592	приходят и	1	1
593	проникнуть в	1	1
594	скажем что	1	1
595	всяком отдельном	1	1
596	или же	3	1
597	и ее	1	1
598	язык а	1	1
599	какой степени	1	1
600	с какой	1	1
601	и чуждое	2	1
602	материала это	1	1
603	народа поэтому	1	1
604	только на	3	1
605	народов не	1	1
606	он вытекает	2	1
607	до появления	1	1
608	поэтому его	1	1
609	не из	3	1
610	мышления и	1	1
611	за ним	2	1
612	эмпиризма и	1	1
613	одно из	3	1
614	уже как	1	1
615	слова в	2	1
616	иначе как	2	1
617	сами по	1	1
618	т п	4	1
619	в прошлом	1	1
620	мы рассматривали	1	1
621	с этими	1	1
622	многое не	1	1
623	друг друга	5	1
624	мы можем	2	1
625	как его	1	1
626	но что	1	1
627	у него	1	1
628	такая задача	1	1
629	этом отношении	1	1
630	ее на	1	1
631	для того	3	1
632	это будет	2	1
633	нужно было	3	1
634	не раньше	1	1
635	жизни народа	2	1
636	представления но	1	1
637	это все	1	1
638	не годится	1	1
639	и затем	1	1
640	но есть	1	1
641	что для	3	1
642	д то	1	1
643	точке зрения	2	1
644	только по	2	1
645	быть названо	3	1
646	не было	4	1
647	не решает	1	1
648	не сама	1	1
649	три пары	1	1
650	быть только	5	1
651	на друга	1	1
652	ничем не	1	1
653	представляются только	1	1
654	бы думать	1	1
655	а так	4	1
656	переходит к	1	1
657	что из	1	1
658	взглядов на	1	1
659	тому как	4	1
660	что эти	1	1
661	уже о	1	1
662	что во	2	1
663	за тем	2	1
664	как одно	1	1
665	общие для	1	1
666	многих случаях	1	1
667	например когда	1	1
668	чем то	1	1
669	с внутренней	1	1
670	такого рода	1	1
671	смысле этого	1	1
672	в обратном	1	1
673	да и	1	1
674	раньше и	1	1
675	как средство	1	1
676	как нельзя	1	1
677	тех пор	1	1
678	и более	2	1
679	на чужих	1	1
680	этого слова	1	1
681	а люди	1	1
682	действительности не	1	1
683	стремятся к	1	1
684	при начале	2	1
685	сил которые	1	1
686	происходит с	1	1
687	природу и	1	1
688	нет ничего	2	1
689	и оно	1	1
690	друг на	1	1
691	в один	2	1
692	исследованию то	1	1
693	истории но	1	1
694	не найдет	2	1
695	на одной	1	1
696	в более	4	1
697	к пониманию	1	1
698	при таком	4	1
699	она может	3	1
700	об отношении	3	1
701	в результате	1	1
702	рассматриваются в	1	1
703	хотя и	3	1
704	то не	3	1
705	соприкосновение с	1	1
706	черты общие	1	1
707	и все	3	1
708	пришлось бы	1	1
709	всего народа	1	1
710	этом можно	1	1
711	хотя в	3	1
712	есть продукт	1	1
713	лежит в	1	1
714	все более	3	1
715	он видит	1	1
716	вопрос как	1	1
717	несмотря на	5	1
718	ее только	1	1
719	с областью	1	1
720	не говоря	1	1
721	или другими	1	1
722	что этим	1	1
723	но можно	1	1
724	совершенно не	1	1
725	быть признано	1	1
726	равно как	1	1
727	их с	1	1
728	природе и	1	1
729	по одному	1	1
730	жизни а	1	1
731	нет но	1	1
732	первом случае	1	1
733	не что	2	1
734	только о	1	1
735	таким же	2	1
736	различны и	1	1
737	себе не	1	1
738	где он	1	1
739	быть признана	1	1
740	указывают на	2	1
741	к этой	3	1
742	во всяком	3	1
743	этим явлениям	1	1
744	событий в	1	1
