N	2gram	Vygotskiy__2	NovoeSre
174	слова а	1	1
175	природе своей	1	1
176	и этот	2	1
177	с собой	1	1
178	на нее	1	1
179	не с	1	1
180	и которые	2	1
181	все свои	1	1
182	еще в	1	1
183	от духовного	1	1
184	на место	1	1
185	совершенно невозможно	1	1
186	можно сказать	1	1
187	смысле и	1	1
188	оно есть	1	1
189	то это	3	1
190	разобраться в	1	1
191	в виду	3	1
192	зависимости от	1	1
193	есть вместе	1	1
194	свободно и	1	1
195	на нем	1	1
196	и русской	1	1
197	что его	5	1
198	в чем	4	1
199	человечества в	1	1
200	и во	1	1
201	все в	1	1
202	не могут	3	1
203	к нему	2	1
204	россии и	1	1
205	скрывается в	1	1
206	есть своя	1	1
207	переходит в	1	1
208	значение и	2	1
209	в его	2	1
210	есть по	4	1
211	я думаю	1	1
212	себе и	2	1
213	отличие от	2	1
214	и только	2	1
215	которые они	2	1
216	той социальной	1	1
217	движения в	1	1
218	и она	1	1
219	вся жизнь	1	1
220	к которому	2	1
221	и нет	1	1
222	говорит что	7	1
223	философии и	2	1
224	что он	13	1
225	только в	7	1
226	во всем	3	1
227	в самом	12	1
228	не хочет	1	1
229	есть вопрос	1	1
230	бы сказать	1	1
231	то время	3	1
232	он в	3	1
233	из этих	1	1
234	метода и	1	1
235	что ничего	1	1
236	же и	1	1
237	для всех	1	1
238	человеке и	1	1
239	и у	2	1
240	вопроса о	1	1
241	в большинстве	1	1
242	существу своему	3	1
243	свидетельствует о	1	1
244	вообще не	1	1
245	от других	1	1
246	она направлена	1	1
247	из них	4	1
248	бы к	1	1
249	для того	13	1
250	земли и	1	1
251	и их	3	1
252	всяком случае	2	1
253	и когда	4	1
254	к одному	4	1
255	слова в	2	1
256	в политической	1	1
257	сами по	3	1
258	в конце	3	1
259	но ведь	1	1
260	которые могут	1	1
261	человек как	1	1
262	всех своих	1	1
263	показал что	2	1
264	людей и	1	1
265	тем что	9	1
266	заключает в	2	1
267	к той	1	1
268	в нее	1	1
269	от того	4	1
270	в основу	1	1
271	но все	1	1
272	это конечно	1	1
273	это значит	3	1
274	цели это	1	1
275	этом он	1	1
276	значение в	2	1
277	чего он	1	1
278	том случае	4	1
279	всякого содержания	1	1
280	возможно что	1	1
281	ней и	1	1
282	выходит за	1	1
283	из всех	2	1
284	а по	1	1
285	и из	6	1
286	с другими	2	1
287	всех народов	1	1
288	к природе	2	1
289	было бы	11	1
290	от ритма	1	1
291	которые видят	1	1
292	и целиком	1	1
293	себя и	1	1
294	в отличие	1	1
295	что не	3	1
296	мы скорее	1	1
297	к расширению	1	1
298	обратиться к	1	1
299	смысл русской	1	1
300	связано с	1	1
301	процесс в	3	1
302	а на	4	1
303	это привело	1	1
304	они не	1	1
305	в этой	6	1
306	ничем не	1	1
307	не на	2	1
308	всю жизнь	2	1
309	жизнь в	1	1
310	отказаться от	3	1
311	человеческой жизни	1	1
312	ее на	1	1
313	когда она	4	1
314	что мы	1	1
315	и того	1	1
316	видим перед	1	1
317	он и	1	1
318	одного и	2	1
319	и ему	1	1
320	менее чем	1	1
321	в эту	1	1
322	в этих	2	1
323	но если	1	1
324	и сейчас	3	1
325	сами не	1	1
326	лишается всякого	1	1
327	мы конечно	1	1
328	на это	3	1
329	в котором	1	1
330	от формы	1	1
331	что вся	1	1
332	возможны только	2	1
333	нужно отнести	1	1
334	мы в	3	1
335	не столько	1	1
336	власть над	1	1
337	мы опять	2	1
338	жизни с	3	1
339	в зависимости	1	1
340	в силу	1	1
341	оно должно	1	1
342	но он	3	1
343	творчества и	3	1
344	эту мысль	1	1
345	мы должны	3	1
346	и более	4	1
347	есть еще	1	1
348	их в	2	1
349	что этот	2	1
350	в состоянии	2	1
351	том смысле	1	1
352	быть не	1	1
353	по себе	12	1
354	в той	1	1
355	борьбе за	1	1
356	и очень	1	1
357	будто бы	1	1
358	оказывается совершенно	3	1
359	он создает	1	1
360	нет никакого	1	1
361	уже от	1	1
362	сих пор	5	1
363	так как	12	1
364	к такой	1	1
365	должны быть	3	1
366	и ярче	1	1
367	видят в	1	1
368	в сущности	7	1
369	в более	1	1
370	не по	1	1
371	быть удовлетворены	1	1
372	до сих	5	1
373	из их	2	1
374	совершается в	1	1
375	того и	2	1
376	а к	2	1
377	что сами	1	1
378	человеческих обществ	1	1
379	всего что	1	1
380	за призраком	1	1
381	мыслей и	1	1
382	к ней	1	1
383	я хочу	1	1
384	привело к	1	1
385	моря и	1	1
386	и его	7	1
387	вот этот	2	1
388	так называемый	1	1
389	все более	2	1
390	сам собой	2	1
391	и начали	1	1
392	или к	1	1
393	в области	1	1
394	нет ничего	1	1
395	в каком	3	1
396	в свою	3	1
397	и оно	1	1
398	того же	2	1
399	есть только	5	1
400	во все	1	1
401	ли он	2	1
402	в которой	2	1
403	во всяком	2	1
404	быть отнесены	1	1
405	случае если	4	1
406	оно не	2	1
407	который не	3	1
408	как на	5	1
409	все что	2	1
410	него как	1	1
