N	2gram	Propp_Isto_5	Tvorches
170	свидетельствует о	1	2
171	прямо в	1	2
172	могут быть	6	2
173	к тому	1	2
174	а что	1	2
175	где он	1	2
176	в жизни	1	2
177	это время	2	2
178	в виду	1	2
179	данном случае	2	2
180	с каким	1	2
181	в средневековой	1	2
182	в себя	3	2
183	приводит к	1	2
184	на том	3	2
185	живет в	5	2
186	здесь нет	1	2
187	об этом	2	2
188	еще в	2	2
189	можно сказать	2	2
190	из других	2	2
191	одного из	1	2
192	что его	3	2
193	что и	6	2
194	во всей	1	2
195	вслед за	1	2
196	в литературе	1	2
197	значит что	2	2
198	герой в	4	2
199	тот же	1	2
200	традиции в	1	2
201	в качестве	7	2
202	так что	2	2
203	же и	1	2
204	и у	1	2
205	при помощи	7	2
206	из них	2	2
207	представлений о	7	2
208	в современном	1	2
209	только на	1	2
210	что не	1	2
211	что для	1	2
212	с которым	2	2
213	в частности	7	2
214	вместе с	22	2
215	до этого	2	2
216	в него	5	2
217	пространства и	1	2
218	перед нами	2	2
219	в наше	2	2
220	в одно	2	2
221	или в	6	2
222	ее и	3	2
223	из себя	4	2
224	только что	1	2
225	на смену	4	2
226	не знает	1	2
227	сказать что	2	2
228	себе не	1	2
229	время он	1	2
230	к этому	2	2
231	точно так	1	2
232	это неверно	2	1
233	ли можно	1	1
234	же как	4	1
235	переход от	1	1
236	говорилось выше	1	1
237	но тем	1	1
238	живет на	2	1
239	и есть	1	1
240	места в	1	1
241	также и	1	1
242	мы уже	4	1
243	мы имеем	14	1
244	этот мотив	6	1
245	рассматривается как	1	1
246	время как	1	1
247	но даже	1	1
248	то это	3	1
249	не совсем	6	1
250	что можно	1	1
251	одно из	1	1
252	еще не	8	1
253	во всех	2	1
254	я был	1	1
255	как правило	1	1
256	да он	1	1
257	совсем не	1	1
258	в голове	2	1
259	наряду с	4	1
260	и всякий	1	1
261	по отношению	2	1
262	а и	1	1
263	него с	1	1
264	холод и	1	1
265	некоторые черты	1	1
266	что так	1	1
267	была большая	1	1
268	к сожалению	1	1
269	в истории	4	1
270	выясняется что	1	1
271	как говорит	1	1
272	приходит на	1	1
273	эта связь	2	1
274	с этим	5	1
275	найти в	1	1
276	до его	2	1
277	вспомним что	1	1
278	целый ряд	1	1
279	как уже	1	1
280	к этой	1	1
281	это тоже	1	1
282	его к	3	1
283	и к	1	1
284	он на	2	1
285	них он	1	1
286	отнесены к	1	1
287	за собой	1	1
288	что это	5	1
289	под ним	1	1
290	он в	1	1
291	все эти	8	1
292	так в	2	1
293	еще один	2	1
294	нас на	1	1
295	в жертву	3	1
296	чем его	1	1
297	этого образа	1	1
298	если он	1	1
299	и если	1	1
300	связанные с	2	1
301	т д	18	1
302	идет от	1	1
303	всех этих	1	1
304	сердце и	1	1
305	и вот	1	1
306	с представлением	2	1
307	на этом	3	1
308	в нее	6	1
309	человек а	1	1
310	довольно точно	1	1
311	его не	3	1
312	на ту	1	1
313	на этой	4	1
314	к превращению	1	1
315	его в	9	1
316	это было	2	1
317	рода человеческого	1	1
318	было бы	1	1
319	роль в	2	1
320	все другие	1	1
321	центральное место	1	1
322	за ней	2	1
323	д с	1	1
324	с водой	1	1
325	люди не	1	1
326	но мы	3	1
327	о которых	2	1
328	героя или	1	1
329	он же	2	1
330	показывает что	5	1
331	с этой	2	1
332	с тем	8	1
333	подробно описывает	1	1
334	сложен и	1	1
335	и уже	1	1
336	одна и	1	1
337	иногда в	1	1
338	ключ к	1	1
339	их на	2	1
340	можно только	1	1
341	что такое	1	1
342	и ее	1	1
343	центр тяжести	2	1
344	можно выразиться	1	1
345	на месте	1	1
346	в народе	1	1
347	но которые	1	1
348	как указывает	1	1
349	ю п	1	1
350	миф о	5	1
351	от себя	2	1
352	тут он	1	1
353	героя то	1	1
354	живут в	1	1
355	борьбу с	1	1
356	и более	1	1
357	на взморье	1	1
358	что этот	2	1
359	на всю	1	1
360	по себе	2	1
361	в таких	3	1
362	что эта	1	1
363	что с	1	1
364	и другое	1	1
365	меня не	1	1
366	считает что	1	1
367	не имеет	1	1
368	на него	8	1
369	в процессе	1	1
370	в могиле	2	1
371	широко известно	1	1
372	он с	1	1
373	это мы	1	1
374	через него	1	1
375	не вполне	1	1
376	дольше чем	1	1
377	на себя	3	1
378	это из	1	1
379	в русском	1	1
380	в другую	2	1
381	полтора года	1	1
382	уже говорили	1	1
383	же он	1	1
384	со своим	1	1
385	интересны не	1	1
386	в середину	1	1
387	одним словом	1	1
388	ли это	1	1
389	и бессмертие	1	1
390	один раз	1	1
391	к себе	1	1
392	мы узнаем	2	1
393	но все	5	1
394	в других	2	1
395	вокруг него	1	1
396	что оно	1	1
397	что на	1	1
398	указывает на	1	1
399	оно не	1	1
400	она не	2	1
401	и это	4	1
402	на помощь	1	1
403	и о	1	1
404	в конце	1	1
405	свою очередь	1	1
406	меня в	2	1
407	вывод что	1	1
408	в ее	4	1
409	другой стороны	8	1
410	вверх ногами	1	1
411	смерти в	1	1
412	и говорит	1	1
413	и неизменно	1	1
414	что у	4	1
415	что может	1	1
416	в образе	5	1
417	особенно в	2	1
418	другое его	1	1
419	утверждает что	1	1
420	часто в	1	1
421	на голову	1	1
422	по мере	2	1
423	означает что	2	1
424	в глубине	1	1
425	в таком	1	1
426	и здесь	7	1
427	на тех	2	1
428	он живет	3	1
429	описывает как	1	1
430	никак не	1	1
431	и что	8	1
432	или на	2	1
433	все его	2	1
434	но когда	3	1
435	как у	2	1
436	знает что	1	1
437	в которую	2	1
438	к нему	3	1
439	от них	2	1
440	эти два	1	1
441	восходит к	1	1
442	выступает как	1	1
443	происходит его	1	1
444	нем и	3	1
445	представления о	3	1
446	ряд других	1	1
447	и самые	1	1
448	один момент	1	1
449	в современной	1	1
450	бросается в	2	1
451	рассказа эта	1	1
452	эту форму	1	1
453	принимает форму	1	1
454	спускается в	1	1
455	и действительно	5	1
456	даже если	1	1
457	их не	1	1
458	знаем из	1	1
459	с одной	7	1
460	в эти	1	1
461	по всей	1	1
462	себя в	6	1
463	совершенно естественно	1	1
464	является одновременно	1	1
465	некоторых элементов	1	1
466	то и	1	1
467	не знать	1	1
468	но с	1	1
469	а это	1	1
470	его и	2	1
471	мы знаем	8	1
472	ведь это	1	1
473	в одном	1	1
474	ее не	1	1
475	бросает в	2	1
476	тем что	10	1
477	само собой	1	1
478	представляют собой	3	1
479	не было	1	1
480	и стал	2	1
481	без всякой	1	1
482	видим что	5	1
483	и из	3	1
484	до сих	2	1
485	особое внимание	1	1
486	город и	1	1
487	однако это	1	1
488	совершенно точно	1	1
489	это со	1	1
490	для этого	1	1
491	наконец в	1	1
492	а с	1	1
493	мира это	1	1
494	объясняется тем	1	1
495	естественно что	1	1
496	превращается в	7	1
497	одной стороны	7	1
498	связи с	8	1
499	а на	2	1
500	мир а	1	1
501	такие же	1	1
502	в руках	1	1
503	о чем	2	1
504	и я	1	1
505	при появлении	1	1
506	мотив он	1	1
507	этот рассказ	1	1
508	связь с	8	1
509	него в	1	1
510	мы перейдем	1	1
511	как это	1	1
512	в кожу	1	1
513	всех людей	3	1
514	собственной души	1	1
515	не сразу	1	1
516	где еще	1	1
517	на втором	1	1
518	по своему	1	1
519	в изображении	1	1
520	и целый	1	1
521	а если	2	1
522	с некоторыми	1	1
523	становится все	1	1
524	героя что	1	1
525	находятся в	1	1
526	даже с	1	1
527	считал что	1	1
528	у этого	1	1
529	это значит	2	1
530	сейчас же	1	1
531	и некоторые	1	1
532	сих пор	2	1
533	только для	1	1
534	и тогда	1	1
535	пока еще	1	1
536	и сам	2	1
537	в более	3	1
538	как отражение	2	1
539	и часто	1	1
540	в связи	4	1
541	но на	1	1
542	к жене	1	1
543	он по	1	1
544	гораздо шире	1	1
545	во время	7	1
546	в другое	1	1
547	от него	1	1
548	боли и	1	1
549	мы должны	4	1
550	особого внимания	1	1
551	в могилу	1	1
552	все они	1	1
553	же в	2	1
554	хотя в	1	1
555	в искусстве	1	1
556	в целях	3	1
557	всего мира	1	1
558	только как	1	1
559	равно как	1	1
560	обычно бывает	1	1
561	к его	2	1
562	него и	5	1
563	отношению к	2	1
564	т е	16	1
565	и жизнь	1	1
566	этот момент	1	1
567	из своей	1	1
568	героя в	9	1
569	о нем	3	1
570	художественного творчества	1	1
571	но эти	3	1
572	а я	1	1
573	во сне	2	1
