N	2gram	Bakhtin_Fr_4	Tvorches
172	к тому	2	2
173	где он	2	2
174	в жизни	2	2
175	это время	1	2
176	в виду	2	2
177	данном случае	1	2
178	в себя	2	2
179	во главе	1	2
180	на том	1	2
181	так и	11	2
182	за то	1	2
183	об этом	1	2
184	еще в	1	2
185	во второй	2	2
186	быть может	2	2
187	можно сказать	1	2
188	и та	1	2
189	он боится	1	2
190	переходит в	1	2
191	что и	1	2
192	вот в	1	2
193	в литературе	4	2
194	тот же	3	2
195	традиции в	1	2
196	страх перед	1	2
197	в качестве	3	2
198	же и	3	2
199	и у	2	2
200	при помощи	1	2
201	из них	6	2
202	был бы	1	2
203	мы находим	1	2
204	представлений о	2	2
205	второй части	1	2
206	только на	1	2
207	именно в	2	2
208	так вот	1	2
209	в образах	8	2
210	до конца	5	2
211	с которым	1	2
212	мира в	1	2
213	было в	2	2
214	в частности	3	2
215	в него	1	2
216	времени а	1	2
217	площади и	2	2
218	эти слова	1	2
219	еще более	1	2
220	вокруг себя	2	2
221	в первой	1	2
222	перед нами	4	2
223	не мог	2	2
224	или в	2	2
225	только что	1	2
226	сказать что	5	2
227	одновременно и	3	2
228	к этому	2	2
229	как известно	2	1
230	и завершается	1	1
231	же как	1	1
232	он произносит	1	1
233	связана с	4	1
234	честное слово	1	1
235	времени но	1	1
236	и есть	4	1
237	над этим	1	1
238	очень много	1	1
239	этого мира	1	1
240	из самых	1	1
241	и до	5	1
242	и этот	1	1
243	также и	4	1
244	мы уже	10	1
245	ни даже	1	1
246	xvii века	1	1
247	и тут	1	1
248	этот мотив	1	1
249	он как	1	1
250	в сущности	6	1
251	время как	1	1
252	говорить о	1	1
253	принадлежит к	1	1
254	в полной	1	1
255	но даже	1	1
256	этом плане	1	1
257	году когда	1	1
258	жизни это	1	1
259	еще не	4	1
260	по этому	1	1
261	фрагмент из	1	1
262	он был	2	1
263	но за	1	1
264	что так	1	1
265	воплощенной в	1	1
266	к сожалению	1	1
267	приходит на	1	1
268	первый взгляд	1	1
269	государства и	1	1
270	с этим	1	1
271	найти в	1	1
272	до его	1	1
273	это был	2	1
274	кроме того	2	1
275	целый ряд	1	1
276	что по	1	1
277	его к	2	1
278	и к	2	1
279	в действительности	1	1
280	них он	1	1
281	paris в	1	1
282	в этот	1	1
283	в ужас	1	1
284	за собой	1	1
285	бы и	1	1
286	что это	5	1
287	под ним	1	1
288	всего романа	2	1
289	понимание времени	1	1
290	время это	2	1
291	он в	1	1
292	все эти	9	1
293	бога в	1	1
294	есть о	2	1
295	так в	1	1
296	с народной	1	1
297	им в	2	1
298	говорят о	1	1
299	тому же	1	1
300	в терминах	1	1
301	литературы из	1	1
302	человек не	1	1
303	он считает	1	1
304	и если	1	1
305	и двумя	1	1
306	связанные с	4	1
307	чем обычно	1	1
308	да и	2	1
309	всех этих	3	1
310	не значит	1	1
311	к одному	1	1
312	ведь этот	1	1
313	и вот	3	1
314	с представлением	1	1
315	подвергаются осмеянию	1	1
316	на этом	2	1
317	в основу	2	1
318	встречаются и	1	1
319	же не	2	1
320	правда что	1	1
321	значение в	1	1
322	и чтобы	1	1
323	на этой	2	1
324	г в	1	1
325	его в	9	1
326	это было	1	1
327	и положение	1	1
328	которого не	1	1
329	воспринимается как	1	1
330	то все	1	1
331	роль в	3	1
332	весь мир	5	1
333	ни в	2	1
334	победу над	1	1
335	люди не	1	1
336	но мы	2	1
337	в них	7	1
338	он же	1	1
339	мировой литературы	2	1
340	с этой	1	1
341	он отлично	2	1
342	эту тему	1	1
343	он и	5	1
344	пародия на	2	1
345	о которой	1	1
346	одного и	1	1
347	на первый	2	1
348	что такое	1	1
349	рассказа о	1	1
350	и ее	1	1
351	все как	1	1
352	темп и	1	1
353	на месте	1	1
354	и степени	1	1
355	он понимал	1	1
356	эпизоде с	2	1
357	всякий раз	1	1
358	знал и	2	1
359	образом и	3	1
360	времени не	1	1
361	времен и	1	1
362	как от	1	1
363	том же	2	1
364	ему как	1	1
365	в атмосфере	6	1
366	в отношении	1	1
367	вплоть до	1	1
368	что эта	1	1
369	что ему	1	1
370	так уж	1	1
371	на него	1	1
372	в плане	4	1
373	казалось бы	1	1
374	вот это	3	1
375	не вполне	1	1
376	действительности но	1	1
377	в самой	1	1
378	эта традиция	1	1
379	учения о	2	1
380	как она	1	1
381	он хочет	1	1
382	уже говорили	5	1
383	четыре дня	1	1
384	же он	1	1
385	хочет быть	1	1
386	исторического процесса	2	1
387	и искусства	1	1
388	и делает	1	1
389	у нас	1	1
390	будущее в	1	1
391	но все	1	1
392	в других	2	1
393	здесь они	1	1
394	бы он	1	1
395	что на	1	1
396	вырождается в	1	1
397	же его	1	1
398	если же	2	1
399	время они	1	1
400	и это	2	1
401	на помощь	1	1
402	и о	5	1
403	в конце	9	1
404	он вовсе	1	1
405	свою очередь	1	1
406	всего этого	1	1
407	в ее	3	1
408	для характеристики	1	1
409	он просто	1	1
410	другой стороны	3	1
411	как по	1	1
412	правды и	1	1
413	что у	3	1
414	их нужно	1	1
415	особенно к	1	1
416	в образе	4	1
417	особенно в	3	1
418	на голову	1	1
419	жизнь и	4	1
420	в эпоху	15	1
421	которая в	1	1
422	черт знает	1	1
423	по мере	1	1
424	эпизод в	1	1
425	в таком	1	1
426	связанное с	1	1
427	не существовало	1	1
428	и здесь	3	1
429	и должно	1	1
430	когда время	1	1
431	и что	1	1
432	что каждый	1	1
433	скажу что	1	1
434	с того	1	1
435	знаменитое описание	1	1
436	все его	1	1
437	но когда	1	1
438	земной жизни	2	1
439	как было	1	1
440	нас в	1	1
441	знает что	1	1
442	к нему	3	1
443	и всю	1	1
444	от них	1	1
445	эти два	1	1
446	вообще и	1	1
447	на словах	1	1
448	все время	3	1
449	типичное для	1	1
450	ряд других	1	1
451	где происходит	1	1
452	немало великих	1	1
453	и самые	1	1
454	сравнение с	2	1
455	в современной	1	1
456	развития эта	1	1
457	т с	1	1
458	в ряде	2	1
459	он стал	2	1
460	как первую	1	1
461	как он	2	1
462	с ними	3	1
463	принимает форму	1	1
464	что ж	1	1
465	делает его	1	1
466	с одной	2	1
467	всегда с	1	1
468	себя в	2	1
469	для всех	1	1
470	и любви	3	1
471	в серьезных	1	1
472	не все	1	1
473	но с	1	1
474	на этих	1	1
475	же у	1	1
476	его и	2	1
477	к своим	1	1
478	на столе	1	1
479	время боится	1	1
480	мы знаем	1	1
481	ведь это	3	1
482	книгу в	1	1
483	в одном	1	1
484	и со	2	1
485	у нее	1	1
486	оно так	1	1
487	ее не	1	1
488	отметить что	3	1
489	жизни на	1	1
490	тем что	4	1
491	само собой	1	1
492	даже и	2	1
493	не противоречит	1	1
494	понимая под	1	1
495	же деле	2	1
496	и стал	1	1
497	без всякой	1	1
498	за ними	1	1
499	уважение к	1	1
500	видим что	1	1
501	не надо	1	1
502	как сам	1	1
503	до сих	1	1
504	особое внимание	1	1
505	город и	1	1
506	к которому	2	1
507	чем он	1	1
508	а с	1	1
509	мира это	1	1
510	элементов и	1	1
511	у других	1	1
512	и их	3	1
513	превращается в	3	1
514	его романе	1	1
515	самом же	2	1
516	одной стороны	2	1
517	связи с	2	1
518	он только	1	1
519	на этот	1	1
520	а наоборот	1	1
521	на которых	1	1
522	и самый	1	1
523	не на	2	1
524	жизнь в	1	1
525	в руках	1	1
526	из героев	1	1
527	о чем	2	1
528	когда же	2	1
529	с помощью	4	1
530	и xix	1	1
531	всех людей	1	1
532	по своему	4	1
533	в изображении	1	1
534	и целый	1	1
535	с некоторыми	1	1
536	времени с	1	1
537	эпизод романа	1	1
538	и всей	1	1
539	из этой	1	1
540	у этого	1	1
541	слова и	1	1
542	в литературу	1	1
543	сих пор	1	1
544	только для	4	1
545	о его	2	1
546	это выражение	1	1
547	между прочим	2	1
548	же самое	1	1
549	и тогда	1	1
550	как раз	2	1
551	и сам	3	1
552	в более	1	1
553	форм и	2	1
554	в мировой	1	1
555	в связи	1	1
556	начала и	3	1
557	еще раз	2	1
558	во время	10	1
559	в другое	1	1
560	от него	1	1
561	боли и	1	1
562	у которого	1	1
563	конце концов	4	1
564	и заключительная	1	1
565	ее основных	1	1
566	все они	5	1
567	судьбы людей	1	1
568	сверх того	2	1
569	всего мира	1	1
570	связанный с	1	1
571	и внутренне	1	1
572	от всех	2	1
573	равно как	1	1
574	их с	2	1
575	к его	1	1
576	но этот	2	1
577	него и	1	1
578	ко всему	1	1
579	этой сцены	2	1
580	он готов	1	1
581	это та	1	1
582	но эти	2	1
583	а я	1	1
584	для эпохи	1	1
585	в герое	1	1
