N	2gram	Vygotskiy__5	Vvedenie
348	есть только	1	2
349	лежит в	2	2
350	как только	1	2
351	понять что	2	2
352	той или	1	2
353	рядом с	1	2
354	если же	1	2
355	языка так	1	2
356	идет речь	1	2
357	значение в	3	2
358	из двух	1	2
359	так и	7	2
360	принять во	1	2
361	не с	2	2
362	собой в	1	2
363	мог бы	1	2
364	к самой	2	2
365	не нужно	1	2
366	известной мере	1	2
367	для этого	1	2
368	же самое	4	2
369	и здесь	2	2
370	другом месте	4	2
371	исследования и	2	2
372	к действительности	1	2
373	вопросу о	1	2
374	во всех	2	2
375	тем или	2	2
376	ее от	1	2
377	и требует	2	2
378	во втором	1	2
379	нуждается в	1	2
380	своему значению	1	2
381	говорит он	2	2
382	в форме	1	2
383	язык в	1	2
384	тем более	4	2
385	все время	1	2
386	языка на	1	2
387	целого и	1	2
388	по самой	4	2
389	что следовательно	3	2
390	каждый из	1	2
391	только на	2	2
392	и сведений	1	2
393	чтобы он	1	2
394	мы можем	6	2
395	само собой	1	2
396	или иной	1	2
397	в ряде	2	2
398	те кто	1	2
399	не было	1	2
400	что обе	1	2
401	поставить в	1	2
402	более общего	1	2
403	языка не	2	2
404	в связи	1	2
405	виде в	1	2
406	с помощью	10	2
407	все более	1	2
408	внимания к	1	2
409	путь от	2	2
410	мы говорим	2	2
411	из которых	3	2
412	с этим	3	2
413	а если	1	2
414	этого слова	1	2
415	тому как	4	2
416	это есть	4	2
417	по существу	3	2
418	с изучением	1	2
419	но это	3	2
420	влечет за	1	2
421	и развития	12	2
422	в более	2	2
423	и сама	1	2
424	не существует	1	2
425	между ними	1	2
426	обе эти	5	2
427	или нет	1	2
428	бы в	4	2
429	мы должны	8	2
430	но зато	1	2
431	хотя в	1	2
432	с ней	1	2
433	природе и	1	2
434	самой своей	2	2
435	или иным	2	2
436	с научной	1	2
437	жизни и	2	2
438	и другие	2	2
439	это в	1	2
440	например в	1	1
441	относится и	1	1
442	пониматься как	2	1
443	словом как	1	1
444	сущность вещей	1	1
445	сам по	1	1
446	проблемы в	1	1
447	словами это	1	1
448	себе путь	1	1
449	этом пункте	1	1
450	на самом	1	1
451	только потому	1	1
452	это и	3	1
453	стадии в	2	1
454	исследования во	1	1
455	на деле	1	1
456	к данному	2	1
457	случае может	1	1
458	отношения между	3	1
459	и внутри	1	1
460	что эти	2	1
461	его смысле	1	1
462	характера мы	1	1
463	в зависимости	2	1
464	отношения к	2	1
465	долгое время	1	1
466	согласно которой	1	1
467	которыми он	1	1
468	существенная разница	1	1
469	что изучение	1	1
470	том не	1	1
471	и ничего	1	1
472	предметом его	1	1
473	теперь мы	1	1
474	и последующих	1	1
475	что система	2	1
476	и новые	1	1
477	самой себе	2	1
478	к одной	1	1
479	приводят к	2	1
480	есть нечто	1	1
481	который был	1	1
482	в учении	1	1
483	требует от	3	1
484	всего сказанного	1	1
485	в полной	1	1
486	на практике	2	1
487	двумя сторонами	1	1
488	выше но	1	1
489	исследования но	1	1
490	третье что	1	1
491	слово не	1	1
492	быть понято	1	1
493	выяснено в	1	1
494	материала на	1	1
495	к данным	1	1
496	которые он	1	1
497	он был	1	1
498	дело заключается	1	1
499	понятий что	1	1
500	заключенное в	1	1
501	к целому	3	1
502	нам представляется	1	1
503	что его	1	1
504	которое он	1	1
505	более того	1	1
506	то мы	1	1
507	различия между	1	1
508	и вопрос	1	1
509	в область	2	1
510	но как	3	1
511	одном и	1	1
512	очевидно что	2	1
513	как в	5	1
514	на которое	1	1
515	отличие от	2	1
516	и будет	1	1
517	что они	5	1
518	связи и	2	1
519	содержание всего	2	1
520	общего с	2	1
521	как к	1	1
522	уже о	1	1
523	кроме того	1	1
524	просто как	1	1
525	и понимания	1	1
526	говорит что	5	1
527	с двумя	1	1
528	показывает что	5	1
529	более или	1	1
530	и полностью	2	1
531	то в	3	1
532	из самых	1	1
533	еще на	1	1
534	не приходится	1	1
535	в которой	5	1
536	их развитии	1	1
537	бы сказать	2	1
538	не совпадает	2	1
539	он в	3	1
540	и исследования	1	1
541	то обстоятельство	2	1
542	иным путем	1	1
543	и тот	3	1
544	только один	2	1
545	имеем в	1	1
546	тому же	2	1
547	на то	1	1
548	если он	2	1
549	но на	1	1
550	обоих этих	5	1
551	на его	2	1
552	случае все	1	1
553	направлено на	1	1
554	что идет	2	1
555	оно было	1	1
556	в какой-то	1	1
557	образом для	1	1
558	идет от	2	1
559	и задачи	1	1
560	с именем	1	1
561	он должен	5	1
562	же это	1	1
563	собой не	1	1
564	фактической стороны	2	1
565	есть один	1	1
566	мысли как	2	1
567	их из	2	1
568	сторонах и	1	1
569	из него	1	1
570	нужные для	1	1
571	именно это	2	1
572	одно и	1	1
573	мы его	4	1
574	как они	3	1
575	что все	6	1
576	слова или	1	1
577	говорил что	1	1
578	разница между	1	1
579	сохраняет еще	1	1
580	зрения на	1	1
581	развития на	1	1
582	лишь в	1	1
583	того или	1	1
584	восприятия в	1	1
585	по различным	1	1
586	известно что	1	1
587	уже сказано	1	1
588	за другой	1	1
589	какой они	1	1
590	деятельности с	2	1
591	его и	3	1
592	мысли но	3	1
593	пути как	1	1
594	преподавания в	1	1
595	нашего исследования	1	1
596	что совершенно	1	1
597	в слове	1	1
598	эту тему	1	1
599	и обнаруживают	1	1
600	иначе говоря	1	1
601	и того	3	1
602	одного и	3	1
603	т.д и	2	1
604	или менее	1	1
605	что между	4	1
606	в ходе	12	1
607	что такая	1	1
608	никак не	3	1
609	взгляд на	1	1
610	в следующем	1	1
611	в такой	5	1
612	быть названы	1	1
613	но которые	1	1
614	если можно	1	1
615	к предмету	2	1
616	представление о	1	1
617	в отличие	2	1
618	его функциональных	2	1
619	далее в	1	1
620	о языке	1	1
621	от его	1	1
622	должны были	2	1
623	для изучения	1	1
624	может вызвать	1	1
625	точку зрения	1	1
626	заставляет нас	1	1
627	иначе как	2	1
628	но он	7	1
629	зависимости от	2	1
630	что было	2	1
631	возникающих в	1	1
632	и эти	2	1
633	надо сказать	1	1
634	речи в	6	1
635	возможно только	1	1
636	языков и	1	1
637	что этот	1	1
638	ним в	1	1
639	этом и	1	1
640	же мы	2	1
641	одна сторона	1	1
642	как будет	1	1
643	что различие	1	1
644	которые она	1	1
645	в обоих	1	1
646	мысли в	4	1
647	оказываются двумя	2	1
648	мышления и	4	1
649	самого начала	5	1
650	уже из	1	1
651	много общего	1	1
652	к этим	1	1
653	в центр	3	1
654	вытекает из	3	1
655	о таких	1	1
656	в самых	4	1
657	опираться на	1	1
658	двоякого рода	1	1
659	не могло	1	1
660	в достаточной	1	1
661	вопрос который	1	1
662	корни этой	1	1
663	теоретической мысли	1	1
664	почему в	2	1
665	единого целого	1	1
666	что ни	1	1
667	увидеть что	1	1
668	в самой	1	1
669	этих двух	3	1
670	очень сложные	1	1
671	его отношение	2	1
672	эти связи	2	1
673	и является	3	1
674	во всем	2	1
675	и после	1	1
676	это сказывается	1	1
677	с пониманием	2	1
678	входят в	1	1
679	что на	1	1
680	не потому	1	1
681	в действительности	3	1
682	такие же	1	1
683	обстоятельство что	2	1
684	если его	1	1
685	в специальном	1	1
686	в духе	1	1
687	развития тем	2	1
688	чтобы увидеть	1	1
689	из самого	1	1
690	и другой	1	1
691	отличается от	1	1
692	должны быть	2	1
693	виде как	1	1
694	анализа и	1	1
695	того о	1	1
696	что существует	1	1
697	эмпирическое содержание	1	1
698	к овладению	4	1
699	оно не	1	1
700	что при	1	1
701	возникает как	1	1
702	образуют особую	1	1
703	для себя	1	1
704	не одного	1	1
705	понятным почему	1	1
706	и которая	1	1
707	приходит к	3	1
708	из всего	1	1
709	и о	1	1
710	свою очередь	3	1
711	языки в	1	1
712	и многие	1	1
713	неспособность к	2	1
714	без всякого	1	1
715	только при	1	1
716	с каким	2	1
717	совершенно ясно	2	1
718	возникают в	3	1
719	и этим	1	1
720	только то	1	1
721	с самого	5	1
722	вопрос что	1	1
723	с языком	1	1
724	что именно	1	1
725	как с	3	1
726	содержания этого	1	1
727	то как	3	1
728	что у	2	1
729	видно из	1	1
730	и которые	1	1
731	еще в	3	1
732	том как	2	1
733	высокой ступени	2	1
734	в общих	1	1
735	между собой	13	1
736	достаточной мере	1	1
737	в определенной	2	1
738	образом в	2	1
739	из основных	3	1
740	именно потому	2	1
741	понять как	2	1
742	имеет еще	1	1
743	говорит об	1	1
744	и из	2	1
745	одного из	1	1
746	бы то	1	1
747	после того	1	1
748	может не	1	1
749	образом мы	1	1
750	это было	1	1
751	и умения	1	1
752	на отдельные	2	1
753	возможности и	1	1
754	означает эта	1	1
755	существенное в	1	1
756	путь к	1	1
757	которых в	1	1
758	если принять	1	1
759	отрицательный ответ	2	1
760	для второго	1	1
761	различие в	1	1
762	общих чертах	1	1
763	при исследовании	1	1
764	исследовании каждой	1	1
765	требует более	2	1
766	в свете	4	1
767	в лучшем	3	1
768	стать предметом	1	1
769	значит что	5	1
770	развития но	4	1
771	логической точки	1	1
772	чтобы выяснить	2	1
773	выяснить как	1	1
774	в новой	4	1
775	понятно почему	1	1
776	с отношениями	1	1
777	мы видим	4	1
778	же заключается	1	1
779	до такого	1	1
780	могло быть	1	1
781	по данному	1	1
782	до уровня	1	1
783	между этим	1	1
784	образованию понятий	1	1
785	то положение	1	1
786	этот факт	1	1
787	с которыми	2	1
788	не то	4	1
789	без этого	1	1
790	себя в	1	1
791	прямо не	1	1
792	первостепенное значение	1	1
793	есть в	1	1
794	на всем	2	1
795	не коснуться	1	1
796	вопроса о	3	1
797	есть проблема	1	1
798	положение что	1	1
799	а это	1	1
800	каким образом	1	1
801	этого процесса	2	1
802	или даже	1	1
803	языка но	1	1
804	данному предмету	1	1
805	понятий в	8	1
806	за ним	1	1
807	обратиться к	2	1
808	его из	1	1
809	как изучение	1	1
810	к мысли	4	1
811	для него	5	1
812	теснейшим образом	1	1
813	развития между	1	1
814	вообще в	1	1
815	не означает	4	1
816	содержания и	1	1
817	непонимание и	1	1
818	мы находим	1	1
819	установлено что	1	1
820	к ним	2	1
821	у него	6	1
822	из системы	3	1
823	потому его	1	1
824	как через	2	1
825	и никогда	1	1
826	только ту	2	1
827	более сложной	2	1
828	значение только	1	1
829	ближайшим образом	1	1
830	уже позади	1	1
831	задачу нашего	1	1
832	были бы	1	1
833	поскольку это	1	1
834	быть названа	1	1
835	из важнейших	1	1
836	знает не	1	1
837	развития а	1	1
838	говорим о	2	1
839	и т.п	1	1
840	может ли	2	1
841	тем мы	1	1
842	язык во	1	1
843	и тех	1	1
844	здесь в	1	1
845	о формальной	6	1
846	все равно	2	1
847	к которому	4	1
848	от конкретного	1	1
849	и прежде	1	1
850	мысль которая	1	1
851	как же	1	1
852	а с	2	1
853	факта что	2	1
854	на которые	3	1
855	в природе	1	1
856	с техникой	1	1
857	своего собственного	2	1
858	не на	3	1
859	устную речь	1	1
860	после всего	1	1
861	которые не	2	1
862	поскольку она	1	1
863	и составляет	4	1
864	а главное	1	1
865	основной вопрос	1	1
866	слова для	1	1
867	одну из	1	1
868	чем на	1	1
869	его собственной	1	1
870	на эту	1	1
871	устная речь	3	1
872	причины которые	1	1
873	которая лежит	1	1
874	всегда и	1	1
875	мы знаем	3	1
876	если не	1	1
877	для этой	1	1
878	связей и	4	1
879	как именно	1	1
880	в момент	2	1
881	бы оно	1	1
882	а есть	1	1
883	с первого	1	1
884	одного а	1	1
885	и потому	2	1
886	речь не	3	1
887	чем то	1	1
888	в европейской	1	1
889	а между	1	1
890	чем к	1	1
891	для первого	1	1
892	но который	1	1
893	и основной	2	1
894	в тех	1	1
895	понимается как	1	1
896	в первой	2	1
897	изучение этих	1	1
898	это значит	5	1
899	чтобы сделать	2	1
900	всего остального	1	1
901	том смысле	1	1
902	некоторой части	2	1
903	самого содержания	1	1
904	каждое из	1	1
905	этого метода	1	1
906	лучшем случае	4	1
907	но для	1	1
908	или по	1	1
909	самое существенное	1	1
910	двумя важнейшими	1	1
911	к вопросу	1	1
912	и более	3	1
913	отношениях между	2	1
914	и от	2	1
915	по поводу	2	1
916	это можно	1	1
917	что оно	6	1
918	это как	1	1
919	которая в	2	1
920	речи при	1	1
921	для нас	1	1
922	и все	1	1
923	из себя	1	1
924	для современной	2	1
925	еще более	5	1
926	случае и	1	1
927	сложились в	1	1
928	же в	2	1
929	не дает	2	1
930	потребность в	4	1
931	отношении к	1	1
932	в системе	4	1
933	как вообще	1	1
934	в свою	4	1
935	новый и	1	1
936	он представляет	1	1
937	совершенно не	2	1
938	что понятие	1	1
939	внутреннее единство	1	1
940	или иного	1	1
941	первом случае	1	1
942	начале этой	1	1
943	это очевидно	1	1
944	того почему	1	1
945	самое что	2	1
946	в заключение	1	1
947	которая существует	1	1
948	включает в	3	1
949	научном исследовании	1	1
950	но еще	1	1
951	чтобы эти	1	1
952	ее в	3	1
953	в своих	2	1
954	звучащей речи	2	1
955	это понятие	2	1
956	ничего иного	1	1
957	все что	2	1
958	этой точки	4	1
959	они не	3	1
960	которая не	1	1
