N	2gram	Losev_Dial_3	Problema
100	не менее	11	4
101	но они	2	4
102	тем самым	3	4
103	в то	5	4
104	представлять себе	1	4
105	должны быть	3	4
106	здесь не	1	4
107	в ее	1	4
108	данном случае	1	4
109	не с	1	4
110	о том	6	4
111	в конечном	1	4
112	в других	1	4
113	и только	6	4
114	к которому	1	4
115	что не	5	4
116	и потому	2	4
117	себя самого	2	4
118	лишь как	2	4
119	хотя бы	4	4
120	может и	2	4
121	между ними	1	4
122	сказать что	4	4
123	другой стороны	2	4
124	также и	2	3
125	например в	2	3
126	науку об	1	3
127	едва ли	1	3
128	говорить о	4	3
129	на них	2	3
130	бы то	2	3
131	сказать и	1	3
132	точка зрения	5	3
133	иногда и	1	3
134	нет и	4	3
135	помнить что	1	3
136	кроме того	6	3
137	и к	5	3
138	он не	5	3
139	творца и	1	3
140	то ни	1	3
141	в мире	1	3
142	а как	1	3
143	и тем	2	3
144	в слове	3	3
145	несмотря на	2	3
146	том что	8	3
147	тем не	10	3
148	на него	1	3
149	имеем дело	1	3
150	же время	3	3
151	все то	1	3
152	как только	1	3
153	в применении	1	3
154	и это	4	3
155	хотя и	5	3
156	и от	3	3
157	начало и	2	3
158	ясно что	7	3
159	если бы	6	3
160	природы и	2	3
161	на почве	1	3
162	но с	1	3
163	одной из	1	3
164	как нечто	1	3
165	с одной	3	3
166	со всеми	2	3
167	вопроса о	1	3
168	входят в	1	3
169	как такового	1	3
170	и даже	13	3
171	бытия в	2	3
172	оно не	6	3
173	себя и	2	3
174	одной стороны	3	3
175	его как	3	3
176	связь с	1	3
177	в область	1	3
178	применении к	1	3
179	и на	3	3
180	да и	1	3
181	слова и	1	3
182	но это	5	3
183	все это	6	3
184	не больше	3	3
185	от него	1	3
186	и все	6	3
187	ни было	1	3
188	не знает	3	3
189	в таком	14	3
190	все что	3	3
191	они не	2	3
192	он может	1	2
193	для науки	2	2
194	и есть	16	2
195	в котором	1	2
196	его не	2	2
197	есть не	9	2
198	можно и	3	2
199	мы имеем	1	2
200	ничего нет	5	2
201	но она	3	2
202	не вполне	2	2
203	я не	6	2
204	и он	2	2
205	событие как	2	2
206	первый план	4	2
207	в чем	4	2
208	с его	2	2
209	коем случае	3	2
210	но как	2	2
211	а только	1	2
212	в истории	4	2
213	как к	1	2
214	я должен	4	2
215	себе не	1	2
216	к чему	1	2
217	и у	2	2
218	что это	12	2
219	на то	3	2
220	не имеют	2	2
221	есть таким	3	2
222	его тела	1	2
223	он должен	3	2
224	понятий и	1	2
225	в корне	1	2
226	на этом	2	2
227	ценности и	1	2
228	место и	1	2
229	как таковой	2	2
230	на первый	4	2
231	и при	1	2
232	все и	1	2
233	нему и	1	2
234	где на	1	2
235	не его	1	2
236	и более	1	2
237	и вообще	2	2
238	раз и	3	2
239	а иногда	1	2
240	что эта	1	2
241	она не	3	2
242	одна из	3	2
243	в единство	1	2
244	в коем	3	2
245	в самой	1	2
246	во всем	3	2
247	связи с	1	2
248	этом отношении	1	2
249	у нас	4	2
250	не могут	4	2
251	есть только	12	2
252	отличается от	8	2
253	же самое	1	2
254	что оно	7	2
255	для того	3	2
256	должен быть	1	2
257	что все	14	2
258	отношения и	1	2
259	только при	1	2
260	в себя	1	2
261	он теряет	1	2
262	и которые	1	2
263	с самим	1	2
264	ибо только	1	2
265	движения и	3	2
266	и здесь	2	2
267	другими словами	7	2
268	и что	15	2
269	как чисто	1	2
270	и во	2	2
271	в лучшем	1	2
272	в него	1	2
273	мир в	3	2
274	и мир	1	2
275	в каких	1	2
276	того что	12	2
277	предмета и	1	2
278	что он	13	2
279	и ее	3	2
280	на мир	1	2
281	объекта не	1	2
282	и тела	2	2
283	себя в	2	2
284	не можем	2	2
285	в виде	8	2
286	но совершенно	2	2
287	нечего сказать	1	2
288	что и	6	2
289	вовсе не	13	2
290	в некоторых	1	2
291	случае не	3	2
292	тем что	3	2
293	в особенности	7	2
294	событие в	1	2
295	чем в	1	2
296	или иной	4	2
297	здесь в	1	2
298	следовательно не	2	2
299	души и	2	2
300	и пр	6	2
301	не было	3	2
302	но лишь	1	2
303	в связи	1	2
304	в частности	2	2
305	как это	5	2
306	из которых	3	2
307	нее это	1	2
308	характера и	1	2
309	событием и	1	2
310	по существу	2	2
311	для понимания	1	2
312	зрения самого	1	2
313	других областях	1	2
314	можно сказать	1	2
315	лучшем случае	1	2
316	того или	3	2
317	в культуре	1	2
318	до степени	2	2
319	или в	2	2
320	о котором	1	2
321	той или	2	2
322	не более	1	2
323	я нахожу	2	2
324	чтобы его	1	2
325	ни к	3	2
326	но зато	1	2
327	в этих	1	2
328	от ее	1	2
329	говорить и	2	2
330	слово в	2	2
331	была бы	3	2
332	материал и	1	2
333	или иного	2	2
334	в своих	2	2
335	и эта	1	2
336	только она	1	2
337	бы все	1	1
338	в объективном	1	1
339	в сфере	1	1
340	зависимость от	1	1
341	все остальное	4	1
342	мир где	1	1
343	а из	2	1
344	факт и	2	1
345	это и	7	1
346	мере в	3	1
347	и принципиально	1	1
348	чего не	4	1
349	от самого	2	1
350	в чисто	2	1
351	в первом	2	1
352	к другому	1	1
353	нем нет	1	1
354	исходит из	2	1
355	то самое	1	1
356	и за	1	1
357	предмета в	1	1
358	и ничего	4	1
359	и момент	1	1
360	что уже	1	1
361	вопрос о	5	1
362	и как-то	1	1
363	науки и	1	1
364	так чтобы	2	1
365	время как	4	1
366	что иное	6	1
367	глубине широте	1	1
368	на себя	3	1
369	с ее	1	1
370	свой предмет	1	1
371	такое же	1	1
372	в каждой	1	1
373	и самого	1	1
374	которую можно	1	1
375	как таковые	1	1
376	есть для	1	1
377	иное как	6	1
378	ли кто-нибудь	1	1
379	как таковая	3	1
380	по своему	1	1
381	а следовательно	1	1
382	то он	1	1
383	одном и	1	1
384	в общем	1	1
385	для всякой	1	1
386	более как	1	1
387	себе и	1	1
388	в свои	1	1
389	идет о	1	1
390	должен понять	1	1
391	всего от	3	1
392	в подобных	1	1
393	стороны и	1	1
394	и где	2	1
395	а чисто	1	1
396	целый ряд	2	1
397	это определение	1	1
398	как таковое	3	1
399	есть ли	5	1
400	именно эта	1	1
401	то в	2	1
402	нему с	1	1
403	от чего	5	1
404	не приходится	1	1
405	у тех	2	1
406	бы и	1	1
407	ни один	2	1
408	и я	3	1
409	существует он	1	1
410	то время	4	1
411	есть вещь	1	1
412	есть попросту	1	1
413	бы только	2	1
414	но он	1	1
415	только один	1	1
416	чувств и	1	1
417	но ведь	1	1
418	если он	1	1
419	и если	2	1
420	они совершенно	1	1
421	должен обратиться	1	1
422	т д	23	1
423	они в	1	1
424	всех этих	1	1
425	эта последняя	1	1
426	определенное или	1	1
427	не как	1	1
428	и вот	2	1
429	материя и	1	1
430	бытия это	1	1
431	его от	1	1
432	подобно тому	4	1
433	его можно	1	1
434	именно это	1	1
435	от нее	1	1
436	что является	1	1
437	они должны	1	1
438	в совершенно	1	1
439	целое как	1	1
440	есть конечно	2	1
441	мы уже	3	1
442	бы быть	2	1
443	себя не	1	1
444	это было	3	1
445	или просто	1	1
446	исходным пунктом	1	1
447	в свой	1	1
448	истории и	4	1
449	вещь может	1	1
450	она становится	1	1
451	только оно	1	1
452	не чем	1	1
453	как личность	1	1
454	нет в	1	1
455	точнее и	1	1
456	она и	2	1
457	все равно	2	1
458	этого не	2	1
459	и уже	2	1
460	предмет тем	1	1
461	выйти за	3	1
462	действительно не	1	1
463	нисколько не	1	1
464	был бы	1	1
465	но я	1	1
466	ибо не	1	1
467	как предмету	1	1
468	не становится	1	1
469	что вся	1	1
470	том смысле	1	1
471	как совокупность	1	1
472	и оправдание	1	1
473	необходимое и	1	1
474	бы мы	1	1
475	как одна	1	1
476	как одну	1	1
477	иным как	1	1
478	силу и	1	1
479	и эти	2	1
480	есть именно	6	1
481	отличии от	1	1
482	по себе	20	1
483	же мы	2	1
484	тому что	4	1
485	и необходимость	1	1
486	что есть	4	1
487	можно ли	5	1
488	вплоть до	1	1
489	случае эта	1	1
490	человека но	1	1
491	дало бы	1	1
492	что с	1	1
493	иной раз	2	1
494	виду что	1	1
495	быть просто	1	1
496	но для	2	1
497	как о	4	1
498	если угодно	1	1
499	что их	2	1
500	бытия и	2	1
501	иметь в	2	1
502	ставит его	1	1
503	может только	1	1
504	следовательно и	2	1
505	того и	2	1
506	не имели	1	1
507	и без	3	1
508	всего и	3	1
509	этих двух	1	1
510	очень мало	2	1
511	история не	2	1
512	правда это	1	1
513	и является	2	1
514	ничто не	2	1
515	от метафизического	1	1
516	в процессе	1	1
517	себе это	1	1
518	исторического процесса	2	1
519	не столь	1	1
520	уже и	3	1
521	так то	1	1
522	ли это	1	1
523	его отличии	1	1
524	именно то	1	1
525	есть совершенно	1	1
526	от их	1	1
527	личности в	2	1
528	уже о	2	1
529	что можно	2	1
530	есть вообще	1	1
531	и дух	1	1
532	мы все	1	1
533	все не	1	1
534	его с	1	1
535	даже и	7	1
536	социальные и	1	1
537	как некое	1	1
538	опыта и	1	1
539	но каким	1	1
540	то действительно	1	1
541	из всего	1	1
542	иной чем	1	1
543	подобных случаях	1	1
544	как не	2	1
545	на нем	1	1
546	говоря уже	2	1
547	всего этого	2	1
548	без всякого	1	1
549	точками зрения	1	1
550	не наука	3	1
551	пределы мира	1	1
552	как с	2	1
553	что у	2	1
554	умирает в	1	1
555	было в	1	1
556	мог бы	1	1
557	на которую	1	1
558	как таковую	3	1
559	в одном	1	1
560	более специфическое	1	1
561	имеется в	3	1
562	которое оно	1	1
563	движения или	1	1
564	строго говоря	1	1
565	даны в	1	1
566	что под	1	1
567	никакому сомнению	1	1
568	но может	1	1
569	и восприятия	1	1
570	о ней	2	1
571	невозможно в	1	1
572	ничему не	1	1
573	возможна только	1	1
574	они осуществляются	1	1
575	как объективное	1	1
576	на что	2	1
577	для нас	2	1
578	тела не	1	1
579	не выходит	1	1
580	мы понимаем	1	1
581	мы показали	1	1
582	что или	1	1
583	мы о	1	1
584	тем или	1	1
585	ее от	2	1
586	вся эта	1	1
587	ибо и	3	1
588	применить и	1	1
589	вообще и	1	1
590	и следовательно	2	1
591	ответа не	1	1
592	она на	1	1
593	возможно лишь	1	1
594	быть и	3	1
595	субъекта а	1	1
596	этот вопрос	1	1
597	или же	3	1
598	есть ни	3	1
599	ни материальная	1	1
600	есть в	3	1
601	уже не	5	1
602	только на	7	1
603	своим собственным	2	1
604	есть уже	1	1
605	и чисто	2	1
606	каким образом	1	1
607	из них	3	1
608	выразима в	1	1
609	для него	4	1
610	целом и	1	1
611	вообще ничего	3	1
612	сами по	3	1
613	объекта но	1	1
614	к ним	1	1
615	не о	2	1
616	друг друга	3	1
617	если оно	4	1
618	но что	7	1
619	природой и	1	1
620	не просто	18	1
621	есть история	4	1
622	зрения с	1	1
623	момент в	1	1
624	именно как	3	1
625	чему не	1	1
626	тела и	1	1
627	точек зрения	1	1
628	есть момент	2	1
629	до сих	1	1
630	моменты и	1	1
631	или иначе	2	1
632	нас в	2	1
633	именно в	2	1
634	ибо чтобы	1	1
635	мы еще	1	1
636	и души	1	1
637	или о	1	1
638	и тело	1	1
639	обратиться к	1	1
640	только что	4	1
641	свободе и	1	1
642	или другими	1	1
643	поскольку она	1	1
644	а наоборот	1	1
645	нечего было	1	1
646	во что	4	1
647	выражением своего	1	1
648	все время	3	1
649	эти пределы	1	1
650	о чем	1	1
651	оно оказывается	1	1
652	что мы	8	1
653	что угодно	2	1
654	вообще никакого	2	1
655	но оно	1	1
656	вместе с	1	1
657	так же	4	1
658	происходит в	1	1
659	мы говорим	2	1
660	вещь есть	2	1
661	в историю	1	1
662	ибо это	1	1
663	ни от	4	1
664	если так	1	1
665	она есть	10	1
666	тому как	4	1
667	вне этой	1	1
668	и всей	1	1
669	образ и	1	1
670	как целое	3	1
671	быть не	2	1
672	чувство и	1	1
673	мира так	1	1
674	есть и	12	1
675	и формы	2	1
676	эти два	1	1
677	как например	2	1
678	есть то	6	1
679	сих пор	1	1
680	и движется	1	1
681	в смысле	2	1
682	о мире	1	1
683	и собственно	1	1
684	эти ценности	1	1
685	вообще есть	1	1
686	и часто	1	1
687	живет и	1	1
688	объект есть	7	1
689	и может	1	1
690	не существует	10	1
691	к тому	4	1
692	конечно он	1	1
693	или только	4	1
694	этом его	1	1
695	в результате	1	1
696	мира и	3	1
697	которая в	1	1
698	напряженном и	1	1
699	пр в	1	1
700	это может	1	1
701	не уничтожает	1	1
702	бы в	2	1
703	личность есть	3	1
704	с понятием	1	1
705	в одинаковой	2	1
706	в мифе	13	1
707	но всегда	1	1
708	личность и	2	1
709	но если	6	1
710	не говоря	2	1
711	не что	6	1
712	чем иным	1	1
713	из этого	2	1
714	природы или	2	1
715	в которой	1	1
716	жизни и	5	1
717	к этой	2	1
718	от единого	1	1
719	это понятие	1	1
720	данное и	1	1
721	смысле что	1	1
722	которая не	1	1
