N	2gram	Tiupa_Lite_1	Myslijsy
161	как человек	1	3
162	быть назван	1	3
163	ту же	2	3
164	мы в	2	3
165	в виду	3	3
166	и только	2	3
167	то в	1	3
168	уже не	7	3
169	в значении	1	3
170	в поэзии	1	3
171	и других	1	3
172	себе в	2	3
173	всяком случае	2	3
174	со стороны	4	3
175	нельзя сказать	1	3
176	именно в	1	3
177	душевной жизни	1	3
178	лишь тогда	1	3
179	так называемых	2	3
180	более чем	3	3
181	все более	2	3
182	нет ничего	2	3
183	нашей мысли	1	3
184	между прочим	1	3
185	и другим	1	3
186	в этих	1	3
187	только что	1	3
188	я говорю	1	3
189	и состоит	1	3
190	в искусстве	2	3
191	отношения между	2	2
192	можно лишь	1	2
193	а как	2	2
194	как мы	1	2
195	я не	7	2
196	но даже	1	2
197	нам представляется	1	2
198	столь же	4	2
199	в различных	1	2
200	тем как	1	2
201	то он	2	2
202	и я	6	2
203	одном из	1	2
204	более и	1	2
205	в отдельных	1	2
206	и слова	1	2
207	имеет в	1	2
208	жизни к	1	2
209	так или	8	2
210	в нашем	1	2
211	из этих	2	2
212	во многих	2	2
213	он не	1	2
214	состоит в	11	2
215	не как	4	2
216	для понимания	2	2
217	подобно тому	2	2
218	человека в	1	2
219	значительной степени	1	2
220	бы они	1	2
221	в мире	2	2
222	это было	1	2
223	если и	1	2
224	по тому	1	2
225	представить себе	1	2
226	на ступени	1	2
227	вопрос о	1	2
228	том же	3	2
229	даже в	2	2
230	она не	1	2
231	что чем	1	2
232	эта мысль	2	2
233	самого начала	1	2
234	в сущности	2	2
235	и сама	1	2
236	например что	1	2
237	дело не	2	2
238	иметь в	1	2
239	имеем дело	1	2
240	и его	4	2
241	уже и	1	2
242	в области	3	2
243	и вполне	2	2
244	уже было	1	2
245	говоря словами	3	2
246	в ее	1	2
247	данном случае	4	2
248	в глазах	1	2
249	духа и	1	2
250	вопрос что	1	2
251	на том	2	2
252	что может	1	2
253	можно было	2	2
254	таковы что	1	2
255	есть произведение	1	2
256	что от	1	2
257	пор пока	1	2
258	и здесь	1	2
259	что его	3	2
260	все в	1	2
261	к сознанию	1	2
262	человека а	1	2
263	один из	3	2
264	тот же	1	2
265	что даже	1	2
266	бы ни	1	2
267	и у	1	2
268	если мы	1	2
269	в большинстве	1	2
270	в виде	1	2
271	большинстве случаев	1	2
272	за ним	1	2
273	что будет	1	2
274	этом в	3	2
275	не так	1	2
276	никто не	1	2
277	пока не	1	2
278	отношение к	1	2
279	друг друга	4	2
280	и даже	3	2
281	с другой	3	2
282	или иначе	9	2
283	и прежде	3	2
284	есть от	1	2
285	в свою	1	2
286	в сознание	3	2
287	было и	1	2
288	стремится к	1	2
289	и др	3	2
290	превращается в	2	2
291	света и	1	2
292	есть лишь	1	2
293	который бы	1	2
294	только для	1	2
295	из которых	1	2
296	если оно	2	2
297	тому как	2	2
298	такая форма	1	2
299	эту мысль	1	2
300	в состоянии	1	2
301	никем не	1	2
302	быть не	1	2
303	поэзия в	1	2
304	в это	1	2
305	художественное произведение	2	2
306	от него	1	2
307	как теперь	1	2
308	и как	1	2
309	во время	1	2
310	я в	5	2
311	от ее	1	2
312	понимается как	1	2
313	из этого	1	2
314	все что	1	2
315	в своих	4	2
316	можно назвать	1	2
317	всем и	2	1
318	воображении и	1	1
319	одним из	5	1
320	до него	1	1
321	от самой	1	1
322	художественного произведения	1	1
323	того же	2	1
324	художественных произведений	1	1
325	к своей	2	1
326	идет о	1	1
327	показать что	1	1
328	тем же	3	1
329	к другому	1	1
330	по которым	1	1
331	этого в	1	1
332	миром но	1	1
333	должна быть	2	1
334	каком отношении	1	1
335	то самое	1	1
336	в их	3	1
337	и за	1	1
338	когда ребенок	1	1
339	в сфере	3	1
340	пока он	1	1
341	для своего	2	1
342	же следует	1	1
343	и новые	1	1
344	почему мы	1	1
345	не была	1	1
346	ему в	1	1
347	из глубины	1	1
348	зависимости от	1	1
349	это время	1	1
350	свою очередь	1	1
351	во мне	2	1
352	в xix	1	1
353	разумеется не	1	1
354	столько же	1	1
355	по этому	2	1
356	он сам	1	1
357	как один	1	1
358	быть в	1	1
359	в чем	1	1
360	во всех	1	1
361	только после	1	1
362	средств и	1	1
363	но не	4	1
364	могло быть	2	1
365	но как	1	1
366	было указано	1	1
367	отличие от	5	1
368	относится к	2	1
369	первый взгляд	1	1
370	субъекта и	3	1
371	его на	1	1
372	его сердце	1	1
373	того не	1	1
374	как нам	1	1
375	перед нами	1	1
376	неизмеримо более	1	1
377	и художественного	1	1
378	для которой	1	1
379	следующим образом	2	1
380	его воображении	1	1
381	ход мысли	1	1
382	человек со	1	1
383	себе как	1	1
384	та же	2	1
385	а во-вторых	1	1
386	он в	1	1
387	не оставляет	2	1
388	в этой	4	1
389	для эстетического	1	1
390	говорят о	1	1
391	не приводит	1	1
392	мы получим	1	1
393	и лучше	1	1
394	от камня	1	1
395	перестает быть	4	1
396	каком говорится	1	1
397	и сам	6	1
398	какой бы	1	1
399	на этом	2	1
400	но все	1	1
401	значение в	1	1
402	произведения с	2	1
403	а по	1	1
404	по выражению	2	1
405	не умеет	1	1
406	может стать	1	1
407	эту минуту	1	1
408	от произведений	1	1
409	в природу	1	1
410	из первых	1	1
411	на второй	2	1
412	далеко не	3	1
413	а прежде	1	1
414	всю жизнь	1	1
415	и того	2	1
416	не мог	3	1
417	одного и	1	1
418	перед собой	1	1
419	этимологическое значение	1	1
420	на первый	1	1
421	в эту	1	1
422	к тем	1	1
423	от своего	2	1
424	и одно	1	1
425	в своей	4	1
426	этой связи	1	1
427	в следующем	1	1
428	одним и	1	1
429	а от	1	1
430	к предмету	1	1
431	занимающего нас	1	1
432	от себя	2	1
433	своего рода	11	1
434	тому чтобы	1	1
435	на всю	1	1
436	бы быть	1	1
437	для нее	2	1
438	от тех	2	1
439	что слезы	1	1
440	в отношении	1	1
441	теми или	1	1
442	можно указать	1	1
443	человечества и	1	1
444	но для	1	1
445	как о	1	1
446	на внутреннюю	1	1
447	дело в	3	1
448	только из	1	1
449	ее с	1	1
450	к новым	1	1
451	к изучению	1	1
452	для кого	1	1
453	во всякой	1	1
454	а для	2	1
455	казалось бы	5	1
456	которых однако	1	1
457	на наш	5	1
458	не достигло	1	1
459	есть стремление	1	1
460	только с	1	1
461	как будто	2	1
462	этом отношении	2	1
463	нас самих	2	1
464	перед ним	1	1
465	все то	1	1
466	в среде	1	1
467	указание на	1	1
468	поэзии как	1	1
469	что при	1	1
470	на предмет	1	1
471	при таком	1	1
472	подобных случаях	1	1
473	служит только	1	1
474	но при	2	1
475	самим собою	2	1
476	при котором	1	1
477	пришло в	1	1
478	в себя	2	1
479	в произведении	1	1
480	с самого	1	1
481	в пределах	3	1
482	роль в	2	1
483	и иные	1	1
484	как с	1	1
485	по этой	2	1
486	в другом	2	1
487	к действительности	1	1
488	опыта как	2	1
489	сознания и	1	1
490	во второй	1	1
491	а все	1	1
492	в словах	1	1
493	о нем	1	1
494	не был	1	1
495	что сами	1	1
496	возможна только	1	1
497	нечто в	1	1
498	второй половине	1	1
499	всех подобных	1	1
500	а также	5	1
501	как форма	1	1
502	затем в	1	1
503	на основе	1	1
504	составляет не	1	1
505	истина и	1	1
506	образом если	1	1
507	ее от	1	1
508	от них	1	1
509	и во	1	1
510	и всякая	1	1
511	во втором	2	1
512	внешним миром	1	1
513	а потому	2	1
514	на одном	1	1
515	другого в	3	1
516	непосредственно в	1	1
517	вслед за	1	1
518	своей душевной	1	1
519	из моментов	1	1
520	и всякое	1	1
521	второй план	1	1
522	и другую	1	1
523	себя с	1	1
524	оно и	1	1
525	я как	1	1
526	среди других	1	1
527	одной из	1	1
528	на чем	1	1
529	сознание в	3	1
530	не идет	1	1
531	их не	2	1
532	с одной	2	1
533	в качестве	17	1
534	образов в	1	1
535	в нашей	2	1
536	сознания не	1	1
537	языка как	1	1
538	свидетельствует о	1	1
539	в душе	3	1
540	из них	4	1
541	вошедшего в	2	1
542	который как	1	1
543	одно из	3	1
544	это место	1	1
545	слово как	1	1
546	от сознания	2	1
547	при всей	3	1
548	ту сторону	1	1
549	у него	3	1
550	тогда в	1	1
551	с действительностью	2	1
552	глубокий смысл	1	1
553	от игры	1	1
554	значение только	1	1
555	бы это	1	1
556	перейти к	1	1
557	же это	2	1
558	из двух	1	1
559	нужно было	1	1
560	каждый человек	1	1
561	за пределы	2	1
562	с той	1	1
563	человека искусство	1	1
564	а с	1	1
565	другого что	1	1
566	своего собственного	1	1
567	в воображении	1	1
568	прежде всего	11	1
569	процесс в	1	1
570	одной стороны	2	1
571	именно так	2	1
572	понятие о	1	1
573	в бытии	1	1
574	затем не	1	1
575	однако не	1	1
576	между этими	1	1
577	что перед	1	1
578	если не	1	1
579	в связи	4	1
580	в частности	15	1
581	эти слова	1	1
582	из мира	1	1
583	как это	8	1
584	власть над	1	1
585	к своему	1	1
586	xix века	6	1
587	он говорит	1	1
588	только вне	1	1
589	пример в	1	1
590	в столь	2	1
591	на эту	1	1
592	в первой	1	1
593	сам не	1	1
594	исходя из	3	1
595	многих других	1	1
596	стремления к	1	1
597	этот не	1	1
598	и тому	1	1
599	и нет	2	1
600	не могло	2	1
601	к новому	1	1
602	и прозе	1	1
603	я от	2	1
604	ничего кроме	2	1
605	аналогичными ему	1	1
606	из ряда	1	1
607	все же	4	1
608	материалом поэзии	1	1
609	в наше	1	1
610	совершается в	1	1
611	потому не	1	1
612	не подлежит	1	1
613	или в	1	1
614	об искусстве	1	1
615	которая в	2	1
616	обращается к	2	1
617	у них	1	1
618	как уже	1	1
619	подлежит сомнению	1	1
620	на языке	1	1
621	от всего	1	1
622	надо полагать	1	1
623	или не	1	1
624	отношению ко	1	1
625	же в	5	1
626	бы на	2	1
627	могли быть	1	1
628	пришла к	1	1
629	отношении к	1	1
630	нам в	1	1
631	ее развития	1	1
632	не знает	1	1
633	другой стороны	1	1
634	состоит из	1	1
635	была бы	1	1
636	общего с	2	1
637	от всех	1	1
638	есть своего	1	1
639	например и	1	1
640	которым это	1	1
641	и прозы	1	1
642	отказаться от	1	1
643	вне языка	1	1
644	жизни и	3	1
645	том числе	1	1
646	ничего общего	1	1
