N	2gram	Bakhtin_fo_2	Problema
163	в новое	1	3
164	все равно	1	3
165	что всякий	1	3
166	как это	2	3
167	связи с	8	3
168	нет никакого	1	3
169	вплоть до	2	3
170	правда в	1	3
171	и сама	1	3
172	самой жизни	3	3
173	и является	1	3
174	уже и	1	3
175	к тому	3	3
176	образы и	1	3
177	себе в	1	3
178	как мы	6	3
179	с собой	1	3
180	и весь	2	3
181	не выходит	1	3
182	все в	2	3
183	в ряд	9	3
184	в его	8	3
185	что и	3	3
186	всякого рода	1	3
187	для всех	1	3
188	конечно не	4	3
189	не обходится	1	3
190	а это	1	3
191	здесь мы	3	3
192	для него	3	3
193	себе и	1	3
194	мы можем	1	3
195	тем что	3	3
196	для того	8	3
197	не было	3	3
198	и стремление	1	3
199	еще и	1	3
200	если не	2	3
201	в связи	8	3
202	тем больше	1	3
203	это есть	1	3
204	и более	2	3
205	в условиях	1	3
206	только для	2	3
207	между прочим	1	3
208	понятия и	1	3
209	это уже	1	3
210	и как	3	3
211	все они	3	3
212	совершенно не	1	3
213	что в	5	3
214	чтобы не	1	2
215	мы здесь	1	2
216	и то	1	2
217	по преимуществу	1	2
218	почти всегда	2	2
219	и больше	1	2
220	в которой	1	2
221	время как	1	2
222	говорить о	2	2
223	ему в	3	2
224	и он	4	2
225	значительной мере	1	2
226	между собой	1	2
227	в чем	1	2
228	нет и	3	2
229	за пределы	1	2
230	что они	4	2
231	всю эту	2	2
232	что во	1	2
233	все же	6	2
234	не являются	1	2
235	человеческая жизнь	1	2
236	то в	2	2
237	другом случае	1	2
238	только один	2	2
239	на его	1	2
240	этом здесь	1	2
241	он не	5	2
242	перестает быть	2	2
243	в корне	2	2
244	с ее	1	2
245	новое и	3	2
246	на земле	2	2
247	а вместе	1	2
248	на этой	1	2
249	его в	6	2
250	весь мир	3	2
251	далеко не	2	2
252	речь о	1	2
253	и тогда	1	2
254	категории в	1	2
255	в котором	4	2
256	и понятия	1	2
257	для всякого	1	2
258	но эта	2	2
259	самое время	3	2
260	с такою	2	2
261	не могли	3	2
262	однако в	1	2
263	чистом виде	1	2
264	того же	3	2
265	дело в	1	2
266	здесь на	1	2
267	весь этот	1	2
268	но только	1	2
269	того чтобы	8	2
270	и по	3	2
271	и притом	1	2
272	во всем	1	2
273	до того	2	2
274	во все	2	2
275	и всех	2	2
276	в стихотворении	1	2
277	для себя	1	2
278	и это	2	2
279	приходит к	1	2
280	каждая вещь	1	2
281	в совершенно	3	2
282	действия и	1	2
283	в пределах	5	2
284	и совершенно	3	2
285	и каждый	1	2
286	и что	1	2
287	там же	1	2
288	в значительной	1	2
289	это было	1	2
290	на всех	1	2
291	с его	1	2
292	вся эта	1	2
293	в литературе	2	2
294	том как	3	2
295	тот же	3	2
296	дело с	1	2
297	по этому	1	2
298	тот или	1	2
299	со всеми	2	2
300	себя в	1	2
301	эти образы	2	2
302	свидетельствует о	1	2
303	является не	1	2
304	функций в	1	2
305	символический характер	1	2
306	сами по	2	2
307	в конце	2	2
308	то время	1	2
309	о которых	1	2
310	без всякой	1	2
311	этих образов	2	2
312	выходит за	1	2
313	в самом	1	2
314	ряд с	1	2
315	и прежде	3	2
316	и непосредственно	1	2
317	в это	3	2
318	выступают в	1	2
319	в человеческом	1	2
320	каждой из	1	2
321	из себя	1	2
322	еще более	4	2
323	и вдруг	1	2
324	жизни в	4	2
325	в частности	5	2
326	но этот	1	2
327	и жизнь	1	2
328	можно говорить	1	1
329	говоря о	1	1
330	ряд как	1	1
331	человека и	4	1
332	но чтобы	1	1
333	этих способов	1	1
334	тем же	2	1
335	и до	2	1
336	у гете	1	1
337	он всегда	1	1
338	и носят	1	1
339	моментом самой	1	1
340	что если	1	1
341	вопрос о	1	1
342	в макбете	1	1
343	рассыпается на	1	1
344	нас это	3	1
345	и самой	1	1
346	виде но	1	1
347	так называемые	1	1
348	это время	1	1
349	не был	2	1
350	время в	1	1
351	вечной жизни	1	1
352	тем как	1	1
353	к нулю	1	1
354	а следовательно	3	1
355	и всего	1	1
356	они у	2	1
357	совсем не	2	1
358	о смерти	2	1
359	мы будем	3	1
360	в быту	1	1
361	значение и	4	1
362	если в	2	1
363	буквальным не	1	1
364	отношение к	3	1
365	значение имеет	2	1
366	образов но	1	1
367	самое мы	1	1
368	мифологического и	2	1
369	первый взгляд	1	1
370	в развернутом	1	1
371	его на	1	1
372	этом же	1	1
373	когда он	1	1
374	ничего и	1	1
375	и художественного	3	1
376	своей матери	1	1
377	в этот	3	1
378	них как	1	1
379	ни один	1	1
380	чем больше	1	1
381	жизни так	1	1
382	бы не	1	1
383	из этих	4	1
384	античной мифологии	1	1
385	остановиться на	1	1
386	им в	1	1
387	этот ряд	3	1
388	этого образа	1	1
389	и те	1	1
390	как он	2	1
391	в наших	1	1
392	в случае	1	1
393	с чем	1	1
394	этом свидетельствует	1	1
395	она еще	2	1
396	они в	1	1
397	и еще	1	1
398	не значит	1	1
399	ряда с	3	1
400	мир как	1	1
401	а потом	2	1
402	времени он	2	1
403	что тут	1	1
404	его от	1	1
405	и говорить	1	1
406	одно и	1	1
407	и символы	1	1
408	от нее	1	1
409	контрасты и	1	1
410	связанные с	5	1
411	для изображения	1	1
412	содержания но	1	1
413	бы нам	1	1
414	дело здесь	1	1
415	праздники и	1	1
416	моменты в	1	1
417	было с	1	1
418	это свидетельствует	1	1
419	чаще всего	1	1
420	здесь это	2	1
421	действий и	1	1
422	смерть и	8	1
423	человека здесь	1	1
424	рядом с	2	1
425	в прямом	2	1
426	понятия которые	1	1
427	в философском	1	1
428	и уже	1	1
429	или три	1	1
430	жизни но	2	1
431	чем в	1	1
432	хотя здесь	1	1
433	должно быть	5	1
434	нисколько не	1	1
435	смысл и	1	1
436	и выйти	1	1
437	на первый	3	1
438	во время	10	1
439	реализма и	1	1
440	как все	1	1
441	с идеей	1	1
442	в средневековых	1	1
443	в их	3	1
444	на каждом	1	1
445	себе вполне	1	1
446	не как	1	1
447	жизни с	2	1
448	от его	1	1
449	дается в	2	1
450	совершенно новое	1	1
451	в поэме	1	1
452	мыслит себе	1	1
453	отдельных произведений	1	1
454	и вот	2	1
455	если угодно	1	1
456	которые в	1	1
457	над ними	2	1
458	войти в	1	1
459	и общества	1	1
460	существующим в	1	1
461	что то	1	1
462	том же	4	1
463	и почти	2	1
464	этот мир	2	1
465	тому что	1	1
466	раз и	1	1
467	иной раз	1	1
468	быть лишь	1	1
469	человеческого образа	2	1
470	начиная от	1	1
471	или что	1	1
472	самого начала	1	1
473	что ему	1	1
474	на два	1	1
475	но что	1	1
476	у него	9	1
477	чем не	2	1
478	это мы	1	1
479	следовательно и	3	1
480	никогда не	6	1
481	и рождается	1	1
482	под этим	1	1
483	или как	1	1
484	все стороны	2	1
485	по своей	1	1
486	работу и	1	1
487	отношении других	1	1
488	них свои	1	1
489	входят в	1	1
490	только с	1	1
491	и делает	1	1
492	в основе	6	1
493	точном смысле	1	1
494	существующее и	1	1
495	в будущем	1	1
496	говоря вообще	1	1
497	с разными	1	1
498	не могут	1	1
499	данте в	1	1
500	содержанию и	1	1
501	же отношение	1	1
502	такова что	1	1
503	могут быть	2	1
504	сама жизнь	1	1
505	у данте	3	1
506	числе и	2	1
507	всего в	3	1
508	с полной	1	1
509	но самая	1	1
510	бы он	1	1
511	что уже	1	1
512	еще по	1	1
513	наконец что	1	1
514	в каждом	1	1
515	но к	1	1
516	если же	1	1
517	существует только	1	1
518	они вовсе	1	1
519	всех случаях	1	1
520	вещами и	3	1
521	и бессильно	1	1
522	с умирающим	1	1
523	что все	2	1
524	романе о	1	1
525	свою очередь	1	1
526	всего этого	1	1
527	на основе	3	1
528	и явления	1	1
529	с самого	1	1
530	говорили что	1	1
531	так было	1	1
532	самое это	1	1
533	эдгара по	1	1
534	вообще нет	1	1
535	на свой	1	1
536	смысле но	1	1
537	и сам	1	1
538	в образе	4	1
539	вещи и	2	1
540	связан с	1	1
541	это вовсе	1	1
542	особенно в	2	1
543	xix и	1	1
544	того и	1	1
545	сам он	1	1
546	он по	1	1
547	по сравнению	1	1
548	мы в	1	1
549	этой жизни	1	1
550	в эпоху	4	1
551	не меньше	1	1
552	но здесь	2	1
553	находится в	2	1
554	мифологии в	1	1
555	символов в	1	1
556	и здесь	1	1
557	и поэтому	1	1
558	внимание на	1	1
559	они глубже	1	1
560	в глаза	1	1
561	все его	4	1
562	может не	1	1
563	в моменты	1	1
564	и своей	1	1
565	этих двух	1	1
566	каждом из	2	1
567	единичные явления	1	1
568	мы вовсе	1	1
569	здесь мыслится	1	1
570	нечего и	1	1
571	в бытовой	1	1
572	исторического развития	1	1
573	и об	1	1
574	и самодовлеющей	1	1
575	отдельных и	1	1
576	жизни правда	1	1
577	в самый	1	1
578	того что	3	1
579	быть и	2	1
580	культурного развития	1	1
581	образов и	1	1
582	мы видим	2	1
583	было что	1	1
584	что даже	1	1
585	в разные	1	1
586	и так	2	1
587	поэтому и	1	1
588	здесь с	1	1
589	литературе и	1	1
590	с одной	2	1
591	образов в	1	1
592	и у	5	1
593	с трудом	1	1
594	чем они	2	1
595	час это	1	1
596	же у	1	1
597	веры и	1	1
598	а он	1	1
599	большинстве случаев	3	1
600	и хорошо	1	1
601	превращаются в	1	1
602	нуждается в	1	1
603	ведь это	1	1
604	на одном	1	1
605	он весь	1	1
606	представлений о	2	1
607	т п	11	1
608	в прошлом	3	1
609	часто и	1	1
610	конечно без	1	1
611	и вместе	1	1
612	явления природы	1	1
613	ее на	1	1
614	вещей и	7	1
615	их нужно	2	1
616	образы у	1	1
617	со всем	1	1
618	до сих	2	1
619	о времени	1	1
620	эпоху возрождения	3	1
621	что тот	1	1
622	такое же	1	1
623	мы еще	3	1
624	человека из	1	1
625	значении этих	1	1
626	и др	5	1
627	до конца	2	1
628	разных ее	1	1
629	в рассказе	1	1
630	мы скажем	1	1
631	стремится к	1	1
632	мифы в	1	1
633	и самый	2	1
634	не на	3	1
635	его как	1	1
636	дух и	1	1
637	о чем	3	1
638	для человека	1	1
639	для их	1	1
640	ведь для	1	1
641	и том	1	1
642	ребенка и	1	1
643	под влиянием	1	1
644	эти особенности	1	1
645	новое отношение	2	1
646	не имеем	1	1
647	он один	1	1
648	жизнь есть	1	1
649	пространства и	2	1
650	при переходе	1	1
651	в изображении	1	1
652	одной стороны	1	1
653	сравнению с	1	1
654	они конечно	1	1
655	которые являются	1	1
656	нашего анализа	1	1
657	что весь	1	1
658	есть как	1	1
659	руки и	1	1
660	ко всему	1	1
661	в отдельности	1	1
662	исходя из	1	1
663	гомера и	1	1
664	в очень	1	1
665	с животными	1	1
666	человек вовсе	1	1
667	и самых	1	1
668	во всю	1	1
669	с этой	4	1
670	слова и	3	1
671	что есть	1	1
672	сих пор	2	1
673	же романе	1	1
674	видно что	1	1
675	и пространстве	1	1
676	и новой	1	1
677	на одной	1	1
678	один другому	1	1
679	уже на	1	1
680	мира и	9	1
681	и времени	6	1
682	в настоящее	1	1
683	земле то	1	1
684	чтобы понять	1	1
685	к будущему	2	1
686	мифами и	1	1
687	с известной	1	1
688	бы в	1	1
689	и смысл	1	1
690	конце концов	1	1
691	его жизнь	1	1
692	на более	1	1
693	хотя в	1	1
694	бы на	1	1
695	друга но	1	1
696	к самому	1	1
697	всего мира	1	1
698	в романе	13	1
699	между ними	2	1
700	не знает	2	1
701	равно как	2	1
702	в свою	1	1
703	жизни а	2	1
704	мы считаем	1	1
705	он и	1	1
706	представлена в	1	1
707	в заключение	2	1
708	борьба и	1	1
709	и другие	3	1
710	по поводу	1	1
711	как на	2	1
712	этой точки	1	1
713	том числе	3	1
