N	2gram	Propp_Isto_7	StatiiOP
179	только тогда	1	2
180	если в	2	2
181	не просто	2	2
182	что они	3	2
183	что именно	1	2
184	им в	2	2
185	ср также	1	2
186	вот тебе	3	2
187	в самом	2	2
188	я приду	1	2
189	во многих	2	2
190	он делает	1	2
191	сюда относятся	1	2
192	и тот	2	2
193	имеем в	5	2
194	за рамки	1	2
195	т д	16	2
196	том чтобы	3	2
197	и по	3	2
198	но все	4	2
199	может создать	1	2
200	и может	1	2
201	а по	1	2
202	известно что	2	2
203	ее в	3	2
204	а с	1	2
205	мы не	4	2
206	такой же	1	2
207	не мог	1	2
208	нас не	2	2
209	можно найти	2	2
210	не столько	3	2
211	в которых	1	2
212	взгляд на	1	2
213	которые в	1	2
214	тем не	4	2
215	если я	1	2
216	для этого	1	2
217	сам он	2	2
218	соединение с	1	2
219	случае в	1	2
220	не менее	5	2
221	но они	3	2
222	важно что	1	2
223	как можно	1	2
224	что эта	1	2
225	дело не	5	2
226	тогда когда	3	2
227	одна из	7	2
228	было у	1	2
229	не имеет	4	2
230	никогда не	4	2
231	можно усмотреть	1	2
232	от того	1	2
233	начиная с	1	2
234	и такие	2	2
235	к тому	1	2
236	для его	1	2
237	для того	1	2
238	утверждать что	1	2
239	должен быть	1	2
240	это такое	1	2
241	как мы	3	2
242	не совсем	2	2
243	без всякого	2	2
244	на основе	1	2
245	что у	4	2
246	на нее	1	2
247	или в	8	2
248	и которые	1	2
249	здесь нет	3	2
250	во многом	1	2
251	по тому	1	2
252	что отдельные	1	2
253	нас к	2	2
254	с одной	5	2
255	что его	2	2
256	и во	1	2
257	от них	1	2
258	в форме	2	2
259	и только	1	2
260	еще не	8	2
261	и ее	2	2
262	и у	2	2
263	него есть	2	2
264	то и	4	2
265	что если	1	2
266	при помощи	3	2
267	а то	1	2
268	вовсе не	4	2
269	на четыре	1	2
270	должен был	2	2
271	пришли к	3	2
272	до сих	2	2
273	в ряде	1	2
274	что не	2	2
275	но есть	3	2
276	что из	2	2
277	о содержании	1	2
278	вместе с	7	2
279	в одной	2	2
280	но не	6	2
281	сих пор	3	2
282	один из	7	2
283	его не	2	2
284	же к	1	2
285	только что	1	2
286	все более	1	2
287	здесь только	1	2
288	одной из	4	2
289	к этой	1	2
290	близок к	2	2
291	как известно	1	1
292	ту же	1	1
293	одним из	1	1
294	начинается с	4	1
295	они представляют	1	1
296	и то	1	1
297	показывает его	1	1
298	говорилось выше	1	1
299	выражено в	2	1
300	и так	2	1
301	не хочет	1	1
302	смысл этого	1	1
303	свое место	2	1
304	должна быть	1	1
305	видеть в	3	1
306	отношения к	1	1
307	есть не	1	1
308	герой который	1	1
309	для своего	1	1
310	это совершенно	1	1
311	этого нет	1	1
312	вопрос о	3	1
313	ответить на	1	1
314	еще до	1	1
315	на себя	2	1
316	но уже	1	1
317	ему в	1	1
318	в некотором	1	1
319	мы и	1	1
320	дают возможность	1	1
321	и он	3	1
322	с большим	1	1
323	также о	1	1
324	между собой	1	1
325	это означало	1	1
326	царь приказал	1	1
327	имеем здесь	1	1
328	понятно почему	1	1
329	и другие	9	1
330	не все	3	1
331	очевидно что	1	1
332	не отметить	1	1
333	до наших	1	1
334	которые не	2	1
335	показать что	1	1
336	по которому	2	1
337	в своем	1	1
338	рассказывается в	1	1
339	и нет	2	1
340	этом же	2	1
341	когда он	3	1
342	и как	1	1
343	оказывается в	1	1
344	но эта	2	1
345	самом начале	1	1
346	более или	1	1
347	от этого	1	1
348	духа в	1	1
349	в большом	1	1
350	представляет собой	4	1
351	приобретает характер	1	1
352	думать что	2	1
353	еще один	2	1
354	в известном	1	1
355	сопоставить с	1	1
356	в дальнейшем	3	1
357	а потом	2	1
358	дело так	1	1
359	как он	6	1
360	что она	5	1
361	в нем	6	1
362	связанные с	2	1
363	она еще	1	1
364	так существенно	1	1
365	от которого	1	1
366	и больше	1	1
367	этого вопроса	1	1
368	прочим и	2	1
369	пор мы	1	1
370	работе о	1	1
371	но сказка	1	1
372	несколько ниже	1	1
373	что ни	1	1
374	это один	1	1
375	в нее	1	1
376	к убийству	1	1
377	к другу	1	1
378	этих форм	1	1
379	и посмотрим	1	1
380	вместе со	2	1
381	с начала	1	1
382	чаще всего	3	1
383	еще одно	1	1
384	этого становится	1	1
385	в ином	12	1
386	этом мы	2	1
387	он является	1	1
388	рядом с	1	1
389	на которую	1	1
390	фольклорный материал	2	1
391	этого не	2	1
392	мы видели	7	1
393	здесь можно	2	1
394	история о	1	1
395	основывается на	1	1
396	мы знаем	2	1
397	даже там	2	1
398	можно считать	1	1
399	здесь все	1	1
400	их на	2	1
401	и царь	1	1
402	она ему	2	1
403	или менее	1	1
404	мы как	1	1
405	поэтому он	1	1
406	с ума	1	1
407	бы на	1	1
408	и при	1	1
409	царь который	1	1
410	наших дней	1	1
411	о той	1	1
412	из анализа	2	1
413	от себя	1	1
414	и той	1	1
415	этом очень	1	1
416	не понимает	1	1
417	друг другу	1	1
418	не могли	1	1
419	чтобы иметь	1	1
420	того кто	2	1
421	затем следуют	1	1
422	по себе	1	1
423	и одной	1	1
424	конечно более	1	1
425	некоторых случаях	1	1
426	на три	1	1
427	не раз	1	1
428	вплоть до	2	1
429	а иногда	1	1
430	не о	1	1
431	дело в	1	1
432	того как	3	1
433	на него	2	1
434	родился в	1	1
435	которого он	1	1
436	см в	1	1
437	в торжественных	1	1
438	что вы	2	1
439	он мог	1	1
440	вытекает из	2	1
441	смысл его	1	1
442	его от	1	1
443	в разных	1	1
444	в самой	1	1
445	что давало	1	1
446	но очень	1	1
447	того в	1	1
448	как она	1	1
449	ее с	1	1
450	друг друга	2	1
451	было обычным	1	1
452	со своим	4	1
453	уже очень	1	1
454	до того	1	1
455	обращает на	1	1
456	очень интересный	1	1
457	перед ним	1	1
458	становится понятным	1	1
459	вот в	1	1
460	мы встречаем	1	1
461	очень часто	1	1
462	тебя на	1	1
463	ему все	2	1
464	в сказках	4	1
465	же самое	1	1
466	не случайно	3	1
467	а что	1	1
468	его с	1	1
469	своего отца	4	1
470	для себя	1	1
471	как они	1	1
472	приходит к	3	1
473	можно и	1	1
474	широко распространенный	1	1
475	и оно	2	1
476	и о	2	1
477	самое и	1	1
478	к будущему	1	1
479	здесь не	2	1
480	в ее	2	1
481	формы и	1	1
482	совершенно ясно	4	1
483	более поздним	2	1
484	он с	1	1
485	и этим	3	1
486	так в	4	1
487	вопрос что	1	1
488	и клеветникам	1	1
489	на том	2	1
490	и когда	2	1
491	в многочисленных	2	1
492	и сам	1	1
493	в образе	3	1
494	чтобы дать	1	1
495	можно было	1	1
496	те же	1	1
497	становится вождем	1	1
498	ясно что	1	1
499	том как	1	1
500	не стоит	2	1
501	основана на	1	1
502	из одного	3	1
503	по мере	1	1
504	с ним	5	1
505	означает что	1	1
506	связанная с	1	1
507	но здесь	2	1
508	находится в	1	1
509	все его	2	1
510	все дело	2	1
511	голос в	1	1
512	вот и	1	1
513	о царе	1	1
514	женится на	2	1
515	знает что	1	1
516	вопросу о	1	1
517	должно было	2	1
518	связь между	1	1
519	героя до	1	1
520	которых в	1	1
521	два типа	1	1
522	примеры показывают	1	1
523	что и	8	1
524	знаем об	1	1
525	именно такое	2	1
526	именно в	1	1
527	выше в	3	1
528	которая и	1	1
529	в свете	3	1
530	и она	3	1
531	жизнь но	1	1
532	а она	4	1
533	по содержанию	1	1
534	же можно	1	1
535	показывают что	6	1
536	но так	1	1
537	его в	3	1
538	ли он	4	1
539	в угоду	1	1
540	он уже	1	1
541	который в	1	1
542	самые разнообразные	1	1
543	вопрос об	1	1
544	место из	1	1
545	же он	1	1
546	конечно не	2	1
547	не можем	2	1
548	и они	1	1
549	смысл этой	1	1
550	не дает	1	1
551	из них	2	1
552	это обстоятельство	2	1
553	и их	1	1
554	тогда он	1	1
555	со вторым	1	1
556	прикреплены к	1	1
557	иногда и	1	1
558	как его	1	1
559	но что	1	1
560	что царь	3	1
561	во всей	1	1
562	к той	1	1
563	в других	4	1
564	другое что	1	1
565	смерти и	1	1
566	даже и	1	1
567	представляют собой	5	1
568	из двух	1	1
569	возможно что	3	1
570	только у	1	1
571	и из	1	1
572	за того	8	1
573	то это	5	1
574	был в	2	1
575	связаны с	2	1
576	и тех	1	1
577	по своим	3	1
578	а именно	6	1
579	на которые	1	1
580	кто в	1	1
581	для такой	1	1
582	иногда это	2	1
583	говорит о	2	1
584	же объясняется	1	1
585	означало бы	1	1
586	именно так	1	1
587	человек в	1	1
588	о чем	1	1
589	он находит	1	1
590	там где	5	1
591	совершенно очевидно	2	1
592	и силы	1	1
593	здесь следует	1	1
594	и ему	1	1
595	если не	4	1
596	для этой	1	1
597	вступает в	3	1
598	является его	1	1
599	в частности	1	1
600	эти слова	1	1
601	из трех	1	1
602	теперь к	1	1
603	то можно	1	1
604	эти примеры	1	1
605	требует от	1	1
606	ней он	1	1
607	не знал	2	1
608	его личной	1	1
609	в данном	4	1
610	видит в	2	1
611	что за	3	1
612	совершенно иными	1	1
613	что же	1	1
614	в литературе	2	1
615	вражда к	1	1
616	когда она	2	1
617	сказать относительно	1	1
618	по существу	4	1
619	два раза	1	1
620	при ближайшем	1	1
621	это значит	2	1
622	в состоянии	4	1
623	должно быть	1	1
624	этом и	2	1
625	но для	2	1
626	в книге	1	1
627	много но	2	1
628	тем и	1	1
629	она проявляется	1	1
630	причем в	2	1
631	это он	1	1
632	это как	2	1
633	для нас	6	1
634	и все	6	1
635	царь должен	1	1
636	но зато	1	1
637	хотя бы	1	1
638	отсюда же	2	1
639	них и	1	1
640	в связь	1	1
641	потом он	1	1
642	пришла к	1	1
643	в позднейшей	1	1
644	а о	1	1
645	не знает	1	1
646	мы здесь	2	1
647	но этот	1	1
648	вопрос а	1	1
649	есть и	4	1
650	в свое	1	1
651	жизни и	1	1
652	но эти	1	1
653	также не	1	1
654	я за	1	1
655	этой точки	3	1
656	и эта	2	1
657	свое внимание	1	1
658	так же	6	1
659	все что	1	1
660	они не	2	1
