N	2gram	Propp_Isto_3	Problemy
250	можно было	1	2
251	здесь конечно	1	2
252	и от	3	2
253	человек и	1	2
254	из своего	1	2
255	отсюда же	1	2
256	же в	2	2
257	не есть	1	2
258	этот вопрос	2	2
259	есть и	5	2
260	жизни и	2	2
261	но эти	1	2
262	заметить что	1	2
263	ясно и	1	1
264	это однако	1	1
265	же как	2	1
266	показаться что	1	1
267	также что	1	1
268	исходит из	1	1
269	видеть в	1	1
270	и за	1	1
271	его не	3	1
272	их и	3	1
273	из всех	1	1
274	который в	1	1
275	со всех	1	1
276	мы не	1	1
277	себе мужа	1	1
278	время идет	1	1
279	на эти	1	1
280	это делали	1	1
281	время как	2	1
282	и он	2	1
283	понято как	1	1
284	героев или	1	1
285	которые он	1	1
286	но конечно	2	1
287	функций в	1	1
288	как если	1	1
289	ходит по	1	1
290	к которой	1	1
291	ответ на	1	1
292	в качестве	2	1
293	вступают в	2	1
294	тогда как	1	1
295	нет и	1	1
296	что они	8	1
297	к сожалению	1	1
298	относится к	2	1
299	которые не	1	1
300	независимо от	2	1
301	стороны и	3	1
302	что как	1	1
303	хотя и	2	1
304	и каждое	1	1
305	со своей	1	1
306	таким является	1	1
307	при выходе	1	1
308	что это	1	1
309	для данного	1	1
310	из этих	3	1
311	ни одна	1	1
312	имеем в	4	1
313	вообще не	1	1
314	не следует	1	1
315	больше всего	1	1
316	явление но	1	1
317	эту задачу	1	1
318	них нет	1	1
319	в начале	1	1
320	хотя он	1	1
321	и вот	2	1
322	времени он	1	1
323	смысле как	1	1
324	и по	1	1
325	образа и	1	1
326	от нее	1	1
327	мне в	1	1
328	в работе	2	1
329	могла бы	1	1
330	не будет	1	1
331	об этом	1	1
332	из них	7	1
333	и иногда	1	1
334	заключается в	1	1
335	но самый	1	1
336	роль в	2	1
337	приходит в	3	1
338	видеть и	1	1
339	был очень	1	1
340	по всему	1	1
341	для них	3	1
342	тех которые	1	1
343	но уже	1	1
344	героя или	1	1
345	она и	1	1
346	при том	1	1
347	все равно	3	1
348	в соединении	1	1
349	всегда лежит	1	1
350	мы имеем	19	1
351	т д	15	1
352	не всегда	4	1
353	и вне	1	1
354	становится и	1	1
355	ведет к	1	1
356	роль и	1	1
357	и становится	1	1
358	этих трех	1	1
359	меняется и	1	1
360	ему как	2	1
361	в связь	1	1
362	можно найти	4	1
363	вот он	1	1
364	видел и	1	1
365	что вся	1	1
366	своего рода	1	1
367	должны были	3	1
368	мы проследим	1	1
369	одном из	3	1
370	и новые	2	1
371	образом и	2	1
372	героя из	1	1
373	жизни является	1	1
374	она или	2	1
375	героем и	1	1
376	с миром	2	1
377	здесь могут	2	1
378	в русской	3	1
379	например не	1	1
380	не имеет	2	1
381	который был	2	1
382	ее с	1	1
383	только не	2	1
384	не то	1	1
385	из него	1	1
386	который создал	1	1
387	самая функция	1	1
388	с одним	2	1
389	на этом	4	1
390	нам важен	1	1
391	уже говорили	1	1
392	объясняется не	1	1
393	нам важно	2	1
394	его он	2	1
395	и сама	1	1
396	так то	1	1
397	то это	2	1
398	в каком	1	1
399	с другом	1	1
400	у нас	4	1
401	у меня	5	1
402	лежит в	1	1
403	об одном	1	1
404	к тому	3	1
405	они и	3	1
406	все еще	6	1
407	для героя	1	1
408	него как	1	1
409	не могли	1	1
410	особенности этого	2	1
411	тогда я	1	1
412	то она	1	1
413	не существует	1	1
414	свою очередь	1	1
415	как один	1	1
416	здесь не	3	1
417	в ее	1	1
418	миру подобно	1	1
419	чтобы быть	1	1
420	и говорит	9	1
421	с самого	1	1
422	то время	2	1
423	что у	3	1
424	достаточно чтобы	2	1
425	в другом	2	1
426	совершенно различных	1	1
427	этой мысли	1	1
428	он по	2	1
429	она была	1	1
430	знает не	2	1
431	что дело	1	1
432	не исчерпывается	1	1
433	является в	1	1
434	для этого	1	1
435	со стороны	3	1
436	даже не	2	1
437	образом в	2	1
438	видим не	1	1
439	о том	3	1
440	и та	1	1
441	другими словами	1	1
442	к одной	1	1
443	за пределами	1	1
444	что каждый	1	1
445	даже смутные	1	1
446	можно сказать	2	1
447	времени в	1	1
448	на которых	1	1
449	того как	1	1
450	ее от	1	1
451	и только	1	1
452	ее всегда	1	1
453	перед тем	1	1
454	если это	3	1
455	есть что	1	1
456	она может	1	1
457	того что	5	1
458	быть и	3	1
459	на которой	1	1
460	оно и	1	1
461	связь и	2	1
462	одной из	1	1
463	мы увидим	3	1
464	и действительно	2	1
465	и так	2	1
466	по этому	1	1
467	между героем	1	1
468	вот почему	2	1
469	было так	1	1
470	с нею	1	1
471	эти черты	1	1
472	не все	6	1
473	они могли	1	1
474	него и	2	1
475	а то	2	1
476	возможных форм	1	1
477	быть объяснены	1	1
478	на столе	2	1
479	себе в	2	1
480	и их	1	1
481	могло бы	1	1
482	это предположение	1	1
483	можно собрать	2	1
484	к ним	1	1
485	случае не	1	1
486	а те	1	1
487	сделать их	1	1
488	ее на	1	1
489	в других	4	1
490	особенностей его	1	1
491	перейти к	2	1
492	в особенности	2	1
493	чтобы убедиться	1	1
494	мое слово	1	1
495	ней и	1	1
496	другого и	1	1
497	и герой	2	1
498	как у	1	1
499	однако что	3	1
500	и вступает	1	1
501	материалов и	1	1
502	здесь в	1	1
503	а именно	4	1
504	случаев в	1	1
505	и быть	1	1
506	во второй	1	1
507	что не	2	1
508	но есть	2	1
509	только к	1	1
510	не создает	1	1
511	а на	1	1
512	ничем не	1	1
513	для сознания	1	1
514	жизнь в	1	1
515	а так	1	1
516	что мы	1	1
517	под влиянием	1	1
518	если не	2	1
519	зрения нашего	1	1
520	из условий	1	1
521	в руках	1	1
522	вступает в	3	1
523	в частности	5	1
524	и она	3	1
525	вступает с	1	1
526	бы это	1	1
527	комнатам и	1	1
528	над ним	1	1
529	к своему	1	1
530	что за	1	1
531	двух людей	1	1
532	что бы	1	1
533	в тех	2	1
534	и там	4	1
535	наконец и	1	1
536	бы его	1	1
537	в состоянии	1	1
538	воедино как	1	1
539	этого слова	1	1
540	тенденция к	1	1
541	этом случае	5	1
542	как из	1	1
543	в основном	1	1
544	не раз	2	1
545	в книге	1	1
546	он видел	1	1
547	и другими	1	1
548	которой можно	1	1
549	и все	3	1
550	увидим дальше	1	1
551	все они	1	1
552	ее в	3	1
553	мы видели	13	1
554	в новый	1	1
555	слова я	1	1
556	в свою	4	1
557	но если	1	1
558	с ней	6	1
559	это в	1	1
560	от всех	1	1
561	совершенно не	2	1
562	бы быть	1	1
563	же мы	1	1
564	перед нею	1	1
565	на ней	5	1
566	на своем	1	1
567	где он	1	1
568	к этой	1	1
569	и другие	4	1
570	он у	2	1
571	и эта	1	1
572	к этому	7	1
573	в таком	1	1
574	точно так	2	1
575	такой же	2	1
576	этой точки	1	1
577	так всегда	1	1
578	событий в	1	1
579	или наоборот	2	1
