N	2gram	Losev_Prob_4	RusskieA
291	одном и	1	1
292	с трудом	1	1
293	не все	1	1
294	себе и	3	1
295	мы сейчас	3	1
296	значение имеет	1	1
297	отличаются от	1	1
298	относится к	2	1
299	однако из	1	1
300	в истории	3	1
301	в гости	1	1
302	что во	2	1
303	и соответствующих	1	1
304	его на	1	1
305	общего с	2	1
306	так называемая	2	1
307	символ а	3	1
308	на какое-нибудь	1	1
309	это был	1	1
310	однако не	4	1
311	перед нами	13	1
312	с понятием	1	1
313	и наконец	4	1
314	в меру	2	1
315	именно такие	2	1
316	тем же	1	1
317	уже нельзя	1	1
318	он на	1	1
319	поэтому и	1	1
320	в которой	2	1
321	говорят о	1	1
322	с места	1	1
323	но который	1	1
324	еще далеко	1	1
325	однако совершенно	1	1
326	ни одна	2	1
327	то и	5	1
328	в себе	12	1
329	сливаются в	3	1
330	тому же	2	1
331	на то	1	1
332	не нужны	1	1
333	в случае	1	1
334	и символически	1	1
335	они слишком	1	1
336	который у	1	1
337	солнца а	1	1
338	все другие	1	1
339	он не	2	1
340	не к	2	1
341	не как	1	1
342	разными другими	1	1
343	в начале	3	1
344	здесь говорится	1	1
345	настоящей работе	2	1
346	работ в	1	1
347	здесь мы	3	1
348	что все	1	1
349	одновременно является	1	1
350	в совершенно	2	1
351	о котором	1	1
352	не исключается	1	1
353	его в	2	1
354	некоторые основные	1	1
355	известно что	1	1
356	весь мир	2	1
357	и тем	7	1
358	ни в	17	1
359	этом мы	2	1
360	нет в	2	1
361	в этой	4	1
362	жизни то	1	1
363	не всегда	1	1
364	он и	1	1
365	покойников которые	1	1
366	значение как	1	1
367	смысл и	1	1
368	что между	1	1
369	но если	6	1
370	и при	1	1
371	никак не	4	1
372	и без	6	1
373	просто в	1	1
374	заставляет думать	1	1
375	ее на	1	1
376	но эта	2	1
377	которые в	1	1
378	ее для	2	1
379	так называемое	1	1
380	не могли	2	1
381	необходимо чтобы	1	1
382	сам он	1	1
383	что чем	2	1
384	что есть	1	1
385	эта картина	1	1
386	иной раз	1	1
387	в то	4	1
388	не о	1	1
389	дело не	3	1
390	и прочие	1	1
391	дело в	2	1
392	здесь на	2	1
393	ее с	1	1
394	в основе	1	1
395	от жизни	1	1
396	в самых	3	1
397	иметь в	1	1
398	связанными с	1	1
399	следовательно и	1	1
400	есть разница	1	1
401	или как	1	1
402	нас еще	1	1
403	все стороны	1	1
404	и его	10	1
405	к этим	1	1
406	и сама	3	1
407	весь этот	2	1
408	не говорить	1	1
409	ни о	4	1
410	содержанию и	1	1
411	мало чем	1	1
412	и всех	2	1
413	сопоставлений с	1	1
414	если же	1	1
415	из чего	1	1
416	землю на	1	1
417	для себя	2	1
418	и это	2	1
419	из их	1	1
420	и о	5	1
421	в виду	6	1
422	и сами	1	1
423	данном случае	5	1
424	только при	6	1
425	которые как	3	1
426	как знак	4	1
427	то время	2	1
428	на свой	1	1
429	на том	1	1
430	если они	1	1
431	и сам	1	1
432	даже самых	1	1
433	можно было	4	1
434	мы приведем	1	1
435	что также	1	1
436	и каждый	2	1
437	и этого	1	1
438	уже на	1	1
439	разного рода	1	1
440	жизнь и	4	1
441	если бы	8	1
442	и вообще	6	1
443	стремление к	1	1
444	имеет много	1	1
445	но здесь	1	1
446	свидетельствует о	2	1
447	и нужно	1	1
448	только так	2	1
449	внимание на	1	1
450	общей форме	1	1
451	в глаза	1	1
452	можно сказать	5	1
453	можно встретить	1	1
454	нас в	1	1
455	к нему	3	1
456	родов и	1	1
457	и во	4	1
458	не отличаются	1	1
459	в третьем	1	1
460	себя но	1	1
461	в настоящей	2	1
462	наиболее совершенным	1	1
463	было бы	14	1
464	не так	3	1
465	развития но	1	1
466	бросается в	1	1
467	что здесь	6	1
468	на которой	1	1
469	д и	1	1
470	же все	1	1
471	обе эти	1	1
472	совсем не	1	1
473	тот же	2	1
474	для современного	1	1
475	взывает к	1	1
476	что он	8	1
477	даже если	3	1
478	очень много	2	1
479	и так	1	1
480	который в	1	1
481	этнографии и	1	1
482	и раньше	1	1
483	это слово	1	1
484	работе мы	2	1
485	том чтобы	2	1
486	вот что	1	1
487	есть в	7	1
488	какой-то особой	1	1
489	уже в	4	1
490	в нашей	1	1
491	же в	4	1
492	не дает	1	1
493	разницы между	1	1
494	сами не	1	1
495	не связанных	1	1
496	совсем другое	2	1
497	религии но	1	1
498	всяком случае	4	1
499	нуждается в	1	1
500	и один	1	1
501	даже к	1	1
502	т п	1	1
503	солнце и	1	1
504	с этими	1	1
505	случае не	5	1
506	заметить что	1	1
507	не могут	1	1
508	на некоторые	1	1
509	в очень	1	1
510	же деле	2	1
511	их нужно	1	1
512	что дело	1	1
513	с той	1	1
514	еще и	3	1
515	мы еще	1	1
516	исторического развития	1	1
517	что не	4	1
518	и существует	1	1
519	что для	1	1
520	говорит о	2	1
521	другому и	1	1
522	общая картина	1	1
523	церкви и	1	1
524	и самый	1	1
525	однако и	1	1
526	выступают в	2	1
527	подобного рода	11	1
528	под влиянием	1	1
529	в одно	6	1
530	и местами	1	1
531	если не	3	1
532	разнообразны и	1	1
533	так называемых	1	1
534	уже давно	4	1
535	представить себе	2	1
536	или по	2	1
537	в общую	1	1
538	солнца с	1	1
539	из которых	3	1
540	в пределах	2	1
541	по своему	6	1
542	их то	1	1
543	в данном	6	1
544	по поводу	1	1
545	который мы	1	1
546	в той	8	1
547	ко всему	1	1
548	два раза	1	1
549	исходя из	1	1
550	и том	1	1
551	самом же	2	1
552	что мы	3	1
553	урожая и	1	1
554	не допускать	1	1
555	но для	1	1
556	кроме того	4	1
557	случае он	1	1
558	под названием	1	1
559	не является	10	1
560	хотя они	2	1
561	думает что	1	1
562	тот кто	1	1
563	а к	1	1
564	в ближайшем	1	1
565	и все	8	1
566	на одной	1	1
567	иное чем	2	1
568	только с	1	1
569	его жизнь	1	1
570	или вообще	1	1
571	на более	1	1
572	в ночь	1	1
573	это все	2	1
574	между ними	1	1
575	не знает	1	1
576	сказать что	7	1
577	имеет ничего	2	1
578	но можно	1	1
579	является и	3	1
580	только о	1	1
581	и самих	1	1
582	в заключение	1	1
583	жизни и	5	1
584	в таком	6	1
585	указывают на	1	1
586	также не	1	1
587	можно назвать	2	1
588	как на	1	1
589	точно так	3	1
590	во всяком	8	1
591	образ этот	1	1
