N	2gram	Bakhtin_sl_2	Myslijsy
214	и говорить	1	2
215	не нужно	1	2
216	в различных	2	2
217	этих случаях	2	2
218	тем как	1	2
219	то он	1	2
220	значение и	1	2
221	к ним	1	2
222	более и	1	2
223	несколько слов	2	2
224	и слова	5	2
225	в нашем	2	2
226	что так	1	2
227	бы только	2	2
228	с языком	2	2
229	что она	1	2
230	он не	2	2
231	не значит	1	2
232	для понимания	1	2
233	влияние на	2	2
234	из него	2	2
235	но самое	1	2
236	человека в	5	2
237	значительной степени	6	2
238	рано или	1	2
239	в мире	1	2
240	об этом	1	2
241	это было	1	2
242	человек не	1	2
243	чем в	2	2
244	в других	1	2
245	и при	2	2
246	представить себе	1	2
247	и без	1	2
248	от его	1	2
249	сами по	1	2
250	даже в	2	2
251	можем сказать	1	2
252	она не	6	2
253	без него	1	2
254	до известной	1	2
255	в таких	1	2
256	даже не	1	2
257	самого начала	1	2
258	в сущности	6	2
259	дело не	1	2
260	иметь в	1	2
261	и притом	1	2
262	к ней	2	2
263	и его	33	2
264	в более	2	2
265	в области	2	2
266	не могут	5	2
267	в высокой	1	2
268	оно не	8	2
269	из себя	3	2
270	и это	1	2
271	значение этого	1	2
272	на том	1	2
273	не с	3	2
274	действительность и	1	2
275	и здесь	2	2
276	но мы	2	2
277	что его	1	2
278	нас в	1	2
279	когда оно	1	2
280	еще более	2	2
281	в ту	1	2
282	может иметь	3	2
283	быть и	3	2
284	один из	5	2
285	есть процесс	1	2
286	в двух	1	2
287	в обществе	1	2
288	самого говорящего	1	2
289	именно на	2	2
290	говорю а	1	2
291	конечно не	5	2
292	в большинстве	6	2
293	в виде	2	2
294	большинстве случаев	5	2
295	за ним	1	2
296	отношение к	4	2
297	друг друга	1	2
298	это значение	1	2
299	действия этой	1	2
300	или поздно	1	2
301	не были	1	2
302	и даже	7	2
303	с другой	5	2
304	или иначе	1	2
305	говорящем и	1	2
306	и нельзя	1	2
307	есть от	2	2
308	в свою	3	2
309	стремится к	3	2
310	и др	4	2
311	превращается в	1	2
312	языка в	6	2
313	с которым	2	2
314	как ни	1	2
315	слова от	6	2
316	к его	2	2
317	только для	1	2
318	если оно	2	2
319	похоже на	1	2
320	и для	5	2
321	не знаем	2	2
322	говорящего и	2	2
323	чтобы понять	1	2
324	развития и	1	2
325	от него	5	2
326	слово хотя	1	2
327	и как	3	2
328	ни к	2	2
329	но эта	2	2
330	не отделяет	1	2
331	языка то	3	2
332	только о	2	2
333	все что	2	2
334	в своих	1	2
335	себя как	1	1
336	можно говорить	2	1
337	речь идет	1	1
338	всем ее	1	1
339	одним из	2	1
340	с образом	1	1
341	нем так	1	1
342	фон на	1	1
343	словом как	1	1
344	того же	1	1
345	он может	1	1
346	науки о	1	1
347	идет о	1	1
348	этого в	1	1
349	должна быть	3	1
350	иметь место	1	1
351	в их	2	1
352	и за	1	1
353	о нас	1	1
354	в сфере	2	1
355	со всех	1	1
356	также имеет	1	1
357	к говорящему	1	1
358	словами есть	1	1
359	только начинается	1	1
360	не была	3	1
361	и новых	1	1
362	о формах	2	1
363	оно просто	1	1
364	языка без	1	1
365	проза рождается	2	1
366	был прежде	1	1
367	говорит только	1	1
368	зависимости от	4	1
369	другой язык	2	1
370	всех сторон	2	1
371	слово не	1	1
372	без всякого	2	1
373	свою очередь	2	1
374	и иначе	1	1
375	предметом и	1	1
376	в прямой	2	1
377	меньше чем	2	1
378	и этого	1	1
379	образов с	1	1
380	на них	2	1
381	он сам	1	1
382	как один	1	1
383	ее значение	1	1
384	быть в	1	1
385	в чем	3	1
386	во всех	12	1
387	наших слов	1	1
388	но конечно	1	1
389	а следовательно	1	1
390	различия между	1	1
391	друг к	1	1
392	видели что	1	1
393	но не	6	1
394	в народную	1	1
395	но как	2	1
396	но язык	1	1
397	не все	2	1
398	в новом	2	1
399	отличие от	13	1
400	этой категории	4	1
401	и речи	2	1
402	не выделено	1	1
403	его на	1	1
404	словом в	4	1
405	перед нами	3	1
406	и художественного	1	1
407	где она	1	1
408	к художественному	1	1
409	себе как	2	1
410	та же	1	1
411	поэтического значения	1	1
412	важно ее	1	1
413	он в	1	1
414	сил в	1	1
415	от действительности	2	1
416	в этой	1	1
417	и философии	1	1
418	говорят о	1	1
419	от необходимости	1	1
420	и те	1	1
421	если он	1	1
422	дальше и	1	1
423	и идея	1	1
424	но на	1	1
425	быть только	1	1
426	этот процесс	1	1
427	вообще не	1	1
428	лишится своего	1	1
429	соглашаются с	1	1
430	время и	1	1
431	он ни	1	1
432	слова а	1	1
433	отдельных слов	1	1
434	и еще	1	1
435	с лицами	1	1
436	и сам	1	1
437	на этом	3	1
438	но все	5	1
439	смысле в	1	1
440	языков и	9	1
441	значение в	2	1
442	к другу	1	1
443	них не	1	1
444	поэтому понимание	1	1
445	а его	1	1
446	на все	1	1
447	гораздо труднее	1	1
448	входит в	4	1
449	не умеет	1	1
450	есть образ	1	1
451	может стать	2	1
452	действительности в	1	1
453	но самый	1	1
454	должен был	1	1
455	конкретности и	1	1
456	знания и	1	1
457	далеко не	2	1
458	восприятие и	1	1
459	в действии	1	1
460	в научном	1	1
461	мы видели	2	1
462	в передаче	1	1
463	п но	2	1
464	и прямо	2	1
465	она берет	1	1
466	одного и	1	1
467	сосредоточиться на	1	1
468	на первый	1	1
469	в эту	1	1
470	нет для	1	1
471	в своей	1	1
472	мысль и	1	1
473	в такой	1	1
474	на каждом	2	1
475	например слово	1	1
476	существуют такие	1	1
477	далее в	2	1
478	как предмет	4	1
479	которые в	2	1
480	но он	2	1
481	есть именно	1	1
482	с человеком	1	1
483	произведений искусства	1	1
484	бы быть	1	1
485	для нее	1	1
486	в отношении	4	1
487	к языку	1	1
488	о значении	1	1
489	с которой	1	1
490	как о	2	1
491	непосредственно и	1	1
492	нас это	1	1
493	дело в	2	1
494	определенности и	1	1
495	ее с	1	1
496	к новым	1	1
497	его собственного	1	1
498	в толпе	2	1
499	и имеет	1	1
500	в систему	1	1
501	во всякой	1	1
502	человека если	1	1
503	следовательно и	1	1
504	ничего не	1	1
505	действительности но	1	1
506	или как	4	1
507	с одним	2	1
508	слове и	2	1
509	во всем	4	1
510	слове значение	1	1
511	этого предмета	2	1
512	эти три	1	1
513	весь этот	1	1
514	только с	2	1
515	этом отношении	3	1
516	проза как	1	1
517	от их	1	1
518	сознания внутренней	1	1
519	все то	1	1
520	его для	1	1
521	из самого	1	1
522	лежит в	1	1
523	его понимании	1	1
524	для развития	1	1
525	числе и	1	1
526	следовательно два	1	1
527	одну и	1	1
528	той или	5	1
529	сказано есть	1	1
530	значение как	2	1
531	что при	1	1
532	утверждать что	1	1
533	но независимо	1	1
534	всегда в	1	1
535	в применении	1	1
536	значение это	1	1
537	правда не	1	1
538	то она	1	1
539	как не	1	1
540	нужно сказать	1	1
541	в собственном	3	1
542	признаков его	1	1
543	в себя	2	1
544	с самого	1	1
545	в пределах	13	1
546	роль в	2	1
547	и иные	1	1
548	как с	2	1
549	в другом	2	1
550	и ту	1	1
551	как между	1	1
552	языке в	2	1
553	на которую	1	1
554	и глубины	1	1
555	передается и	1	1
556	сознания и	1	1
557	во второй	1	1
558	как у	1	1
559	человека это	1	1
560	о нем	2	1
561	не был	2	1
562	это то	1	1
563	может правда	1	1
564	не стоит	1	1
565	от степени	1	1
566	а также	3	1
567	может не	2	1
568	затем в	1	1
569	науке и	1	1
570	слово может	2	1
571	словом чтобы	1	1
572	таким путем	1	1
573	в форме	2	1
574	своих слов	1	1
575	сомнения в	1	1
576	века и	1	1
577	степени что	1	1
578	и мир	4	1
579	уже сказано	2	1
580	к различным	2	1
581	значение не	1	1
582	когда начинается	1	1
583	вне себя	2	1
584	среди других	1	1
585	одной из	1	1
586	дело с	4	1
587	что различные	1	1
588	из многих	1	1
589	словом и	8	1
590	каждом шагу	2	1
591	его внешняя	1	1
592	лишь одна	1	1
593	и поэтическое	2	1
594	здесь за	1	1
595	от нас	2	1
596	их не	1	1
597	вопрос об	1	1
598	самое содержание	1	1
599	с одной	5	1
600	в качестве	1	1
601	же он	1	1
602	восприятием и	2	1
603	из которого	1	1
604	на всем	1	1
605	так можно	1	1
606	это так	1	1
607	отнести к	1	1
608	языка как	7	1
609	а это	1	1
610	процессе его	1	1
611	чужого языка	6	1
612	вещь и	1	1
613	том пути	1	1
614	одно из	1	1
615	прозы в	4	1
616	в известной	1	1
617	в пространстве	1	1
618	слово как	7	1
619	и язык	4	1
620	ту сторону	1	1
621	у него	3	1
622	и никогда	1	1
623	языки как	1	1
624	слово до	2	1
625	ближайшим образом	1	1
626	образ может	1	1
627	перейти к	1	1
628	одном слове	1	1
629	рядом с	3	1
630	которые как	1	1
631	обо мне	1	1
632	для поэтического	1	1
633	и обратно	1	1
634	говорим о	1	1
635	с другим	1	1
636	языка или	2	1
637	за пределы	2	1
638	языков как	1	1
639	здесь в	3	1
640	предания и	1	1
641	и самая	1	1
642	с той	1	1
643	будет сделано	1	1
644	применяется к	1	1
645	и затем	2	1
646	прежде всего	8	1
647	слов а	1	1
648	одной стороны	5	1
649	из слова	1	1
650	для сознания	2	1
651	слове в	3	1
652	и законченное	1	1
653	именно так	1	1
654	одно а	1	1
655	слово еще	1	1
656	однако не	1	1
657	между этими	1	1
658	его как	2	1
659	в одно	2	1
660	в связи	2	1
661	и об	1	1
662	в частности	1	1
663	можно утверждать	1	1
664	эти слова	2	1
665	в непрерывном	1	1
666	его внутренней	1	1
667	как это	3	1
668	если она	3	1
669	влечет за	1	1
670	к самому	1	1
671	к своему	9	1
672	xix века	4	1
673	влияния на	1	1
674	определяет его	1	1
675	он говорит	1	1
676	всего предшествующего	1	1
677	в последнем	1	1
678	жизни слова	1	1
679	относятся все	1	1
680	слова есть	1	1
681	на пути	1	1
682	человеку как	1	1
683	и нет	2	1
684	заставляет нас	1	1
685	к новому	3	1
686	быть очень	3	1
687	говорит и	2	1
688	мире а	1	1
689	все же	6	1
690	в наше	1	1
691	него свое	1	1
692	слова но	1	1
693	или в	2	1
694	и среди	1	1
695	его не	4	1
696	мира и	5	1
697	человек и	14	1
698	слова как	2	1
699	обращается к	1	1
700	теории поэзии	1	1
701	наблюдения над	1	1
702	как уже	2	1
703	или нет	1	1
704	разных языках	1	1
705	и самое	1	1
706	и смысл	1	1
707	к внешнему	1	1
708	с высоты	1	1
709	на языке	1	1
710	же в	1	1
711	поэзии но	1	1
712	же предмет	1	1
713	языка может	3	1
714	отношении к	4	1
715	менее в	1	1
716	нам в	1	1
717	здесь только	1	1
718	говорить на	1	1
719	которая на	1	1
720	и широко	1	1
721	не знает	2	1
722	другой стороны	1	1
723	относящиеся к	1	1
724	в поэтическом	1	1
725	например и	1	1
726	что под	1	1
727	при изучении	1	1
728	на свет	1	1
729	самом языке	1	1
730	ли они	1	1
731	вне языка	1	1
732	и слов	1	1
733	которым они	1	1
734	жизни и	6	1
735	увидим что	1	1
736	человеку и	1	1
737	как слово	2	1
738	нечто уже	1	1
739	каждое слово	1	1
740	том числе	1	1
741	слова это	1	1
