N	2gram	Bakhtin_Fr_4	Russkaja
232	в сущности	6	1
233	в полной	1	1
234	это отношение	1	1
235	и угнетения	1	1
236	они были	3	1
237	которое в	1	1
238	все виды	1	1
239	и ярким	1	1
240	к государственной	1	1
241	он был	2	1
242	на них	2	1
243	это направление	2	1
244	именно тем	1	1
245	к этому	2	1
246	своим национальным	1	1
247	но как	3	1
248	в общем	1	1
249	а две	1	1
250	первый взгляд	1	1
251	в одной	2	1
252	в постоянном	1	1
253	перед нами	4	1
254	ни того	2	1
255	кто не	1	1
256	что по	1	1
257	церкви или	1	1
258	для которой	1	1
259	в которой	4	1
260	нее так	1	1
261	бы не	2	1
262	это единственная	1	1
263	что так	1	1
264	им в	2	1
265	только один	1	1
266	тому же	1	1
267	к участию	1	1
268	по-своему и	1	1
269	на его	2	1
270	смотреть как	1	1
271	время и	2	1
272	жизни перед	1	1
273	о которой	1	1
274	эта последняя	1	1
275	к одному	1	1
276	прочим и	1	1
277	мало того	1	1
278	но дело	1	1
279	так например	1	1
280	но все	1	1
281	это конечно	2	1
282	здесь мы	1	1
283	об этой	1	1
284	об этом	1	1
285	и второй	2	1
286	полной мере	1	1
287	то есть	21	1
288	или даже	1	1
289	входит в	1	1
290	аспекта одного	1	1
291	это не	5	1
292	сейчас в	1	1
293	и мы	2	1
294	уже знаем	1	1
295	то все	1	1
296	других членов	1	1
297	в жизни	2	1
298	был вполне	1	1
299	этого слова	1	1
300	со своими	2	1
301	нет и	1	1
302	такой же	3	1
303	в один	2	1
304	и того	1	1
305	одного и	1	1
306	на первый	2	1
307	что значит	3	1
308	бы на	2	1
309	все элементы	2	1
310	нас не	1	1
311	и без	1	1
312	где мы	1	1
313	что вся	1	1
314	этих самых	1	1
315	не столько	2	1
316	на свою	1	1
317	как другие	1	1
318	нельзя было	1	1
319	ко всему	1	1
320	вовсе не	9	1
321	даже в	1	1
322	и вся	1	1
323	ему как	1	1
324	с необычайной	1	1
325	до известной	1	1
326	что эта	1	1
327	самого начала	3	1
328	дело в	2	1
329	и старая	1	1
330	на него	1	1
331	не по	1	1
332	в основе	2	1
333	образом в	3	1
334	но только	2	1
335	это же	2	1
336	найти в	1	1
337	казалось бы	1	1
338	что весьма	1	1
339	в разных	3	1
340	именно с	1	1
341	и весь	1	1
342	участию в	1	1
343	хочет быть	1	1
344	этом отношении	1	1
345	что на	1	1
346	или иных	1	1
347	других странах	1	1
348	вот в	1	1
349	стороны и	1	1
350	в духе	1	1
351	похож на	1	1
352	же самое	1	1
353	этого между	1	1
354	и это	2	1
355	как мы	10	1
356	с ее	3	1
357	свою очередь	1	1
358	на нем	2	1
359	людей в	1	1
360	всего этого	1	1
361	в ее	3	1
362	два аспекта	1	1
363	в себя	2	1
364	у тех	1	1
365	идет не	1	1
366	с самого	3	1
367	это для	1	1
368	роль в	3	1
369	на шее	1	1
370	некоторых других	1	1
371	что у	3	1
372	так и	11	1
373	те же	1	1
374	сам уже	1	1
375	собой в	1	1
376	сказано выше	1	1
377	все до	1	1
378	с реальными	1	1
379	быть может	2	1
380	в эпоху	15	1
381	которое будет	1	1
382	в определенной	1	1
383	тем чем	1	1
384	вот это	3	1
385	национальный характер	1	1
386	первый и	1	1
387	оно сразу	1	1
388	можно сказать	1	1
389	в различных	2	1
390	с другой	4	1
391	борьба с	1	1
392	на отдельные	1	1
393	может когда	1	1
394	от них	1	1
395	переходит в	1	1
396	свою новую	1	1
397	живой отклик	1	1
398	происходит в	1	1
399	эти последние	1	1
400	по своей	3	1
401	один из	4	1
402	с себя	1	1
403	оно и	1	1
404	с ними	3	1
405	на исключительную	1	1
406	их даже	1	1
407	же он	1	1
408	же ее	1	1
409	же и	3	1
410	и у	2	1
411	и исторических	1	1
412	борьбы с	1	1
413	прямо в	1	1
414	на свое	1	1
415	же у	1	1
416	веры и	1	1
417	этой новой	1	1
418	и других	3	1
419	конечно нет	1	1
420	к своим	1	1
421	мы знаем	1	1
422	и их	3	1
423	в известной	3	1
424	ее не	1	1
425	превращается в	3	1
426	неизбежно будет	1	1
427	само собой	1	1
428	своей будущей	1	1
429	в очень	1	1
430	того ради	1	1
431	без того	1	1
432	связан с	4	1
433	за ними	1	1
434	о своей	2	1
435	государство и	1	1
436	связаны с	2	1
437	к которому	2	1
438	собой разумеется	1	1
439	еще и	7	1
440	быть тем	1	1
441	и стал	1	1
442	и священными	1	1
443	рассмотренные нами	1	1
444	был в	1	1
445	на этот	1	1
446	а наоборот	1	1
447	а за	1	1
448	не исключает	1	1
449	на которых	1	1
450	до конца	5	1
451	ряд общих	1	1
452	не на	2	1
453	власти и	2	1
454	с которым	1	1
455	в свете	1	1
456	пусть у	2	1
457	из области	1	1
458	ближе к	1	1
459	в связи	1	1
460	в руках	1	1
461	священными предметами	1	1
462	свою судьбу	1	1
463	знаем и	1	1
464	ярким представителем	1	1
465	но особенно	1	1
466	в самой	1	1
467	играют в	4	1
468	и заставляли	1	1
469	по своему	4	1
470	встречается у	1	1
471	смысле этого	1	1
472	не видят	3	1
473	когда же	2	1
474	громадное количество	2	1
475	как средства	4	1
476	с этой	1	1
477	какие же	1	1
478	политику и	1	1
479	между прочим	2	1
480	числе и	2	1
481	важно то	1	1
482	тех или	1	1
483	известной степени	1	1
484	которых он	2	1
485	не знаем	1	1
486	ход и	1	1
487	к данной	1	1
488	это как	1	1
489	которая в	1	1
490	тот кто	1	1
491	в отдельных	1	1
492	но когда	1	1
493	ереси и	1	1
494	мы прежде	1	1
495	и все	13	1
496	ибо они	1	1
497	к самому	1	1
498	на роль	1	1
499	всюду где	1	1
500	в свою	1	1
501	и глубокого	1	1
502	и внутренне	1	1
503	разных странах	1	1
504	к его	1	1
505	игру в	1	1
506	всех других	1	1
507	для эпохи	1	1
508	том числе	3	1
509	они не	2	1
