N	2gram	Bakhtin_Fr_7	Hudozhes
288	души есть	1	1
289	в различных	1	1
290	во всех	3	1
291	в сюжете	1	1
292	и рядом	1	1
293	природы и	1	1
294	точка зрения	2	1
295	к которой	1	1
296	свою жизнь	1	1
297	а он	1	1
298	иногда и	1	1
299	себе и	1	1
300	не просто	2	1
301	друг от	1	1
302	за пределы	1	1
303	в настоящем	1	1
304	в течение	2	1
305	в одной	2	1
306	в той	3	1
307	как к	1	1
308	и нет	1	1
309	хотя и	4	1
310	я должен	1	1
311	и старые	1	1
312	его к	3	1
313	имеет в	1	1
314	от этого	3	1
315	человеческая жизнь	1	1
316	в которой	2	1
317	ключ ко	1	1
318	однако его	1	1
319	счастья и	1	1
320	он в	1	1
321	все эти	13	1
322	нами в	1	1
323	человеке и	1	1
324	ее как	1	1
325	лица и	3	1
326	человек не	1	1
327	так сказать	3	1
328	вот они	1	1
329	жизнью и	1	1
330	все ее	1	1
331	по словам	1	1
332	к миру	1	1
333	из этой	1	1
334	при виде	4	1
335	же это	1	1
336	и когда	1	1
337	в силу	1	1
338	которому она	1	1
339	в корне	1	1
340	том чтобы	1	1
341	в ужасе	1	1
342	содержит в	1	1
343	ведь ему	1	1
344	их в	2	1
345	на земле	4	1
346	свое время	2	1
347	картины мира	4	1
348	с меня	1	1
349	него в	1	1
350	не должно	3	1
351	но все	4	1
352	значительной степени	2	1
353	встречаются и	1	1
354	в каждом	1	1
355	происходит и	1	1
356	смысле в	1	1
357	существования не	1	1
358	то есть	20	1
359	в будущее	2	1
360	и других	2	1
361	что были	1	1
362	с неба	1	1
363	и иных	1	1
364	что один	1	1
365	и тем	1	1
366	даже в	1	1
367	за ней	1	1
368	видеть и	1	1
369	не понимают	1	1
370	этого не	1	1
371	в слове	1	1
372	грани между	1	1
373	которой он	2	1
374	он и	1	1
375	отрицание в	2	1
376	такою же	2	1
377	не мог	2	1
378	и еще	2	1
379	во время	3	1
380	и при	1	1
381	таким же	3	1
382	это ощущение	1	1
383	в следующем	2	1
384	наших дней	1	1
385	и смерть	1	1
386	он понимал	1	1
387	эта как	1	1
388	и животным	1	1
389	знаем что	1	1
390	признать что	1	1
391	характерное для	1	1
392	стало быть	1	1
393	одном из	4	1
394	страх и	1	1
395	ней поэтому	1	1
396	образом и	2	1
397	этой плоскости	1	1
398	но он	4	1
399	в конце	8	1
400	что сам	1	1
401	том же	1	1
402	где именно	1	1
403	не должна	1	1
404	в словах	2	1
405	теперь я	2	1
406	же мы	1	1
407	своей смерти	1	1
408	а иногда	1	1
409	души но	1	1
410	мысли в	1	1
411	то чего	1	1
412	самого начала	1	1
413	дело в	2	1
414	ее с	1	1
415	своего героя	1	1
416	было не	1	1
417	для всего	1	1
418	земли в	2	1
419	всей его	1	1
420	был в	2	1
421	найти в	1	1
422	и всегда	2	1
423	как два	1	1
424	не видели	1	1
425	кто видит	1	1
426	будем признать	1	1
427	мне было	1	1
428	к концу	1	1
429	глядя на	2	1
430	и оказывается	2	1
431	в области	2	1
432	ему не	1	1
433	может показаться	1	1
434	а теперь	1	1
435	встречается в	1	1
436	есть только	1	1
437	во все	2	1
438	числе и	2	1
439	всего в	5	1
440	это я	1	1
441	время он	1	1
442	на наших	1	1
443	было доступно	1	1
444	героев в	1	1
445	но по	2	1
446	от друга	1	1
447	эпизода в	1	1
448	смерти в	3	1
449	в себя	2	1
450	с самого	2	1
451	в дальнейшем	1	1
452	и необходимости	1	1
453	нельзя сказать	1	1
454	и человеческого	1	1
455	времени и	1	1
456	особенно в	2	1
457	иногда в	3	1
458	по ее	1	1
459	жизнь и	2	1
460	мы в	2	1
461	он к	1	1
462	остановимся на	2	1
463	по себе	1	1
464	в разных	2	1
465	образом в	1	1
466	именно потому	1	1
467	себя а	1	1
468	и здесь	4	1
469	т.п в	1	1
470	и что	1	1
471	в глаза	1	1
472	и умирает	1	1
473	после того	4	1
474	первоначального замысла	1	1
475	времени в	1	1
476	в значительной	2	1
477	нас в	3	1
478	все в	1	1
479	этот момент	1	1
480	на вещь	1	1
481	ко всей	1	1
482	на одном	5	1
483	для той	1	1
484	в другой	1	1
485	еще более	2	1
486	тот момент	1	1
487	о своих	1	1
488	того что	2	1
489	уходит в	1	1
490	по своей	1	1
491	оно и	2	1
492	и головой	1	1
493	в новой	7	1
494	каждого человека	1	1
495	и потому	3	1
496	бы его	1	1
497	во времени	2	1
498	были две	1	1
499	со всеми	2	1
500	так что	1	1
501	для всех	2	1
502	завершение в	1	1
503	о прошлом	1	1
504	уже в	5	1
505	выступает мотив	1	1
506	в начале	1	1
507	еще одну	1	1
508	него и	1	1
509	себе то	1	1
510	участие в	1	1
511	превращаются в	2	1
512	их как	1	1
513	который как	1	1
514	над ними	1	1
515	или даже	1	1
516	это тепло	1	1
517	ведь это	1	1
518	так как	3	1
519	от радости	6	1
520	была еще	1	1
521	этом отношении	2	1
522	на том	2	1
523	это движение	2	1
524	продолжая жить	1	1
525	и даже	1	1
526	живой и	1	1
527	о своей	1	1
528	и т.п	9	1
529	длинный ряд	4	1
530	что человек	1	1
531	по своим	1	1
532	человека а	1	1
533	поверхности земли	1	1
534	наконец в	1	1
535	такое же	1	1
536	по всей	1	1
537	в воображении	1	1
538	на поверхности	1	1
539	выступает в	1	1
540	на смену	1	1
541	и стал	1	1
542	а на	2	1
543	это прежде	2	1
544	у меня	1	1
545	до конца	2	1
546	более того	1	1
547	образом это	2	1
548	из названных	1	1
549	оборотная сторона	2	1
550	и силы	1	1
551	вовлекается в	1	1
552	в речи	1	1
553	бы оно	2	1
554	почти ничего	2	1
555	и она	1	1
556	места для	1	1
557	по щекам	2	1
558	это своего	1	1
559	к жизни	4	1
560	сны и	1	1
561	это были	1	1
562	чем в	1	1
563	такого рода	1	1
564	это почти	1	1
565	в тот	1	1
566	и внешне	1	1
567	по существу	8	1
568	с этой	1	1
569	слова и	1	1
570	еще раз	1	1
571	но это	3	1
572	характера в	1	1
573	и таким	1	1
574	вокруг него	1	1
575	к которому	1	1
576	на улице	1	1
577	котором он	1	1
578	мира и	4	1
579	души в	1	1
580	интерес к	2	1
581	бы в	2	1
582	на языке	1	1
583	о бессмертии	1	1
584	по ходу	1	1
585	же в	2	1
586	чем же	1	1
587	этом свете	3	1
588	человека есть	1	1
589	с ней	1	1
590	не знает	3	1
591	все к	1	1
592	первом случае	1	1
593	из этого	1	1
594	перед нею	1	1
595	героя в	1	1
596	в своих	1	1
597	том числе	4	1
598	от которой	1	1
599	это в	3	1
600	к этому	5	1
601	которая не	1	1
602	в таком	1	1
