N	2gram	Losev_Prob_5	Psycholo
329	и лессинга	1	2
330	из которых	1	2
331	его жизни	1	2
332	есть как	1	2
333	но это	1	2
334	и таким	1	2
335	независимое от	1	2
336	речи с	1	2
337	для нас	10	2
338	из себя	1	2
339	у них	1	2
340	тем более	1	2
341	в романе	1	2
342	другой стороны	6	2
343	состоит из	1	2
344	их с	1	2
345	но когда	1	2
346	ли он	2	2
347	и от	1	2
348	заметить что	1	2
349	а я	1	2
350	это в	1	2
351	все что	2	2
352	этой точки	1	2
353	смысле слова	3	1
354	ясно и	1	1
355	героев и	1	1
356	убедимся в	1	1
357	он считает	2	1
358	таком случае	2	1
359	человека и	4	1
360	жил в	2	1
361	или к	2	1
362	мере в	2	1
363	тем же	3	1
364	к другому	1	1
365	человеческой души	1	1
366	и самое	1	1
367	во-первых в	1	1
368	отношения к	1	1
369	теория эта	1	1
370	и за	2	1
371	их и	1	1
372	а как	1	1
373	оттого что	1	1
374	преступления и	2	1
375	на место	1	1
376	что самый	1	1
377	так чтобы	1	1
378	что иное	3	1
379	мудреца и	1	1
380	мы и	2	1
381	разобраться в	1	1
382	отличать от	1	1
383	которые он	1	1
384	он сам	3	1
385	время в	1	1
386	тем как	2	1
387	с одной	3	1
388	чем это	1	1
389	бросаются в	1	1
390	и нуждается	1	1
391	только тогда	3	1
392	которую она	1	1
393	него с	1	1
394	или иное	1	1
395	есть способ	1	1
396	его на	2	1
397	для всех	1	1
398	что ее	1	1
399	художественным творчеством	1	1
400	что касается	3	1
401	кроме того	2	1
402	его к	1	1
403	в противоположность	3	1
404	то в	1	1
405	говорит не	1	1
406	уже не	6	1
407	говорят о	1	1
408	чрезвычайно редко	1	1
409	в нашем	1	1
410	из этих	1	1
411	в сновидениях	1	1
412	может считаться	1	1
413	то обстоятельство	1	1
414	в большинстве	1	1
415	там мы	1	1
416	продолжением и	1	1
417	тому же	1	1
418	если он	2	1
419	оказывается на	1	1
420	они сознательно	1	1
421	вообще не	1	1
422	весь свой	1	1
423	и критики	1	1
424	у древних	1	1
425	он должен	1	1
426	в искусство	2	1
427	в силу	5	1
428	и если	1	1
429	самой сущности	1	1
430	в понятии	1	1
431	которого и	2	1
432	что ни	1	1
433	людей и	13	1
434	так например	1	1
435	в нее	1	1
436	самый обыкновенный	2	1
437	но все	4	1
438	это конечно	2	1
439	мы его	1	1
440	не будет	2	1
441	факт что	2	1
442	же не	4	1
443	и дальше	2	1
444	в другом	3	1
445	его не	2	1
446	а по	1	1
447	его в	6	1
448	те или	1	1
449	образом если	1	1
450	в и	1	1
451	и под	1	1
452	и дает	1	1
453	всю свою	3	1
454	всем известно	1	1
455	другому и	1	1
456	и была	1	1
457	знаком с	1	1
458	только одно	1	1
459	чтобы этот	1	1
460	жизни человека	1	1
461	не ясно	1	1
462	является для	1	1
463	он и	5	1
464	трактует как	1	1
465	с такой	2	1
466	чем в	1	1
467	и чувств	1	1
468	страдания и	3	1
469	которое тоже	1	1
470	и тогда	2	1
471	бы на	2	1
472	земли и	2	1
473	таким же	1	1
474	и тут	2	1
475	нас не	3	1
476	сборнике басен	1	1
477	за которым	1	1
478	в котором	2	1
479	его форму	1	1
480	не столько	1	1
481	себе а	2	1
482	сам же	3	1
483	разбираться в	1	1
484	самих по	1	1
485	что было	1	1
486	по крайней	4	1
487	чтобы это	1	1
488	однако в	3	1
489	происходит от	1	1
490	того кто	1	1
491	в устах	1	1
492	мы встречаемся	1	1
493	и очень	1	1
494	нет никакого	3	1
495	сам должен	1	1
496	перед собою	1	1
497	однако уже	1	1
498	что эта	1	1
499	с теми	1	1
500	самого начала	1	1
501	хотелось бы	1	1
502	в русской	3	1
503	некоторого рода	4	1
504	на котором	1	1
505	дело в	2	1
506	что их	1	1
507	и остается	1	1
508	людей от	1	1
509	что вы	1	1
510	все свои	1	1
511	возможно и	1	1
512	в качестве	4	1
513	именно с	1	1
514	у этого	1	1
515	к ней	1	1
516	и является	2	1
517	и чувство	1	1
518	связи с	7	1
519	достаточно указать	1	1
520	и оказывается	1	1
521	уже и	2	1
522	и делает	2	1
523	в области	2	1
524	точке зрения	2	1
525	обстоятельство что	2	1
526	и оно	1	1
527	ли не	2	1
528	вновь и	1	1
529	мы могли	1	1
530	он никогда	1	1
531	тот и	1	1
532	должен быть	1	1
533	для себя	5	1
534	у поэта	1	1
535	как мы	2	1
536	и о	5	1
537	смысле что	1	1
538	людей в	5	1
539	ни стало	1	1
540	мы думаем	1	1
541	эзопа из	1	1
542	нет никаких	1	1
543	с самого	1	1
544	чем может	1	1
545	как с	2	1
546	обращаясь к	1	1
547	художественное творчество	5	1
548	по аналогии	1	1
549	на нее	1	1
550	здесь он	1	1
551	за то	2	1
552	который говорит	1	1
553	времени и	1	1
554	здесь как	2	1
555	в борьбе	1	1
556	и каждый	1	1
557	в немецком	1	1
558	еще в	5	1
559	когда в	1	1
560	вещей с	1	1
561	почему в	2	1
562	разного рода	4	1
563	которого они	1	1
564	силу того	1	1
565	как у	1	1
566	один человек	1	1
567	же автора	1	1
568	смысле и	1	1
569	в тех	1	1
570	иное как	3	1
571	что благодаря	1	1
572	и должно	1	1
573	является весьма	1	1
574	такая басня	1	1
575	и просто	2	1
576	можно сказать	6	1
577	аналогии с	1	1
578	восходит к	1	1
579	под именем	1	1
580	что люди	2	1
581	что поэт	1	1
582	всех народов	1	1
583	ее от	1	1
584	этому поводу	2	1
585	что хотел	1	1
586	своих собственных	1	1
587	есть с	1	1
588	крайней мере	4	1
589	все в	3	1
590	вообще и	2	1
591	что бы	1	1
592	все а	1	1
593	и об	1	1
594	художник который	1	1
595	и она	1	1
596	же можно	1	1
597	этом смысле	3	1
598	людей а	1	1
599	которое было	1	1
600	обе эти	1	1
601	в двух	1	1
602	что только	2	1
603	с ними	1	1
604	мы увидим	1	1
605	могут создать	1	1
606	он теперь	1	1
607	русской литературе	3	1
608	по этому	2	1
609	со всеми	2	1
610	не то	2	1
611	какой степени	1	1
612	с одного	1	1
613	же и	1	1
614	в таких	2	1
615	конечно не	2	1
616	вопроса о	1	1
617	стоит на	1	1
618	свидетельствует о	2	1
619	рассказывает о	1	1
620	по выражению	1	1
621	человека когда	1	1
622	за ним	1	1
623	и творил	1	1
624	и называет	1	1
625	который как	1	1
626	был бы	1	1
627	не дошло	1	1
628	прежде всего	6	1
629	произведении в	1	1
630	от тех	1	1
631	ее не	1	1
632	не о	1	1
633	доказать что	2	1
634	людей не	2	1
635	не просто	5	1
636	встречаемся с	1	1
637	другое что	1	1
638	и бессмысленным	1	1
639	нас как	1	1
640	до самого	1	1
641	в другой	1	1
642	из двух	1	1
643	нужно было	1	1
644	со стороны	1	1
645	даже не	1	1
646	русской поэзии	1	1
647	прикован к	4	1
648	именно в	3	1
649	и создавал	1	1
650	человека а	2	1
651	себя и	1	1
652	больше и	1	1
653	к более	1	1
654	всякого смысла	1	1
655	стоит именно	1	1
656	смысла и	1	1
657	он только	1	1
658	первая из	1	1
659	во что	1	1
660	ничем не	1	1
661	жизнь в	3	1
662	его по	1	1
663	человеческой жизни	2	1
664	на эту	1	1
665	для человека	1	1
666	существу и	1	1
667	ум и	1	1
668	и вновь	1	1
669	под влиянием	1	1
670	в связи	7	1
671	сознательно и	2	1
672	как именно	4	1
673	другую с	1	1
674	с помощью	2	1
675	является совершенно	1	1
676	причину этого	1	1
677	а есть	1	1
678	от страха	1	1
679	орел это	1	1
680	из его	1	1
681	но пока	1	1
682	тот факт	1	1
683	виде когда	1	1
684	быть это	1	1
685	одной стороны	3	1
686	который мы	1	1
687	и довольно	1	1
688	такого рода	2	1
689	очень важно	1	1
690	когда же	1	1
691	является продолжением	1	1
692	поскольку он	1	1
693	в первой	2	1
694	на свете	1	1
695	тех пор	1	1
696	том смысле	1	1
697	бросается в	2	1
698	и смерти	1	1
699	и нет	2	1
700	что тогда	1	1
701	понимать не	1	1
702	в более	1	1
703	любовь к	1	1
704	в поэме	2	1
705	или в	4	1
706	в результате	7	1
707	мира и	2	1
708	не встречается	1	1
709	обращается к	1	1
710	который является	1	1
711	от него	1	1
712	от одного	1	1
713	бы в	1	1
714	что из	1	1
715	к совершенству	1	1
716	будто бы	5	1
717	и наконец	1	1
718	и земли	2	1
719	находим в	2	1
720	только что	1	1
721	ни было	1	1
722	по пути	1	1
723	как показывает	1	1
724	утверждал что	1	1
725	трагедии и	2	1
726	от всякого	1	1
727	страсть к	1	1
728	к самым	1	1
729	а о	1	1
730	работы и	1	1
731	от своего	1	1
732	и судьба	1	1
733	но часто	1	1
734	не что	3	1
735	это и	1	1
736	только о	1	1
737	в трех	2	1
738	себе но	1	1
739	свои собственные	1	1
740	в виде	10	1
741	но еще	2	1
742	и другие	3	1
743	по поводу	2	1
744	творчество как	1	1
745	а самый	1	1
746	тем самым	1	1
747	к этому	2	1
748	они не	2	1
749	ничего общего	1	1
