N	2gram	Vygotskiy__1	PoTuStor
188	на этих	1	2
189	и других	3	2
190	цели и	1	2
191	для меня	1	2
192	к ним	2	2
193	у него	4	2
194	оно не	1	2
195	себя и	2	2
196	остается и	1	2
197	что мы	8	2
198	в частности	3	2
199	так же	12	2
200	в область	2	2
201	чувства и	2	2
202	с этой	4	2
203	но это	3	2
204	и таким	2	2
205	к другим	2	2
206	и для	5	2
207	не существует	2	2
208	ни было	1	2
209	не есть	3	2
210	из тех	1	2
211	всех других	2	2
212	а может	1	2
213	к этому	4	2
214	с новыми	1	1
215	этим как	1	1
216	бессознательное по	1	1
217	говоря о	1	1
218	совершенно новой	1	1
219	в движение	1	1
220	человека и	2	1
221	его учениками	1	1
222	все остальное	1	1
223	и то	2	1
224	его школы	1	1
225	дело обстоит	1	1
226	или к	1	1
227	это и	3	1
228	согласии с	2	1
229	жизни мы	1	1
230	обходиться без	1	1
231	полагают что	1	1
232	когда человек	1	1
233	что эти	3	1
234	и могут	1	1
235	его не	2	1
236	мы имеем	4	1
237	и входит	1	1
238	что если	1	1
239	вопрос о	3	1
240	на место	2	1
241	совершенно так	1	1
242	объективная психология	2	1
243	оно есть	2	1
244	я не	1	1
245	но даже	2	1
246	зависимости от	6	1
247	в ней	1	1
248	настоящая работа	1	1
249	иное как	1	1
250	столь же	4	1
251	бы то	1	1
252	при объяснении	1	1
253	чем это	1	1
254	но не	3	1
255	коем случае	1	1
256	с самой	1	1
257	теряет свой	1	1
258	значение и	1	1
259	с совершенно	2	1
260	как со	1	1
261	что они	2	1
262	для объяснения	3	1
263	в центре	1	1
264	в особом	1	1
265	сказать то	1	1
266	она как	2	1
267	все же	5	1
268	всей этой	1	1
269	в полном	2	1
270	хотя и	3	1
271	когда он	2	1
272	что по	3	1
273	не являются	1	1
274	его к	1	1
275	увидим что	2	1
276	сомнений в	1	1
277	есть ли	2	1
278	психологии и	3	1
279	к чему	2	1
280	уже не	2	1
281	та же	3	1
282	точку зрения	3	1
283	привести к	1	1
284	а во-вторых	1	1
285	оно хочет	1	1
286	этот новый	1	1
287	не оставляет	1	1
288	то я	2	1
289	теорию их	1	1
290	и следа	1	1
291	как он	2	1
292	самым существенным	1	1
293	во многих	1	1
294	по мнению	2	1
295	всей его	1	1
296	человек не	1	1
297	как совершенно	3	1
298	на его	1	1
299	теории и	1	1
300	что она	6	1
301	не следует	1	1
302	главным образом	2	1
303	по самому	5	1
304	время и	1	1
305	известных пределах	1	1
306	именно то	1	1
307	различные формы	1	1
308	и социальной	1	1
309	даже тогда	1	1
310	идеи и	1	1
311	именно и	2	1
312	образом и	1	1
313	в корне	1	1
314	для культурного	1	1
315	только те	1	1
316	более только	1	1
317	но вместе	1	1
318	приходим к	1	1
319	подобно тому	5	1
320	любимой женщиной	1	1
321	человека в	1	1
322	а вместе	1	1
323	для всей	1	1
324	как они	2	1
325	того насколько	1	1
326	как какой-то	1	1
327	различие между	4	1
328	в мире	1	1
329	не должна	1	1
330	конечно в	1	1
331	той же	3	1
332	на все	1	1
333	тот материал	1	1
334	мы на	1	1
335	искусства в	9	1
336	может стать	3	1
337	из русских	1	1
338	на почве	2	1
339	форму и	2	1
340	ни разу	1	1
341	за ней	1	1
342	мы считаем	2	1
343	и социально	1	1
344	с тем	3	1
345	даже чисто	1	1
346	этим и	1	1
347	одна и	1	1
348	несмотря на	5	1
349	значение как	1	1
350	и того	1	1
351	одного и	2	1
352	лучше всего	1	1
353	и еще	1	1
354	лучшим доказательством	1	1
355	метода в	1	1
356	но если	1	1
357	что есть	2	1
358	следа не	1	1
359	ним может	1	1
360	свой смысл	1	1
361	что я	4	1
362	каждое из	2	1
363	итак повсюду	1	1
364	это сознание	1	1
365	оно само	1	1
366	однако в	1	1
367	же мы	1	1
368	на один	2	1
369	можно ли	2	1
370	существует для	1	1
371	свою работу	2	1
372	или что	1	1
373	иной раз	1	1
374	есть прежде	1	1
375	с теми	2	1
376	в эпоху	1	1
377	тогда когда	5	1
378	дело в	1	1
379	одна из	4	1
380	только из	4	1
381	почти во	1	1
382	в сущности	10	1
383	к новым	1	1
384	к изучению	1	1
385	без остатка	2	1
386	метода можно	1	1
387	в самых	1	1
388	что иное	1	1
389	того чтобы	7	1
390	и аффектов	1	1
391	только не	3	1
392	это мы	2	1
393	в коем	1	1
394	ничего не	2	1
395	этих двух	2	1
396	помощи и	1	1
397	сна надо	1	1
398	в русском	2	1
399	исследования мы	2	1
400	во всем	3	1
401	связи с	1	1
402	в сознании	2	1
403	в виду	4	1
404	следует что	1	1
405	уже и	2	1
406	и делает	1	1
407	легко убедиться	1	1
408	один шаг	1	1
409	от того	3	1
410	у меня	3	1
411	в духе	1	1
412	и такие	1	1
413	его за	1	1
414	отличается от	2	1
415	же самое	2	1
416	должны быть	3	1
417	одну и	1	1
418	к тому	4	1
419	для его	1	1
420	она же	1	1
421	наконец что	1	1
422	что при	3	1
423	на это	2	1
424	она не	5	1
425	в применении	2	1
426	свободно и	1	1
427	без всякого	2	1
428	на другой	1	1
429	и методами	1	1
430	только при	3	1
431	характер и	1	1
432	в себя	2	1
433	приводит к	2	1
434	роль в	3	1
435	и что	8	1
436	что может	1	1
437	с первым	1	1
438	и ту	2	1
439	времени и	1	1
440	его жизни	1	1
441	каждого из	3	1
442	полном согласии	1	1
443	к тем	1	1
444	его мысли	1	1
445	это только	2	1
446	животное но	1	1
447	формы то	2	1
448	если бы	6	1
449	о нем	1	1
450	в известных	2	1
451	и здесь	2	1
452	но к	3	1
453	характер этого	1	1
454	на вопрос	2	1
455	имеем дело	1	1
456	и та	1	1
457	как ее	1	1
458	наслаждение и	1	1
459	всего и	1	1
460	нас в	2	1
461	говорить об	1	1
462	отметить что	2	1
463	в другой	2	1
464	и содержания	1	1
465	наконец в	2	1
466	в свете	1	1
467	все время	4	1
468	человека как	1	1
469	и об	1	1
470	и мир	1	1
471	метод анализа	1	1
472	к нему	2	1
473	что здесь	2	1
474	вот совершенно	1	1
475	но так	1	1
476	что только	2	1
477	это вытекает	1	1
478	о двух	1	1
479	тот же	2	1
480	дело с	3	1
481	мы увидим	4	1
482	близкое к	1	1
483	быть сведены	1	1
484	о смерти	1	1
485	образа с	1	1
486	никак нельзя	2	1
487	бы ни	2	1
488	с одной	5	1
489	в качестве	2	1
490	же и	1	1
491	утверждают что	1	1
492	уже в	3	1
493	нами и	1	1
494	то и	2	1
495	в нашей	1	1
496	оно в	1	1
497	а это	1	1
498	не дает	2	1
499	его и	3	1
500	конечно у	1	1
501	центр тяжести	1	1
502	в известной	1	1
503	в конце	3	1
504	вовсе не	6	1
505	случае не	2	1
506	заметить что	1	1
507	как раз	2	1
508	этом отношении	2	1
509	пр как	1	1
510	быть совершенно	2	1
511	перейти к	1	1
512	для того	6	1
513	разу не	1	1
514	она начинает	1	1
515	со всем	1	1
516	без всякой	1	1
517	со стороны	4	1
518	имеет и	1	1
519	с другой	5	1
520	научная теория	1	1
521	здесь в	1	1
522	являются только	1	1
523	в свою	1	1
524	представляет собою	1	1
525	на чем	1	1
526	а с	1	1
527	мы еще	1	1
528	или словами	1	1
529	психику как	1	1
530	что для	2	1
531	говорит о	2	1
532	близко к	1	1
533	у нас	4	1
534	одной стороны	6	1
535	на этот	1	1
536	и самый	1	1
537	зависит от	1	1
538	а не	13	1
539	человек есть	1	1
540	но никогда	1	1
541	не всегда	2	1
542	художественной формы	5	1
543	в связи	2	1
544	утверждение что	1	1
545	в м	1	1
546	в углу	1	1
547	доведены до	2	1
548	легче всего	3	1
549	намек на	2	1
550	стороны формы	1	1
551	многих случаях	1	1
552	и столь	1	1
553	силы с	1	1
554	применении к	2	1
555	тому как	7	1
556	и основной	1	1
557	что же	2	1
558	а потом	1	1
559	быть только	1	1
560	из этой	1	1
561	в состоянии	3	1
562	и философии	1	1
563	человеческой психики	1	1
564	облечено в	2	1
565	психологии его	1	1
566	психики а	1	1
567	о его	1	1
568	этого метода	1	1
569	точно и	2	1
570	которые были	1	1
571	особом объяснении	1	1
572	мы скажем	1	1
573	в более	1	1
574	в самые	1	1
575	при таком	1	1
576	потому не	3	1
577	формы и	5	1
578	и другими	3	1
579	на других	1	1
580	теряет свою	1	1
581	мы должны	1	1
582	ключом к	1	1
583	только что	2	1
584	на такой	1	1
585	же в	1	1
586	по поводу	2	1
587	жизни в	1	1
588	психики и	1	1
589	в психологии	6	1
590	или при	1	1
591	от всех	3	1
592	что такие	1	1
593	для нашего	1	1
594	все люди	1	1
595	обречены на	1	1
596	не что	1	1
597	самое и	1	1
598	самое важное	1	1
599	и слов	2	1
600	в своих	4	1
601	этой точки	5	1
602	зрения может	1	1
603	это в	2	1
604	области психологии	1	1
605	как на	3	1
