N	2gram	Voloshinov_1	Istorich
376	к нашей	2	1
377	из всего	2	1
378	ряд явлений	1	1
379	которую мы	1	1
380	оно означает	2	1
381	та же	3	1
382	ответить на	2	1
383	говорить о	1	1
384	на себя	1	1
385	но даже	2	1
386	происходит и	1	1
387	которые он	1	1
388	иное как	2	1
389	не найдем	1	1
390	будет видно	1	1
391	и всего	2	1
392	итак мы	2	1
393	но как	2	1
394	это слишком	1	1
395	в сторону	1	1
396	только тогда	2	1
397	знают это	1	1
398	понято и	2	1
399	иногда и	1	1
400	мы сможем	2	1
401	друга и	1	1
402	дело со	1	1
403	или иное	4	1
404	явление которое	1	1
405	из комнаты	1	1
406	отнюдь не	10	1
407	приблизительно так	1	1
408	в истории	1	1
409	если она	1	1
410	независимо от	5	1
411	что именно	3	1
412	дает нам	1	1
413	как нам	1	1
414	помнить что	2	1
415	это отнюдь	1	1
416	приходится делать	1	1
417	целый ряд	3	1
418	вопросом о	1	1
419	и к	4	1
420	как таковое	2	1
421	в противоположность	1	1
422	над природой	1	1
423	правила и	2	1
424	то в	1	1
425	со своей	1	1
426	понимать те	1	1
427	в которой	7	1
428	не войти	1	1
429	первое испытание	1	1
430	заключенной в	1	1
431	в нашем	5	1
432	бы не	2	1
433	из этих	1	1
434	будет сказано	1	1
435	что самые	1	1
436	тому же	2	1
437	но ведь	6	1
438	в наших	1	1
439	своем развитии	1	1
440	раз навсегда	1	1
441	так сказать	4	1
442	о которой	1	1
443	в реальной	2	1
444	уже видели	2	1
445	этих мотивов	1	1
446	или иному	1	1
447	сказал что	1	1
448	необходимо для	1	1
449	содержит в	1	1
450	и ситуации	2	1
451	и будет	1	1
452	мы говорили	2	1
453	собственно говоря	1	1
454	является не	1	1
455	или иных	3	1
456	в основу	1	1
457	значительной степени	2	1
458	опять не	2	1
459	могла бы	1	1
460	он попытался	1	1
461	главным образом	3	1
462	сейчас не	1	1
463	необходимо не	1	1
464	связанных с	3	1
465	на ту	1	1
466	времени и	2	1
467	того или	5	1
468	при которой	1	1
469	и стала	1	1
470	бы нам	2	1
471	на вопросе	1	1
472	нас есть	1	1
473	чаще всего	3	1
474	в жизни	2	1
475	я считаю	2	1
476	и вся	1	1
477	со своими	1	1
478	и уже	3	1
479	которой он	1	1
480	легче всего	2	1
481	уже раньше	1	1
482	ею и	1	1
483	не мог	3	1
484	вошел в	2	1
485	не значит	1	1
486	искать в	1	1
487	в своей	2	1
488	наших дней	1	1
489	бы к	1	1
490	в тридесятом	1	1
491	оказывается что	1	1
492	в которых	2	1
493	сама собой	1	1
494	для всякого	2	1
495	природы но	1	1
496	быта и	1	1
497	нам в	3	1
498	друг другу	2	1
499	в прямом	1	1
500	войти в	2	1
501	они сами	1	1
502	тому что	5	1
503	каждое движение	1	1
504	нет никакого	1	1
505	в отношении	2	1
506	одна сторона	1	1
507	без его	1	1
508	всякое явление	1	1
509	можно с	1	1
510	как можно	1	1
511	что эта	1	1
512	с которой	1	1
513	она не	1	1
514	с теми	1	1
515	же самая	2	1
516	эта форма	1	1
517	ее с	2	1
518	обстановка в	1	1
519	от взглядов	1	1
520	к верному	1	1
521	о них	1	1
522	иметь в	1	1
523	что иное	2	1
524	того чтобы	7	1
525	это еще	1	1
526	это мы	1	1
527	на предпосылках	1	1
528	так много	1	1
529	вопрос поставленный	1	1
530	на наш	2	1
531	именно с	1	1
532	при всем	2	1
533	вне его	1	1
534	с одним	1	1
535	это сделать	1	1
536	степени их	1	1
537	совершенно неожиданно	1	1
538	связь и	3	1
539	заметить что	2	1
540	все явления	1	1
541	за развитием	1	1
542	ничто не	1	1
543	же слова	1	1
544	что возможно	1	1
545	кроме того	2	1
546	в каком	2	1
547	течением времени	1	1
548	у нас	4	1
549	от их	2	1
550	материала но	1	1
551	сторона которая	1	1
552	форме не	1	1
553	чрезвычайно важно	3	1
554	ли не	2	1
555	или техники	1	1
556	форме а	1	1
557	переход в	1	1
558	что оно	3	1
559	нельзя было	1	1
560	в поле	1	1
561	по сравнению	1	1
562	все еще	1	1
563	и это	7	1
564	не слова	1	1
565	приходит к	1	1
566	каждому из	1	1
567	в виду	3	1
568	говоря уже	1	1
569	речь есть	2	1
570	только то	1	1
571	в себя	1	1
572	говорили что	1	1
573	словом и	3	1
574	с течением	1	1
575	слова а	1	1
576	как с	2	1
577	что у	3	1
578	достаточно чтобы	1	1
579	поэтому мы	1	1
580	с собой	2	1
581	одно явление	1	1
582	не трудно	1	1
583	здесь как	1	1
584	в действиях	1	1
585	которые с	2	1
586	о связи	1	1
587	иногда в	1	1
588	или их	1	1
589	ссылками на	1	1
590	к тем	1	1
591	это чрезвычайно	1	1
592	собой и	1	1
593	мы живем	1	1
594	это краткое	1	1
595	именно потому	1	1
596	на другого	4	1
597	другом месте	1	1
598	в самой	1	1
599	и та	1	1
600	никак не	1	1
601	в глаза	1	1
602	может не	1	1
603	в значительной	2	1
604	знает что	1	1
605	должно было	3	1
606	путь к	1	1
607	которой мы	4	1
608	и хорошо	1	1
609	причем они	1	1
610	природы и	2	1
611	в другой	1	1
612	них в	1	1
613	тот момент	1	1
614	дома в	1	1
615	воздействия на	1	1
616	слов или	2	1
617	и разнообразных	1	1
618	с появлением	4	1
619	скажем что	1	1
620	даже если	1	1
621	и так	6	1
622	нам удалось	1	1
623	они отражают	1	1
624	которые связаны	3	1
625	сам собой	1	1
626	не мешает	1	1
627	какой степени	1	1
628	к которой	1	1
629	менее и	1	1
630	до наших	1	1
631	только этот	1	1
632	с какой	1	1
633	же и	1	1
634	только на	3	1
635	к правильному	1	1
636	не из	1	1
637	за ним	1	1
638	на своего	1	1
639	не будут	1	1
640	тогда он	1	1
641	уже как	1	1
642	слова в	5	1
643	иначе как	1	1
644	в конце	6	1
645	друг друга	2	1
646	мы можем	7	1
647	но что	3	1
648	у него	1	1
649	каждый из	2	1
650	жизни что	1	1
651	этом отношении	2	1
652	для того	9	1
653	это будет	1	1
654	из приведенных	1	1
655	герой получает	1	1
656	связан с	1	1
657	нужно было	2	1
658	возможно что	1	1
659	стоит перед	1	1
660	мы это	1	1
661	которых мы	1	1
662	мы никогда	5	1
663	что связь	1	1
664	представления но	1	1
665	и несколько	2	1
666	и прочные	1	1
667	что для	1	1
668	вернемся теперь	1	1
669	выступает в	1	1
670	не было	2	1
671	ничем не	1	1
672	состоит из	1	1
673	так называемой	4	1
674	вопросе о	1	1
675	всего мы	1	1
676	дерево и	1	1
677	стоящих на	1	1
678	и сильнее	1	1
679	тому как	1	1
680	что эти	2	1
681	может иметь	1	1
682	и становятся	1	1
683	как одно	2	1
684	теперь к	2	1
685	этих предметов	1	1
686	с каким-то	1	1
687	должен будет	1	1
688	он будет	1	1
689	этих явлений	1	1
690	смысле этого	2	1
691	истории не	1	1
692	или иного	5	1
693	да и	4	1
694	возникновение и	1	1
695	не хватает	1	1
696	цели не	1	1
697	этого слова	3	1
698	с некоторым	1	1
699	основные элементы	1	1
700	сейчас же	1	1
701	этом случае	3	1
702	существуют какие-то	1	1
703	сил которые	1	1
704	весь ход	1	1
705	экономического развития	1	1
706	нет ничего	2	1
707	и оно	1	1
708	за неимением	1	1
709	процесс не	1	1
710	тому или	1	1
711	в более	1	1
712	только одна	2	1
713	своего лица	1	1
714	к пониманию	1	1
715	где и	2	1
716	всем этим	1	1
717	в результате	1	1
718	хотя и	3	1
719	и все	4	1
720	у них	2	1
721	и смысл	1	1
722	первое что	1	1
723	тех или	4	1
724	или не	1	1
725	есть продукт	1	1
726	здесь только	1	1
727	нами не	1	1
728	несмотря на	2	1
729	же на	1	1
730	с областью	1	1
731	не говоря	2	1
732	только как	1	1
733	должны помнить	1	1
734	совершенно не	3	1
735	равно как	2	1
736	по необходимости	1	1
737	совсем так	1	1
738	нет но	1	1
739	возможно мы	1	1
740	слагается из	1	1
741	не что	4	1
742	только о	1	1
743	эти слова	8	1
744	таким же	1	1
745	себе не	1	1
746	важно для	1	1
747	указывают на	1	1
748	исторической действительностью	1	1
749	и вновь	1	1
750	гораздо более	2	1
