N	2gram	Medvedev_F_3	slovoVRo
188	или даже	1	3
189	идеологического мира	3	3
190	с различными	1	3
191	в роман	4	3
192	здесь в	1	3
193	и создает	1	3
194	может иметь	2	3
195	связано с	2	3
196	смысла и	4	3
197	материал в	4	3
198	слове в	1	3
199	материал и	2	3
200	между языком	1	3
201	установкой на	2	3
202	к проблеме	3	3
203	в контексте	1	3
204	и от	11	3
205	но это	2	3
206	и часто	1	3
207	что в	8	3
208	истории литературы	6	3
209	хотя бы	6	3
210	языка может	1	3
211	сказать что	3	3
212	авантюрного романа	1	3
213	героя в	3	3
214	во всяком	6	3
215	можно говорить	4	2
216	одним из	3	2
217	языка с	1	2
218	его моментов	1	2
219	оно входит	1	2
220	это и	2	2
221	установка на	4	2
222	в идеологической	1	2
223	к материалу	3	2
224	ведь и	1	2
225	оно было	1	2
226	с таким	2	2
227	мы уже	3	2
228	мы не	4	2
229	смысловые и	1	2
230	с ее	2	2
231	х годов	1	2
232	всех сторон	2	2
233	это возможно	1	2
234	не был	1	2
235	роман и	2	2
236	менее всего	4	2
237	и речи	2	2
238	за пределы	2	2
239	связи и	2	2
240	не входят	1	2
241	на социальную	1	2
242	с этим	1	2
243	кроме того	1	2
244	хотя и	1	2
245	материалом и	2	2
246	в нашем	1	2
247	от действительности	1	2
248	жестов и	1	2
249	в себе	3	2
250	эпохи и	1	2
251	роль в	4	2
252	воспитания и	1	2
253	как он	2	2
254	а вовсе	4	2
255	т д	6	2
256	а просто	1	2
257	он не	1	2
258	между материалом	1	2
259	и более	3	2
260	в нее	1	2
261	факт что	1	2
262	значение в	1	2
263	зрения на	1	2
264	социальных групп	2	2
265	формах в	1	2
266	независимо от	5	2
267	и вне	2	2
268	мы видели	4	2
269	чем в	1	2
270	автора и	1	2
271	смысл и	4	2
272	и при	1	2
273	в их	1	2
274	но эта	2	2
275	но он	1	2
276	однако в	2	2
277	даже в	2	2
278	громадное значение	1	2
279	в идеологическом	5	2
280	воплощено в	1	2
281	тогда когда	4	2
282	дело в	2	2
283	того как	1	2
284	материала в	5	2
285	герой только	1	2
286	того чтобы	5	2
287	в одном	1	2
288	возможно и	1	2
289	слова как	2	2
290	п в	2	2
291	и поэтическое	1	2
292	внутреннюю форму	1	2
293	входят в	1	2
294	в области	2	2
295	процессе идеологического	1	2
296	его нужно	1	2
297	отличается от	2	2
298	тема о	1	2
299	должен быть	2	2
300	оно может	1	2
301	очень важную	1	2
302	его художественного	1	2
303	в себя	1	2
304	так в	2	2
305	в дальнейшем	5	2
306	в рамки	2	2
307	те же	3	2
308	на ряд	1	2
309	романе и	1	2
310	о нем	3	2
311	и здесь	1	2
312	на него	1	2
313	о том	4	2
314	таков например	1	2
315	но мы	1	2
316	притом в	2	2
317	или на	2	2
318	нуждается в	3	2
319	в форме	1	2
320	еще более	1	2
321	нем и	2	2
322	и существенно	1	2
323	как например	1	2
324	ни к	1	2
325	что он	6	2
326	мы увидим	2	2
327	от материала	1	2
328	это очень	1	2
329	всяком случае	6	2
330	именно на	2	2
331	же и	4	2
332	уже в	4	2
333	в поэзии	3	2
334	и чисто	1	2
335	на протяжении	2	2
336	его и	3	2
337	в единое	1	2
338	в различные	1	2
339	каждого высказывания	1	2
340	для того	4	2
341	то что	8	2
342	не было	1	2
343	до сих	1	2
344	языка или	2	2
345	именно в	1	2
346	самого литературного	2	2
347	действующих лиц	2	2
348	и между	5	2
349	и затем	1	2
350	индивидуального сознания	1	2
351	в дон-кихоте	1	2
352	более того	6	2
353	как о	2	2
354	его именно	1	2
355	в связи	4	2
356	но оно	2	2
357	вместе с	6	2
358	требует от	1	2
359	может стать	3	2
360	в данном	6	2
361	слов в	1	2
362	существенно и	1	2
363	и органически	1	2
364	тот факт	1	2
365	дело идет	3	2
366	и нет	1	2
367	сих пор	1	2
368	известной степени	2	2
369	этих случаях	1	2
370	она может	1	2
371	в точном	2	2
372	в результате	5	2
373	в языке	2	2
374	из существеннейших	1	2
375	романе как	1	2
376	все они	1	2
377	в новых	1	2
378	обстоит дело	4	2
379	как слово	1	2
380	жизни в	3	2
381	может и	3	2
382	не знает	1	2
383	и внутренне	1	2
384	от характера	1	2
385	лишь тогда	2	2
386	к его	3	2
387	они не	4	2
388	чтения с	1	1
389	смысле слова	2	1
390	как известно	1	1
391	от этой	1	1
392	исторический материал	2	1
393	нем нет	1	1
394	не должны	1	1
395	в движение	1	1
396	того же	3	1
397	в жизненном	1	1
398	становится в	5	1
399	он может	2	1
400	между двумя	1	1
401	слова является	1	1
402	и до	1	1
403	все те	1	1
404	иметь место	1	1
405	было глубоко	1	1
406	и этот	1	1
407	и взаимоотношения	1	1
408	есть не	1	1
409	со всех	1	1
410	своего внутреннего	1	1
411	эпохи а	2	1
412	и о	1	1
413	мир не	1	1
414	что уже	2	1
415	нам в	1	1
416	место в	10	1
417	высказывания в	1	1
418	эпохи в	2	1
419	на тему	2	1
420	социальной действительности	1	1
421	и становление	1	1
422	не знают	2	1
423	как не	2	1
424	жанров в	2	1
425	так называемые	2	1
426	идеологическому миру	1	1
427	высказывания далее	1	1
428	ее конкретности	1	1
429	проявляется в	2	1
430	герой может	1	1
431	момент в	1	1
432	литературы и	3	1
433	и определяется	1	1
434	между собой	4	1
435	его социального	1	1
436	первый план	1	1
437	людей в	1	1
438	ее значение	1	1
439	что его	1	1
440	конечно это	2	1
441	направлен на	1	1
442	как таковая	3	1
443	то мы	3	1
444	но конечно	1	1
445	а следовательно	1	1
446	помимо этого	1	1
447	видели что	2	1
448	все разновидности	1	1
449	совсем не	5	1
450	в каких-то	1	1
451	то он	3	1
452	в сторону	2	1
453	что так	1	1
454	не просто	1	1
455	конечно совершенно	1	1
456	жанра как	1	1
457	чем же	2	1
458	истории романа	1	1
459	оно неразрывно	1	1
460	в одной	5	1
461	его на	1	1
462	является основным	1	1
463	поступка или	1	1
464	этого развития	1	1
465	что как	1	1
466	пределах одной	2	1
467	не два	1	1
468	иначе обстоит	3	1
469	сознания в	1	1
470	и внутреннюю	1	1
471	связанный с	1	1
472	и художественного	1	1
473	увидим что	2	1
474	определенная идеологическая	1	1
475	или иную	1	1
476	в самом	11	1
477	та же	1	1
478	и тематической	1	1
479	в целом	4	1
480	выражение в	1	1
481	действительности а	1	1
482	и самый	2	1
483	этом фоне	2	1
484	в этой	2	1
485	прямой и	1	1
486	говорят о	2	1
487	этих актов	1	1
488	к единству	1	1
489	и те	4	1
490	на то	1	1
491	если он	1	1
492	дело здесь	1	1
493	зрения его	3	1
494	этот процесс	3	1
495	смыслом и	2	1
496	вообще не	2	1
497	не завершается	1	1
498	что она	2	1
499	поэзии является	1	1
500	время и	1	1
501	и только	2	1
502	говорили в	1	1
503	не значит	2	1
504	как часто	1	1
505	значение может	1	1
506	в корне	4	1
507	ни была	1	1
508	процессе этого	2	1
509	и по	1	1
510	без исключения	5	1
511	одно и	1	1
512	как таковое	1	1
513	поэтому слово	1	1
514	в каждом	5	1
515	только двух	1	1
516	через все	1	1
517	он просто	1	1
518	в мире	1	1
519	об этом	1	1
520	простого воспроизведения	1	1
521	высказывания и	5	1
522	а его	1	1
523	на все	2	1
524	сказать в	1	1
525	знает что	1	1
526	те или	1	1
527	действительности в	3	1
528	поэтому они	1	1
529	но самый	1	1
530	моменты в	1	1
531	должен был	1	1
532	и тем	3	1
533	высказывание как	5	1
534	при данных	1	1
535	ведь если	2	1
536	конкретности и	1	1
537	протяжении произведения	1	1
538	в социальном	1	1
539	может стремиться	1	1
540	и романа	1	1
541	но уже	2	1
542	он является	2	1
543	законченные высказывания	1	1
544	о которых	1	1
545	можем сказать	1	1
546	и способов	1	1
547	самого материала	1	1
548	всегда и	1	1
549	все условия	1	1
550	выйти за	1	1
551	условии если	1	1
552	может идти	1	1
553	этого произведения	1	1
554	может опираться	1	1
555	такой же	2	1
556	отметить следующее	1	1
557	одного и	1	1
558	этот материал	1	1
559	в окружающей	2	1
560	на первый	1	1
561	в эту	2	1
562	ведут к	1	1
563	его нельзя	1	1
564	вообще очень	1	1
565	высказывания как	3	1
566	в своей	6	1
567	работы в	1	1
568	в эпохи	1	1
569	моменты которые	1	1
570	в такой	2	1
571	общность и	1	1
572	конечно что	1	1
573	и истолкованием	1	1
574	к бытовому	1	1
575	она в	1	1
576	мы говорили	1	1
577	исторического становления	1	1
578	и этический	2	1
579	то его	2	1
580	себе а	1	1
581	от его	3	1
582	должны были	1	1
583	дан в	1	1
584	где она	2	1
585	и существенных	1	1
586	тем не	2	1
587	произведения в	6	1
588	как от	3	1
589	возможно только	2	1
590	степени определяется	1	1
591	если нет	1	1
592	как проблема	1	1
593	окружающей действительности	2	1
594	освободиться от	1	1
595	форму в	1	1
596	в двух	1	1
597	касаемся здесь	1	1
598	категория в	1	1
599	его целом	1	1
600	слову оторванному	1	1
601	до известной	2	1
602	xviii века	2	1
603	самого начала	1	1
604	не о	3	1
605	здесь лишь	1	1
606	и притом	2	1
607	на себе	1	1
608	исторической и	1	1
609	весь этот	2	1
610	облекается в	1	1
611	этому слову	1	1
612	и снова	2	1
613	чтобы стать	1	1
614	в нас	2	1
615	дело не	2	1
616	иметь в	1	1
617	для всего	1	1
618	следовательно и	4	1
619	заключены в	1	1
620	элемент в	1	1
621	ничего не	2	1
622	необходимо однако	1	1
623	действительности но	1	1
624	и существенное	1	1
625	возможностей и	1	1
626	заложенные в	2	1
627	сырого материала	1	1
628	таким путем	1	1
629	что социальный	1	1
630	бытового значения	2	1
631	таких произведений	1	1
632	лишь с	2	1
633	нам важно	2	1
634	же он	2	1
635	же слова	2	1
636	в сознании	1	1
637	глубину и	1	1
638	на французской	1	1
639	звучит в	1	1
640	от идеологической	1	1
641	или иных	1	1
642	их глубокое	1	1
643	стиль и	1	1
644	областях идеологического	2	1
645	в направлении	5	1
646	конструкции и	2	1
647	и должно	1	1
648	романа так	1	1
649	во все	1	1
650	лежит в	1	1
651	если же	5	1
652	санчо и	2	1
653	конца в	1	1
654	числе и	1	1
655	и отдельных	1	1
656	поколений в	1	1
657	социальные и	1	1
658	процессе их	2	1
659	поэтического языка	1	1
660	что при	1	1
661	утверждать что	1	1
662	их социальной	1	1
663	быть конечно	1	1
664	правда не	1	1
665	и это	2	1
666	и самое	1	1
667	ощущения в	1	1
668	это единство	3	1
669	в виду	3	1
670	художественный прием	2	1
671	всего этого	1	1
672	научной работы	2	1
673	как по	1	1
674	татьяны и	1	1
675	чтобы быть	1	1
676	него самого	1	1
677	и этим	1	1
678	с самого	1	1
679	этот роман	1	1
680	и может	1	1
681	сам становится	2	1
682	с санчо	1	1
683	совокупность лингвистических	1	1
684	определяется их	1	1
685	и глубины	1	1
686	еще в	3	1
687	глубокие и	1	1
688	и социальные	1	1
689	поэтому в	2	1
690	даны в	1	1
691	одно из	1	1
692	языковых форм	1	1
693	быту и	1	1
694	и особенности	1	1
695	не на	3	1
696	могут выйти	1	1
697	правда эти	1	1
698	от идеологического	3	1
699	определенным образом	1	1
700	установки на	1	1
701	за пределами	1	1
702	никак не	3	1
703	с другим	1	1
704	и что	3	1
705	объединить в	1	1
706	идеологической сферой	1	1
707	иное значение	1	1
708	не поддается	1	1
709	можно сказать	3	1
710	отлично знает	1	1
711	материал от	1	1
712	нас в	1	1
713	тем как	1	1
714	увидеть и	2	1
715	оценка не	1	1
716	лишь к	2	1
717	соединении с	2	1
718	ее содержание	1	1
719	от этих	2	1
720	и писать	1	1
721	в художественной	2	1
722	притом именно	1	1
723	в ту	1	1
724	и следовательно	3	1
725	человека как	2	1
726	в лучшем	1	1
727	является результатом	2	1
728	языка мы	1	1
729	условия для	1	1
730	более глубокие	2	1
731	того что	3	1
732	различных моментов	1	1
733	степени его	1	1
734	в формах	2	1
735	быть при	1	1
736	его смысла	4	1
737	оставаясь конечно	1	1
738	живее и	1	1
739	осознании и	1	1
740	одной из	2	1
741	единое событие	1	1
742	как представителей	1	1
743	в поэтическом	1	1
744	отношения слова	1	1
745	в какой	3	1
746	друг друга	5	1
747	иной идеологической	1	1
748	от современной	1	1
749	и действительно	2	1
750	не имеющих	1	1
751	и романом	1	1
752	совершенно иные	1	1
753	и ее	6	1
754	существенное целое	1	1
755	роман то	1	1
756	в качестве	1	1
757	химическое соединение	1	1
758	чаще всего	1	1
759	материал как	2	1
760	оценкой и	1	1
761	не можем	2	1
762	так можно	1	1
763	говорить об	2	1
764	только на	4	1
765	значение и	1	1
766	этический момент	1	1
767	они могли	1	1
768	к слову	1	1
769	за счет	2	1
770	процессе его	2	1
771	и обратно	1	1
772	и социально	2	1
773	за ним	1	1
774	в высказывании	4	1
775	характерно что	2	1
776	самого слова	1	1
777	сами по	2	1
778	и со	2	1
779	в конце	3	1
780	темой о	1	1
781	на развитие	1	1
782	двумя разными	1	1
783	мы можем	4	1
784	дело и	1	1
785	случае не	1	1
786	романом но	1	1
787	и никогда	1	1
788	автор и	2	1
789	свое выражение	2	1
790	как раз	8	1
791	тем что	5	1
792	своих существенных	1	1
793	в других	1	1
794	вне произведения	1	1
795	с традицией	1	1
796	формы к	2	1
797	и интонации	1	1
798	лишь одним	2	1
799	и произведения	1	1
800	как у	1	1
801	всецело определяется	1	1
802	или иначе	1	1
803	ведь на	2	1
804	строится в	1	1
805	завершенность и	1	1
806	и самая	1	1
807	с той	1	1
808	мы еще	2	1
809	души и	3	1
810	двух социальных	2	1
811	говорит о	1	1
812	должно быть	1	1
813	пародии на	2	1
814	к сожалению	1	1
815	превращается в	2	1
816	о художественном	1	1
817	а на	2	1
818	а наоборот	1	1
819	овладения и	1	1
820	данных обстоятельствах	1	1
821	зависит от	1	1
822	самое слово	1	1
823	другой стороны	5	1
824	линии и	1	1
825	именно так	5	1
826	как ни	1	1
827	все время	6	1
828	одно а	3	1
829	отнюдь не	8	1
830	или с	1	1
831	оценки и	6	1
832	понимания этого	1	1
833	мира в	1	1
834	для этой	1	1
835	нужно научиться	2	1
836	он приобретает	1	1
837	здесь именно	1	1
838	материала то	1	1
839	язык для	1	1
840	все более	1	1
841	в частности	1	1
842	все то	1	1
843	можно утверждать	1	1
844	в непрерывном	1	1
845	даже не	1	1
846	только его	1	1
847	подвести под	1	1
848	изображения его	1	1
849	какого бы	1	1
850	его для	1	1
851	он говорит	1	1
852	если они	2	1
853	всех других	3	1
854	эти способы	2	1
855	или иного	1	1
856	с миром	1	1
857	в литературе	6	1
858	и всей	1	1
859	быть только	2	1
860	да и	4	1
861	однако отметить	1	1
862	для понимания	1	1
863	всегда остается	1	1
864	конечно от	1	1
865	их отношение	1	1
866	этого слова	2	1
867	но почему	1	1
868	в систему	1	1
869	осложняется тем	1	1
870	в условиях	3	1
871	эти элементы	2	1
872	новые стороны	2	1
873	только для	1	1
874	высказывания но	2	1
875	при условии	1	1
876	смысла с	1	1
877	того или	1	1
878	романа с	1	1
879	говорят и	1	1
880	более и	1	1
881	тех или	1	1
882	не является	5	1
883	за его	1	1
884	и времени	1	1
885	установлен на	1	1
886	отсюда следует	1	1
887	тем и	1	1
888	его контекста	1	1
889	подчинены и	1	1
890	сознания и	2	1
891	это так	1	1
892	становится сам	1	1
893	романе это	1	1
894	интерес к	1	1
895	вообще в	1	1
896	же в	1	1
897	поэзии но	1	1
898	восприятие его	1	1
899	нисколько не	2	1
900	значит конечно	1	1
901	к самому	2	1
902	такой степени	1	1
903	социально и	1	1
904	лучшем случае	1	1
905	возможно лишь	2	1
906	обычно не	1	1
907	при определенных	2	1
908	устойчивые и	1	1
909	но этот	1	1
910	самого языка	1	1
911	он дан	1	1
912	бы быть	2	1
913	в последнем	2	1
914	нем происходит	1	1
915	смысл в	1	1
916	в отдельности	1	1
917	в кругу	1	1
918	что под	1	1
919	и индивидуальные	1	1
920	или точнее	2	1
921	частности в	1	1
922	в своих	6	1
923	происходит борьба	1	1
924	только не	2	1
925	отвлекается от	2	1
926	языком как	1	1
927	каждое слово	1	1
928	и поколений	1	1
929	к этому	2	1
930	том числе	1	1
