N	2gram	Nazirov_Vr_1	Istorich
231	не все	1	1
232	если в	1	1
233	в эти	2	1
234	и я	1	1
235	как говорит	1	1
236	независимо от	1	1
237	как к	1	1
238	что как	1	1
239	целый ряд	4	1
240	и наконец	1	1
241	нему с	1	1
242	итак чтобы	1	1
243	в ответ	1	1
244	лет тому	1	1
245	не могла	1	1
246	но на	1	1
247	в свет	1	1
248	одному из	1	1
249	в нашей	2	1
250	которой не	1	1
251	всех этих	1	1
252	второй раз	1	1
253	прочим и	1	1
254	уже говорилось	1	1
255	воду в	1	1
256	из него	1	1
257	никому не	1	1
258	людей и	1	1
259	выражение его	1	1
260	одно и	1	1
261	совпадают с	1	1
262	этом он	1	1
263	дома и	1	1
264	была хороша	1	1
265	в них	2	1
266	и уже	3	1
267	другие персонажи	1	1
268	однажды в	1	1
269	восходят к	1	1
270	в развитии	1	1
271	старшего брата	1	1
272	такой же	1	1
273	ни другой	1	1
274	но я	1	1
275	или вообще	1	1
276	точки зрения	2	1
277	в котором	6	1
278	как указывает	1	1
279	на свою	1	1
280	не будем	1	1
281	именно к	1	1
282	через два	1	1
283	в меня	2	1
284	а от	1	1
285	так он	1	1
286	вплоть до	1	1
287	встреча с	1	1
288	в то	5	1
289	это дает	1	1
290	ранней стадии	1	1
291	связь этого	1	1
292	более что	1	1
293	он хочет	1	1
294	левую руку	1	1
295	это слово	1	1
296	мы бы	1	1
297	до того	1	1
298	ему не	1	1
299	сказал он	2	1
300	одним из	3	1
301	вот в	1	1
302	один раз	1	1
303	в момент	2	1
304	сидя на	1	1
305	года он	3	1
306	ничего общего	1	1
307	правда не	1	1
308	и это	2	1
309	с ее	1	1
310	меня в	1	1
311	на основе	2	1
312	только при	1	1
313	сторону в	1	1
314	чем говорилось	1	1
315	идет не	1	1
316	то время	1	1
317	роль в	1	1
318	на нее	1	1
319	ясно что	1	1
320	об этой	2	1
321	во второй	1	1
322	жизнь и	1	1
323	с героем	1	1
324	короче говоря	1	1
325	с ним	4	1
326	в виду	4	1
327	можно бы	1	1
328	о нем	6	1
329	отправку на	1	1
330	у некоторых	1	1
331	нас в	1	1
332	доходит до	1	1
333	к источнику	1	1
334	бы в	1	1
335	тотчас же	1	1
336	тем более	2	1
337	этим можно	1	1
338	и любит	1	1
339	в него	2	1
340	быть и	1	1
341	один из	1	1
342	но с	1	1
343	что только	1	1
344	оказалось что	1	1
345	человека в	3	1
346	тому назад	1	1
347	по мнению	2	1
348	говорилось об	1	1
349	и раньше	1	1
350	где-нибудь на	1	1
351	из которого	1	1
352	своего рода	1	1
353	в начале	6	1
354	несомненно в	1	1
355	пока не	1	1
356	друг друга	1	1
357	как раз	2	1
358	не хотел	1	1
359	представление о	1	1
360	интересно в	1	1
361	именно в	1	1
362	что тот	1	1
363	к которому	1	1
364	он часто	1	1
365	близок к	1	1
366	как же	2	1
367	а с	2	1
368	прежде всего	1	1
369	только по	1	1
370	что им	1	1
371	не было	5	1
372	с которым	2	1
373	человек в	1	1
374	хотя он	1	1
375	под влиянием	1	1
376	он и	1	1
377	уже давно	1	1
378	ее начало	1	1
379	с белым	1	1
380	герою с	1	1
381	или по	1	1
382	не знал	1	1
383	что за	1	1
384	это за	1	1
385	что же	1	1
386	матери и	3	1
387	года в	7	1
388	ли эта	1	1
389	довольно много	2	1
390	так многие	1	1
391	в это	2	1
392	в основном	1	1
393	от нас	1	1
394	ни тот	1	1
395	которых он	1	1
396	и перед	1	1
397	жизни и	1	1
398	не лучше	1	1
399	еще более	1	1
400	за него	1	1
401	брата и	1	1
402	нем самом	1	1
403	гораздо больше	1	1
404	это в	2	1
405	только как	1	1
406	пришел к	2	1
407	тот ни	1	1
408	и никому	1	1
409	по которой	1	1
410	в своих	4	1
411	он у	1	1
412	тем самым	1	1
413	который не	1	1
414	как на	1	1
415	они не	1	1
