N	2gram	Bakhtin_Pr_1	Dialekti
231	этот опыт	1	2
232	в частности	1	2
233	или к	2	2
234	в первом	2	2
235	исходит из	3	2
236	в зависимости	3	2
237	уже по	1	2
238	его не	1	2
239	что если	1	2
240	так чтобы	1	2
241	оно есть	1	2
242	и он	1	2
243	в ней	1	2
244	двух или	1	2
245	еще не	5	2
246	верить в	1	2
247	бы то	3	2
248	с его	6	2
249	но не	8	2
250	в особом	1	2
251	его на	2	2
252	и всякой	1	2
253	сознания в	2	2
254	и понимания	3	2
255	значит есть	1	2
256	но в	4	2
257	то в	1	2
258	в условиях	2	2
259	ни один	2	2
260	из этих	2	2
261	бы только	1	2
262	в себе	5	2
263	но на	1	2
264	вообще не	1	2
265	при этом	3	2
266	перестает быть	1	2
267	и вот	2	2
268	что у	1	2
269	и по	2	2
270	людей и	1	2
271	сознание но	1	2
272	есть конечно	1	2
273	быть настоящим	1	2
274	все равно	2	2
275	мира где	1	2
276	и уже	3	2
277	несмотря на	6	2
278	же самый	1	2
279	как таковой	1	2
280	сознания но	1	2
281	к истории	1	2
282	всяком случае	3	2
283	в их	3	2
284	отличен от	1	2
285	их в	2	2
286	бы быть	1	2
287	же мы	1	2
288	с которой	4	2
289	но они	4	2
290	на котором	2	2
291	иметь в	1	2
292	следовательно и	2	2
293	а для	1	2
294	того и	1	2
295	и является	1	2
296	как не	4	2
297	ничто не	1	2
298	у меня	1	2
299	личности в	4	2
300	могут быть	1	2
301	не видим	1	2
302	для такого	1	2
303	все еще	1	2
304	для себя	2	2
305	как мы	5	2
306	и сами	1	2
307	условии что	1	2
308	для этого	1	2
309	и здесь	3	2
310	никак не	2	2
311	она всегда	1	2
312	и во	2	2
313	в его	24	2
314	есть действительно	1	2
315	и можно	1	2
316	и следовательно	1	2
317	и она	1	2
318	как например	2	2
319	и воспринимать	1	2
320	только он	1	2
321	даже если	1	2
322	и тем	2	2
323	со всеми	1	2
324	себя в	3	2
325	же и	1	2
326	не можем	1	2
327	и у	4	2
328	же в	2	2
329	они могли	1	2
330	нового времени	1	2
331	ведь это	2	2
332	не о	1	2
333	бытия и	1	2
334	у него	6	2
335	где есть	1	2
336	со стороны	2	2
337	именно в	6	2
338	а именно	1	2
339	бытия в	1	2
340	себя и	2	2
341	только к	1	2
342	быть только	1	2
343	однако не	2	2
344	но как	3	2
345	и потому	3	2
346	пространства и	1	2
347	нет ни	2	2
348	в данном	2	2
349	вера и	1	2
350	по существу	4	2
351	но для	2	2
352	в смысле	2	2
353	тех или	1	2
354	и для	3	2
355	себя самого	4	2
356	для нас	3	2
357	лишь как	5	2
358	бы в	3	2
359	а в	7	2
360	ибо они	1	2
361	может и	1	2
362	слово в	2	2
363	другой стороны	2	2
364	совершенно не	1	2
365	о себе	9	2
366	или иного	1	2
367	из этого	1	2
368	самосознания и	1	2
369	точно так	2	2
370	ее в	1	2
371	в своих	2	2
372	они не	3	2
373	во всяком	4	2
374	этой точки	1	2
375	в объективном	2	1
376	от этой	1	1
377	этого в	1	1
378	в применении	1	1
379	отношения к	2	1
380	в сфере	2	1
381	x мы	1	1
382	мир где	1	1
383	этом отношении	5	1
384	на самом	4	1
385	он может	3	1
386	как такового	1	1
387	идет о	3	1
388	сразу и	1	1
389	по этим	1	1
390	к другому	2	1
391	по преимуществу	3	1
392	высшей степени	1	1
393	едва ли	1	1
394	как факт	1	1
395	и за	1	1
396	а как	6	1
397	хорошо и	1	1
398	и души	2	1
399	из всего	2	1
400	для своего	2	1
401	или наоборот	1	1
402	и само	2	1
403	на первом	1	1
404	иной чем	1	1
405	на свою	1	1
406	слова о	1	1
407	этого термина	1	1
408	конечно и	4	1
409	или его	1	1
410	же что	2	1
411	и самого	4	1
412	как таковые	2	1
413	от идеи	1	1
414	отношения и	1	1
415	одного человека	2	1
416	но этого	1	1
417	во всех	5	1
418	и увидеть	1	1
419	объективны и	1	1
420	а следовательно	1	1
421	а только	1	1
422	не то	1	1
423	это однако	1	1
424	тогда как	1	1
425	себе и	3	1
426	в свои	1	1
427	это мир	1	1
428	опыт и	1	1
429	чем же	1	1
430	как образ	2	1
431	как к	1	1
432	бы действительно	1	1
433	что как	1	1
434	глубже чем	1	1
435	бы я	1	1
436	и наконец	5	1
437	это тоже	1	1
438	бы мир	1	1
439	не развивается	1	1
440	от этого	1	1
441	в этот	2	1
442	идея и	1	1
443	со своей	1	1
444	не приходится	1	1
445	в которой	4	1
446	мира но	2	1
447	его содержания	1	1
448	если мы	1	1
449	не сделал	1	1
450	в последнее	1	1
451	только один	1	1
452	чем его	1	1
453	но ведь	1	1
454	вы только	1	1
455	вера в	1	1
456	он ни	1	1
457	как личность	1	1
458	на одну	1	1
459	что должно	1	1
460	всех этих	3	1
461	же это	1	1
462	них нет	1	1
463	не к	1	1
464	уж говорить	1	1
465	из него	1	1
466	не делая	1	1
467	что ни	1	1
468	всеми ее	1	1
469	находит себе	1	1
470	или иных	1	1
471	там ни	1	1
472	то ни	3	1
473	пусть и	1	1
474	в совершенно	2	1
475	есть все	1	1
476	в мире	7	1
477	и духовное	1	1
478	сознание не	1	1
479	ценности и	1	1
480	его в	4	1
481	знает что	1	1
482	но самый	1	1
483	на почве	1	1
484	весь мир	1	1
485	а пока	1	1
486	нет в	1	1
487	итак мир	1	1
488	далеко не	1	1
489	всегда лежит	1	1
490	личности не	1	1
491	всегда и	1	1
492	между собою	1	1
493	действительно не	1	1
494	такой же	1	1
495	нисколько не	2	1
496	ибо не	2	1
497	общества и	1	1
498	итак ни	1	1
499	в отношении	2	1
500	взгляд на	1	1
501	не становится	5	1
502	почти не	1	1
503	в котором	2	1
504	бы к	2	1
505	то для	1	1
506	что вся	1	1
507	место в	1	1
508	ряд и	1	1
509	как совокупность	1	1
510	не от	1	1
511	не как	12	1
512	они уже	3	1
513	по своей	1	1
514	признать что	1	1
515	как одна	1	1
516	своему существу	1	1
517	одном из	2	1
518	видим не	1	1
519	точку зрения	4	1
520	но он	2	1
521	творчества и	2	1
522	друг другу	2	1
523	что было	3	1
524	не его	3	1
525	и более	1	1
526	не тем	1	1
527	свобода и	1	1
528	в устах	1	1
529	этот мир	3	1
530	даже в	2	1
531	да ведь	2	1
532	его внутреннего	1	1
533	если и	1	1
534	нас самих	1	1
535	как точка	1	1
536	свою философскую	1	1
537	его пусть	1	1
538	человека но	2	1
539	мира не	2	1
540	на него	2	1
541	самого и	1	1
542	всей их	1	1
543	в единство	5	1
544	и имеет	1	1
545	в нас	1	1
546	в вечность	2	1
547	себе самом	6	1
548	казалось бы	1	1
549	в самой	7	1
550	и другого	1	1
551	ибо все	1	1
552	одного или	1	1
553	о субъективизме	1	1
554	эти три	1	1
555	и при	1	1
556	входят в	2	1
557	не столь	1	1
558	так то	1	1
559	точке зрения	2	1
560	в стиле	1	1
561	именно оно	1	1
562	одного существенного	1	1
563	которых он	1	1
564	все то	4	1
565	и времени	1	1
566	с нашими	1	1
567	но все	4	1
568	я сам	1	1
569	как только	1	1
570	и дух	1	1
571	же самое	1	1
572	всего в	1	1
573	тех кто	1	1
574	как свой	1	1
575	существует только	1	1
576	в каждой	2	1
577	должен быть	1	1
578	и глубине	1	1
579	тогда я	1	1
580	аналогию с	1	1
581	и входит	1	1
582	с ее	2	1
583	точками зрения	2	1
584	в ее	1	1
585	данном случае	2	1
586	только при	2	1
587	были бы	4	1
588	и церковь	1	1
589	и говорит	1	1
590	только то	3	1
591	в себя	3	1
592	может выйти	1	1
593	самом не	1	1
594	мире он	1	1
595	и сам	2	1
596	достаточно чтобы	1	1
597	и которые	1	1
598	человека можно	1	1
599	во многом	1	1
600	остается только	1	1
601	это своеобразие	1	1
602	строго говоря	1	1
603	мира а	1	1
604	бывает в	1	1
605	с ним	6	1
606	существенное то	1	1
607	то есть	24	1
608	вот почему	1	1
609	на вопрос	2	1
610	что каждый	1	1
611	с самосознанием	1	1
612	по типу	1	1
613	можно сказать	2	1
614	как этот	1	1
615	такие факты	1	1
616	должен прийти	1	1
617	об идее	1	1
618	все в	6	1
619	является здесь	1	1
620	тем или	1	1
621	не дал	1	1
622	духа как	1	1
623	а потому	2	1
624	в другой	3	1
625	тотчас же	1	1
626	бы и	4	1
627	наконец в	2	1
628	представления о	1	1
629	к ней	1	1
630	в лучшем	2	1
631	или может	1	1
632	наконец и	1	1
633	образом как	1	1
634	но с	1	1
635	оно и	1	1
636	ведь эти	1	1
637	всякого рода	1	1
638	здесь не	1	1
639	тот же	2	1
640	одной из	1	1
641	этот вопрос	2	1
642	церковь как	1	1
643	то он	3	1
644	никак нельзя	2	1
645	на мир	8	1
646	в качестве	1	1
647	вот что	2	1
648	ни одного	2	1
649	отношения не	1	1
650	был бы	5	1
651	не так	1	1
652	зрения могут	1	1
653	в одном	9	1
654	нечего сказать	2	1
655	самосознания в	5	1
656	при всей	1	1
657	и никогда	1	1
658	заметить что	2	1
659	и показывает	1	1
660	и делает	1	1
661	нему и	2	1
662	зрения с	1	1
663	говоря нет	1	1
664	до самого	1	1
665	объект а	3	1
666	знает не	1	1
667	точек зрения	3	1
668	до сих	2	1
669	к которому	1	1
670	нами не	1	1
671	на ней	1	1
672	между ними	2	1
673	в некоторых	1	1
674	свободе и	1	1
675	чтобы убедиться	1	1
676	мир а	1	1
677	стремится к	1	1
678	самое слово	1	1
679	природа и	1	1
680	не умеют	3	1
681	что обычно	1	1
682	исторически а	1	1
683	мира в	6	1
684	людьми и	1	1
685	была именно	1	1
686	слово слово	1	1
687	живой и	1	1
688	вместе с	2	1
689	от характера	3	1
690	для самого	2	1
691	следовательно что	1	1
692	чем в	2	1
693	даны не	1	1
694	себя то	1	1
695	да и	2	1
696	для понимания	3	1
697	можно сводить	1	1
698	перед нею	1	1
699	или другого	1	1
700	внешнего мира	3	1
701	слова и	1	1
702	что из	2	1
703	будет и	1	1
704	книга не	1	1
705	сих пор	2	1
706	лучшем случае	2	1
707	у вас	2	1
708	ничего кроме	1	1
709	уже тем	1	1
710	о мире	1	1
711	сознании и	1	1
712	здесь в	1	1
713	частей и	1	1
714	своего самосознания	1	1
715	не употребляет	1	1
716	мы только	1	1
717	его с	1	1
718	в результате	4	1
719	человек и	2	1
720	души в	1	1
721	ибо нет	1	1
722	из своего	3	1
723	в этих	2	1
724	чтобы его	2	1
725	отношении не	1	1
726	на такой	1	1
727	ни было	4	1
728	тезис о	1	1
729	субъекта а	1	1
730	видения и	8	1
731	друг против	2	1
732	становления и	1	1
733	собственного сознания	1	1
734	котором я	1	1
735	материал и	2	1
736	легко заметить	1	1
737	то оно	1	1
738	в процессе	4	1
739	против друга	2	1
740	с самим	1	1
