N	2gram	Potebnia_M_1	FransuaR
251	вовсе нет	1	2
252	потому что	52	2
253	и необходимо	1	2
254	хотя в	3	2
255	в последнем	1	2
256	мы увидим	3	2
257	отношению к	13	2
258	ко всему	1	2
259	из этого	2	2
260	и другие	1	2
261	все что	2	2
262	ли мы	1	1
263	говоря о	1	1
264	отношения к	1	1
265	и т	6	1
266	с с	1	1
267	совершенно справедливо	2	1
268	предполагает что	1	1
269	переходит к	1	1
270	вряд ли	1	1
271	от самого	1	1
272	от своей	1	1
273	которую они	1	1
274	из его	1	1
275	собственном смысле	1	1
276	высшей степени	1	1
277	объясняется и	1	1
278	с таким	1	1
279	есть не	2	1
280	до времени	1	1
281	мы имеем	1	1
282	или наоборот	1	1
283	человеческой природы	3	1
284	не во	1	1
285	на эти	1	1
286	не была	1	1
287	есть нечто	4	1
288	что иное	2	1
289	жизни как	1	1
290	с но	4	1
291	языке можно	1	1
292	на мир	1	1
293	иное как	2	1
294	не найдем	1	1
295	бы то	2	1
296	свои произведения	1	1
297	тем как	3	1
298	а следовательно	1	1
299	для жизни	1	1
300	видели что	1	1
301	то он	2	1
302	нею в	1	1
303	к слову	1	1
304	что они	1	1
305	связи и	1	1
306	относится к	3	1
307	во что	1	1
308	при известных	3	1
309	что во	2	1
310	в одной	1	1
311	возвыситься над	1	1
312	можно предположить	1	1
313	все остальные	4	1
314	перед нами	1	1
315	смысле этого	1	1
316	когда он	1	1
317	сознания в	2	1
318	говорит что	1	1
319	был связан	1	1
320	что этим	1	1
321	историческое и	2	1
322	себе не	1	1
323	этой цели	2	1
324	от этого	1	1
325	что это	3	1
326	в тех	1	1
327	сущности и	1	1
328	в известном	1	1
329	им в	1	1
330	по форме	1	1
331	но его	1	1
332	во многих	2	1
333	если он	1	1
334	но на	2	1
335	не могла	2	1
336	все они	2	1
337	по словам	1	1
338	всем своем	1	1
339	он должен	2	1
340	не как	1	1
341	в первом	5	1
342	народного творчества	1	1
343	с представлением	1	1
344	теории и	2	1
345	подобно тому	3	1
346	что ни	1	1
347	и по	6	1
348	в образе	1	1
349	так например	3	1
350	без исключения	1	1
351	с формами	1	1
352	то ни	3	1
353	могла бы	2	1
354	на все	2	1
355	а как	2	1
356	его в	1	1
357	это было	1	1
358	заключается в	3	1
359	при встрече	1	1
360	с другими	1	1
361	всех народов	1	1
362	только там	1	1
363	и отдельные	2	1
364	весь мир	1	1
365	и тем	3	1
366	взглядов на	1	1
367	истории и	1	1
368	даже по	1	1
369	нечто общее	1	1
370	для них	2	1
371	все равно	1	1
372	жизни то	1	1
373	с тем	5	1
374	и уже	1	1
375	переходим к	2	1
376	несмотря на	5	1
377	значит не	1	1
378	с такой	1	1
379	чем в	2	1
380	в развитии	1	1
381	должно быть	7	1
382	остается в	1	1
383	восприятия и	3	1
384	и при	3	1
385	и их	3	1
386	мысль и	1	1
387	таким же	2	1
388	мысли например	1	1
389	нас не	1	1
390	самое название	1	1
391	в отношении	1	1
392	с точки	3	1
393	к одному	2	1
394	мысли и	9	1
395	о языке	3	1
396	тогда еще	1	1
397	и представление	1	1
398	несомненно что	2	1
399	образом и	2	1
400	не в	15	1
401	такую же	1	1
402	друг другу	3	1
403	и эти	1	1
404	и более	2	1
405	в прошлом	1	1
406	не могли	2	1
407	что сам	3	1
408	что этот	1	1
409	для нее	2	1
410	возвращается к	1	1
411	по себе	10	1
412	случае мы	1	1
413	тому что	3	1
414	тем самым	4	1
415	о значении	1	1
416	них не	2	1
417	самого начала	3	1
418	этими двумя	1	1
419	человеческого слова	1	1
420	эти формы	2	1
421	ничего не	1	1
422	и притом	4	1
423	ее с	2	1
424	на себе	2	1
425	часов и	1	1
426	быть отнесено	1	1
427	не нуждается	2	1
428	но только	1	1
429	только не	2	1
430	никогда не	4	1
431	самой жизни	1	1
432	характера как	1	1
433	на язык	7	1
434	именно с	1	1
435	и весь	1	1
436	в стороне	4	1
437	как она	3	1
438	по своей	1	1
439	до поры	1	1
440	прежде чем	3	1
441	уже и	1	1
442	доказать что	1	1
443	как будто	2	1
444	каждый раз	4	1
445	что на	6	1
446	притом в	1	1
447	говорит если	1	1
448	одно и	1	1
449	наконец в	1	1
450	где начинается	1	1
451	языке и	1	1
452	и дух	4	1
453	сходство с	1	1
454	что оно	2	1
455	на самый	1	1
456	отказаться от	1	1
457	где он	1	1
458	всегда в	1	1
459	в применении	2	1
460	он ищет	1	1
461	изменений в	1	1
462	свою очередь	4	1
463	встречаем и	1	1
464	эти представления	1	1
465	людей в	1	1
466	с каким	1	1
467	языка и	17	1
468	в собственном	2	1
469	они ни	2	1
470	может только	1	1
471	неотделимые от	1	1
472	свою сторону	1	1
473	только то	2	1
474	в произведении	1	1
475	с самого	3	1
476	и самого	1	1
477	образом то	1	1
478	дано в	1	1
479	на том	1	1
480	в нескольких	1	1
481	на нее	1	1
482	не с	1	1
483	было в	1	1
484	в последующих	1	1
485	том как	3	1
486	мы в	2	1
487	понятно что	1	1
488	на что	2	1
489	и вообще	3	1
490	с ним	3	1
491	и живой	1	1
492	внимание на	1	1
493	и что	10	1
494	там же	9	1
495	все его	1	1
496	с xiii	1	1
497	изучение его	1	1
498	к истине	1	1
499	от них	1	1
500	судить о	3	1
501	во втором	5	1
502	есть с	1	1
503	и только	2	1
504	в другой	3	1
505	язык в	8	1
506	что бы	2	1
507	всего этого	1	1
508	сложное и	1	1
509	бы вполне	1	1
510	и об	1	1
511	при котором	2	1
512	есть способность	1	1
513	на те	1	1
514	того что	8	1
515	ими явления	1	1
516	и народной	1	1
517	к различным	1	1
518	на каждое	2	1
519	дело с	1	1
520	что даже	2	1
521	и две	1	1
522	не имеет	5	1
523	к их	1	1
524	к нашему	1	1
525	и основные	1	1
526	которое мы	2	1
527	и внутри	1	1
528	между этими	1	1
529	вопрос об	3	1
530	в коих	2	1
531	с одной	3	1
532	так что	16	1
533	для всех	5	1
534	в виде	1	1
535	слова не	2	1
536	языка но	3	1
537	следует что	1	1
538	всяком случае	1	1
539	бы совершенно	1	1
540	ними нет	1	1
541	не для	1	1
542	с этими	1	1
543	но что	1	1
544	само по	4	1
545	и вместе	2	1
546	ее на	1	1
547	эти явления	3	1
548	нас как	1	1
549	были бы	3	1
550	именно как	1	1
551	не отделены	1	1
552	с другим	3	1
553	сказать несколько	1	1
554	человека но	1	1
555	и телесной	1	1
556	как же	1	1
557	такое же	1	1
558	показывает что	3	1
559	что не	10	1
560	даже самого	1	1
561	только к	1	1
562	его из	1	1
563	к более	1	1
564	ничем не	1	1
565	притом не	4	1
566	превращается в	1	1
567	более того	1	1
568	не на	1	1
569	слов и	4	1
570	не всегда	1	1
571	и слово	1	1
572	под влиянием	2	1
573	людьми и	2	1
574	имея в	1	1
575	но оно	3	1
576	в творчестве	1	1
577	так же	5	1
578	относятся к	1	1
579	только его	1	1
580	его на	2	1
581	в человеке	10	1
582	не могут	4	1
583	которые как	1	1
584	влияния на	1	1
585	применении к	2	1
586	времени с	1	1
587	тело и	1	1
588	тому как	4	1
589	первом случае	1	1
590	быть только	5	1
591	даже с	2	1
592	да и	1	1
593	как средство	1	1
594	в человеческом	2	1
595	слова мы	3	1
596	их было	1	1
597	несколько слов	1	1
598	ко времени	1	1
599	в формах	1	1
600	как предмет	2	1
601	но так	1	1
602	от нас	2	1
603	но для	1	1
604	в смысле	4	1
605	нисколько не	2	1
606	только ход	1	1
607	не станет	2	1
608	потому не	1	1
609	только относительная	1	1
610	или в	2	1
611	имеет дело	1	1
612	в результате	1	1
613	о котором	3	1
614	и известная	1	1
615	ее и	1	1
616	своих произведений	1	1
617	виду у	1	1
618	пришлось бы	1	1
619	будто бы	1	1
620	мира поэтому	1	1
621	ни было	2	1
622	же в	2	1
623	даже при	1	1
624	себе и	1	1
625	над собою	1	1
626	всех тех	1	1
627	с ними	1	1
628	в свою	4	1
629	другой стороны	5	1
630	он находит	1	1
631	речи и	10	1
632	их с	1	1
633	не что	2	1
634	время не	1	1
635	известных условиях	2	1
636	это была	1	1
637	речи как	1	1
638	в голову	1	1
639	заметить что	2	1
640	практики и	1	1
641	вносит в	1	1
642	вся книга	1	1
643	как на	3	1
644	в таком	5	1
645	во всяком	3	1
