N	2gram	Losev_Prob_5	Narrotol
185	ни о	1	2
186	ли не	2	2
187	как мы	2	2
188	с ее	1	2
189	здесь не	7	2
190	другой стороны	6	2
191	с ним	3	2
192	местах и	1	2
193	никак не	8	2
194	до сих	2	2
195	с другой	6	2
196	времени в	1	2
197	нас в	4	2
198	в форме	1	2
199	и только	2	2
200	глядя на	1	2
201	же в	3	2
202	чем он	1	2
203	с ними	1	2
204	всяком случае	2	2
205	который в	9	2
206	только на	1	2
207	до конца	1	2
208	жизненный опыт	1	2
209	в конце	8	2
210	к ним	1	2
211	не о	1	2
212	мы можем	5	2
213	и даже	14	2
214	в области	2	2
215	о своей	1	2
216	в результате	7	2
217	как у	1	2
218	было и	1	2
219	и притом	5	2
220	что не	2	2
221	героя и	1	2
222	впоследствии в	1	2
223	и стал	1	2
224	а на	1	2
225	зависит от	1	2
226	человеческой жизни	2	2
227	если не	4	2
228	вместе с	7	2
229	к его	1	2
230	да и	2	2
231	в первой	2	2
232	в связи	7	2
233	и от	1	2
234	в году	5	2
235	но зато	1	2
236	хотя бы	2	2
237	только что	1	2
238	жизни в	4	2
239	в романе	1	2
240	сказать что	9	2
241	в свою	2	2
242	чем иным	2	2
243	все что	2	2
244	по причине	1	2
245	в таком	2	2
246	во всяком	2	2
247	в роли	2	2
248	и наиболее	2	1
249	если б	1	1
250	он стоит	1	1
251	и т	1	1
252	его матери	1	1
253	в следующем	1	1
254	жил в	2	1
255	сам по	1	1
256	на самом	1	1
257	только потому	1	1
258	в стороне	1	1
259	это и	1	1
260	так у	1	1
261	и есть	1	1
262	ему что	1	1
263	за все	2	1
264	характерное для	2	1
265	и до	2	1
266	как освободиться	1	1
267	с классическим	1	1
268	по его	2	1
269	мы уже	1	1
270	из всех	2	1
271	образом зависит	1	1
272	пока только	1	1
273	то и	2	1
274	что иное	3	1
275	но даже	4	1
276	мы и	2	1
277	что согласно	1	1
278	из которых	1	1
279	жизни это	1	1
280	пребывания в	1	1
281	он был	2	1
282	же мере	1	1
283	этот текст	1	1
284	иное как	3	1
285	бы то	2	1
286	обыкновенный человек	2	1
287	тем как	2	1
288	своей работе	1	1
289	этого героя	1	1
290	видит в	3	1
291	мы будем	2	1
292	после его	2	1
293	а только	1	1
294	не то	2	1
295	не входит	2	1
296	тех же	1	1
297	значение и	2	1
298	свою жизнь	1	1
299	которую она	1	1
300	не все	2	1
301	а он	1	1
302	отношение к	2	1
303	тут же	6	1
304	первая из	1	1
305	в м	2	1
306	его на	2	1
307	что именно	2	1
308	с этим	1	1
309	что когда-то	1	1
310	вспомним что	1	1
311	что ее	1	1
312	еще и	4	1
313	рода но	1	1
314	в полном	1	1
315	когда он	2	1
316	и наконец	1	1
317	бы стать	1	1
318	периода творчества	1	1
319	и к	4	1
320	в противоположность	3	1
321	для которого	1	1
322	в которой	5	1
323	из жизни	1	1
324	что это	1	1
325	об этих	1	1
326	за это	5	1
327	бы не	3	1
328	тоже не	2	1
329	к своей	1	1
330	представляет их	1	1
331	но на	1	1
332	всей его	1	1
333	что она	1	1
334	задний план	1	1
335	главным образом	1	1
336	т д	1	1
337	как с	2	1
338	не как	1	1
339	в силу	5	1
340	содержит в	1	1
341	на земле	9	1
342	и по	1	1
343	людей и	13	1
344	так например	1	1
345	в нее	1	1
346	таким образом	13	1
347	но все	4	1
348	то ни	2	1
349	значение в	1	1
350	говорить не	1	1
351	его в	6	1
352	второй половины	1	1
353	грядущего в	1	1
354	страдает от	1	1
355	именно что	1	1
356	всю свою	3	1
357	например с	1	1
358	в большей	2	1
359	на свои	1	1
360	но уже	2	1
361	далеко не	4	1
362	в ее	3	1
363	с тем	5	1
364	результате чего	2	1
365	и тоже	1	1
366	этот труд	1	1
367	нисколько не	5	1
368	на какой	1	1
369	себе с	1	1
370	от боли	2	1
371	в котором	2	1
372	с точки	8	1
373	не находит	1	1
374	в их	1	1
375	больше не	1	1
376	оказывается что	4	1
377	себе а	2	1
378	что еще	1	1
379	что я	1	1
380	результате которого	1	1
381	и они	2	1
382	нельзя было	1	1
383	что было	1	1
384	по крайней	4	1
385	на небо	8	1
386	ни было	1	1
387	человеческое сознание	1	1
388	что этот	5	1
389	любовь к	1	1
390	даже в	1	1
391	что эта	1	1
392	нас к	1	1
393	тому что	1	1
394	я вас	2	1
395	раз и	2	1
396	любви и	4	1
397	можно ли	1	1
398	на рубеже	1	1
399	так как	6	1
400	не раз	1	1
401	с настоящим	1	1
402	в воспитании	1	1
403	хотелось бы	1	1
404	того как	5	1
405	которые не	1	1
406	не говоря	1	1
407	было не	1	1
408	и автор	1	1
409	преимущественно в	1	1
410	для всех	1	1
411	это сделать	1	1
412	по своей	2	1
413	во всем	1	1
414	в перспективе	1	1
415	людей не	2	1
416	за всех	1	1
417	не принадлежит	1	1
418	и делает	2	1
419	в мировой	1	1
420	могут быть	1	1
421	однако для	2	1
422	он замечает	1	1
423	не встречается	1	1
424	указывает на	3	1
425	ли в	2	1
426	должен быть	1	1
427	теперь на	1	1
428	всем миром	1	1
429	в виду	3	1
430	во вселенной	1	1
431	говорит и	1	1
432	для всего	1	1
433	всей своей	2	1
434	в более	1	1
435	верит в	2	1
436	и когда	1	1
437	и сам	4	1
438	в другом	3	1
439	в образе	1	1
440	по аналогии	1	1
441	из двух	1	1
442	на нее	1	1
443	не за	2	1
444	ясно что	4	1
445	хотя о	1	1
446	мог бы	1	1
447	и каждый	1	1
448	чем у	1	1
449	том как	1	1
450	еще одного	1	1
451	но у	1	1
452	поэтому в	1	1
453	и вообще	9	1
454	один человек	1	1
455	весьма характерное	1	1
456	и смерть	1	1
457	я теперь	1	1
458	и здесь	1	1
459	от окружающего	1	1
460	в глаза	2	1
461	имея в	1	1
462	освобождает и	1	1
463	утверждает что	1	1
464	людей так	1	1
465	для нас	10	1
466	в значительной	2	1
467	или наконец	1	1
468	солнца и	1	1
469	о пользе	1	1
470	под именем	1	1
471	стороны после	1	1
472	нем не	1	1
473	русской литературе	3	1
474	творчества в	1	1
475	нуждается в	1	1
476	что и	6	1
477	крайней мере	4	1
478	вслед за	2	1
479	себя однако	1	1
480	все время	3	1
481	человека как	1	1
482	к ней	1	1
483	в него	1	1
484	же можно	1	1
485	сомневается в	1	1
486	в новой	1	1
487	в двух	1	1
488	себе появление	1	1
489	тот же	3	1
490	одной из	1	1
491	мы увидим	1	1
492	зрения в	1	1
493	ли он	2	1
494	пишет не	1	1
495	даже если	1	1
496	до нас	7	1
497	простой и	1	1
498	по мнению	2	1
499	не случаен	1	1
500	бы ни	1	1
501	об их	1	1
502	с одной	3	1
503	со всеми	2	1
504	того же	4	1
505	но о	1	1
506	и у	5	1
507	уже в	2	1
508	вопроса о	1	1
509	людей то	1	1
510	наказание но	1	1
511	свидетельствует о	2	1
512	у них	1	1
513	в душе	1	1
514	но совершенно	1	1
515	о двойственности	1	1
516	участие в	2	1
517	только одно	1	1
518	на своего	1	1
519	нас будут	1	1
520	бытия и	1	1
521	них мы	1	1
522	небе и	1	1
523	тем что	2	1
524	не просто	5	1
525	и всякий	1	1
526	указание на	1	1
527	момент в	1	1
528	даже не	1	1
529	если только	2	1
530	и нельзя	1	1
531	а именно	12	1
532	а с	4	1
533	на людей	1	1
534	и знает	3	1
535	нового времени	4	1
536	что для	1	1
537	говорит о	7	1
538	одной стороны	3	1
539	он только	1	1
540	не на	1	1
541	но никогда	1	1
542	а так	1	1
543	когда она	1	1
544	там где	1	1
545	как именно	4	1
546	с помощью	2	1
547	на фоне	1	1
548	о себе	2	1
549	в городе	1	1
550	так же	5	1
551	и потому	1	1
552	в предыдущей	1	1
553	надо было	1	1
554	в человеке	1	1
555	наряду с	2	1
556	есть на	1	1
557	в ответ	1	1
558	в тех	1	1
559	согласно которому	1	1
560	бросается в	2	1
561	и смерти	1	1
562	на другое	1	1
563	думает о	1	1
564	своей жизни	1	1
565	но это	1	1
566	все это	1	1
567	присутствуют в	1	1
568	числе и	1	1
569	сердце не	1	1
570	фигуры и	1	1
571	сам же	3	1
572	которых он	1	1
573	это он	1	1
574	какие только	1	1
575	о котором	3	1
576	человек и	2	1
577	в голову	1	1
578	как для	1	1
579	собственно говоря	1	1
580	но еще	2	1
581	еще более	3	1
582	тем более	1	1
583	у которого	2	1
584	будто бы	5	1
585	необходимого для	1	1
586	в период	4	1
587	не замечают	1	1
588	это все	1	1
589	всего мира	1	1
590	была бы	2	1
591	него нет	1	1
592	остается на	2	1
593	только о	1	1
594	себе но	1	1
595	сущности в	1	1
596	в искусстве	1	1
597	вся эта	1	1
598	по поводу	2	1
599	от которой	1	1
600	к этому	2	1
601	в конечно	1	1
602	точно так	3	1
603	это время	2	1
604	том числе	2	1
605	они не	2	1
606	которая не	1	1
