N	2gram	Propp_Isto_3	Marksizm
142	она может	1	3
143	речи и	1	3
144	совершенно не	2	3
145	мы должны	7	3
146	они еще	1	3
147	это и	1	3
148	ту же	2	2
149	одним из	4	2
150	же как	2	2
151	связана с	3	2
152	мы уже	6	2
153	той же	2	2
154	со всех	1	2
155	таком случае	1	2
156	это отношение	1	2
157	и он	2	2
158	свою очередь	1	2
159	быть в	1	2
160	в чем	3	2
161	то мы	2	2
162	как если	1	2
163	не все	6	2
164	себе и	2	2
165	не просто	1	2
166	в одной	3	2
167	в своем	2	2
168	все остальные	1	2
169	его к	1	2
170	друга в	1	2
171	из этих	3	2
172	если он	2	2
173	тем не	5	2
174	должна быть	1	2
175	не как	1	2
176	одной и	1	2
177	из него	1	2
178	можно было	1	2
179	человека в	1	2
180	от нее	1	2
181	в работе	2	2
182	могла бы	1	2
183	в другом	2	2
184	и с	4	2
185	на этой	1	2
186	ни в	2	2
187	для них	3	2
188	ни одной	1	2
189	от него	2	2
190	это делает	2	2
191	и той	1	2
192	для данного	1	2
193	и более	2	2
194	в русской	3	2
195	эти формы	1	2
196	что такое	1	2
197	и сама	1	2
198	одна из	2	2
199	как она	1	2
200	связь и	2	2
201	у нас	4	2
202	нет ни	1	2
203	могут быть	5	2
204	во все	2	2
205	к тому	3	2
206	они и	3	2
207	она не	4	2
208	с ее	1	2
209	и та	1	2
210	другими словами	1	2
211	никогда не	3	2
212	между собой	1	2
213	если бы	6	2
214	и даже	2	2
215	по мере	1	2
216	о том	3	2
217	и руки	1	2
218	за пределами	1	2
219	что и	9	2
220	и только	1	2
221	в знак	2	2
222	что он	9	2
223	именно на	1	2
224	в качестве	2	2
225	где они	2	2
226	и др	2	2
227	и их	1	2
228	всяком случае	2	2
229	себя от	1	2
230	так как	7	2
231	мы можем	6	2
232	тем что	4	2
233	самом же	1	2
234	или иначе	1	2
235	связаны с	1	2
236	и прежде	1	2
237	что не	2	2
238	языка не	1	2
239	там где	7	2
240	и вне	1	2
241	в частности	5	2
242	независимо от	2	2
243	к своему	1	2
244	и этот	1	2
245	тех пор	1	2
246	этого слова	1	2
247	с этой	1	2
248	но для	1	2
249	или в	11	2
250	этой системы	2	2
251	же деле	1	2
252	в свою	4	2
253	но если	1	2
254	на смену	4	2
255	не знает	1	2
256	отношению к	2	2
257	из этого	1	2
258	пока не	1	2
259	жизни и	2	2
260	это так	1	2
261	к этой	1	2
262	в таком	1	2
263	том числе	1	2
264	также и	1	1
265	например в	2	1
266	доступ в	1	1
267	эти случаи	3	1
268	и то	2	1
269	не что	3	1
270	он находится	1	1
271	здесь и	2	1
272	не хочет	1	1
273	и до	1	1
274	исходит из	1	1
275	этого он	1	1
276	почетное положение	1	1
277	его не	3	1
278	из всех	1	1
279	находятся под	1	1
280	что вся	1	1
281	или наоборот	2	1
282	головой и	1	1
283	связаны между	1	1
284	бы что	1	1
285	принадлежит к	1	1
286	целом не	2	1
287	они связаны	1	1
288	и другая	1	1
289	в целом	3	1
290	те действия	1	1
291	которые он	1	1
292	на них	1	1
293	он сам	1	1
294	отражает в	1	1
295	здесь не	3	1
296	столь же	1	1
297	в различных	1	1
298	но конечно	2	1
299	но как	1	1
300	не входит	1	1
301	со всеми	1	1
302	если здесь	1	1
303	ответ на	1	1
304	должны были	3	1
305	отношение к	4	1
306	изменения и	1	1
307	это или	1	1
308	относится к	2	1
309	как говорит	1	1
310	в особом	2	1
311	его на	2	1
312	ней в	2	1
313	к новому	1	1
314	это был	1	1
315	хотя и	2	1
316	друга не	1	1
317	из сознания	1	1
318	следующим образом	3	1
319	со своей	1	1
320	еще на	1	1
321	что это	1	1
322	ни один	2	1
323	так или	1	1
324	случае можно	2	1
325	в этой	5	1
326	между головой	1	1
327	бы только	1	1
328	иных форм	1	1
329	во многих	2	1
330	определенной категории	1	1
331	не могла	2	1
332	не следует	1	1
333	главным образом	1	1
334	жизни является	1	1
335	чтобы он	1	1
336	перестает быть	1	1
337	всех этих	2	1
338	нее и	2	1
339	сильны в	1	1
340	них нет	1	1
341	прочим и	1	1
342	и вот	2	1
343	по всем	1	1
344	этом именно	2	1
345	вообще не	1	1
346	их в	3	1
347	имеют ничего	1	1
348	в плане	1	1
349	подобно тому	1	1
350	и по	1	1
351	будем говорить	1	1
352	в образе	1	1
353	так например	1	1
354	наконец его	1	1
355	человек с	1	1
356	в нее	2	1
357	ли для	1	1
358	что почти	1	1
359	как они	1	1
360	же не	2	1
361	об этой	2	1
362	может возникнуть	1	1
363	на все	2	1
364	это не	6	1
365	та и	1	1
366	уже знаем	2	1
367	после этого	2	1
368	и тем	1	1
369	верно если	1	1
370	же эта	1	1
371	но уже	1	1
372	и во-вторых	1	1
373	она и	1	1
374	сущность этого	1	1
375	с тем	2	1
376	со своими	2	1
377	мы видели	13	1
378	здесь можно	6	1
379	задач в	1	1
380	очень важный	1	1
381	как таковой	2	1
382	в один	1	1
383	в других	4	1
384	во время	6	1
385	художественного творчества	1	1
386	можно найти	4	1
387	этому же	3	1
388	остальные особенности	1	1
389	образом и	2	1
390	которые в	1	1
391	его без	1	1
392	друг другу	2	1
393	и всякого	1	1
394	что было	2	1
395	вот эту	1	1
396	бы быть	1	1
397	и очень	1	1
398	изображение двух	1	1
399	эта форма	1	1
400	того как	1	1
401	она получает	1	1
402	о них	1	1
403	и пытается	1	1
404	на эти	1	1
405	его от	1	1
406	в разных	1	1
407	явление в	1	1
408	в русском	2	1
409	к ней	4	1
410	такая же	1	1
411	нам важно	2	1
412	потому что	3	1
413	даже из	1	1
414	с другом	1	1
415	перед ним	1	1
416	только наиболее	1	1
417	стороны и	3	1
418	можно поставить	1	1
419	и другой	1	1
420	как только	2	1
421	отличается от	1	1
422	очень существенной	1	1
423	бы это	1	1
424	тот и	1	1
425	если же	1	1
426	него как	1	1
427	не единственная	1	1
428	то она	1	1
429	от друга	1	1
430	что данное	1	1
431	что всякая	1	1
432	в особенности	2	1
433	только не	2	1
434	уже с	3	1
435	только то	1	1
436	действия и	1	1
437	дать нам	1	1
438	на нее	3	1
439	связан с	2	1
440	это вовсе	1	1
441	данное явление	1	1
442	можно только	3	1
443	часто в	1	1
444	имеется в	1	1
445	для этого	1	1
446	как выражение	1	1
447	образом в	2	1
448	наших задач	1	1
449	и должно	1	1
450	не означает	1	1
451	будем здесь	2	1
452	и что	2	1
453	находятся в	1	1
454	должно было	2	1
455	как нет	1	1
456	к нему	5	1
457	можно проследить	3	1
458	обряд не	1	1
459	также в	1	1
460	пр но	1	1
461	формах осуществляется	1	1
462	и предмет	1	1
463	в каких	1	1
464	следует ли	1	1
465	оно и	1	1
466	переходом на	1	1
467	мы видим	8	1
468	с ними	3	1
469	пришел к	1	1
470	мы увидим	3	1
471	пор не	1	1
472	будет для	1	1
473	очень много	2	1
474	от них	3	1
475	ему приходит	1	1
476	с одной	2	1
477	так что	5	1
478	не соответствует	1	1
479	он их	1	1
480	уже не	7	1
481	уже в	1	1
482	и необходима	1	1
483	и они	4	1
484	каких формах	1	1
485	каким образом	1	1
486	или даже	1	1
487	при помощи	3	1
488	или просто	1	1
489	превращаются в	1	1
490	характерно что	1	1
491	искать в	1	1
492	тогда он	1	1
493	в одном	2	1
494	сами по	1	1
495	и один	2	1
496	с переходом	2	1
497	друг от	1	1
498	были бы	1	1
499	к двум	1	1
500	одной стороны	2	1
501	со стороны	3	1
502	все равно	3	1
503	и быть	1	1
504	тому как	1	1
505	мы еще	3	1
506	смысле и	1	1
507	себя и	1	1
508	к более	2	1
509	войти во	1	1
510	превращается в	3	1
511	она является	1	1
512	для сознания	1	1
513	самый факт	1	1
514	о чем	1	1
515	мы остановимся	1	1
516	совершенно очевидна	1	1
517	что мы	1	1
518	формы которые	1	1
519	под влиянием	1	1
520	которого она	1	1
521	мог быть	1	1
522	уже давно	2	1
523	роль и	1	1
524	как это	4	1
525	имеются в	2	1
526	но не	7	1
527	пр есть	1	1
528	смену ему	1	1
529	к жизни	2	1
530	а если	3	1
531	не видят	1	1
532	и там	4	1
533	и всей	1	1
534	друг с	1	1
535	это значит	1	1
536	лежит в	1	1
537	дело здесь	1	1
538	есть и	5	1
539	эти вопросы	1	1
540	эти два	3	1
541	его за	1	1
542	между прочим	3	1
543	здесь входить	1	1
544	чем та	1	1
545	при таком	1	1
546	здесь они	2	1
547	которой можно	1	1
548	человек и	1	1
549	к одной	1	1
550	только они	1	1
551	увидим дальше	1	1
552	только с	1	1
553	здесь на	2	1
554	обстоит дело	1	1
555	и другие	4	1
556	с ней	6	1
557	состоит из	1	1
558	была бы	1	1
559	равно как	3	1
560	их с	1	1
561	и так	2	1
562	но этот	2	1
563	же мы	1	1
564	ее в	3	1
565	однако мы	1	1
566	этой точки	1	1
567	которая не	1	1
