N	2gram	Vygotskiy__4	Myslijsy
343	в виде	3	2
344	за ним	1	2
345	не так	1	2
346	никто не	4	2
347	из нее	3	2
348	и даже	1	2
349	с другой	2	2
350	или иначе	1	2
351	на этот	3	2
352	есть от	1	2
353	в свою	1	2
354	и др	1	2
355	превращается в	1	2
356	которые не	1	2
357	с которым	1	2
358	как ни	1	2
359	равно как	1	2
360	к его	1	2
361	который бы	1	2
362	только для	1	2
363	из которых	3	2
364	в течение	1	2
365	тому как	2	2
366	а может	1	2
367	эту мысль	1	2
368	своем развитии	1	2
369	быть не	2	2
370	в это	2	2
371	художественное произведение	1	2
372	из тех	1	2
373	для мысли	1	2
374	и для	3	2
375	чтобы понять	1	2
376	от него	1	2
377	и как	5	2
378	мы должны	6	2
379	во время	6	2
380	мысли о	2	2
381	а нечто	2	2
382	не что	1	2
383	из этого	5	2
384	во сне	1	2
385	к другим	1	2
386	точно так	3	2
387	в своих	3	2
388	себя как	1	1
389	который должен	1	1
390	речь идет	3	1
391	от самой	1	1
392	художественного произведения	1	1
393	начинается с	1	1
394	отделен от	1	1
395	связана с	1	1
396	того же	1	1
397	все остальное	2	1
398	он может	2	1
399	к своей	3	1
400	идет о	3	1
401	показать что	7	1
402	тем же	1	1
403	к другому	1	1
404	по которым	2	1
405	материал таким	1	1
406	этого в	1	1
407	сослаться на	1	1
408	обратите внимание	2	1
409	каком отношении	1	1
410	в их	2	1
411	и за	3	1
412	в несколько	1	1
413	полагает что	5	1
414	со всех	1	1
415	всего того	1	1
416	для своего	1	1
417	это совершенно	3	1
418	которую мы	1	1
419	к новой	1	1
420	не была	1	1
421	взятых из	1	1
422	одной только	1	1
423	как во	1	1
424	и другая	1	1
425	что можно	1	1
426	перед нашим	1	1
427	себе что	1	1
428	всех сторон	1	1
429	без всякого	2	1
430	это время	2	1
431	свою очередь	1	1
432	во мне	1	1
433	он сам	1	1
434	быть в	1	1
435	с уверенностью	1	1
436	в чем	1	1
437	ним или	1	1
438	во всех	2	1
439	только после	5	1
440	друг к	1	1
441	но не	3	1
442	самым мы	1	1
443	могло быть	1	1
444	но как	1	1
445	не все	2	1
446	ведь мы	1	1
447	и речи	1	1
448	относится к	1	1
449	же мало	1	1
450	хотя эти	1	1
451	меньше всего	2	1
452	как говорит	2	1
453	эти свойства	1	1
454	первый взгляд	1	1
455	посмотреть на	1	1
456	дает нам	1	1
457	холодной и	1	1
458	того не	2	1
459	словом в	1	1
460	что нет	2	1
461	переходя от	1	1
462	перед нами	6	1
463	мы тем	1	1
464	неизмеримо более	1	1
465	ход мысли	1	1
466	к художественному	1	1
467	та же	3	1
468	чтобы довести	1	1
469	не оставляет	1	1
470	от действительности	3	1
471	в этой	9	1
472	такое значение	1	1
473	к двум	1	1
474	им в	1	1
475	необходимо сделать	1	1
476	только один	1	1
477	не годится	1	1
478	чувств и	1	1
479	говорят о	1	1
480	и те	1	1
481	если он	2	1
482	слово это	1	1
483	мы получим	3	1
484	вообще не	1	1
485	поводу этого	1	1
486	мы их	1	1
487	о начале	1	1
488	образом для	1	1
489	слова а	1	1
490	и еще	1	1
491	и совершенно	5	1
492	он пользуется	1	1
493	это если	1	1
494	том чтобы	4	1
495	и сам	1	1
496	наших глазах	1	1
497	выходит что	1	1
498	чем она	1	1
499	какой бы	3	1
500	одной и	2	1
501	приходим к	2	1
502	на этом	3	1
503	это однако	1	1
504	что нельзя	1	1
505	но все	2	1
506	от нее	1	1
507	что этот	3	1
508	несоответствие между	1	1
509	в нечто	1	1
510	главным образом	1	1
511	есть все	1	1
512	что такой	2	1
513	и сделал	1	1
514	видит что	4	1
515	есть конечно	2	1
516	и чтобы	2	1
517	к другу	1	1
518	них не	1	1
519	на все	2	1
520	она получила	1	1
521	заключается в	5	1
522	которого не	1	1
523	деле в	1	1
524	вот например	2	1
525	не вся	1	1
526	должен был	3	1
527	еще одно	1	1
528	если вместо	1	1
529	только одно	2	1
530	причины не	1	1
531	останавливаться на	1	1
532	когда его	2	1
533	далеко не	3	1
534	слагаются в	1	1
535	всю жизнь	2	1
536	с пути	1	1
537	и было	1	1
538	обратимся к	3	1
539	понятия и	1	1
540	более сложное	1	1
541	всего остального	1	1
542	перед собой	1	1
543	значение с	1	1
544	на первый	1	1
545	в эту	1	1
546	в связь	1	1
547	та что	1	1
548	нет для	1	1
549	то следовало	1	1
550	в своей	4	1
551	мысль и	1	1
552	этой связи	1	1
553	поводу этой	2	1
554	взгляд на	2	1
555	в такой	2	1
556	на внутренней	1	1
557	природы но	1	1
558	значение для	1	1
559	является только	1	1
560	и той	2	1
561	что шекспир	7	1
562	бы мы	3	1
563	в обыкновенном	1	1
564	есть его	1	1
565	а есть	1	1
566	которые в	1	1
567	иначе как	1	1
568	но он	6	1
569	тесно связаны	1	1
570	должны признать	1	1
571	тому чтобы	3	1
572	бы быть	1	1
573	стоит только	2	1
574	от тех	1	1
575	но вместо	1	1
576	в отношении	1	1
577	нечто вроде	1	1
578	но они	1	1
579	что эта	6	1
580	что с	1	1
581	но для	1	1
582	истории и	1	1
583	элементов так	1	1
584	сделать и	1	1
585	нас это	2	1
586	дело в	1	1
587	ее с	4	1
588	сущности есть	1	1
589	к этим	1	1
590	не по	2	1
591	этого одного	1	1
592	не производит	1	1
593	в самых	3	1
594	вытекает из	1	1
595	казалось бы	5	1
596	ничего не	2	1
597	находятся в	1	1
598	или как	1	1
599	с одним	1	1
600	и связи	1	1
601	видим что	2	1
602	во всем	2	1
603	новый и	1	1
604	быть здесь	1	1
605	не находим	1	1
606	что речь	1	1
607	эти три	2	1
608	весь этот	1	1
609	только с	2	1
610	как будто	8	1
611	если только	1	1
612	не потому	2	1
613	перед ним	2	1
614	у меня	1	1
615	к таким	2	1
616	в живой	1	1
617	самое в	1	1
618	все то	12	1
619	начиная с	1	1
620	и такие	1	1
621	лежит в	2	1
622	он имел	1	1
623	одну и	1	1
624	его с	1	1
625	бы он	1	1
626	что при	2	1
627	открывает нам	1	1
628	значение это	1	1
629	на наших	1	1
630	при таком	3	1
631	как не	1	1
632	меня в	1	1
633	служит только	1	1
634	они ни	1	1
635	почему из	1	1
636	с самого	5	1
637	то время	2	1
638	ясно что	5	1
639	в пределах	3	1
640	самое это	2	1
641	и старается	1	1
642	огромное количество	1	1
643	мнение что	3	1
644	как с	1	1
645	до самого	2	1
646	в другом	1	1
647	времени и	2	1
648	себя что	1	1
649	к действительности	1	1
650	переход к	2	1
651	он объясняет	1	1
652	во второй	1	1
653	том как	3	1
654	это только	1	1
655	является в	1	1
656	основана на	2	1
657	в словах	2	1
658	состоящий в	1	1
659	о ней	2	1
660	о нем	4	1
661	не был	2	1
662	что сами	1	1
663	нечто совсем	1	1
664	это то	3	1
665	или действия	1	1
666	художественные произведения	1	1
667	что каждый	1	1
668	мы старались	1	1
669	а также	1	1
670	может не	1	1
671	как форма	1	1
672	большое количество	1	1
673	это в	4	1
674	кажутся нам	1	1
675	ее от	1	1
676	и во	1	1
677	при исследовании	1	1
678	на одном	1	1
679	какое значение	2	1
680	предположим что	1	1
681	есть действительно	1	1
682	он берет	1	1
683	непосредственно в	1	1
684	вслед за	3	1
685	сомнения в	1	1
686	если это	1	1
687	есть что	1	1
688	и другую	3	1
689	с здесь	1	1
690	показывают что	1	1
691	но с	1	1
692	себя с	1	1
693	если скажем	1	1
694	одной из	1	1
695	на другие	1	1
696	дело с	3	1
697	всходит на	1	1
698	с прежним	1	1
699	можно выразить	1	1
700	с одной	3	1
701	лишь бы	1	1
702	лежащие в	1	1
703	действие на	2	1
704	не имеющие	1	1
705	впечатление которое	2	1
706	и насколько	1	1
707	это так	1	1
708	чтобы он	2	1
709	в нашей	2	1
710	в душе	1	1
711	но совершенно	4	1
712	из них	4	1
713	но от	1	1
714	одно из	2	1
715	могло бы	3	1
716	его материал	1	1
717	можно с	1	1
718	у него	6	1
719	и никогда	1	1
720	ее на	2	1
721	другое что	1	1
722	бы это	3	1
723	перейти к	2	1
724	уже совершенно	1	1
725	рядом с	1	1
726	были бы	1	1
727	нужно было	1	1
728	в данный	1	1
729	и самым	1	1
730	с другим	1	1
731	что слова	1	1
732	психологической стороны	1	1
733	за пределы	1	1
734	длинный ряд	1	1
735	здесь в	3	1
736	которой все	2	1
737	к которому	1	1
738	и самая	1	1
739	мы станем	1	1
740	с той	2	1
741	и глубокий	1	1
742	а с	2	1
743	в природе	1	1
744	и затем	3	1
745	в воображении	1	1
746	прежде всего	2	1
747	одной стороны	3	1
748	здесь дело	1	1
749	целым рядом	4	1
750	три элемента	1	1
751	в теории	1	1
752	в руках	2	1
753	вопрос можно	1	1
754	поэзии на	1	1
755	речи которые	1	1
756	однако не	2	1
757	не об	1	1
758	на слово	1	1
759	в связи	1	1
760	и об	1	1
761	следовало бы	1	1
762	связь с	5	1
763	в частности	4	1
764	внимания к	1	1
765	эти слова	3	1
766	с первого	1	1
767	как это	14	1
768	которых для	1	1
769	себе может	1	1
770	то можно	1	1
771	надо было	2	1
772	к самому	2	1
773	одно с	1	1
774	он говорит	3	1
775	она есть	2	1
776	образом и	1	1
777	этим мы	1	1
778	смысле этого	3	1
779	каких-либо других	1	1
780	на эту	1	1
781	только чтобы	1	1
782	никакой возможности	3	1
783	из этой	3	1
784	чувства и	1	1
785	дает ей	1	1
786	как нельзя	2	1
787	сам не	1	1
788	исходя из	4	1
789	это значит	1	1
790	чтобы ответить	1	1
791	есть много	1	1
792	и формы	2	1
793	сделать ряд	1	1
794	на пути	2	1
795	и другом	2	1
796	заставляет нас	2	1
797	самое что	2	1
798	противоречие и	1	1
799	все же	5	1
800	что могло	1	1
801	мы найдем	1	1
802	последних словах	1	1
803	образом достигает	1	1
804	один вопрос	1	1
805	правильно с	1	1
806	совершается в	2	1
807	или в	1	1
808	мы только	1	1
809	та и	1	1
810	его не	2	1
811	думает что	1	1
812	которая в	1	1
813	человек и	1	1
814	который дает	1	1
815	слова как	3	1
816	существовало до	1	1
817	ее и	2	1
818	нем представление	1	1
819	на других	1	1
820	и смысл	2	1
821	составленное из	1	1
822	приблизительно так	1	1
823	на языке	1	1
824	его жизнь	1	1
825	скажем что	1	1
826	ее в	4	1
827	или не	1	1
828	же в	1	1
829	нас от	3	1
830	первый раз	4	1
831	к делу	3	1
832	от всякого	1	1
833	нам в	2	1
834	промежуток времени	1	1
835	что ни	2	1
836	себе всю	1	1
837	говорить на	1	1
838	на поле	1	1
839	а о	1	1
840	но если	3	1
841	другой стороны	2	1
842	не быть	1	1
843	была бы	2	1
844	общего с	1	1
845	их с	1	1
846	в глаза	1	1
847	слов к	1	1
848	почему он	3	1
849	по которой	1	1
850	приблизительно в	1	1
851	что под	1	1
852	а другой	2	1
853	делается не	1	1
854	жизни и	4	1
855	это нужно	2	1
856	но еще	1	1
857	указывают на	1	1
858	увидим что	3	1
859	и эта	2	1
860	как на	6	1
861	ничего общего	1	1
